Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,2.9721615,1,0.11348828999645535,0.14235928510478524,0.11348828999645535,0.14235928510478524,-3.4012095140312226e-08,-0.016631068284592043
1,log(sqrtabs(x48)),3,0.11249193682691644,0.14712447522591263,0.11249193682691644,0.14712447522591263,0.008779314090322288,-0.050660744113991685
2,log(x48 - 330.13202),4,0.06525807168752736,0.16487004341341305,0.06525807168752736,0.16487004341341305,0.4249796705093597,-0.1773872581625593
3,log(x48 + -328.3027) + -0.09954549,6,0.06469300721900444,0.15727733285199033,0.06469300721900444,0.15727733285199033,0.4299587259498777,-0.12316539659902848
4,log((x48 + -330.0567) + sin(x46)),7,0.06176780557943307,0.16930150180681097,0.06176780557943307,0.16930150180681097,0.45573408778813407,-0.2090336539506723
5,log(x48 + (sin(x19 + -329.2205) + -330.15903)),9,0.06036299416243344,0.16354873963788089,0.06036299416243344,0.16354873963788089,0.468112558419986,-0.16795142496166227
6,log(-330.0567 + (x48 + (sin(x46) + sin(x53)))),10,0.05934876635517182,0.1582326055802311,0.05934876635517182,0.1582326055802311,0.4770494085724494,-0.1299872904677688
7,sqrtabs(log(x46 / powabs(0.092935964, sin(x48 * 0.17884181) + 1.355252))),12,0.058554505589946744,0.14247074700708717,0.058554505589946744,0.14247074700708717,0.48404802307500605,-0.017427051719931974
8,log(-330.12677 + ((x48 + sin((x53 + -329.87015) + x53)) + sin(x46))),14,0.05709741801850395,0.17482667944588245,0.05709741801850395,0.17482667944588245,0.4968871241051379,-0.24849063240864155
9,log(sin(x46 + -433.8252) + (x48 + (sin((x46 * 0.20197435) + -32.3108) + -329.49084))),16,0.05653151571434911,0.16303618924882524,0.05653151571434911,0.16303618924882524,0.5018735621193157,-0.16429114632797992
10,sqrtabs(log(powabs(0.12949012, sin(x48 * 0.21446083) + 1.3130099) / (x46 / sqrtabs(sin(sqrtabs(x46)))))),17,0.05051213277620004,0.12890336988067386,0.05051213277620004,0.12890336988067386,0.5549132470336704,0.07946172579600574
11,sqrtabs(log(powabs(-0.84966344 / x48, sin((sqrtabs(x48) + sqrtabs(x46)) + sqrtabs(x31)) + 1.03411) / x46)),19,0.048241407713658264,0.1407136624485729,0.048241407713658264,0.1407136624485729,0.5749217002392373,-0.0048791750536936185
12,sqrtabs(log((x46 / 0.12949012) / powabs(0.12949012, (sin(sqrtabs(x46)) + sin(x48 * 0.21439669)) + (sin(sqrtabs(x46)) + 1.3130099)))),22,0.04753970266283417,0.1366527786902794,0.04753970266283417,0.1366527786902794,0.5811047617226068,0.024120834256094015
13,sqrtabs(log(((x46 - 1.3130093) / 0.12786251) / powabs(0.12786251, ((sin(x48 * 0.21424252) + sin(sqrtabs(x46))) + sin(sqrtabs(x46))) + 1.3134437))),24,0.047474420819958,0.13563317510343217,0.047474420819958,0.13563317510343217,0.5816799915115003,0.03140213440423911
14,sqrtabs(log((x46 / (sqrtabs(sin(sqrtabs(x46) + 0.058544807)) / 2.9721615)) / powabs(0.14197896, (sin(x48 * 0.21446083) + sin(sqrtabs(x46))) + 0.9885842))),25,0.047270214480175064,0.14000532116876777,0.047270214480175064,0.14000532116876777,0.583479352015873,0.00017930603848337334
15,sqrtabs(log((x46 / (sqrtabs(sin(sqrtabs(x46) + 0.058544807)) / 2.9721615)) / powabs(0.14197896, (sin(x48 * 0.21446083) + sin(sqrtabs(x46) + 0.058544807)) + 0.9885842))),27,0.04620883277044663,0.13658164259568983,0.04620883277044663,0.13658164259568983,0.5928316979350987,0.024628838800953567
