Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,2.9722579,1,0.11348828731100354,0.1423499902132551,0.11348828731100354,0.1423499902132551,-1.0349284540467352e-08,-0.016564690629640166
1,x45 * 0.008798555,3,0.09950327225451677,0.1371762217372717,0.09950327225451677,0.1371762217372717,0.12322869926104818,0.020382767830302018
2,log(x46 - 322.82645),4,0.08693065667559945,0.19959076410974383,0.08693065667559945,0.19959076410974383,0.23401207617976827,-0.4253385129552487
3,(x46 * 0.03574937) - 9.299424,5,0.0815173179744501,0.1551987618433224,0.0815173179744501,0.1551987618433224,0.28171161315787785,-0.10832168715294599
4,x46 * (-0.018226484 - (x46 * -7.830454e-5)),7,0.08147594596655174,0.15412980201062773,0.08147594596655174,0.15412980201062773,0.28207616186424034,-0.10068791900170959
5,sqrtabs(log(powabs((x46 - 289.2498) - x5, -3.2759743))),9,0.07662367210011478,0.17116530622075413,0.07662367210011478,0.17116530622075413,0.32483188610349456,-0.22234364964941378
6,sqrtabs(log(powabs(((x46 - 86.495026) - x5) - 202.87369, -3.2858565))),11,0.07661858166031058,0.1723988314001191,0.07661858166031058,0.1723988314001191,0.3248767404226274,-0.23115262912645096
7,sqrtabs(log(powabs((x46 - 289.2498) - (x5 - sin(x14)), -3.2759743))),12,0.07474544999588024,0.165019140686283,0.07474544999588024,0.165019140686283,0.34138180652414296,-0.17845200725626653
8,sqrtabs(log(powabs(((x46 - 144.75693) - x5) - 143.31068, x31 / -108.143814))),13,0.07243263329650143,0.15818884639418299,0.07243263329650143,0.15818884639418299,0.3617611494335726,-0.1296747927755626
9,sqrtabs(log(powabs(((x46 - 288.9748) - x5) - (sin(9.299424) * sqrtabs(x12)), -3.2759743))),15,0.07043289352000871,0.1655248963986123,0.07043289352000871,0.1655248963986123,0.3793818206461753,-0.18206376303136684
10,sqrtabs(log(powabs((((x46 - (86.19109 - sin(x14))) - 203.05869) - x5) - (sin(-3.263431) * sqrtabs(x12)), -3.2759743))),20,0.06882710206638244,0.16305960329234706,0.06882710206638244,0.16305960329234706,0.3935312232699417,-0.16445835315302793
11,sqrtabs(log(powabs((x5 - (x5 / (sin(-30.587633) - ((-3.2810645 - x4) - x4)))) - ((x46 - sin(x5)) - 289.76392), -3.2810645))),23,0.06320000030717632,0.14217066626701347,0.06320000030717632,0.14217066626701347,0.4431143296042729,-0.015284083643573698
12,sqrtabs(log(powabs((x5 - (0.8878062 / (((x46 - x4) - 0.005364258) - (x46 - 0.10611741)))) - ((x46 - sin(x5)) - 289.76392), -3.2810645))),24,0.06151743709592204,0.15150327867838392,0.06151743709592204,0.15150327867838392,0.4579402051949115,-0.08193111491149518
13,sqrtabs(log(powabs((x5 - (0.8878062 / (((x46 - x4) - 0.005364258) - (x46 - 0.10611741)))) - (((x46 + -0.8972644) - sin(x5)) - 289.76392), -3.2810645))),26,0.060544519081363296,0.16218352895990715,0.060544519081363296,0.16218352895990715,0.46651305484909267,-0.15820203918074616
14,sqrtabs(log(powabs((((x46 - 109.8837) - x5) - 148.0218) - powabs((((x46 - x4) - x5) - x46) - -3.2687423, (((x46 - x4) - -3.2687423) / (x31 / 101.03023)) / 106.18647), -3.493178))),33,0.056620274761865166,0.15159606338087783,0.056620274761865166,0.15159606338087783,0.5010914633623629,-0.08259371876727761
15,sqrtabs(log(powabs((((x46 - 109.8837) - x5) - 148.0218) - powabs(((x46 - x4) - x5) - (x46 - 0.0), (((x46 - x4) - sin(x5)) / (x31 / 101.03023)) / 106.18647), -3.493178))),34,0.05458133789789176,0.16483434328638172,0.05458133789789176,0.16483434328638172,0.5190575190090344,-0.17713231266845253
16,sqrtabs(log(powabs(powabs(((x46 - x4) - x5) - x46, (((x46 - x4) - (x5 / x5)) / (x31 / 101.03023)) / 106.18647) - (((x46 - 109.8837) - x5) - 148.0218), x31 / 101.03023))),35,0.0530707550027417,0.15764977615227438,0.0530707550027417,0.15764977615227438,0.5323679931255739,-0.1258251277852629
17,sqrtabs(log(powabs(powabs(((x46 - x4) - x5) - (x46 - sin(x5)), (((x46 - x4) - (x5 / x5)) / (x31 / 101.03023)) / 106.18647) - (((x46 - 109.8837) - x5) - 148.0218), x31 / 101.03023))),38,0.05238029032702575,0.16229079382710548,0.05238029032702575,0.16229079382710548,0.5384520102450641,-0.15896805030849936
18,sqrtabs(log(powabs(powabs(((x46 - x4) - x5) - ((x46 - sin(x5)) - sin(x5)), (((x46 - x4) - (x5 / x5)) / (x31 / 101.03023)) / 106.18647) - (((x46 - 109.8837) - x5) - 148.0218), x31 / 101.03023))),41,0.051981285853249785,0.16796599008825627,0.051981285853249785,0.16796599008825627,0.5419678310170521,-0.19949635749585037
19,sqrtabs(log(powabs((((x46 - 109.8837) - x5) - 148.0218) - powabs((((x46 - x4) - x5) - (x46 - sin(x5))) - sin(x46 - 109.8837), (((x46 - x4) - sin(x5)) / (x31 / 101.03023)) / 106.18647), x31 / 101.03023))),42,0.05178117146012677,0.18185010327304732,0.05178117146012677,0.18185010327304732,0.5437311354067436,-0.2986470437952988
20,sqrtabs(log(powabs((((x46 - 109.8837) - x5) - 148.0218) - powabs((((x46 - x4) - x5) - (x46 - sin(101.03023))) - (-3.2759743 / (x5 - 37.519608)), (((x46 - x4) - sin(x46)) / (x31 / 101.03023)) / 106.18647), x31 / 101.03023))),43,0.05018091424786922,0.36921486930838726,0.05018091424786922,0.36921486930838726,0.5578317731618427,-1.6366759761069116
