Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,2.9721475,1,0.11348829193205873,0.14236063653089787,0.11348829193205873,0.14236063653089787,-5.106762968054568e-08,-0.016640719230588186
1,sqrtabs(sqrtabs(x56)),3,0.1118460231865907,0.16043770105437158,0.1118460231865907,0.16043770105437158,0.014470770559661839,-0.14573454970621502
2,log(x48 + -330.131),4,0.06525807788201403,0.16485856171315583,0.06525807788201403,0.16485856171315583,0.42497961592675126,-0.17730526383960665
3,(-6354.1494 / x48) + 21.11437,5,0.06140780772812925,0.1519416372839353,0.06140780772812925,0.1519416372839353,0.45890620240506363,-0.08506156739392678
4,((x46 + -6320.173) / x48) + 20.037342,7,0.0590617309563232,0.14971877961978822,0.0590617309563232,0.14971877961978822,0.47957861584678807,-0.0691874629399527
5,(-6354.1494 / (x48 - sin(x19))) + 21.113907,8,0.057904261597876434,0.14797545086509561,0.057904261597876434,0.14797545086509561,0.4897776363611589,-0.05673782066372257
6,((x46 + (x46 + -6568.121)) / x48) + 19.763851,9,0.05697024703161761,0.15079133172746187,0.05697024703161761,0.15079133172746187,0.4980076889776517,-0.07684688462230072
7,(-6354.1494 / (x48 - (sin(x19) - sin(x46)))) + 21.113907,11,0.055061682507144605,0.15035111572787088,0.055061682507144605,0.15035111572787088,0.5148249710906072,-0.07370316792260834
8,(-6354.1494 / (x48 - ((sin(x19) - sin(x46)) - sin(x46)))) + 21.113907,14,0.054874548849665014,0.15537622282876615,0.054874548849665014,0.15537622282876615,0.5164738959607434,-0.10958899016783352
9,exp(sin(sqrtabs(powabs(21.106287, sin(sqrtabs(x48))))) * (9.293952 / sqrtabs(x0))) - -0.5708985,15,0.05194703732900663,0.0875303225683403,0.05194703732900663,0.0875303225683403,0.5422696112748135,0.3749192736220367
10,exp((sin(sqrtabs(powabs(sqrtabs(x48), sin(sqrtabs(x48))))) * 9.651144) / sqrtabs(x0)) - -0.51106554,16,0.05115301234180274,0.08068053881067414,0.05115301234180274,0.08068053881067414,0.5492661482235608,0.4238356683197825
11,exp(((sin(sqrtabs(powabs(41.035225, sin(sqrtabs(x48))))) * 5.486373) / sqrtabs(x0 + -17.407299)) - -0.507167),17,0.05075282348105102,0.06283338890760885,0.05075282348105102,0.06283338890760885,0.5527924052001658,0.551287608377176
12,exp(powabs(-34.437813, sin(sqrtabs(x46))) / 2.2829204) - (sqrtabs(sin(sqrtabs(x48) * -5.6784234) + -2.6176615) * -1.2304432),19,0.04785158965638979,0.12544237876786596,0.04785158965638979,0.12544237876786596,0.5783565750667563,0.10417771878337934
13,exp(powabs(-50.201275, sin(sqrtabs(x46))) / sqrtabs(-5.6784234)) - (sqrtabs(sin(sqrtabs(x48) * -5.6784234) + -2.6176615) * -1.2304432),20,0.04735841568882728,0.1266174696008154,0.04735841568882728,0.1266174696008154,0.5827021686460745,0.09578603679401354
14,exp(powabs(-34.437813, sin(sqrtabs(x46))) / 2.2829204) - (sqrtabs(sin(sqrtabs(sin(x46) + x48) * -5.6784234) + -2.6176615) * -1.2304432),22,0.0456654522591246,0.12207703381338646,0.0456654522591246,0.12207703381338646,0.5976196855752378,0.1282106733862376
15,exp((sqrtabs(powabs(2.6494362, sin(sqrtabs(x46)))) * 7.965398) / sqrtabs(x0)) - (sqrtabs(sin(sqrtabs(x48) * -5.6784234) + -1.133627) * -0.72252655),23,0.035803964956598336,0.05899798339874471,0.035803964956598336,0.05899798339874471,0.6845140042599595,0.5786774087467912
16,exp((sqrtabs(powabs(2.6494362, sin(sqrtabs(x46)))) * 7.965398) / sqrtabs(x0)) - (sqrtabs(sin(sqrtabs(x48 - 0.17614369) * 6.520725) + -1.133627) * -0.72252655),25,0.03571761887855211,0.057417384079387054,0.03571761887855211,0.057417384079387054,0.6852748411796604,0.5899649504999385
17,exp((sqrtabs(powabs(2.6494362, sin(sqrtabs(x46)))) * 7.965398) / sqrtabs(x0)) - (sqrtabs(sin(sqrtabs(x48 + sin(x46)) * 6.520725) + -1.133627) * -0.72252655),26,0.03457322293464466,0.05520255321010785,0.03457322293464466,0.05520255321010785,0.6953586655360455,0.6057817331639399
18,exp((sqrtabs(powabs(2.6494362, sin(sqrtabs(x46)))) * 7.965398) / sqrtabs(x0 + 0.5251585)) - (sqrtabs(sin(sqrtabs(x48 + sin(x46)) * 6.520725) + -1.133627) * -0.72252655),28,0.03452971640127376,0.05661960611491652,0.03452971640127376,0.05661960611491652,0.6957420225753667,0.5956621262315853
19,exp(powabs(3.1478524, sin(sqrtabs(x46))) * (4.142661 / sqrtabs((sqrtabs(x46) + (x0 + -1.3585626)) + -50.201275))) - (sqrtabs(sin(sqrtabs(x48) * -7.366177) + -1.8736223) * -0.98348707),29,0.033715730424011055,0.26047485849271507,0.033715730424011055,0.26047485849271507,0.7029144454303897,-0.8601303979281198
20,exp(powabs(3.1478524, sin(sin(sqrtabs(x46)))) * (4.142661 / sqrtabs((sqrtabs(x46) + (x0 + -1.3585626)) + -50.201275))) - (sqrtabs(sin(sqrtabs(x48) * -7.366177) + -1.8736223) * -0.98348707),30,0.033648108777880104,0.3173443068319112,0.033648108777880104,0.3173443068319112,0.7035102923537422,-1.2662524712110592
21,exp(powabs(3.1478524, sin(sqrtabs(x46))) * (4.142661 / sqrtabs((sqrtabs(x46) + (x0 + -1.3585626)) + -50.201275))) - (sqrtabs(sin(sqrtabs(sin(x46) + x48) * -7.366177) + -1.8736223) * -0.98348707),32,0.03286931856548327,0.26079388615943805,0.03286931856548327,0.26079388615943805,0.7103725883572279,-0.8624086717856645
22,exp(powabs(3.1478524, sin(sin(sqrtabs(x46)))) * (4.142661 / sqrtabs((sqrtabs(x46) + (x0 + -1.3585626)) + -50.201275))) - (sqrtabs(sin(sqrtabs(sin(x46) + x48) * -7.366177) + -1.8736223) * -0.98348707),33,0.03262313270988272,0.31796656791394384,0.03262313270988272,0.31796656791394384,0.7125418506131095,-1.2706962273602498
23,exp(powabs(3.1478524, sin(sin(sin(sqrtabs(x46))))) * (4.142661 / sqrtabs((sqrtabs(x46) + (x0 + -1.3585626)) + -50.201275))) - (sqrtabs(sin(sqrtabs(sin(x46) + x48) * -7.366177) + -1.8736223) * -0.98348707),34,0.032546957373872594,0.37923311341122656,0.032546957373872594,0.37923311341122656,0.7132130682215816,-1.7082193123712703
24,exp((powabs(sqrtabs(sin(x0) + -7.3663554), sin(sin(sin(sqrtabs(x46))))) * sqrtabs(sqrtabs(x46))) / sqrtabs((x0 + sqrtabs(x46)) + -50.73632)) - (sqrtabs(sin(sqrtabs(sin(x46) + x48) * -7.3663554) + -1.7889365) * -0.96123517),38,0.0323126522578173,299598168.4648579,0.0323126522578173,299598168.4648579,0.7152776435538192,-2139521884.3364244
25,exp((powabs(2.553571, sin(sin(sin(sqrtabs(x46))))) * 4.3664875) / sqrtabs(x0 + ((-50.104683 + sqrtabs(-373.0427)) + powabs(sin(sqrtabs(40.757343)), sin(sqrtabs(x4)))))) - (sqrtabs(sin(-7.367312 * sqrtabs(sin(x46) + x48)) + -1.7960066) * -0.9638344),40,0.03125151562964416,0.04086999410715719,0.03125151562964416,0.04086999410715719,0.7246278299413114,0.7081349085213441
26,exp((powabs(sqrtabs(sqrtabs(x0)), sin(sin(sin(sqrtabs(x46))))) * 4.3664875) / sqrtabs(x0 + ((-50.104683 + sqrtabs(x46)) + powabs(sin(15.848453), sin(sqrtabs(x4)))))) - (sqrtabs(sin(-7.367312 * sqrtabs(sin(x46) + x48)) + -1.7960066) * -0.9638344),41,0.031225752428666625,0.2766369250767378,0.031225752428666625,0.2766369250767378,0.7248548419251433,-0.9755486441275698
27,exp((powabs(sqrtabs(sqrtabs(x0)), sin(sin(sin(sqrtabs(x46))))) * 4.3664875) / sqrtabs((x0 + (-50.104683 + sqrtabs(x46))) + powabs(sin(sqrtabs(x48)), sin(sqrtabs(x4))))) - (sqrtabs(sin(-7.367312 * sqrtabs(sin(x46) + x48)) + -1.7960066) * -0.9638344),42,0.030794944636347646,48521.41627274562,0.030794944636347646,48521.41627274562,0.7286508970686749,-346505.2305120037
