Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.9033,"x5 * 3.9490597"
5,3871.7366,"(x5 - x0) * 5.6704936"
7,3729.5845,"((x5 - x0) * 7.0995345) - x5"
9,3321.9395,"(((x5 - -12.349175) - x0) - x0) * 7.3680034"
12,3061.0596,"((x5 - x0) * 7.935719) - sqrtabs(78816.53 - (x0 * 3733.8188))"
13,2799.5715,"(((42.486137 - x2) / x5) / ((x2 / -389.7816) / -515.0945)) + 1664.5264"
15,2799.4868,"(((42.472874 - x2) / x5) / (((x2 / 75.94709) / -171.17036) / -15.441585)) + 1664.8918"
17,2696.958,"(((56.0742 - x2) / x2) / ((((x5 + -36.18851) / 63.042545) / -22.786322) / -54.518627)) + 1021.1691"
19,2675.8435,"(((60.517696 - x2) / (x5 + (-2696.6577 / x2))) / (((x2 / 175.63246) / -28.77972) / -23.403675)) + 1122.8701"
21,2652.2263,"((((42.57014 - x2) / (x5 + sin(sqrtabs(x16)))) / (((x5 / 116.693405) / -79.03025) / -9.142319)) + 895.68134) + x22"
23,2349.378,"(((52.954533 - x2) / x5) / ((((x5 + ((x4 / x5) / -0.06447406)) / 150.7518) / -184.64449) / -2.701764)) + (x22 + 805.5628)"
31,2235.0742,"(x16 + (x5 + ((((x5 + x1) + x22) + x5) + (((x5 + (x22 + (x5 + x22))) + x5) + (-82.360985 + x5))))) + (x22 + (x0 / -0.03626839))"
33,2233.259,"x16 + (((x5 + (((x5 + -82.360985) + x5) + x5)) + (((x5 + x5) + (x22 + -0.8056373)) + ((x22 + x5) + x22))) + ((x22 + x1) + (x0 / -0.03626839)))"
34,2226.4219,"(x16 + (x5 + (((((x5 + sin(x5)) + x1) + x22) + x5) + (((x5 + (x22 + (x5 + x22))) + x5) + (-82.360985 + x5))))) + (x22 + (x0 / -0.03626839))"
35,2101.1172,"(((x22 + x22) + (((x22 + x5) + ((((x16 + x22) + x5) + x5) + x22)) + x5)) + -395.753) + (((((x5 + x5) + x22) + x22) + x5) + (x0 / -0.039814625))"
37,2029.6556,"((x22 + x22) + -421.55554) + ((x22 + ((((x5 + (x22 + x5)) + x5) + (((x22 + x22) + ((x5 + x5) + x16)) + x5)) + (x22 + (x22 + x5)))) + (x0 / -0.03626839))"
39,2000.1666,"(x22 + (((x22 + (((x22 + x16) + (x5 + -521.07654)) + x5)) + (((((x5 + x22) + x5) + ((x5 + x22) + x5)) + x22) + x22)) + ((x22 + x22) + x5))) + (x0 / -0.036708586)"
41,1876.5029,"((x22 + ((x5 + x22) + x5)) + (x5 + x17)) + ((((x5 + (x5 + (x16 + (x22 + x1)))) + x22) + (((x22 + (x22 + x5)) + (x0 / -0.03626839)) + ((x5 + x22) + -471.05624))) + x22)"
43,1755.5144,"(((x16 + x1) + (x22 + x22)) + ((x5 + x5) + (((x22 + x22) + ((x22 + x22) + (x22 + (x22 + x5)))) + ((x5 + (x5 + (x5 + x22))) + (x0 / -0.03626839))))) + ((x5 + -469.1081) - x4)"
45,1741.4025,"((((x16 + ((x22 + x22) + x5)) + ((x22 + (((x22 + x22) + x5) + 1.9843975)) + ((x5 + (x1 + x5)) + (x5 + x5)))) + ((x22 + (x5 + x22)) + x22)) + (x0 / -0.03626839)) + ((x22 + -469.1081) - x4)"
47,1735.016,"((((x16 + ((x22 + x22) + x5)) + ((x22 + (((x22 + x22) + x5) + 1.9843975)) + ((x22 + (x5 + x1)) + (x5 + x5)))) + ((x22 + (x5 + (x5 + 1.9843975))) + x22)) + (x0 / -0.036308423)) + ((x22 + -469.1081) - x4)"
49,1647.3407,"(((x16 + (x0 / -0.032196276)) + ((x17 + (((x5 + x5) + -407.17123) + (x22 + x22))) + x5)) + x17) + ((((x5 - x4) + (x22 + x1)) + (((x22 + (x5 + x22)) + x22) + (((x22 + -19.146797) + x5) + (x22 + x5)))) + x22)"
