Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,71.75035,1,1277.9685261194752,899.6558696577016,1277.9685261194752,899.6558696577016,-6.675993091675991e-12,-0.006390574114240044
1,24037.21 / x0,3,197.5070988759911,161.49242044538076,197.5070988759911,161.49242044538076,0.8454522980491266,0.8193482027867369
2,(35186.293 / x0) + -38.396393,5,63.34224889015498,49.367721924457534,63.34224889015498,49.367721924457534,0.9504352043137437,0.9447753172230507
3,1233.8186 - (log(log(x0)) * 660.69507),7,62.04034456964481,49.08766153790021,62.04034456964481,49.08766153790021,0.951453933878604,0.9450886038282071
4,723.3734 - (log(log(log(x0))) * 1154.9299),8,60.59965788625513,48.106073017120615,60.59965788625513,48.106073017120615,0.9525812595160936,0.9461866475005585
5,(29498.918 / x0) - (2684.9429 / (45597.504 / x0)),9,59.72024773716884,47.17394972084893,59.72024773716884,47.17394972084893,0.9532693908206747,0.9472293574198936
6,(222.09412 - (log(log(log(log(x0)))) * 642.92944)) + -519.24994,11,59.17656980311902,47.053726903682936,59.17656980311902,47.053726903682936,0.9536948143917108,0.947363843409559
7,((x0 - (log(x0) * 183.0258)) - (x0 * 0.7909127)) - -1062.6508,12,58.11198694172842,46.337917835857425,58.11198694172842,46.337917835857425,0.9545278418408533,0.9481645756928921
8,723.2169 - ((log(log(log(x0))) * 1164.9572) - log(x1 - -0.054072786)),13,51.958233531980184,40.00148424922325,51.958233531980184,40.00148424922325,0.9593431039416149,0.9552527604646047
9,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.057266723)) - powabs(33.804623, powabs(0.8921699, x1)),16,48.022644202682564,41.7053884817508,48.022644202682564,41.7053884817508,0.9624226706515043,0.953346705920147
10,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.054099172)) - powabs(71.75029, powabs(sin(52.236942), x1)),17,36.6641115674861,31.15412457006356,36.6641115674861,31.15412457006356,0.9713106302554565,0.9651497662945032
11,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.05795122)) - powabs(52.236942, powabs(sin(log(0.0116689)), x1)),18,32.09523096335614,27.021814214635388,32.09523096335614,27.021814214635388,0.9748857422482642,0.9697723318012451
12,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.05795122)) - powabs(52.236942, powabs(sin(log(log(x0))), x1)),19,18.28380467811458,15.285048630566367,18.28380467811458,15.285048630566367,0.9856930712262884,0.9829015411498037
13,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.05795122)) - powabs(52.236942, powabs(sin(log(log(x0))), 1.8472347 + x1)),21,17.235357026335723,14.505880451414328,17.235357026335723,14.505880451414328,0.986513473004859,0.9837731494364775
14,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.057520516)) - powabs(-96.49619, sqrtabs(powabs(sqrtabs(sqrtabs(sqrtabs(sin(log(x0))))), x1))),22,13.404416474337115,13.453625986125225,13.404416474337115,13.453625986125225,0.9895111528958159,0.9849502428242408
15,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.057520516)) - powabs(x0, powabs(sqrtabs(sin(log(x0))), sqrtabs(x1 + log(0.5781926)))),23,12.47176419346517,12.408909572441532,12.47176419346517,12.408909572441532,0.9902409457364191,0.986118903849877
16,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.060202375)) - powabs(x0, sqrtabs(sqrtabs(powabs(sin(sin(log(x0))), sqrtabs(1.8472347 + x1))))),24,8.565842840967331,4.776063737303613,8.565842840967331,4.776063737303613,0.9932972974952408,0.9946573065449793
17,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.0469788)) - (powabs(x0, sqrtabs(sqrtabs(powabs(sin(sin(log(x0))), sqrtabs(x1 + 1.7768905))))) - 4.642728),26,6.825149514073139,7.156447242179313,6.825149514073139,7.156447242179313,0.9946593758964917,0.9919945155791454
18,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.05835554)) - (powabs(x0, sqrtabs(sqrtabs(powabs(sin(sin(log(x0))), sqrtabs(x1 + 2.0756059))))) - sin(sqrtabs(x0))),28,6.761122559283713,4.497201298350791,6.761122559283713,4.497201298350791,0.9947094764689872,0.9949692530786505
19,(powabs(x0, sqrtabs(sin(log(x0)))) - ((x0 * -0.048651975) - 3.662556)) - (powabs(x0, sqrtabs(sqrtabs(powabs(sin(sin(log(x0))), sqrtabs(x1 + 1.7939609))))) - sin(sqrtabs(x0))),30,5.358204718244043,5.914180037940187,5.358204718244043,5.914180037940187,0.9958072482938607,0.9933841647183804
20,(powabs(x0, sqrtabs(sin(log(x0)))) - (x0 * -0.05542221)) - (powabs(x0, sqrtabs(sqrtabs(powabs(sin(sin(log(x0))), sqrtabs(x1 + 1.7939609))))) - powabs(log(x0), sin(sqrtabs(x0)))),31,5.154877325608807,6.7323892698233525,5.154877325608807,6.7323892698233525,0.995966350328442,0.992468883568785
