NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,32310,-1215.4795,-1215.4795,-1240.7578,17.917595,7.3606997,6.6866665,Inf,10),"(((0.83569944 + (abs(sqrt(abs(X1))) ^ -0.9903357)) + -0.12127559) * X1) RARLikelihood{Float32}"
2,64709,-1215.4795,-1215.4795,-1240.7578,17.917595,7.3606997,6.5433335,Inf,10),"(((0.83569944 + (abs(sqrt(abs(X1))) ^ -0.9903357)) + -0.12127559) * X1) RARLikelihood{Float32}"
3,92104,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,7.1033335,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
4,128532,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,8.423333,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
5,178136,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,9.92,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
6,221247,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,10.756667,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
7,267293,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,11.666667,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
8,319764,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,12.773334,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
9,369692,-1218.6276,-1218.6276,-1240.7578,14.334076,7.796198,13.196667,Inf,8),"((X1 / sqrt(abs(1.9592416))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
10,434390,-1218.6277,-1218.6277,-1240.7579,14.334076,7.796198,14.37,Inf,8),"((X1 / sqrt(abs(1.9592421))) + (abs(X1) ^ 0.50483215)) RARLikelihood{Float32}"
11,493036,-1221.5631,-1221.5631,-1242.443,14.334076,6.5457926,14.626667,Inf,8),"((-0.004317471 + sqrt(abs(X1))) - (X1 / -1.3883699)) RARLikelihood{Float32}"
12,555590,-1221.5631,-1221.5631,-1242.443,14.334076,6.5457926,15.776667,Inf,8),"((-0.004317471 + sqrt(abs(X1))) - (X1 / -1.3883699)) RARLikelihood{Float32}"
13,608112,-1221.5631,-1221.5631,-1242.443,14.334076,6.5457926,16.983334,Inf,8),"((-0.004317471 + sqrt(abs(X1))) - (X1 / -1.3883699)) RARLikelihood{Float32}"
14,663767,-1221.5631,-1221.5631,-1242.443,14.334076,6.5457926,17.516666,Inf,8),"((-0.004317471 + sqrt(abs(X1))) - (X1 / -1.3883699)) RARLikelihood{Float32}"
15,719302,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,18.01,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
16,783522,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,19.186666,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
17,836526,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,19.866667,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
18,889614,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,20.13,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
19,947722,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,21.066668,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
20,1004495,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,20.323334,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
21,1068970,-1222.4457,-1222.4457,-1242.4429,19.4591,0.5380273,20.13,Inf,10),"((-0.00431747 + sqrt(abs(X1))) - ((X1 * 0.90941817) / -1.2626088)) RARLikelihood{Float32}"
22,1130581,-1223.2069,-1223.2069,-1242.443,12.875504,6.3605604,19.193333,Inf,8),"(((X1 * 0.720269) + -0.0043174587) + sqrt(abs(X1))) RARLikelihood{Float32}"
23,1190368,-1223.2219,-1223.2219,-1238.9006,12.875504,2.8032074,20.21,Inf,8),"(((X1 * -0.2928259) + X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
24,1254873,-1236.7142,-1236.7142,-1273.421,27.03274,9.674013,20.743334,Inf,13),"((0.050924562 + sqrt(abs((X1 + -0.020074546)))) - ((X1 * log(abs(8.347636))) / -3.2054954)) RARLikelihood{Float32}"
25,1325884,-1271.4008,-1271.4008,-1351.6246,62.383247,17.840603,22.293333,Inf,30),"(-0.101367116 * (((((X1 * (-10.2384815 / X1)) + (-11.067779 + (19.437256 - X1))) + (abs(X1) ^ -0.027074302)) / (1/(((X1 + X1) + 11.163408)) + -0.13504659)) + (X1 + -15.514417))) RARLikelihood{Float32}"
26,1391394,-1271.4008,-1271.4008,-1351.6246,62.383247,17.840603,22.11,Inf,30),"(-0.101367116 * (((((X1 * (-10.2384815 / X1)) + (-11.067779 + (19.437256 - X1))) + (abs(X1) ^ -0.027074302)) / (1/(((X1 + X1) + 11.163408)) + -0.13504659)) + (X1 + -15.514417))) RARLikelihood{Float32}"
27,1458175,-1358.1122,-1358.1122,-1462.1971,76.93934,27.145596,22.623333,Inf,37),"(0.17398974 * ((X1 + (((abs((103.18486 * X1)) ^ 0.5079155) + sqrt(abs(0.31031093))) + 0.45641962)) + (X1 + (((abs(sqrt(abs(-105.2345))) ^ 1/(((X1 + X1) + 1.3933461))) + (X1 + (-1.0861768 * (log(abs(6.072322)) + 4.7291203)))) + 0.38434055)))) RARLikelihood{Float32}"
28,1533203,-1392.9789,-1392.9789,-1498.4404,76.93934,28.522205,23.086666,Inf,37),"(0.17074972 * ((X1 + (((abs((574.0728 * X1)) ^ 0.39483544) + sqrt(abs(1.1526161))) + -0.56675625)) + (X1 + (((abs(sqrt(abs(-9.934965))) ^ 1/(((X1 + X1) + 0.6844355))) + (X1 + (-1.0765557 * (log(abs(6.1565375)) + 4.256666)))) + -0.6388354)))) RARLikelihood{Float32}"
29,1608632,-1437.3923,-1437.3923,-1522.029,62.269123,22.367537,23.13,Inf,32),"(-0.1521505 * ((X1 + (((abs((574.1496 * X1)) ^ 0.3875305) + sqrt(abs(-0.15330864))) + -2.8641655)) + (X1 + (((abs(sqrt(abs(-3.0958745))) ^ 1/(((X1 + X1) + 0.3818598))) + (X1 + X1)) + -2.9362447)))) RARLikelihood{Float32}"
30,1678492,-1437.3923,-1437.3923,-1522.029,62.269123,22.367537,22.836666,Inf,32),"(-0.1521505 * ((X1 + (((abs((574.1496 * X1)) ^ 0.3875305) + sqrt(abs(-0.15330864))) + -2.8641655)) + (X1 + (((abs(sqrt(abs(-3.0958745))) ^ 1/(((X1 + X1) + 0.3818598))) + (X1 + X1)) + -2.9362447)))) RARLikelihood{Float32}"
31,1755130,-1438.9238,-1438.9238,-1553.374,85.69176,28.75838,23.22,Inf,39),"(0.36704898 * ((10.442735 + (((abs((573.51733 * X1)) ^ 0.25808442) + sqrt(abs(1.3915851))) + -0.19133022)) + (X1 + (((abs(sqrt(abs(-1.2893482))) ^ 1/(((X1 + X1) + 0.1409757))) + (X1 + (-2.0215003 * (log(abs((17.035246 - 4.4718075))) + 4.5898485)))) + -0.5197024)))) RARLikelihood{Float32}"
32,1818214,-1437.2024,-1437.2024,-1553.3787,85.69176,30.484509,23.62,Inf,39),"(0.3666105 * ((10.442694 + (((abs((573.51733 * X1)) ^ 0.25832564) + sqrt(abs(1.391567))) + -0.19137387)) + (X1 + (((abs(sqrt(abs(-1.2903062))) ^ 1/(((X1 + X1) + 0.14129694))) + (X1 + (-2.0218165 * (log(abs((17.035252 - 4.471801))) + 4.5899425)))) + -0.51974607)))) RARLikelihood{Float32}"
33,1885111,-1436.7267,-1436.7267,-1553.3788,85.69176,30.960297,23.786667,Inf,39),"(0.36661047 * ((10.442694 + (((abs((573.51733 * X1)) ^ 0.25832564) + sqrt(abs(1.391567))) + -0.19137387)) + (X1 + (((abs(sqrt(abs(-1.2903062))) ^ 1/(((X1 + X1) + 0.14129697))) + (X1 + (-2.0218165 * (log(abs((17.035252 - 4.471801))) + 4.5899425)))) + -0.51974607)))) RARLikelihood{Float32}"
34,1953218,-1434.1809,-1434.1809,-1553.379,85.69176,33.506348,24.003334,Inf,39),"(0.36661047 * ((10.442694 + (((abs((573.51733 * X1)) ^ 0.25832564) + sqrt(abs(1.391567))) + -0.19137387)) + (X1 + (((abs(sqrt(abs(-1.2903062))) ^ 1/(((X1 + X1) + 0.14129695))) + (X1 + (-2.0218165 * (log(abs((17.035252 - 4.471801))) + 4.5899425)))) + -0.51974607)))) RARLikelihood{Float32}"
35,2035817,-1434.1809,-1434.1809,-1553.379,85.69176,33.506348,24.296667,Inf,39),"(0.36661047 * ((10.442694 + (((abs((573.51733 * X1)) ^ 0.25832564) + sqrt(abs(1.391567))) + -0.19137387)) + (X1 + (((abs(sqrt(abs(-1.2903062))) ^ 1/(((X1 + X1) + 0.14129695))) + (X1 + (-2.0218165 * (log(abs((17.035252 - 4.471801))) + 4.5899425)))) + -0.51974607)))) RARLikelihood{Float32}"
