NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,28980,-1207.7063,-1207.7063,-1234.6454,17.513191,9.425887,6.62,Inf,9),"(abs(2.599081) ^ (log(abs((sqrt(abs(X1)) + X1))) - 0.12677032)) RARLikelihood{Float32}"
2,56742,-1207.7063,-1207.7063,-1234.6454,17.513191,9.425887,6.016667,Inf,9),"(abs(2.599081) ^ (log(abs((sqrt(abs(X1)) + X1))) - 0.12677032)) RARLikelihood{Float32}"
3,86288,-1209.7201,-1209.7201,-1251.542,35.350506,6.4713917,6.56,Inf,17),"(((X1 - 0.06297344) + (sqrt(abs((X1 * log(abs(2.4076247))))) / ((X1 * 0.37995958) + 0.939297))) + 0.05064451) RARLikelihood{Float32}"
4,118084,-1209.7201,-1209.7201,-1251.542,35.350506,6.4713917,8.13,Inf,17),"(((X1 - 0.06297344) + (sqrt(abs((X1 * log(abs(2.4076247))))) / ((X1 * 0.37995958) + 0.939297))) + 0.05064451) RARLikelihood{Float32}"
5,153789,-1221.6904,-1221.6904,-1283.5328,37.352818,24.489582,9.6866665,Inf,17),"(sqrt(abs(log(abs(((sqrt(abs(((-0.99438053 + (abs(-0.58542407) ^ X1)) / -2.5653496))) - exp(-56.271805)) - 1.0477394))))) + X1) RARLikelihood{Float32}"
6,196119,-1221.6904,-1221.6904,-1283.5328,37.352818,24.489582,10.926666,Inf,17),"(sqrt(abs(log(abs(((sqrt(abs(((-0.99438053 + (abs(-0.58542407) ^ X1)) / -2.5653496))) - exp(-56.271805)) - 1.0477394))))) + X1) RARLikelihood{Float32}"
7,240146,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,12.34,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
8,296613,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,14.26,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
9,350328,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,15.46,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
10,413631,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,16.09,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
11,467323,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,17.21,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
12,519371,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,18.216667,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
13,575553,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,18.156666,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
14,635678,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,18.426666,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
15,702094,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,19.48,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
16,761411,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,20.366667,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
17,825288,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,19.576666,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
18,884657,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,21.11,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
19,952390,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,21.47,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
20,1028296,-1239.0956,-1239.0956,-1276.2788,25.296831,11.886366,22.12,Inf,13),"((sqrt(abs((X1 - 0.02225186))) - (X1 * (log(abs(8.595491)) * -0.30788288))) + 0.053928513) RARLikelihood{Float32}"
21,1096888,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.553333,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
22,1167353,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,23.183332,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
23,1231047,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,23.273333,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
24,1296273,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,23.206667,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
25,1367060,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.483334,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
26,1433345,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.223333,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
27,1505835,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.74,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
28,1574269,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,24.263334,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
29,1643889,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,23.773333,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
30,1711577,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,23.39,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
31,1781818,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.756666,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
32,1851539,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.603333,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
33,1918094,-1239.1167,-1239.1167,-1273.5754,21.501114,12.957638,22.18,Inf,12),"((sqrt(abs((X1 - 0.021569842))) - (X1 * (0.89789546 * -0.73711103))) + 0.05318902) RARLikelihood{Float32}"
34,1994517,-1424.5688,-1424.5688,-1503.3718,60.323215,18.479765,20.966667,Inf,31),"((((0.7344879 * -0.51287824) + ((0.08224832 + X1) + sqrt(abs((sqrt(abs((X1 - 0.012479125))) - (X1 * (2.9614255 * 1/(sqrt(abs((X1 - -0.0017158885))))))))))) + X1) * ((73.52792 - 73.530045) * -253.59402)) RARLikelihood{Float32}"
35,2053004,-1424.5688,-1424.5688,-1503.3718,60.323215,18.479765,20.8,Inf,31),"((((0.7344879 * -0.51287824) + ((0.08224832 + X1) + sqrt(abs((sqrt(abs((X1 - 0.012479125))) - (X1 * (2.9614255 * 1/(sqrt(abs((X1 - -0.0017158885))))))))))) + X1) * ((73.52792 - 73.530045) * -253.59402)) RARLikelihood{Float32}"
36,2115957,-1424.5688,-1424.5688,-1503.3718,60.323215,18.479765,20.973333,Inf,31),"((((0.7344879 * -0.51287824) + ((0.08224832 + X1) + sqrt(abs((sqrt(abs((X1 - 0.012479125))) - (X1 * (2.9614255 * 1/(sqrt(abs((X1 - -0.0017158885))))))))))) + X1) * ((73.52792 - 73.530045) * -253.59402)) RARLikelihood{Float32}"
37,2184726,-1452.2008,-1452.2008,-1537.26,66.16094,18.898272,20.13,Inf,34),"((((0.73448807 * -0.5128785) + ((sqrt(abs((X1 * 0.77081424))) + X1) + sqrt(abs((sqrt(abs((X1 - 0.01246905))) - (X1 * (2.9614255 * 1/(sqrt(abs((X1 - -0.0016756366))))))))))) + X1) * ((73.52813 - 73.52984) * -253.59402)) RARLikelihood{Float32}"
38,2261368,-1452.2008,-1452.2008,-1537.26,66.16094,18.898272,20.47,Inf,34),"((((0.73448807 * -0.5128785) + ((sqrt(abs((X1 * 0.77081424))) + X1) + sqrt(abs((sqrt(abs((X1 - 0.01246905))) - (X1 * (2.9614255 * 1/(sqrt(abs((X1 - -0.0016756366))))))))))) + X1) * ((73.52813 - 73.52984) * -253.59402)) RARLikelihood{Float32}"
39,2325915,-1452.2008,-1452.2008,-1537.26,66.16094,18.898272,20.996666,Inf,34),"((((0.73448807 * -0.5128785) + ((sqrt(abs((X1 * 0.77081424))) + X1) + sqrt(abs((sqrt(abs((X1 - 0.01246905))) - (X1 * (2.9614255 * 1/(sqrt(abs((X1 - -0.0016756366))))))))))) + X1) * ((73.52813 - 73.52984) * -253.59402)) RARLikelihood{Float32}"
