NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,26062,-1209.0253,-1209.0253,-1232.1556,14.334076,8.796242,6.49,Inf,8),"(abs(((-0.8024269 * sqrt(abs(X1))) - X1)) ^ 0.9237204) RARLikelihood{Float32}"
2,51760,-1209.0253,-1209.0253,-1232.1556,14.334076,8.796242,5.8766665,Inf,8),"(abs(((-0.8024269 * sqrt(abs(X1))) - X1)) ^ 0.9237204) RARLikelihood{Float32}"
3,79026,-1218.6007,-1218.6007,-1245.8507,17.917595,9.3324,6.19,Inf,10),"(((abs((sqrt(abs(X1)) + X1)) ^ 0.9216507) * -0.92290354) + 0.023151055) RARLikelihood{Float32}"
4,110684,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,6.9933333,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
5,145772,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,7.81,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
6,178242,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,8.63,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
7,213170,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,9.623333,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
8,251881,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,11.153334,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
9,291332,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,11.983334,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
10,329252,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,13.3,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
11,370849,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,14.13,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
12,419246,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,14.406667,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
13,472507,-1222.4458,-1222.4458,-1242.443,19.4591,0.53805304,16.14,Inf,10),"(-0.004317465 + (sqrt(abs(X1)) - ((X1 * -2.0961912) / 2.9102888))) RARLikelihood{Float32}"
14,518439,-1223.2219,-1223.2219,-1238.9006,12.875504,2.8032074,17.08,Inf,8),"(((X1 * -0.2928259) + X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
15,566352,-1252.7483,-1252.7483,-1297.7656,27.242743,17.774574,17.576666,Inf,14),"(X1 + sqrt(abs((-0.026929652 + (sqrt(abs((abs((-0.013700486 + X1)) ^ 1.1393727))) / log(abs(8.240812))))))) RARLikelihood{Float32}"
