NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,28248,-1196.3065,-1196.3065,-1236.5234,31.191624,9.025323,6.24,Inf,15),"(abs(sqrt(abs(-3.5000923))) ^ (((0.5381936 - 0.065854035) + ((-6.890497 - X1) / -20.3309)) + log(abs(X1)))) RARLikelihood{Float32}"
2,54334,-1197.4032,-1197.4032,-1241.3379,32.95837,10.976298,5.7166667,Inf,15),"((((X1 + (abs(X1) ^ 0.36137107)) + -0.09714456) / log(abs(2.6243973))) * (sqrt(abs(-1.327749)) - 0.29321557)) RARLikelihood{Float32}"
3,78254,-1197.4032,-1197.4032,-1241.3379,32.95837,10.976298,5.883333,Inf,15),"((((X1 + (abs(X1) ^ 0.36137107)) + -0.09714456) / log(abs(2.6243973))) * (sqrt(abs(-1.327749)) - 0.29321557)) RARLikelihood{Float32}"
4,106301,-1201.0499,-1201.0499,-1218.3936,9.704061,7.6395326,5.983333,Inf,7),"((X1 + (abs(X1) ^ 0.20351478)) + -0.32857913) RARLikelihood{Float32}"
5,132833,-1201.1392,-1201.1392,-1248.1973,34.04343,13.014592,6.6633334,Inf,19),"(((X1 + (abs(X1) ^ (-0.1255998 * (X1 + (-2.046707 - (1.0519565 + (0.6949098 * X1))))))) + -0.0735306) * 0.89121526) RARLikelihood{Float32}"
6,164528,-1221.6472,-1221.6472,-1238.9008,12.875504,4.3780546,7.4466667,Inf,8),"((X1 * (0.83473474 * 0.8471841)) + sqrt(abs(X1))) RARLikelihood{Float32}"
7,198067,-1221.6561,-1221.6561,-1248.6674,16.09438,10.91685,7.983333,Inf,10),"(-0.017551748 - ((sqrt(abs(X1)) * -1.0793401) - (X1 * 0.65618587))) RARLikelihood{Float32}"
8,232165,-1221.6561,-1221.6561,-1248.6674,16.09438,10.91685,8.933333,Inf,10),"(-0.017551748 - ((sqrt(abs(X1)) * -1.0793401) - (X1 * 0.65618587))) RARLikelihood{Float32}"
9,269337,-1221.6561,-1221.6561,-1248.6674,16.09438,10.91685,9.63,Inf,10),"(-0.017551748 - ((sqrt(abs(X1)) * -1.0793401) - (X1 * 0.65618587))) RARLikelihood{Float32}"
10,308505,-1222.2852,-1222.2852,-1248.6671,16.09438,10.287539,11.073334,Inf,10),"(0.017551817 - (sqrt(abs((-1.1649759 * X1))) - (X1 * -0.65618557))) RARLikelihood{Float32}"
