NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,36413,-1211.524,-1211.524,-1242.4431,23.292873,7.6261888,6.6033335,Inf,13),"(sqrt(abs(-1.864043e-5)) - ((X1 + (sqrt(abs(X1)) + X1)) + (X1 * -1.279731))) RARLikelihood{Float32}"
2,65965,-1218.518,-1218.518,-1238.9005,16.09438,4.288215,6.4166665,Inf,10),"((X1 + (sqrt(abs(X1)) + X1)) + (X1 * -1.2928259)) RARLikelihood{Float32}"
3,97489,-1218.518,-1218.518,-1238.9005,16.09438,4.288215,6.5,Inf,10),"((X1 + (sqrt(abs(X1)) + X1)) + (X1 * -1.2928259)) RARLikelihood{Float32}"
4,135929,-1218.518,-1218.518,-1238.9005,16.09438,4.288215,8.113334,Inf,10),"((X1 + (sqrt(abs(X1)) + X1)) + (X1 * -1.2928259)) RARLikelihood{Float32}"
5,176867,-1219.064,-1219.064,-1251.003,23.350922,8.588114,9.293333,Inf,12),"(abs((X1 * (((X1 / -3.3953416) + log(abs(-0.07153116))) * -0.8109335))) ^ 0.6103699) RARLikelihood{Float32}"
6,217150,-1219.064,-1219.064,-1251.003,23.350922,8.588114,10.493333,Inf,12),"(abs((X1 * (((X1 / -3.3953416) + log(abs(-0.07153116))) * -0.8109335))) ^ 0.6103699) RARLikelihood{Float32}"
7,265784,-1220.1912,-1220.1912,-1251.003,19.709354,11.102598,12.903334,Inf,11),"(abs((X1 * (((X1 / -4.0062227) + -2.2354414) * -0.95682985))) ^ 0.61037004) RARLikelihood{Float32}"
8,318813,-1220.1915,-1220.1915,-1251.0035,19.709354,11.102613,13.616667,Inf,11),"(abs((X1 * (((X1 / -4.0062227) + -2.2354412) * -0.9568298))) ^ 0.6103701) RARLikelihood{Float32}"
9,372826,-1220.1915,-1220.1915,-1251.0035,19.709354,11.102613,15.493333,Inf,11),"(abs((X1 * (((X1 / -4.0062227) + -2.2354412) * -0.9568298))) ^ 0.6103701) RARLikelihood{Float32}"
10,426218,-1220.2063,-1220.2063,-1251.003,19.709354,11.087401,16.933332,Inf,11),"(abs((X1 * (((X1 / -4.155229) + -2.1552572) * -0.99242675))) ^ 0.61036974) RARLikelihood{Float32}"
11,480574,-1270.6188,-1270.6188,-1320.9841,37.352818,13.01258,18.47,Inf,17),"(abs(-1.8012673) ^ ((abs(X1) ^ (0.29277828 - 1/((log(abs(4.1027016e9)) * sqrt(abs(X1)))))) + (-0.09390102 + log(abs(X1))))) RARLikelihood{Float32}"
12,550062,-1270.6188,-1270.6188,-1320.9841,37.352818,13.01258,20.27,Inf,17),"(abs(-1.8012673) ^ ((abs(X1) ^ (0.29277828 - 1/((log(abs(4.1027016e9)) * sqrt(abs(X1)))))) + (-0.09390102 + log(abs(X1))))) RARLikelihood{Float32}"
13,605988,-1270.6188,-1270.6188,-1320.9841,37.352818,13.01258,19.51,Inf,17),"(abs(-1.8012673) ^ ((abs(X1) ^ (0.29277828 - 1/((log(abs(4.1027016e9)) * sqrt(abs(X1)))))) + (-0.09390102 + log(abs(X1))))) RARLikelihood{Float32}"
14,663124,-1270.6188,-1270.6188,-1320.9841,37.352818,13.01258,19.213333,Inf,17),"(abs(-1.8012673) ^ ((abs(X1) ^ (0.29277828 - 1/((log(abs(4.1027016e9)) * sqrt(abs(X1)))))) + (-0.09390102 + log(abs(X1))))) RARLikelihood{Float32}"
15,717518,-1270.6188,-1270.6188,-1320.9841,37.352818,13.01258,19.786667,Inf,17),"(abs(-1.8012673) ^ ((abs(X1) ^ (0.29277828 - 1/((log(abs(4.1027016e9)) * sqrt(abs(X1)))))) + (-0.09390102 + log(abs(X1))))) RARLikelihood{Float32}"
