NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,25867,-1115.3591,-1115.3591,-1130.4102,6.931472,8.119562,6.2966666,Inf,5),"(abs((0.4109117 / X1)) ^ -0.65925336) RARLikelihood{Float32}"
2,57661,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,5.036667,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
3,87451,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,4.846667,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
4,109287,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,5.24,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
5,127709,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,5.53,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
6,146696,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,6.0066667,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
7,171924,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,6.6433334,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
8,198332,-1224.5667,-1224.5667,-1238.9008,14.334076,0.0,7.68,Inf,8),"(((abs(-0.38001007) ^ 0.35809603) * X1) + sqrt(abs(X1))) RARLikelihood{Float32}"
9,234121,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,8.966666,Inf,6),"(sqrt(abs(X1)) + (X1 * 0.7071741)) RARLikelihood{Float32}"
10,270117,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,9.576667,Inf,6),"(sqrt(abs(X1)) + (X1 * 0.7071741)) RARLikelihood{Float32}"
