NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=20
POPSIZE=100
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,10769,-235.72244,-235.72244,-256.39886,12.542316,8.134115,5.31,Inf,7),"((-0.094289936 - exp(log(abs(X1)))) / 0.5866134) RARLikelihood{Float32}"
2,18537,-237.33582,-237.33582,-256.39896,9.656628,9.406509,4.71,Inf,6),"((X1 / 0.5866134) + exp(-1.8279915)) RARLikelihood{Float32}"
3,27352,-902.8921,-902.8921,-907.28656,4.394449,0.0,4.58,Inf,4),"(sqrt(abs(X1)) + X1) RARLikelihood{Float32}"
4,34383,-902.8921,-902.8921,-907.28656,4.394449,0.0,4.88,Inf,4),"(sqrt(abs(X1)) + X1) RARLikelihood{Float32}"
5,40526,-1111.6241,-1111.6241,-1130.41,9.656628,9.129305,4.86,Inf,6),"(sqrt(abs((abs(X1) ^ 1.3185067))) * -1.7973704) RARLikelihood{Float32}"
6,50263,-1196.6754,-1196.6754,-1239.0592,29.11218,13.27165,5.5,Inf,14),"((0.0025430056 - exp(-109.7587)) - ((sqrt(abs(X1)) + sqrt(abs((abs(X1) ^ 1.8181149)))) / -1.1490618)) RARLikelihood{Float32}"
7,59971,-1196.6754,-1196.6754,-1239.0592,29.11218,13.27165,6.62,Inf,14),"((0.0025430056 - exp(-109.7587)) - ((sqrt(abs(X1)) + sqrt(abs((abs(X1) ^ 1.8181149)))) / -1.1490618)) RARLikelihood{Float32}"
8,69373,-1219.488,-1219.488,-1262.9152,31.191624,12.235462,7.79,Inf,15),"(sqrt(abs((abs((sqrt(abs(((X1 - (0.0002761532 / X1)) / 1.1980213))) + X1)) ^ 1.8363259))) * -0.9453811) RARLikelihood{Float32}"
9,81945,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,8.01,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
10,95403,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,8.94,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
11,108245,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,9.8,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
12,124315,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,10.37,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
13,140757,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,10.99,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
14,149169,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,10.19,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
15,167657,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,10.16,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
16,177199,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,9.64,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
17,191031,-1225.5592,-1225.5592,-1238.9008,9.656628,3.6849062,9.68,Inf,6),"((X1 / 1.4140788) + sqrt(abs(X1))) RARLikelihood{Float32}"
18,202835,-1442.8735,-1442.8735,-1501.7073,39.55004,19.28363,9.26,Inf,18),"(((1/((4631.2324 * sqrt(abs((abs(X1) ^ 1.0657558))))) + 0.00019356787) * X1) / (abs((-1.0588238 + 0.6809581)) ^ log(abs(-5184.152)))) RARLikelihood{Float32}"
19,213528,-1442.8759,-1442.8759,-1501.7074,39.55004,19.281515,9.45,Inf,18),"(((1/((4631.2324 * sqrt(abs((abs(X1) ^ 1.0657558))))) + 0.00019356693) * X1) / (abs((-1.0588238 + 0.6809582)) ^ log(abs(-5184.152)))) RARLikelihood{Float32}"
