NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,28016,-1207.2488,-1207.2488,-1234.6454,17.917595,9.478953,6.35,Inf,10),"(abs((((X1 / sqrt(abs(X1))) + X1) / 1.1351563)) ^ 0.95515794) RARLikelihood{Float32}"
2,51785,-1207.2488,-1207.2488,-1234.6454,17.917595,9.478953,5.7533336,Inf,10),"(abs((((X1 / sqrt(abs(X1))) + X1) / 1.1351563)) ^ 0.95515794) RARLikelihood{Float32}"
3,78362,-1207.2488,-1207.2488,-1234.6454,17.917595,9.478953,5.7833333,Inf,10),"(abs((((X1 / sqrt(abs(X1))) + X1) / 1.1351563)) ^ 0.95515794) RARLikelihood{Float32}"
4,109369,-1207.2488,-1207.2488,-1234.6454,17.917595,9.478953,6.0333333,Inf,10),"(abs((((X1 / sqrt(abs(X1))) + X1) / 1.1351563)) ^ 0.95515794) RARLikelihood{Float32}"
5,138043,-1209.6685,-1209.6685,-1251.0035,28.668152,12.666989,6.713333,Inf,16),"(abs(((X1 + ((log(abs(0.28972137)) * (X1 + -0.49101728)) + (-1.6258799 * 1.6896862))) * X1)) ^ 0.6103701) RARLikelihood{Float32}"
6,171662,-1213.9554,-1213.9554,-1250.1343,31.191624,4.9871616,7.58,Inf,15),"(abs(exp(0.30000234)) ^ log(abs(((X1 * (X1 / 0.7495994)) * (3.135954 + (1.3404746 * X1)))))) RARLikelihood{Float32}"
7,210790,-1213.9554,-1213.9554,-1250.1343,31.191624,4.9871616,8.996667,Inf,15),"(abs(exp(0.30000234)) ^ log(abs(((X1 * (X1 / 0.7495994)) * (3.135954 + (1.3404746 * X1)))))) RARLikelihood{Float32}"
8,249288,-1213.9554,-1213.9554,-1250.1343,31.191624,4.9871616,10.126667,Inf,15),"(abs(exp(0.30000234)) ^ log(abs(((X1 * (X1 / 0.7495994)) * (3.135954 + (1.3404746 * X1)))))) RARLikelihood{Float32}"
9,292841,-1213.9554,-1213.9554,-1250.1343,31.191624,4.9871616,11.386666,Inf,15),"(abs(exp(0.30000234)) ^ log(abs(((X1 * (X1 / 0.7495994)) * (3.135954 + (1.3404746 * X1)))))) RARLikelihood{Float32}"
10,336932,-1213.9554,-1213.9554,-1250.1343,31.191624,4.9871616,11.956667,Inf,15),"(abs(exp(0.30000234)) ^ log(abs(((X1 * (X1 / 0.7495994)) * (3.135954 + (1.3404746 * X1)))))) RARLikelihood{Float32}"
11,387389,-1213.9554,-1213.9554,-1250.1343,31.191624,4.9871616,12.6,Inf,15),"(abs(exp(0.30000234)) ^ log(abs(((X1 * (X1 / 0.7495994)) * (3.135954 + (1.3404746 * X1)))))) RARLikelihood{Float32}"
12,439211,-1230.389,-1230.389,-1263.467,19.313255,13.764741,13.706667,Inf,12),"(((sqrt(abs((-0.01852839 + X1))) + (21.209692 * 0.004038477)) + X1) * 0.8236418) RARLikelihood{Float32}"
13,502182,-1230.389,-1230.389,-1263.467,19.313255,13.764741,14.573334,Inf,12),"(((sqrt(abs((-0.01852839 + X1))) + (21.209692 * 0.004038477)) + X1) * 0.8236418) RARLikelihood{Float32}"
14,554102,-1230.389,-1230.389,-1263.467,19.313255,13.764741,14.666667,Inf,12),"(((sqrt(abs((-0.01852839 + X1))) + (21.209692 * 0.004038477)) + X1) * 0.8236418) RARLikelihood{Float32}"
15,606174,-1230.389,-1230.389,-1263.467,19.313255,13.764741,15.996667,Inf,12),"(((sqrt(abs((-0.01852839 + X1))) + (21.209692 * 0.004038477)) + X1) * 0.8236418) RARLikelihood{Float32}"
16,666627,-1230.389,-1230.389,-1263.467,19.313255,13.764741,15.76,Inf,12),"(((sqrt(abs((-0.01852839 + X1))) + (21.209692 * 0.004038477)) + X1) * 0.8236418) RARLikelihood{Float32}"
17,722051,-1245.2607,-1245.2607,-1346.8304,71.380135,30.189608,16.81,Inf,31),"((sqrt(abs((((sqrt(abs((-78.97678 + (3451.199 * X1)))) + (23.024029 * -0.20599292)) + X1) * X1))) + (abs(log(abs(X1))) ^ log(abs(((exp(-3.2499914) - sqrt(abs((-0.11586183 * X1)))) + -0.6976339))))) / -4.8309097) RARLikelihood{Float32}"
18,787367,-1249.9332,-1249.9332,-1346.8436,71.380135,25.530327,17.016666,Inf,31),"((sqrt(abs((((sqrt(abs((-78.992584 + (3451.1987 * X1)))) + (23.024025 * -0.20569718)) + X1) * X1))) + (abs(log(abs(X1))) ^ log(abs(((exp(-3.250042) - sqrt(abs((-0.11492837 * X1)))) + -0.698986))))) / -4.8346033) RARLikelihood{Float32}"
19,845017,-1249.9332,-1249.9332,-1346.8436,71.380135,25.530327,18.133333,Inf,31),"((sqrt(abs((((sqrt(abs((-78.992584 + (3451.1987 * X1)))) + (23.024025 * -0.20569718)) + X1) * X1))) + (abs(log(abs(X1))) ^ log(abs(((exp(-3.250042) - sqrt(abs((-0.11492837 * X1)))) + -0.698986))))) / -4.8346033) RARLikelihood{Float32}"
20,906636,-1249.9332,-1249.9332,-1346.8436,71.380135,25.530327,19.293333,Inf,31),"((sqrt(abs((((sqrt(abs((-78.992584 + (3451.1987 * X1)))) + (23.024025 * -0.20569718)) + X1) * X1))) + (abs(log(abs(X1))) ^ log(abs(((exp(-3.250042) - sqrt(abs((-0.11492837 * X1)))) + -0.698986))))) / -4.8346033) RARLikelihood{Float32}"
