NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,25975,-1182.5488,-1182.5488,-1223.3533,24.953299,15.851227,6.096667,Inf,12),"((abs(X1) ^ 0.63431764) / log(abs((sqrt(abs(0.8369224)) - exp((abs(-0.9922694) ^ X1)))))) RARLikelihood{Float32}"
2,54819,-1216.8519,-1216.8519,-1248.1869,19.709354,11.625624,6.2533336,Inf,11),"((0.058248438 - (abs(((abs(X1) ^ 0.43451047) + X1)) ^ 0.9489571)) * -0.912492) RARLikelihood{Float32}"
3,80342,-1217.6537,-1217.6537,-1252.0541,19.709354,14.691051,6.616667,Inf,11),"((X1 - (abs(((abs(X1) ^ 0.5504339) + X1)) ^ 1.0779206)) * -1.5365163) RARLikelihood{Float32}"
4,110161,-1217.6537,-1217.6537,-1252.0541,19.709354,14.691051,7.31,Inf,11),"((X1 - (abs(((abs(X1) ^ 0.5504339) + X1)) ^ 1.0779206)) * -1.5365163) RARLikelihood{Float32}"
5,139467,-1223.5695,-1223.5695,-1249.3748,14.4849415,11.320336,7.85,Inf,9),"(-0.04227154 + ((X1 / 1.3405071) + (abs(X1) ^ 0.44569066))) RARLikelihood{Float32}"
6,174704,-1223.5695,-1223.5695,-1249.3748,14.4849415,11.320336,8.663333,Inf,9),"(-0.04227154 + ((X1 / 1.3405071) + (abs(X1) ^ 0.44569066))) RARLikelihood{Float32}"
7,221173,-1223.5695,-1223.5695,-1249.3748,14.4849415,11.320336,9.71,Inf,9),"(-0.04227154 + ((X1 / 1.3405071) + (abs(X1) ^ 0.44569066))) RARLikelihood{Float32}"
8,269642,-1223.5695,-1223.5695,-1249.3748,14.4849415,11.320336,10.78,Inf,9),"(-0.04227154 + ((X1 / 1.3405071) + (abs(X1) ^ 0.44569066))) RARLikelihood{Float32}"
9,318998,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,12.253333,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
10,367652,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,12.323334,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
11,421937,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,12.966666,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
12,483436,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,14.193334,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
13,541218,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,14.976666,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
14,596740,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,16.063334,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
15,653458,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,16.363333,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
16,714833,-1236.6823,-1236.6823,-1277.3076,28.668152,11.957208,17.1,Inf,16),"(((abs(X1) ^ 0.8655362) + -0.005943545) + sqrt(abs((abs(((0.53011906 * X1) + -0.011190827)) ^ (abs(X1) ^ 0.07421727))))) RARLikelihood{Float32}"
17,771321,-1236.6823,-1236.6823,-1277.3076,28.668152,11.957208,17.19,Inf,16),"(((abs(X1) ^ 0.8655362) + -0.005943545) + sqrt(abs((abs(((0.53011906 * X1) + -0.011190827)) ^ (abs(X1) ^ 0.07421727))))) RARLikelihood{Float32}"
18,829980,-1236.6823,-1236.6823,-1277.3076,28.668152,11.957208,17.956667,Inf,16),"(((abs(X1) ^ 0.8655362) + -0.005943545) + sqrt(abs((abs(((0.53011906 * X1) + -0.011190827)) ^ (abs(X1) ^ 0.07421727))))) RARLikelihood{Float32}"
19,890573,-1236.6823,-1236.6823,-1277.3076,28.668152,11.957208,17.663334,Inf,16),"(((abs(X1) ^ 0.8655362) + -0.005943545) + sqrt(abs((abs(((0.53011906 * X1) + -0.011190827)) ^ (abs(X1) ^ 0.07421727))))) RARLikelihood{Float32}"
20,939964,-1236.6823,-1236.6823,-1277.3076,28.668152,11.957208,16.993334,Inf,16),"(((abs(X1) ^ 0.8655362) + -0.005943545) + sqrt(abs((abs(((0.53011906 * X1) + -0.011190827)) ^ (abs(X1) ^ 0.07421727))))) RARLikelihood{Float32}"
21,996933,-1477.8038,-1477.8038,-1558.8717,60.303806,20.76398,18.173334,Inf,29),"((abs(X1) ^ -0.013918104) + (-5.4557548 + (((X1 + sqrt(abs(30.03656))) / (abs(-2.5139112) ^ (abs(X1) ^ -0.07450004))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.29230905)) - -4.7941923))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
22,1058200,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,18.936666,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
23,1117245,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,20.323334,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
24,1175058,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,21.1,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
25,1238688,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,21.063334,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
26,1303434,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,21.613333,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
27,1365906,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,20.923334,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
28,1422510,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,21.29,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
29,1480161,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,21.73,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
30,1523901,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,21.613333,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
31,1585059,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.47,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
32,1636127,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.78,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
33,1689873,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.903334,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
34,1741896,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.13,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
35,1785949,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.336666,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
36,1844965,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.043333,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
37,1895406,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.783333,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
38,1941840,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.87,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
39,1994554,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.8,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
40,2040941,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.39,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
41,2097949,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.903334,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
42,2151823,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.203333,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
43,2208676,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.19,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
44,2265825,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.473333,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
45,2320826,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.266666,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
46,2377916,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.903334,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
47,2432259,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.016666,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
48,2493568,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,22.676666,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
49,2555969,-1478.4874,-1478.4874,-1560.1715,60.303806,21.38027,23.51,Inf,29),"((abs(X1) ^ 0.018777229) + (-4.3547153 + (((X1 + sqrt(abs(9.091107))) / (abs(-2.6994972) ^ (abs(X1) ^ -0.1126078))) + (sqrt(abs(((X1 + (abs(1/(X1)) ^ 0.28846166)) - -4.7186832))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
50,2613243,-1483.2438,-1483.2438,-1568.2517,60.303806,24.704157,23.97,Inf,29),"((abs(X1) ^ 0.007297712) + (-4.9240165 + (((X1 + sqrt(abs(8.978881))) / (abs(-1.7666285) ^ (abs(X1) ^ -0.12782647))) + (sqrt(abs(((2.4556446 + (abs(1/(X1)) ^ 0.29769716)) - -2.133071))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
51,2681009,-1490.6917,-1490.6917,-1571.1508,60.303806,20.155302,23.883333,Inf,29),"((abs(X1) ^ -0.059964698) + (-3.5700696 + (((X1 + sqrt(abs(9.1591215))) / (abs(-1.8447967) ^ (abs(X1) ^ -0.20991355))) + (sqrt(abs(((0.23261885 + (abs(1/(X1)) ^ 0.21386267)) - 0.08995445))) + sqrt(abs(X1)))))) RARLikelihood{Float32}"
52,2738641,-1497.4707,-1497.4707,-1562.6501,46.141716,19.037758,22.506666,Inf,21),"(-0.59066224 * (((X1 + sqrt(abs(38.069267))) / (abs(-2.4907932) ^ (abs(X1) ^ -0.25183675))) + ((X1 + (abs(1/(X1)) ^ 0.1476528)) - 2.0737312))) RARLikelihood{Float32}"
53,2789239,-1504.7664,-1504.7664,-1571.3717,46.141716,20.463634,22.38,Inf,21),"(-0.75206506 * (((X1 + sqrt(abs(862.7191))) / (abs(-12.338783) ^ (abs(X1) ^ -0.09429063))) + ((X1 + (abs(1/(X1)) ^ 0.12648912)) - 2.2247264))) RARLikelihood{Float32}"
