NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,22632,-1112.5876,-1112.5876,-1130.4098,12.542316,5.27977,6.886667,Inf,7),"(abs(sqrt(abs(3.737836))) ^ log(abs((-2.4336128 * X1)))) RARLikelihood{Float32}"
2,47636,-1173.552,-1173.552,-1199.0524,14.334076,11.1663065,6.39,Inf,8),"((abs((X1 * 2.160636)) ^ exp(-0.33286992)) - -0.047448866) RARLikelihood{Float32}"
3,84846,-1202.0742,-1202.0742,-1226.1428,14.4849415,9.58359,6.923333,Inf,9),"((-0.1693002 + (0.86710316 * (abs(X1) ^ 0.27477095))) + X1) RARLikelihood{Float32}"
4,116311,-1202.0742,-1202.0742,-1226.1428,14.4849415,9.58359,7.9733334,Inf,9),"((-0.1693002 + (0.86710316 * (abs(X1) ^ 0.27477095))) + X1) RARLikelihood{Float32}"
5,152569,-1215.5193,-1215.5193,-1249.5807,23.292873,10.768504,8.5633335,Inf,13),"((0.13668878 + (1.026029 * (abs(X1) ^ 0.46142632))) - ((X1 * -0.7173415) + 0.1722847)) RARLikelihood{Float32}"
6,184950,-1220.4589,-1220.4589,-1249.3748,17.703817,11.211979,9.216666,Inf,11),"((-0.042271703 + (X1 * (abs(X1) ^ -0.55430955))) + (X1 * 0.74598646)) RARLikelihood{Float32}"
7,226479,-1220.4589,-1220.4589,-1249.3748,17.703817,11.211979,10.65,Inf,11),"((-0.042271703 + (X1 * (abs(X1) ^ -0.55430955))) + (X1 * 0.74598646)) RARLikelihood{Float32}"
8,267413,-1220.4589,-1220.4589,-1249.3748,17.703817,11.211979,13.153334,Inf,11),"((-0.042271703 + (X1 * (abs(X1) ^ -0.55430955))) + (X1 * 0.74598646)) RARLikelihood{Float32}"
9,310628,-1222.4326,-1222.4326,-1248.3881,17.513191,8.442282,13.896667,Inf,9),"(log(abs((X1 - -4.4857397))) * (abs(sqrt(abs(X1))) ^ 1.1827552)) RARLikelihood{Float32}"
10,361879,-1222.4326,-1222.4326,-1248.3881,17.513191,8.442282,15.1866665,Inf,9),"(log(abs((X1 - -4.4857397))) * (abs(sqrt(abs(X1))) ^ 1.1827552)) RARLikelihood{Float32}"
