NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,25608,-1170.0916,-1170.0916,-1199.0527,14.334076,14.627057,6.463333,Inf,8),"(log(abs(-1.0485924)) + (abs((-2.1606364 * X1)) ^ 0.7168633)) RARLikelihood{Float32}"
2,53657,-1170.8583,-1170.8583,-1199.0526,14.4849415,13.709375,5.52,Inf,9),"(-0.04744886 - ((abs((X1 / 0.7249332)) ^ 1.7168634) / X1)) RARLikelihood{Float32}"
3,78516,-1170.8584,-1170.8584,-1199.0527,14.4849415,13.709366,5.806667,Inf,9),"(-0.047448877 - ((abs((X1 / 0.7249332)) ^ 1.7168634) / X1)) RARLikelihood{Float32}"
4,109009,-1225.5591,-1225.5591,-1238.9006,9.656628,3.6849062,6.2633333,Inf,6),"(sqrt(abs(X1)) - (X1 / -1.414079)) RARLikelihood{Float32}"
5,142248,-1225.5591,-1225.5591,-1238.9006,9.656628,3.6849062,7.24,Inf,6),"(sqrt(abs(X1)) - (X1 / -1.414079)) RARLikelihood{Float32}"
6,182646,-1225.5591,-1225.5591,-1238.9006,9.656628,3.6849062,7.9333334,Inf,6),"(sqrt(abs(X1)) - (X1 / -1.414079)) RARLikelihood{Float32}"
7,225316,-1225.5591,-1225.5591,-1238.9006,9.656628,3.6849062,8.786667,Inf,6),"(sqrt(abs(X1)) - (X1 / -1.414079)) RARLikelihood{Float32}"
8,264113,-1227.1263,-1227.1263,-1277.5115,37.352818,13.032337,9.856667,Inf,17),"((sqrt(abs((0.019553667 - X1))) + (0.6848391 * X1)) + ((abs((X1 * exp(3.008318))) ^ -0.15249936) / 20.958689)) RARLikelihood{Float32}"
9,302168,-1227.1263,-1227.1263,-1277.5115,37.352818,13.032337,10.616667,Inf,17),"((sqrt(abs((0.019553667 - X1))) + (0.6848391 * X1)) + ((abs((X1 * exp(3.008318))) ^ -0.15249936) / 20.958689)) RARLikelihood{Float32}"
10,367535,-1232.5857,-1232.5857,-1275.6987,29.11218,14.000895,13.96,Inf,14),"((sqrt(abs((0.019770294 - X1))) + (0.68418044 * X1)) + ((abs(X1) ^ -0.14732349) / 32.32723)) RARLikelihood{Float32}"
11,425491,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,14.8,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
12,476245,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,15.613334,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
13,530468,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,16.15,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
14,588119,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,17.636667,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
15,642046,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,17.796667,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
16,690857,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,19.736666,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
17,744454,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,19.823334,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
18,802260,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,20.59,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
19,859222,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,19.716667,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
20,913422,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,20.18,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
21,969242,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,20.78,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
22,1029075,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,21.35,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
23,1087602,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,21.783333,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
24,1149133,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,22.046667,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
25,1198553,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,22.183332,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
26,1277025,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,21.5,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
27,1333307,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,21.756666,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
28,1419788,-1501.21,-1501.21,-1545.8842,31.134562,13.539692,22.266666,Inf,16),"((abs((X1 * 1/((X1 * 1/(0.24011068))))) ^ sqrt(abs(3.1343162))) + (abs((X1 * 1.968808)) ^ 0.7540173)) RARLikelihood{Float32}"
29,1485279,-1504.9838,-1504.9838,-1545.8837,29.188652,11.7113285,21.403334,Inf,15),"((abs((X1 * 1/((4.1647334 * X1)))) ^ sqrt(abs(3.134332))) + (abs((X1 * 1.9688084)) ^ 0.75401723)) RARLikelihood{Float32}"
30,1562952,-1504.9839,-1504.9839,-1545.8838,29.188652,11.7113285,21.47,Inf,15),"((abs((X1 * 1/((4.1647334 * X1)))) ^ sqrt(abs(3.1343317))) + (abs((X1 * 1.9688085)) ^ 0.75401723)) RARLikelihood{Float32}"
31,1624249,-1504.9839,-1504.9839,-1545.8838,29.188652,11.7113285,21.13,Inf,15),"((abs((X1 * 1/((4.1647334 * X1)))) ^ sqrt(abs(3.1343317))) + (abs((X1 * 1.9688085)) ^ 0.75401723)) RARLikelihood{Float32}"
32,1685433,-1504.9839,-1504.9839,-1545.8838,29.188652,11.7113285,19.623333,Inf,15),"((abs((X1 * 1/((4.1647334 * X1)))) ^ sqrt(abs(3.1343317))) + (abs((X1 * 1.9688085)) ^ 0.75401723)) RARLikelihood{Float32}"
