NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24073,-1197.4321,-1197.4321,-1224.5713,17.513191,9.626032,6.2733335,Inf,9),"((log(abs((0.9858703 + sqrt(abs(X1))))) * -1.082693) - X1) RARLikelihood{Float32}"
2,49554,-1197.4321,-1197.4321,-1224.5713,17.513191,9.626032,5.43,Inf,9),"((log(abs((0.9858703 + sqrt(abs(X1))))) * -1.082693) - X1) RARLikelihood{Float32}"
3,74665,-1221.0258,-1221.0258,-1240.7582,11.266066,8.46626,6.0866666,Inf,7),"(X1 * (-0.71442384 - (abs(X1) ^ -0.49516788))) RARLikelihood{Float32}"
4,103533,-1232.1975,-1232.1975,-1261.6459,16.09438,13.354062,6.4466667,Inf,10),"(-0.8264828 * ((sqrt(abs((-0.022151597 + X1))) + 0.08968952) + X1)) RARLikelihood{Float32}"
5,132317,-1232.1975,-1232.1975,-1261.6459,16.09438,13.354062,7.13,Inf,10),"(-0.8264828 * ((sqrt(abs((-0.022151597 + X1))) + 0.08968952) + X1)) RARLikelihood{Float32}"
6,167545,-1232.1975,-1232.1975,-1261.6459,16.09438,13.354062,8.46,Inf,10),"(-0.8264828 * ((sqrt(abs((-0.022151597 + X1))) + 0.08968952) + X1)) RARLikelihood{Float32}"
7,213950,-1232.1975,-1232.1975,-1261.6459,16.09438,13.354062,9.796667,Inf,10),"(-0.8264828 * ((sqrt(abs((-0.022151597 + X1))) + 0.08968952) + X1)) RARLikelihood{Float32}"
8,263287,-1232.1975,-1232.1975,-1261.6459,16.09438,13.354062,10.963333,Inf,10),"(-0.8264828 * ((sqrt(abs((-0.022151597 + X1))) + 0.08968952) + X1)) RARLikelihood{Float32}"
9,327966,-1313.5171,-1313.5171,-1464.7894,50.593662,100.67875,13.133333,Inf,26),"((2.6855898e9 / 2.9826847e9) * (-1.2292898 * ((sqrt(abs((0.022922382 + (sqrt(abs(X1)) * (((X1 * 57.9904) * (0.5903101 + -0.59348905)) * 1/(X1)))))) + 0.059733942) + X1))) RARLikelihood{Float32}"
10,394835,-1320.3373,-1320.3373,-1472.9711,50.593662,102.040215,13.99,Inf,26),"((2.6855898e9 / 2.9826847e9) * (-1.2237815 * ((sqrt(abs((0.022954293 + (sqrt(abs(X1)) * (((X1 * 57.9904) * (0.590215 + -0.5935841)) * 1/(X1)))))) + 0.052552577) + X1))) RARLikelihood{Float32}"
11,471643,-1373.1482,-1373.1482,-1512.5602,48.647755,90.76423,15.666667,Inf,25),"((2.6855898e9 / 2.9826847e9) * (0.87702805 * ((sqrt(abs((-0.012797359 + (sqrt(abs(X1)) * (((X1 * 1.1228789) * sqrt(abs(X1))) * 1/(X1)))))) + 0.07357521) + X1))) RARLikelihood{Float32}"
