NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,32959,-1149.7295,-1149.7295,-1199.0524,37.352818,11.970106,6.7833333,Inf,17),"(log(abs(-5.681403)) * (abs(((X1 / (abs(X1) ^ 0.28313535)) + sqrt(abs(-0.0007460467)))) ^ sqrt(abs(exp((X1 / -4.008457e10)))))) RARLikelihood{Float32}"
2,66930,-1149.7297,-1149.7297,-1199.0529,37.352818,11.970319,5.9666667,Inf,17),"(log(abs(-5.681403)) * (abs(((X1 / (abs(X1) ^ 0.28313646)) + sqrt(abs(-0.0007460249)))) ^ sqrt(abs(exp((X1 / -4.008457e10)))))) RARLikelihood{Float32}"
3,100718,-1213.5541,-1213.5541,-1239.4438,17.917595,7.972108,6.2766666,Inf,10),"((sqrt(abs(((X1 * 2.895608) - X1))) + X1) * 0.7195162) RARLikelihood{Float32}"
4,126878,-1213.5541,-1213.5541,-1239.4438,17.917595,7.972108,5.9866667,Inf,10),"((sqrt(abs(((X1 * 2.895608) - X1))) + X1) * 0.7195162) RARLikelihood{Float32}"
5,154087,-1219.3231,-1219.3231,-1248.8951,17.917595,11.654452,6.5533333,Inf,10),"((sqrt(abs(((X1 * 2.3217506) - 0.007277467))) + X1) * -0.6789947) RARLikelihood{Float32}"
6,187901,-1220.5176,-1220.5176,-1242.443,17.917595,4.0077925,7.923333,Inf,10),"(((X1 / sqrt(abs(sqrt(abs(-3.7155316))))) + sqrt(abs(X1))) - 0.004317462) RARLikelihood{Float32}"
7,224130,-1221.0746,-1221.0746,-1242.443,16.125835,5.2425375,8.606667,Inf,9),"(((X1 / sqrt(abs(-1.9275713))) + sqrt(abs(X1))) - 0.0043174652) RARLikelihood{Float32}"
8,262763,-1222.4222,-1222.4222,-1248.6674,16.09438,10.150701,9.826667,Inf,10),"(sqrt(abs((X1 * 1.1649764))) + ((X1 + -0.026748305) * 0.6561853)) RARLikelihood{Float32}"
9,307748,-1222.4222,-1222.4222,-1248.6674,16.09438,10.150701,10.996667,Inf,10),"(sqrt(abs((X1 * 1.1649764))) + ((X1 + -0.026748305) * 0.6561853)) RARLikelihood{Float32}"
10,354273,-1222.4222,-1222.4222,-1248.6674,16.09438,10.150701,12.63,Inf,10),"(sqrt(abs((X1 * 1.1649764))) + ((X1 + -0.026748305) * 0.6561853)) RARLikelihood{Float32}"
