NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,23436,-1209.4904,-1209.4904,-1240.7578,22.873857,8.393497,6.13,Inf,11),"((0.6766013 + ((abs(X1) ^ -0.49516785) - -0.03782256)) * exp(log(abs(X1)))) RARLikelihood{Float32}"
2,49364,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,5.9733334,Inf,6),"(sqrt(abs(X1)) - (-0.7071741 * X1)) RARLikelihood{Float32}"
3,80070,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,6.2966666,Inf,6),"(sqrt(abs(X1)) - (-0.7071741 * X1)) RARLikelihood{Float32}"
4,113625,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,7.5066667,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
5,149363,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,8.233334,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
6,183753,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,8.44,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
7,218707,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,9.156667,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
8,261044,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,9.74,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
9,308646,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,10.9,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
10,356929,-1233.557,-1233.557,-1264.7942,12.476649,18.760525,11.51,Inf,9),"(abs(((abs((X1 - 0.02250275)) ^ 0.4156364) - -0.29990008)) ^ 2.1441505) RARLikelihood{Float32}"
