NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,31819,-1152.4213,-1152.4213,-1184.3151,17.513191,14.380596,6.29,Inf,9),"(exp(0.5794812) / (abs(0.49785328) ^ log(abs((0.009146921 + X1))))) RARLikelihood{Float32}"
2,59485,-1197.8807,-1197.8807,-1242.443,35.026382,9.535856,6.0866666,Inf,18),"(sqrt(abs(X1)) + ((((X1 + X1) / X1) - ((-0.60936654 - 1.3520129) * (-1.0136963 - X1))) * -0.3672259)) RARLikelihood{Float32}"
3,90669,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,6.29,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
4,122369,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,7.193333,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
5,156637,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,7.7033334,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
6,191191,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,8.893333,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
7,234360,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,10.396667,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
8,276360,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,11.676666,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
9,316151,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,12.76,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
10,362204,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,13.706667,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
11,412243,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,15.323334,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
12,462462,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,15.176666,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
13,516706,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,17.066668,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
14,573258,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,16.726667,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
15,627988,-1224.0452,-1224.0452,-1261.9194,27.242743,10.631427,17.09,Inf,14),"(log(abs(((log(abs(-0.34677672)) - (-0.053151116 * X1)) - sqrt(abs((-0.018963903 + X1)))))) + X1) RARLikelihood{Float32}"
16,692821,-1230.105,-1230.105,-1268.8843,28.668152,10.111087,17.743334,Inf,16),"(0.058950875 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
17,761984,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,18.25,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
18,816690,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,19.35,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
19,875729,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,20.546667,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
20,944146,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,22.246666,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
21,1007094,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,22.396667,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
22,1073712,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,22.546667,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
23,1137499,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,22.87,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
24,1210220,-1230.1055,-1230.1055,-1268.8846,28.668152,10.111101,22.69,Inf,16),"(0.058951028 + (X1 + sqrt(abs(log(abs(log(abs(((2.738016 + (X1 + X1)) + (-7.394032e7 / 1.2570418e9)))))))))) RARLikelihood{Float32}"
25,1275876,-1253.8143,-1253.8143,-1326.0354,52.539574,19.681572,23.906666,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-0.17124458))))) + ((X1 + X1) - 0.11664285)))) * sqrt(abs(-0.007999314))))) + ((X1 + X1) - 0.17297995))))) / -1.4798843) RARLikelihood{Float32}"
26,1344082,-1255.1893,-1255.1893,-1327.8491,52.539574,20.120235,23.646667,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-1.3685302))))) + ((X1 + X1) - 0.17341064)))) * sqrt(abs(-0.006273947))))) + ((X1 + X1) - 0.17498282))))) / -1.477998) RARLikelihood{Float32}"
27,1411484,-1256.3386,-1256.3386,-1329.0278,52.539574,20.149622,22.7,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-5.9474087))))) + ((X1 + X1) - 0.23538844)))) * sqrt(abs(-0.004949032))))) + ((X1 + X1) - 0.17566901))))) / -1.4734647) RARLikelihood{Float32}"
28,1492524,-1264.0317,-1264.0317,-1335.2725,52.539574,18.701117,23.01,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.41396636)))) * sqrt(abs(-0.0027899048))))) + ((X1 + X1) - 0.17122419))))) / -1.4687874) RARLikelihood{Float32}"
29,1564818,-1264.0621,-1264.0621,-1335.275,52.539574,18.673304,21.95,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.41381735)))) * sqrt(abs(-0.0027910175))))) + ((X1 + X1) - 0.1712608))))) / -1.4688369) RARLikelihood{Float32}"
30,1623480,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,21.506666,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
31,1687131,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,21.563334,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
32,1750244,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,21.98,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
33,1807179,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,23.06,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
34,1876397,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,24.436666,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
35,1938659,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,24.096666,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
36,2011913,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,24.59,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
37,2075391,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,24.056667,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
38,2137401,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,24.43,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
39,2200478,-1263.946,-1263.946,-1335.2751,52.539574,18.789509,23.883333,Inf,27),"((X1 + sqrt(abs((sqrt(abs((sqrt(abs((sqrt(abs((X1 * sqrt(abs(-75.400894))))) + ((X1 + X1) - 0.4138173)))) * sqrt(abs(-0.002791019))))) + ((X1 + X1) - 0.17126083))))) / -1.4688369) RARLikelihood{Float32}"
40,2259962,-1334.8059,-1334.8059,-1396.8865,46.701843,15.378677,23.79,Inf,24),"((X1 + sqrt(abs((1/((sqrt(abs((sqrt(abs(-1.7579963)) + ((X1 + X1) - 0.86581343)))) * sqrt(abs(-8.184016)))) + ((X1 + X1) - 0.5010946))))) * 0.7822036) RARLikelihood{Float32}"
41,2325511,-1350.5773,-1350.5773,-1405.9854,38.9182,16.489813,24.246666,Inf,20),"((X1 + sqrt(abs((1/((sqrt(abs((sqrt(abs(0.19887857)) + X1))) * sqrt(abs(-2.97169)))) + ((X1 + X1) - 0.8578653))))) * 0.7921981) RARLikelihood{Float32}"
42,2388991,-1360.5819,-1360.5819,-1413.1224,38.9182,13.622318,23.626667,Inf,20),"((X1 + sqrt(abs((1/((sqrt(abs((sqrt(abs(0.4791591)) + X1))) * sqrt(abs(-0.86787325)))) + ((X1 + X1) - 1.2811832))))) * 0.80128694) RARLikelihood{Float32}"
43,2450132,-1363.3131,-1363.3131,-1419.0168,38.9182,16.785557,22.656666,Inf,20),"((X1 + sqrt(abs((1/((sqrt(abs((sqrt(abs(0.9380088)) + X1))) * sqrt(abs(-0.32553172)))) + ((X1 + X1) - 1.7728521))))) * 0.808405) RARLikelihood{Float32}"
