NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,26903,-1110.8418,-1110.8418,-1130.4099,9.656628,9.91151,6.6066666,Inf,6),"(abs((X1 / log(abs(-0.66304547)))) ^ 0.6592534) RARLikelihood{Float32}"
2,58636,-1151.5782,-1151.5782,-1177.1417,17.917595,7.6458974,5.9333334,Inf,10),"(X1 + (sqrt(abs((abs(X1) ^ -1.1295396))) * (X1 * 0.7567473))) RARLikelihood{Float32}"
3,83576,-1151.5782,-1151.5782,-1177.1417,17.917595,7.6458974,6.136667,Inf,10),"(X1 + (sqrt(abs((abs(X1) ^ -1.1295396))) * (X1 * 0.7567473))) RARLikelihood{Float32}"
4,112399,-1151.5782,-1151.5782,-1177.1417,17.917595,7.6458974,7.16,Inf,10),"(X1 + (sqrt(abs((abs(X1) ^ -1.1295396))) * (X1 * 0.7567473))) RARLikelihood{Float32}"
5,145431,-1221.7632,-1221.7632,-1238.9005,14.334076,2.8032074,8.383333,Inf,8),"(X1 + (sqrt(abs(X1)) - (X1 * 0.2928259))) RARLikelihood{Float32}"
6,176534,-1221.7632,-1221.7632,-1238.9005,14.334076,2.8032074,8.676666,Inf,8),"(X1 + (sqrt(abs(X1)) - (X1 * 0.2928259))) RARLikelihood{Float32}"
7,206893,-1221.7632,-1221.7632,-1238.9005,14.334076,2.8032074,9.183333,Inf,8),"(X1 + (sqrt(abs(X1)) - (X1 * 0.2928259))) RARLikelihood{Float32}"
8,243569,-1221.7632,-1221.7632,-1238.9005,14.334076,2.8032074,10.596666,Inf,8),"(X1 + (sqrt(abs(X1)) - (X1 * 0.2928259))) RARLikelihood{Float32}"
9,290845,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,11.083333,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
10,330485,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,11.333333,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
11,372237,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,12.426666,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
12,415319,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,13.86,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
13,462054,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,15.203333,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
14,512012,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,16.233334,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
15,560625,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,16.43,Inf,6),"(sqrt(abs(X1)) - (X1 * -0.7071741)) RARLikelihood{Float32}"
16,623036,-1336.518,-1336.518,-1398.0483,49.906597,11.623777,16.853333,Inf,24),"(((X1 + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(X1)))) / -10.989851) * X1)))) + -0.9422043) + ((X1 ^ 0.075273864) + (-3.4215374 / -16.002571))) RARLikelihood{Float32}"
17,679816,-1341.2246,-1341.2246,-1398.0486,45.747715,11.07634,18.446667,Inf,22),"(((X1 + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(X1)))) / -10.98985) * X1)))) + -0.6964804) + ((X1 ^ 0.07527389) + -0.03191216)) RARLikelihood{Float32}"
18,733680,-1341.2253,-1341.2253,-1398.0483,45.747715,11.075328,18.346666,Inf,22),"(((X1 + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(X1)))) / 10.989841) * X1)))) + -0.69648045) + ((X1 ^ 0.07527382) + -0.031912293)) RARLikelihood{Float32}"
19,789657,-1341.2253,-1341.2253,-1398.0483,45.747715,11.075328,19.653334,Inf,22),"(((X1 + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(X1)))) / 10.989841) * X1)))) + -0.69648045) + ((X1 ^ 0.07527382) + -0.031912293)) RARLikelihood{Float32}"
20,841689,-1449.9398,-1449.9398,-1511.9465,52.539574,9.4671955,19.926666,Inf,27),"(((-0.15566815 + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(X1)))) / -4.1533866) * X1)))) + -0.17603855) + ((0.5299832 * (sqrt(abs(X1)) + X1)) + (-3.4694247 / -15.992362))) RARLikelihood{Float32}"
21,901930,-1470.83,-1470.83,-1542.4539,54.06548,17.558449,21.096666,Inf,26),"(((X1 + sqrt(abs((((-387.34927 + (1/(X1) * (26714.057 * sqrt(abs((0.08609216 + X1)))))) / 134798.56) * X1)))) + -0.7277083) + ((X1 ^ 0.10276982) + -0.0631401)) RARLikelihood{Float32}"
22,964529,-1487.3495,-1487.3495,-1567.2106,66.77497,13.086018,20.596666,Inf,29),"(((((X1 * 0.682064) + (log(abs(-19.958755)) - -1.0256959)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2578) * X1)))) + -2.475381) + ((X1 ^ 0.51261115) + -1.8108128)) RARLikelihood{Float32}"
23,1023096,-1487.3499,-1487.3499,-1567.211,66.77497,13.086155,21.503334,Inf,29),"(((((X1 * 0.6820642) + (log(abs(-19.958755)) - -1.0256959)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2578) * X1)))) + -2.475381) + ((X1 ^ 0.5126111) + -1.8108128)) RARLikelihood{Float32}"
24,1088213,-1487.3499,-1487.3499,-1567.211,66.77497,13.086155,21.933332,Inf,29),"(((((X1 * 0.6820642) + (log(abs(-19.958755)) - -1.0256959)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2578) * X1)))) + -2.475381) + ((X1 ^ 0.5126111) + -1.8108128)) RARLikelihood{Float32}"
25,1142817,-1487.3499,-1487.3499,-1567.211,66.77497,13.086155,21.656666,Inf,29),"(((((X1 * 0.6820642) + (log(abs(-19.958755)) - -1.0256959)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2578) * X1)))) + -2.475381) + ((X1 ^ 0.5126111) + -1.8108128)) RARLikelihood{Float32}"
26,1208180,-1487.3499,-1487.3499,-1567.211,66.77497,13.086155,23.283333,Inf,29),"(((((X1 * 0.6820642) + (log(abs(-19.958755)) - -1.0256959)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2578) * X1)))) + -2.475381) + ((X1 ^ 0.5126111) + -1.8108128)) RARLikelihood{Float32}"
27,1274552,-1492.7267,-1492.7267,-1567.2113,61.52229,12.962267,24.013334,Inf,28),"(((((X1 * 0.6820642) + (abs(1.0466942) ^ -0.6628839)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2576) * X1)))) + -0.9507995) + ((X1 ^ 0.5126109) + -0.2862316)) RARLikelihood{Float32}"
28,1341612,-1492.7267,-1492.7267,-1567.2113,61.52229,12.962267,24.146667,Inf,28),"(((((X1 * 0.6820642) + (abs(1.0466942) ^ -0.6628839)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2576) * X1)))) + -0.9507995) + ((X1 ^ 0.5126109) + -0.2862316)) RARLikelihood{Float32}"
29,1405945,-1495.933,-1495.933,-1567.2109,61.52229,9.755614,22.823334,Inf,28),"(((((X1 * 0.68206364) + (0.93850183 - -1.020574)) + sqrt(abs((((X1 + (1/(X1) * sqrt(abs(-41833.434)))) / -2680.2576) * X1)))) + -2.4805026) + ((X1 ^ 0.51261187) + 0.25459743)) RARLikelihood{Float32}"
30,1467246,-1505.8008,-1505.8008,-1562.3595,47.827156,8.731514,22.706667,Inf,23),"(((-3.188851 / (sqrt(abs(X1)) + (1/(X1) * X1))) * 0.067595616) + ((X1 * ((X1 ^ -0.38359496) + 0.5659101)) + (-3.790039 / -15.300654))) RARLikelihood{Float32}"
31,1528535,-1505.8008,-1505.8008,-1562.3595,47.827156,8.731514,22.18,Inf,23),"(((-3.188851 / (sqrt(abs(X1)) + (1/(X1) * X1))) * 0.067595616) + ((X1 * ((X1 ^ -0.38359496) + 0.5659101)) + (-3.790039 / -15.300654))) RARLikelihood{Float32}"
