NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24860,-1213.5815,-1213.5815,-1249.3752,27.242743,8.550877,6.6966667,Inf,14),"((abs(X1) ^ 0.44569215) - ((exp((-1.6070946 + -0.38171777)) - (X1 * 0.7459856)) + -0.09458748)) RARLikelihood{Float32}"
2,51761,-1213.5815,-1213.5815,-1249.3752,27.242743,8.550877,6.2933335,Inf,14),"((abs(X1) ^ 0.44569215) - ((exp((-1.6070946 + -0.38171777)) - (X1 * 0.7459856)) + -0.09458748)) RARLikelihood{Float32}"
3,86169,-1221.0256,-1221.0256,-1240.758,11.266066,8.46626,6.886667,Inf,7),"(X1 * ((abs(X1) ^ -0.49516788) + 0.7144239)) RARLikelihood{Float32}"
4,115140,-1221.0256,-1221.0256,-1240.758,11.266066,8.46626,7.4366665,Inf,7),"(X1 * ((abs(X1) ^ -0.49516788) + 0.7144239)) RARLikelihood{Float32}"
5,151271,-1223.2218,-1223.2218,-1238.9005,12.875504,2.8032074,8.55,Inf,8),"((X1 * -0.2928259) + (X1 + sqrt(abs(X1)))) RARLikelihood{Float32}"
6,187660,-1223.2218,-1223.2218,-1238.9005,12.875504,2.8032074,9.733334,Inf,8),"((X1 * -0.2928259) + (X1 + sqrt(abs(X1)))) RARLikelihood{Float32}"
7,234326,-1223.2218,-1223.2218,-1238.9005,12.875504,2.8032074,11.236667,Inf,8),"((X1 * -0.2928259) + (X1 + sqrt(abs(X1)))) RARLikelihood{Float32}"
8,283437,-1223.2218,-1223.2218,-1238.9005,12.875504,2.8032074,11.753333,Inf,8),"((X1 * -0.2928259) + (X1 + sqrt(abs(X1)))) RARLikelihood{Float32}"
9,334558,-1225.1294,-1225.1294,-1289.4995,47.827156,16.542967,13.19,Inf,23),"(sqrt(abs((((sqrt(abs(-0.002212914)) * (X1 * 1.2629751)) - ((X1 * (-28.895119 * sqrt(abs((X1 + sin(-0.017541757)))))) / 10.557724)) + -0.0062962114))) + 0.10370533) RARLikelihood{Float32}"
10,387551,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,14.05,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
11,442852,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,14.956667,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
12,500384,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,16.946667,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
13,566420,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,17.386667,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
14,622542,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,18.74,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
15,680830,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,20.22,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
16,743088,-1225.1616,-1225.1616,-1289.5684,47.827156,16.579542,20.843334,Inf,23),"(sqrt(abs((((sqrt(abs(-0.00045124022)) * (X1 * 1.2629703)) - ((X1 * (-28.94168 * sqrt(abs((X1 + sin(-0.017542507)))))) / 10.430322)) + -0.005595894))) + 0.10555458) RARLikelihood{Float32}"
17,806148,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,22.09,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
18,882269,-1227.4965,-1227.4965,-1289.441,47.827156,14.11742,22.27,Inf,23),"(sqrt(abs((((sqrt(abs(-1.2113154e-6)) * (X1 - X1)) - ((X1 * (-28.97288 * sqrt(abs((X1 + sin(-0.017525224)))))) / 10.343745)) + -0.005022858))) + 0.1073757) RARLikelihood{Float32}"
19,951343,-1227.4965,-1227.4965,-1289.441,47.827156,14.11742,21.603333,Inf,23),"(sqrt(abs((((sqrt(abs(-1.2113154e-6)) * (X1 - X1)) - ((X1 * (-28.97288 * sqrt(abs((X1 + sin(-0.017525224)))))) / 10.343745)) + -0.005022858))) + 0.1073757) RARLikelihood{Float32}"
