NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,23932,-1111.6514,-1111.6514,-1130.4102,9.656628,9.102187,6.9366665,Inf,6),"(abs((exp(-0.8893769) / X1)) ^ -0.65925336) RARLikelihood{Float32}"
2,52242,-1115.3591,-1115.3591,-1130.4102,6.931472,8.119562,6.4466667,Inf,5),"(abs((-0.4109117 / X1)) ^ -0.65925336) RARLikelihood{Float32}"
3,81031,-1115.3591,-1115.3591,-1130.4102,6.931472,8.119562,6.23,Inf,5),"(abs((-0.4109117 / X1)) ^ -0.65925336) RARLikelihood{Float32}"
4,109243,-1183.7607,-1183.7607,-1226.1428,31.134562,11.247501,6.6,Inf,16),"(-0.2641058 - (X1 + (-0.43340623 + ((X1 * (abs(X1) ^ (log(abs(-1.7925225)) + -1.308853))) * 0.8671032)))) RARLikelihood{Float32}"
5,141390,-1189.0642,-1189.0642,-1230.4259,33.08047,8.28123,8.073334,Inf,17),"sqrt(abs((X1 * ((X1 * -1.6900055) + ((X1 - sqrt(abs(((6104.7183 / -187068.56) + X1)))) + -1.1607226))))) RARLikelihood{Float32}"
6,179110,-1214.599,-1214.599,-1238.9039,21.501114,2.8038325,9.076667,Inf,12),"((X1 + ((X1 * (abs(X1) ^ 0.0019380896)) * -0.2927888)) + sqrt(abs(X1))) RARLikelihood{Float32}"
7,220928,-1215.6707,-1215.6707,-1247.4281,27.242743,4.514699,10.303333,Inf,14),"((X1 + ((X1 * (abs(X1) ^ 0.046357844)) * -0.2792413)) + sqrt(abs((X1 - 0.0022725298)))) RARLikelihood{Float32}"
8,265827,-1215.6707,-1215.6707,-1247.4281,27.242743,4.514699,11.236667,Inf,14),"((X1 + ((X1 * (abs(X1) ^ 0.046357844)) * -0.2792413)) + sqrt(abs((X1 - 0.0022725298)))) RARLikelihood{Float32}"
9,308879,-1220.1628,-1220.1628,-1239.4441,12.875504,6.405705,12.213333,Inf,8),"((X1 * 0.71951544) + sqrt(abs((X1 * -0.98136365)))) RARLikelihood{Float32}"
10,354273,-1220.1628,-1220.1628,-1239.4441,12.875504,6.405705,13.606667,Inf,8),"((X1 * 0.71951544) + sqrt(abs((X1 * -0.98136365)))) RARLikelihood{Float32}"
11,397397,-1221.9283,-1221.9283,-1249.3745,16.125835,11.320344,14.273334,Inf,9),"((X1 / -1.3405071) - ((abs(X1) ^ 0.44569084) + -0.042271417)) RARLikelihood{Float32}"
12,443300,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,15.12,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
13,493404,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,15.933333,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
14,548390,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,17.26,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
15,599292,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,18.126667,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
16,653945,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,20.11,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
17,709817,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,19.963333,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
18,769177,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,19.656666,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
19,826146,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,20.74,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
20,883096,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,19.233334,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
21,955944,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,17.956667,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
22,1031862,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,17.986666,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
23,1087582,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,18.16,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
24,1150727,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,18.67,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
25,1214747,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,19.526667,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
26,1278142,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,20.3,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
27,1347290,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,20.72,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
28,1405529,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,19.673334,Inf,6),"((X1 * 0.7071741) + sqrt(abs(X1))) RARLikelihood{Float32}"
29,1472515,-1239.8379,-1239.8379,-1262.509,14.4849415,8.186121,18.973333,Inf,9),"(X1 + (abs(((X1 * 0.3469001) + -0.0073248935)) ^ 0.33934987)) RARLikelihood{Float32}"
30,1541977,-1239.8379,-1239.8379,-1262.509,14.4849415,8.186121,19.416666,Inf,9),"(X1 + (abs(((X1 * 0.3469001) + -0.0073248935)) ^ 0.33934987)) RARLikelihood{Float32}"
31,1614440,-1239.8379,-1239.8379,-1262.509,14.4849415,8.186121,20.256666,Inf,9),"(X1 + (abs(((X1 * 0.3469001) + -0.0073248935)) ^ 0.33934987)) RARLikelihood{Float32}"
32,1685917,-1239.8379,-1239.8379,-1262.509,14.4849415,8.186121,19.716667,Inf,9),"(X1 + (abs(((X1 * 0.3469001) + -0.0073248935)) ^ 0.33934987)) RARLikelihood{Float32}"
33,1743866,-1239.8379,-1239.8379,-1262.509,14.4849415,8.186121,19.786667,Inf,9),"(X1 + (abs(((X1 * 0.3469001) + -0.0073248935)) ^ 0.33934987)) RARLikelihood{Float32}"
34,1803818,-1239.8379,-1239.8379,-1262.509,14.4849415,8.186121,19.436666,Inf,9),"(X1 + (abs(((X1 * 0.3469001) + -0.0073248935)) ^ 0.33934987)) RARLikelihood{Float32}"
35,1873439,-1263.0598,-1263.0598,-1311.0537,34.04343,13.950441,19.166666,Inf,19),"(X1 + sqrt(abs((0.042049017 + ((X1 + (sqrt(abs((X1 + (2.219777 + -2.2357965)))) * (abs(X1) ^ -0.1465947))) * -0.25733125))))) RARLikelihood{Float32}"
36,1939308,-1352.6733,-1352.6733,-1400.1573,39.55004,7.933961,20.18,Inf,18),"(((1/(X1) * (abs(X1) ^ sqrt(abs(log(7.720736))))) * 0.59509116) + ((X1 / 504.6437) + (0.04492678 + X1))) RARLikelihood{Float32}"
37,2005952,-1486.1299,-1486.1299,-1547.0315,43.944492,16.957159,20.576666,Inf,20),"(((1/(X1) * (abs(X1) ^ sqrt(abs(log(1.7881216))))) * 0.071138985) + (((abs(X1) ^ 0.22020681) / 0.88469166) + (-0.5188393 + X1))) RARLikelihood{Float32}"
38,2062299,-1486.5687,-1486.5687,-1547.1211,43.944492,16.607918,20.946667,Inf,20),"(((1/(X1) * (abs(X1) ^ sqrt(abs(log(1.675432))))) * 0.06280991) + (((abs(X1) ^ 0.19958045) / 0.8081751) + (-0.61669517 + X1))) RARLikelihood{Float32}"
39,2144848,-1491.6073,-1491.6073,-1547.1206,39.509388,16.003893,21.78,Inf,19),"(((1/(X1) * (abs(X1) ^ sqrt(abs(-0.5160934)))) * 0.062812835) + (((abs(X1) ^ 0.1995878) / 0.8082012) + (-0.616658 + X1))) RARLikelihood{Float32}"
40,2200540,-1507.8988,-1507.8988,-1568.6453,43.668274,17.07826,20.556667,Inf,21),"(((1/(X1) * (abs(X1) ^ sqrt(abs(-0.7364535)))) * 0.09298189) + (((abs(X1) ^ 0.45719457) / 0.9101595) + (-0.19977076 + (X1 * 0.7064726)))) RARLikelihood{Float32}"
41,2250847,-1507.8988,-1507.8988,-1568.6453,43.668274,17.07826,20.466667,Inf,21),"(((1/(X1) * (abs(X1) ^ sqrt(abs(-0.7364535)))) * 0.09298189) + (((abs(X1) ^ 0.45719457) / 0.9101595) + (-0.19977076 + (X1 * 0.7064726)))) RARLikelihood{Float32}"
42,2302398,-1507.8988,-1507.8988,-1568.6453,43.668274,17.07826,22.01,Inf,21),"(((1/(X1) * (abs(X1) ^ sqrt(abs(-0.7364535)))) * 0.09298189) + (((abs(X1) ^ 0.45719457) / 0.9101595) + (-0.19977076 + (X1 * 0.7064726)))) RARLikelihood{Float32}"
43,2376213,-1507.8988,-1507.8988,-1568.6453,43.668274,17.07826,21.036667,Inf,21),"(((1/(X1) * (abs(X1) ^ sqrt(abs(-0.7364535)))) * 0.09298189) + (((abs(X1) ^ 0.45719457) / 0.9101595) + (-0.19977076 + (X1 * 0.7064726)))) RARLikelihood{Float32}"
44,2433877,-1507.8988,-1507.8988,-1568.6453,43.668274,17.07826,20.66,Inf,21),"(((1/(X1) * (abs(X1) ^ sqrt(abs(-0.7364535)))) * 0.09298189) + (((abs(X1) ^ 0.45719457) / 0.9101595) + (-0.19977076 + (X1 * 0.7064726)))) RARLikelihood{Float32}"
45,2491340,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.283333,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
46,2548902,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,21.023333,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
47,2609825,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,22.07,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
48,2671230,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.343334,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
49,2727310,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.473333,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
50,2788181,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,19.703333,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
51,2853612,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.66,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
52,2926766,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.123333,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
53,2989958,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.066668,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
54,3053844,-1516.335,-1516.335,-1567.0193,35.026382,15.657968,20.72,Inf,18),"(((1/(X1) * X1) * 0.13777031) + (((abs(X1) ^ 0.5217244) / 0.98601556) + (-0.12519385 + (X1 * 0.6694467)))) RARLikelihood{Float32}"
55,3114339,-1523.5021,-1523.5021,-1566.993,32.25167,11.239273,21.126667,Inf,18),"(((1/(X1) * X1) * 0.13783309) + (((abs(X1) ^ 0.51384383) + 0.5978203) + (-0.7256479 + (X1 * 0.68401456)))) RARLikelihood{Float32}"
56,3178263,-1523.5021,-1523.5021,-1566.993,32.25167,11.239273,21.87,Inf,18),"(((1/(X1) * X1) * 0.13783309) + (((abs(X1) ^ 0.51384383) + 0.5978203) + (-0.7256479 + (X1 * 0.68401456)))) RARLikelihood{Float32}"
57,3256167,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,22.463333,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
58,3329419,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,21.573334,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
59,3401603,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,22.366667,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
60,3469514,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,22.613333,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
61,3542800,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.676666,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
62,3603069,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,22.856667,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
63,3667603,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.423334,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
64,3729889,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.22,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
65,3797311,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,22.55,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
66,3871005,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.503334,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
67,3937822,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.203333,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
68,4007412,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.273333,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
69,4077118,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.61,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
70,4150418,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,24.326666,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
71,4215647,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,23.32,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
72,4281816,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,24.71,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
73,4358600,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,24.73,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
74,4432599,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,25.23,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
75,4514572,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,27.283333,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
76,4601775,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,26.52,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
77,4690060,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,27.126667,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
78,4759086,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,25.446667,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
79,4826350,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,24.816668,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
80,4907844,-1527.0769,-1527.0769,-1566.9933,28.668152,11.248255,24.953333,Inf,16),"(((1/(X1) * X1) * 0.13783315) + ((X1 ^ 0.5138435) + (-0.12782794 + (X1 * 0.6840148)))) RARLikelihood{Float32}"
