NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24727,-1112.4281,-1112.4281,-1137.0277,17.917595,6.6819506,6.616667,Inf,10),"((X1 + (X1 / sqrt(abs((X1 / -0.622409))))) - -0.024552148) RARLikelihood{Float32}"
2,50224,-1199.7223,-1199.7223,-1241.1913,32.95837,8.510586,6.0833335,Inf,15),"((X1 + (X1 / sqrt(abs((X1 / -0.9366586))))) - (abs((0.2737748 * X1)) ^ exp(0.07501287))) RARLikelihood{Float32}"
3,84033,-1204.228,-1204.228,-1244.2189,33.271065,6.7197347,6.92,Inf,16),"((X1 + (X1 / sqrt(abs((X1 / -0.85430855))))) - (abs((-0.24284656 * X1)) ^ (abs(X1) ^ -0.19573383))) RARLikelihood{Float32}"
4,120162,-1204.228,-1204.228,-1244.2189,33.271065,6.7197347,7.903333,Inf,16),"((X1 + (X1 / sqrt(abs((X1 / -0.85430855))))) - (abs((-0.24284656 * X1)) ^ (abs(X1) ^ -0.19573383))) RARLikelihood{Float32}"
5,161966,-1216.7664,-1216.7664,-1243.8843,17.917595,9.200317,8.786667,Inf,10),"(((X1 - -0.9440863) + 0.018062979) - (abs(-0.28076106) ^ sqrt(abs(X1)))) RARLikelihood{Float32}"
6,204853,-1216.7664,-1216.7664,-1243.8843,17.917595,9.200317,9.543333,Inf,10),"(((X1 - -0.9440863) + 0.018062979) - (abs(-0.28076106) ^ sqrt(abs(X1)))) RARLikelihood{Float32}"
7,246522,-1217.9442,-1217.9442,-1240.7578,14.334076,8.47946,10.48,Inf,8),"((X1 / -1.3997293) - (abs(sqrt(abs(X1))) ^ 1.0096642)) RARLikelihood{Float32}"
8,294980,-1217.9442,-1217.9442,-1240.7578,14.334076,8.47946,12.153334,Inf,8),"((X1 / -1.3997293) - (abs(sqrt(abs(X1))) ^ 1.0096642)) RARLikelihood{Float32}"
9,350270,-1220.0002,-1220.0002,-1238.9006,14.334076,4.5662246,13.126667,Inf,8),"((sqrt(abs(X1)) + (X1 / 0.5857634)) - X1) RARLikelihood{Float32}"
10,405825,-1220.0002,-1220.0002,-1238.9006,14.334076,4.5662246,13.28,Inf,8),"((sqrt(abs(X1)) + (X1 / 0.5857634)) - X1) RARLikelihood{Float32}"
11,459036,-1220.0002,-1220.0002,-1238.9006,14.334076,4.5662246,14.863334,Inf,8),"((sqrt(abs(X1)) + (X1 / 0.5857634)) - X1) RARLikelihood{Float32}"
12,513193,-1221.563,-1221.563,-1242.4429,14.334076,6.5457926,16.036667,Inf,8),"((sqrt(abs(X1)) + (X1 / 1.3883699)) - 0.00431747) RARLikelihood{Float32}"
13,573438,-1221.563,-1221.563,-1242.4429,14.334076,6.5457926,17.43,Inf,8),"((sqrt(abs(X1)) + (X1 / 1.3883699)) - 0.00431747) RARLikelihood{Float32}"
14,624459,-1221.563,-1221.563,-1242.4429,14.334076,6.5457926,17.846666,Inf,8),"((sqrt(abs(X1)) + (X1 / 1.3883699)) - 0.00431747) RARLikelihood{Float32}"
15,686302,-1236.12,-1236.12,-1276.2892,25.296831,14.872318,19.62,Inf,13),"((X1 / -1.3195088) - (abs(((X1 * (-0.022158634 + X1)) / -1.3398093)) ^ 0.2205304)) RARLikelihood{Float32}"
16,746174,-1236.12,-1236.12,-1276.2892,25.296831,14.872318,20.78,Inf,13),"((X1 / -1.3195088) - (abs(((X1 * (-0.022158634 + X1)) / -1.3398093)) ^ 0.2205304)) RARLikelihood{Float32}"
17,803273,-1236.12,-1236.12,-1276.2892,25.296831,14.872318,21.946667,Inf,13),"((X1 / -1.3195088) - (abs(((X1 * (-0.022158634 + X1)) / -1.3398093)) ^ 0.2205304)) RARLikelihood{Float32}"
18,862898,-1312.413,-1312.413,-1432.5774,93.517914,26.646456,20.936666,Inf,39),"((X1 + ((abs(-0.4353892) ^ sqrt(abs((X1 - log(abs(X1)))))) / (((X1 / -1.0224254) + (X1 + (-0.9921678 - -0.02670997))) + (abs(0.84928316) ^ 1/((abs(670.85077) ^ (X1 / (((exp(log(abs(X1))) - -6.6588883) * sqrt(abs(X1))) / -3.2087104)))))))) - -1.1590409) RARLikelihood{Float32}"
19,918729,-1314.1165,-1314.1165,-1436.7316,93.517914,29.097206,21.226667,Inf,39),"((X1 + ((abs(-0.4179345) ^ sqrt(abs((X1 - log(abs(X1)))))) / (((X1 / -1.0233426) + (X1 + (-0.9773447 - -0.041533306))) + (abs(0.8302847) ^ 1/((abs(670.865) ^ (X1 / (((exp(log(abs(X1))) - -60.00862) * sqrt(abs(X1))) / -26.824463)))))))) - -1.1301446) RARLikelihood{Float32}"
