NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24007,-1111.3767,-1111.3767,-1146.8646,27.03274,8.455212,6.72,Inf,13),"((X1 + log(abs(-1.0031399))) + log(abs(((0.56537616 * X1) - exp(sqrt(abs(X1))))))) RARLikelihood{Float32}"
2,51442,-1194.5608,-1194.5608,-1240.0967,33.271065,12.264801,6.5133333,Inf,16),"((X1 - X1) - ((abs(log(abs(((0.5493354 * X1) - exp(sqrt(abs(X1))))))) ^ 1.3920858) * -2.391472)) RARLikelihood{Float32}"
3,82081,-1212.2365,-1212.2365,-1245.8037,23.292873,10.274381,6.3433332,Inf,13),"((abs((-1.2276518 * X1)) ^ ((X1 + 0.5340369) - X1)) + (0.6095686 * X1)) RARLikelihood{Float32}"
4,112376,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,7.0233335,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
5,146448,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,7.62,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
6,180888,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,8.413333,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
7,219092,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,9.64,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
8,264126,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,10.723333,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
9,318777,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,11.953333,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
10,362938,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,12.29,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
11,414730,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,13.46,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
12,466552,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,14.156667,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
13,518129,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,15.083333,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
14,575906,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,15.596666,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
15,625795,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,15.793333,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
16,678202,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,17.416666,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
17,737996,-1225.5591,-1225.5591,-1238.9006,9.656628,3.684906,17.406666,Inf,6),"(sqrt(abs(X1)) + (0.7071741 * X1)) RARLikelihood{Float32}"
