Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.35192323663060365,0.5486369696033807,0.4758880385033155,0.6323618592776623,0.5549453439755017
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.24000738789254392,0.6265890113677879,0.3843149536652444,0.7492752377216383,0.6405852938718806
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.16963160501533114,0.6727724659590262,0.3366313776597856,0.8227936055809759,0.6851793912227422
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.13192378030279908,0.6888531406658125,0.31088070388818173,0.8621852487720455,0.7092616465655405
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.10342168715701408,0.7021836531275398,0.29068252245321036,0.8919600844184055,0.7281511625095285
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.08033344941423488,0.7204910515653313,0.28170499225026474,0.9160793124568206,0.7365470272784508
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.06550372252843195,0.719997641392196,0.2758606316578443,0.9315712511873094,0.7420127244229372
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.36098997521380083,0.5388813062331357,0.47728549454752833,0.622890251358118,0.553638430859924
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.23996732689667288,0.6260132845227329,0.3774507671538834,0.7493170876153211,0.6470047411357993
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.1778782850595763,0.6604040645816622,0.33729132569694,0.8141786753830571,0.6845622020460748
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.1347779050233607,0.686541698409795,0.3165984167671075,0.8592036749615093,0.7039143914704549
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.09960624724460748,0.7135034533466457,0.28044697234862914,0.8959459003277633,0.737723538493894
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.0812930911225419,0.7169884741933898,0.277892416915041,0.9150768185698599,0.7401125810791347
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.0657238637760334,0.7191871347716106,0.26863892423411073,0.9313412796749441,0.7487665283712097
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.39790369164914063,0.4892422874036809,0.5336889153324157,0.5843281768347907,0.500889458402092
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.2694460343712454,0.5797925286424477,0.44535539157711057,0.7185220275601503,0.5834997424386287
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.1994751547900905,0.6174240408999845,0.3936339461137902,0.7916174114291148,0.6318700906242294
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.1498056001043248,0.6475810728592531,0.36366185216754604,0.8435049278943842,0.6599002550375479
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.12003053253421703,0.6591778107436788,0.34786310977753476,0.8746095818131203,0.6746753771064276
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.09531090387386028,0.6701516551837504,0.33302946216674073,0.9004330494734251,0.6885479340964569
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.07286950533112971,0.6879277552046195,0.3236846337432275,0.9238765541264536,0.6972872993738753
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.39530108095475436,0.49177375106848975,0.533055479229423,0.5870470054232892,0.5014818533860416
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.2685218024489337,0.5837564019658465,0.4390945636601062,0.719487530460067,0.5893549234677513
maxfeat0.2_maxsampl0.3,X,0.2,0.3,0.20522999237790165,0.6094283279538965,0.4020528843535618,0.7856055952978525,0.6239966259450642
maxfeat0.2_maxsampl0.4,X,0.2,0.4,0.15600756072239513,0.6389173234874036,0.3829528322866695,0.8370260227436743,0.6418591616990943
maxfeat0.2_maxsampl0.5,X,0.2,0.5,0.11783313305643325,0.662754144742193,0.3429249569944733,0.8769051047407087,0.6792935807813377
maxfeat0.2_maxsampl0.6,X,0.2,0.6,0.09452683284286116,0.6729964272773776,0.3333465563977671,0.9012521326882493,0.6882513847980954
maxfeat0.2_maxsampl0.7,X,0.2,0.7,0.07497294663093985,0.6804240874045877,0.3213330357399539,0.9216791850183931,0.6994865343950925
maxfeat0.3_maxsampl0.1,X,0.3,0.1,0.40977618156968404,0.47660840161176743,0.5322618026095585,0.571925528570008,0.502224106702934
maxfeat0.3_maxsampl0.2,X,0.3,0.2,0.2756892653435502,0.5743333132451086,0.4447423243527326,0.71200000915428,0.5840730882691386
maxfeat0.3_maxsampl0.3,X,0.3,0.3,0.19708541212966124,0.6236149005205827,0.3836689022541782,0.7941138664995346,0.6411894868022818
maxfeat0.3_maxsampl0.4,X,0.3,0.4,0.1567427320307714,0.6359579633264472,0.36767636881052934,0.8362580228369004,0.6561458439595417
