Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.35320911999749555,0.5449009094713233,0.4831471992096481,0.6310185556222515,0.5481565133897527
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.2382656980251811,0.6310119694622863,0.375852518883117,0.7510947016214441,0.6484994368979049
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.1689826102754989,0.6733407879114406,0.32670838815574144,0.8234715807603783,0.6944594577996338
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.13720175358643633,0.6817942419845885,0.31886387671430844,0.8566715910114604,0.7017957135126944
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.10253735929363433,0.7041872539442195,0.29642126180773853,0.8928839013694957,0.7227842432705488
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.08318069067930227,0.7129887832975187,0.27987427968050166,0.9131049294780234,0.7382591256862572
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.06708617546030857,0.7155471224967145,0.2840003894687007,0.9299181348451613,0.7344003517227813
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.3581898206110857,0.5418570733470929,0.4767583892403824,0.625815445050167,0.5541313843535616
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.239253948281695,0.6267770736874095,0.3886276837804464,0.7500623216900942,0.6365519909462927
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.16968697293526927,0.6757818336170455,0.3314251888508459,0.8227357652424503,0.6900482645334656
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.135427395741208,0.6849083825996495,0.3164938810326584,0.858525181656515,0.7040121542036469
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.102507340504545,0.7079417784195707,0.2924681635659351,0.8929152606281602,0.7264812153225677
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.08223968949071324,0.7140010985569922,0.28533227963097835,0.9140879504649368,0.7331547563934699
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.06507104507874145,0.7223628699071027,0.2726310786030087,0.9320232495681486,0.7450330306875224
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.3996669056675475,0.48545224309823,0.5337579113731448,0.5824862276369233,0.5008249327013194
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.2761180531097713,0.5691579371525721,0.45006936098541483,0.7115520741482053,0.5790911970166401
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.19340651812663653,0.6278478470764352,0.3889414858131236,0.7979570391304065,0.6362585205406228
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.15374963815131376,0.641345030967416,0.36546325831003434,0.8393847713840735,0.6582155642568615
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.11781523100814673,0.6628875750480117,0.34505800863730196,0.8769238061933613,0.6772987322279527
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.09501906740050263,0.6711690671466305,0.33265010233263326,0.9007379177153957,0.6889027147314339
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.0732295965240587,0.6866322238202488,0.32493439923721085,0.9235003832946371,0.6961185077526668
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.40493806793585574,0.48096717114655685,0.5415005647767911,0.5769796850331431,0.49358393551611135
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.2725143050764678,0.5755734186601899,0.4393334759886775,0.7153167452147712,0.5891314905683938
maxfeat0.2_maxsampl0.3,X,0.2,0.3,0.19357166562002334,0.6302185883980662,0.38301980640830147,0.7977845170827151,0.6417965269147463
maxfeat0.2_maxsampl0.4,X,0.2,0.4,0.1647374246357995,0.6208045457871396,0.3901702601249793,0.8279063324140136,0.6351093600565422
maxfeat0.2_maxsampl0.5,X,0.2,0.5,0.11888738318949568,0.6573329119845742,0.36356656359121275,0.8758037777510898,0.6599893697475887
maxfeat0.2_maxsampl0.6,X,0.2,0.6,0.09733301400927835,0.6609369087999046,0.3282465117486985,0.8983206433202013,0.6930209911621037
maxfeat0.2_maxsampl0.7,X,0.2,0.7,0.07584533779234262,0.6806289835843385,0.32289171987986154,0.9207678377949718,0.6980288393542187
maxfeat0.3_maxsampl0.1,X,0.3,0.1,0.3970561715835908,0.48863775839001,0.5431761927141608,0.5852135423596897,0.49201687361298696
maxfeat0.3_maxsampl0.2,X,0.3,0.2,0.27032764124340625,0.577756216112213,0.4335159341865349,0.7176010531043788,0.5945721065456384
maxfeat0.3_maxsampl0.3,X,0.3,0.3,0.19933273586364755,0.6187171189252851,0.380722222265062,0.791766189980433,0.6439452477016203
maxfeat0.3_maxsampl0.4,X,0.3,0.4,0.16241052858494173,0.6284867918378276,0.36241598693046245,0.830337134500235,0.6610653991043898
maxfeat0.3_maxsampl0.5,X,0.3,0.5,0.11788287164738923,0.6613551848562724,0.356340394987678,0.8768531451052033,0.6667473458302315
maxfeat0.3_maxsampl0.6,X,0.3,0.6,0.09487974343999678,0.6673574727183269,0.3365835316511392,0.9008834630970785,0.6852241372285197
maxfeat0.3_maxsampl0.7,X,0.3,0.7,0.07622719338204853,0.6777510318188223,0.32943585479750837,0.9203689306913433,0.6919087071401141
maxfeat0.4_maxsampl0.1,X,0.4,0.1,0.3504102023475523,0.5528571597919734,0.4844947000552399,0.633942457126204,0.546896318812865
maxfeat0.4_maxsampl0.2,X,0.4,0.2,0.2401158829470678,0.6255712288866865,0.37168014136759797,0.7491618978907575,0.6524014808446572
maxfeat0.4_maxsampl0.3,X,0.4,0.3,0.17531584068476436,0.6647375748662784,0.33285828423099373,0.8168555440510079,0.6887080211991974
maxfeat0.4_maxsampl0.4,X,0.4,0.4,0.13744855469172335,0.6829698932522164,0.3105094910746477,0.8564137691627395,0.7096088080356183
maxfeat0.4_maxsampl0.5,X,0.4,0.5,0.10424693860833538,0.7041345885176014,0.2983759038600883,0.8910979818982737,0.7209562449266621
maxfeat0.4_maxsampl0.6,X,0.4,0.6,0.08030120550905626,0.7182830521768071,0.2696295921874243,0.9161129961926915,0.7478400470362656
maxfeat0.4_maxsampl0.7,X,0.4,0.7,0.0654590543483164,0.7220029530133,0.27078479893996715,0.9316179139960639,0.7467596875771224
maxfeat0.5_maxsampl0.1,X,0.5,0.1,0.3572813863094858,0.5404472582855739,0.4719356350164876,0.6267644448968555,0.5586416662865907
maxfeat0.5_maxsampl0.2,X,0.5,0.2,0.24868482524679286,0.6130702591375691,0.3888999636082185,0.7402103150251607,0.6362973524698294
maxfeat0.5_maxsampl0.3,X,0.5,0.3,0.17719003232352018,0.6638514019825431,0.3389210050656992,0.8148976615990663,0.68303811164621
maxfeat0.5_maxsampl0.4,X,0.5,0.4,0.13243078034135258,0.6924533132616603,0.3081707555199339,0.8616556089752974,0.7117960139824393
