-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,25453,6,3939.957,3830.086,3939.957,3956.537,6.931472,9.648675,3830.086,154.78502,146.10051,0.37533402,0.4163633,5,"((-20.525175 * X1) + 29.60853) NeoGP.GaussianLikelihood{Float32} Float32[12.441259]"
2,45742,5,3939.9565,3830.0854,3939.9565,3956.5366,6.931472,9.648669,3830.0854,154.78493,146.10063,0.37533438,0.41636288,5,"((-20.525347 * X1) + 29.60863) NeoGP.GaussianLikelihood{Float32} Float32[12.44126]"
3,65057,6,3939.9565,3830.0854,3939.9565,3956.5366,6.931472,9.648669,3830.0854,154.78493,146.10063,0.37533438,0.41636288,5,"((-20.525347 * X1) + 29.60863) NeoGP.GaussianLikelihood{Float32} Float32[12.44126]"
4,87078,8,3939.9565,3830.0854,3939.9565,3956.5366,6.931472,9.648669,3830.0854,154.78493,146.10063,0.37533438,0.41636288,5,"((-20.525347 * X1) + 29.60863) NeoGP.GaussianLikelihood{Float32} Float32[12.44126]"
5,106026,8,3939.9565,3830.0854,3939.9565,3956.5366,6.931472,9.648669,3830.0854,154.78493,146.10063,0.37533438,0.41636288,5,"((-20.525347 * X1) + 29.60863) NeoGP.GaussianLikelihood{Float32} Float32[12.44126]"
6,126711,7,3922.258,3824.7375,3922.258,3948.9932,16.125835,10.609315,3824.7375,149.40181,143.06589,0.39705902,0.42848593,9,"((-7.3001466 * X9) + (29.82622 - (16.771126 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
7,146709,7,3922.258,3824.7375,3922.258,3948.9932,16.125835,10.609315,3824.7375,149.40181,143.06589,0.39705902,0.42848593,9,"((-7.3001466 * X9) + (29.82622 - (16.771126 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
8,165046,7,3922.258,3824.7375,3922.258,3948.9932,16.125835,10.609315,3824.7375,149.40181,143.06589,0.39705902,0.42848593,9,"((-7.3001466 * X9) + (29.82622 - (16.771126 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
9,185137,12,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609291,3823.0967,149.40178,143.06604,0.39705914,0.42848533,9,"((29.826204 + (-7.300238 * X9)) + (-16.771038 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
10,204413,14,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
11,222563,14,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
12,239969,16,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
13,259763,17,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
14,278297,18,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
15,296534,19,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
16,316670,20,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
17,335814,22,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
18,354519,24,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
19,376535,23,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
20,398260,23,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
21,423203,25,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
22,446033,22,3922.2576,3823.0962,3922.2576,3947.3525,14.4849415,10.610218,3823.0962,149.40169,143.06418,0.3970595,0.42849272,9,"((29.826921 + (-7.2964964 * X9)) + (-16.774853 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222995]"
23,469165,21,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
24,492582,16,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
25,516073,17,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
26,541039,18,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
27,565621,24,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
28,592164,25,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
29,624206,28,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
30,655950,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
31,685967,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
32,714424,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
33,745519,30,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
34,778104,28,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
35,811186,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
36,842744,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
37,876233,33,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
38,908267,31,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
39,942609,34,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
40,975064,33,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
41,1008967,34,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
42,1041426,34,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
43,1076399,34,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
44,1109651,34,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
45,1143231,35,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
46,1178262,33,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
47,1213097,33,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
48,1247750,33,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
49,1282921,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.609265,3823.096,149.4016,143.06615,0.39705992,0.42848492,9,"((29.826122 + (-7.300307 * X9)) + (-16.770863 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
