-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23945,7,3939.957,3830.086,3939.957,3956.537,6.931472,9.648674,3830.086,154.78499,146.10043,0.37533414,0.4163636,5,"((-20.525166 * X1) - -29.608524) NeoGP.GaussianLikelihood{Float32} Float32[12.441259]"
2,43294,7,3939.957,3830.086,3939.957,3956.537,6.931472,9.648674,3830.086,154.78499,146.10043,0.37533414,0.4163636,5,"((-20.525166 * X1) - -29.608524) NeoGP.GaussianLikelihood{Float32} Float32[12.441259]"
3,62350,8,3939.957,3830.086,3939.957,3956.537,6.931472,9.648674,3830.086,154.78499,146.10043,0.37533414,0.4163636,5,"((-20.525166 * X1) - -29.608524) NeoGP.GaussianLikelihood{Float32} Float32[12.441259]"
4,83091,7,3922.2578,3824.7373,3922.2578,3948.9927,16.125835,10.609191,3824.7373,149.4017,143.0663,0.39705944,0.42848426,9,"((-7.3006315 * X9) + ((-16.77058 * X1) - -29.826092)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
5,102633,8,3922.2578,3824.7373,3922.2578,3948.9927,16.125835,10.609191,3824.7373,149.4017,143.0663,0.39705944,0.42848426,9,"((-7.3006315 * X9) + ((-16.77058 * X1) - -29.826092)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
6,122075,9,3922.2578,3824.7373,3922.2578,3948.9927,16.125835,10.609191,3824.7373,149.4017,143.0663,0.39705944,0.42848426,9,"((-7.3006315 * X9) + ((-16.77058 * X1) - -29.826092)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
7,144281,11,3922.2578,3824.7373,3922.2578,3948.9927,16.125835,10.609191,3824.7373,149.4017,143.0663,0.39705944,0.42848426,9,"((-7.3006315 * X9) + ((-16.77058 * X1) - -29.826092)) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
8,166276,12,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
9,189089,15,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
10,209765,16,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
11,229348,17,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
12,247153,15,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
13,265927,15,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
14,286019,18,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
15,306462,22,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
16,328372,23,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
17,351891,23,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
18,374416,20,3922.258,3823.0967,3922.258,3947.3523,14.4849415,10.609312,3823.0967,149.40181,143.06589,0.39705902,0.42848593,9,"(((-7.300147 * X9) + (-16.771126 * X1)) + 29.82622) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
19,399229,21,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
20,424355,22,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
21,449164,25,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
22,474972,29,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
23,502831,31,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
24,531693,33,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
25,560836,25,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
26,589540,25,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
27,619402,26,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
28,647320,22,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
29,679584,24,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
30,709761,28,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
31,740870,26,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
32,771494,27,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
33,803455,28,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
34,835421,26,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
35,870615,26,3922.2573,3823.096,3922.2573,3947.3516,14.4849415,10.60928,3823.096,149.4016,143.06604,0.39705992,0.42848533,9,"((-16.770884 * X1) - (-29.8261 - (-7.300231 * X9))) NeoGP.GaussianLikelihood{Float32} Float32[12.222997]"
