Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.904,"x5 / 0.2532229"
5,4304.441,"(x5 / 0.16987894) - x11"
7,4140.4956,"x1 + (-200.28821 - (x5 * -5.8032656))"
8,3107.1729,"sqrtabs((x5 * -4552.552) - (x0 * -10367.397))"
9,2818.1604,"((x5 * 14.439886) + -1706.016) - (-19830.275 / x3)"
10,2789.1316,"(sqrtabs(x5 * -67815.375) - (-19957.92 / x3)) + -2879.0388"
12,2778.6128,"(sqrtabs(x5 * -67912.37) + -2929.6785) - ((-20546.646 / x3) - x3)"
13,2714.6465,"((x5 * 21.521029) + -2291.776) - (((x5 * x12) + -33391.637) / x3)"
14,2095.6802,"sqrtabs((x0 * -50682.367) - (x5 * -43934.59)) + (-1917.6031 - (-17316.562 / x3))"
16,2075.2312,"powabs((sqrtabs((x0 * -50682.363) - (x5 * -43934.54)) + -1917.3292) - (-17316.564 / x3), 0.99959034)"
18,1945.6548,"sqrtabs(x5 * -70775.35) + ((-2440.756 - (-9004.021 / ((x3 * (x0 / 592.7548)) * x3))) - x0)"
20,1765.2988,"sqrtabs(x5 * -70006.03) + (((-2298.5684 - (-11824.452 / (x3 * ((x3 * x0) / 443.94714)))) - x4) - x4)"
22,1736.2573,"(sqrtabs(x5 * -76172.42) + (-1622.4078 - ((-2008.7229 / (((x0 * x3) / 2619.166) * x3)) + (x8 + 740.9294)))) - x4"
26,1723.5306,"(-2386.1304 - (-20633.678 / (((x0 * x3) * x3) / 260.09512))) + (((x3 / x0) + sqrtabs(x5 * -75621.78)) + ((x3 - x8) - x4))"
27,1692.0488,"((x3 + -2135.5144) - (-23512.717 / (x3 * (x0 * (x3 / 201.99442))))) + ((((sqrtabs(x5 * -69954.016) + sin(x7)) - x8) - x8) - x4)"
28,1666.7593,"((x3 + -2135.5144) - (-23512.717 / (x3 * ((x0 * x3) / 201.99442)))) + (((((sqrtabs(x5 * -69954.016) + x3) - x8) - x8) - x0) - x4)"
35,1646.6776,"(((-2902.2239 - (-10153.595 / ((x3 * x0) * (x3 / 1068.707)))) + sqrtabs(x5 * 108315.68)) + ((((x8 / (x3 / x0)) / sin(x3 / -50500.008)) / (x0 * x0)) - x8)) - x0"
36,1566.2922,"((((x8 / (x3 / x3)) / (x0 / -81081.766)) / (x3 * x3)) - x8) + ((x0 / -2778.8943) + ((-2764.9812 - (-3753.8467 / ((x0 * x3) * (x3 / 3544.955)))) + sqrtabs(x5 * 101124.625)))"
38,1546.3173,"sin(x5) + (((-2836.3022 - (-10192.472 / ((x3 / 1462.4152) * (x3 * x0)))) + sqrtabs(x5 * 103022.03)) + (((((x8 / (x3 / x0)) / sin(x3 / -98074.47)) / (x0 * x0)) - x0) - x0))"
40,1541.626,"(((((x8 / (x3 / x3)) / (x0 / -81081.766)) / (x3 * x3)) - x0) - (x8 - (x3 / x10))) + (((x3 + -2763.4326) - (-3753.8467 / ((x0 * x3) * (x3 / 3544.955)))) + sqrtabs(x5 * 101124.625))"
42,1541.5892,"(((((x8 / (x3 / x3)) / (x0 / -81081.766)) / (x3 * x3)) - x0) - (x8 - x3)) + ((((x0 / -81081.766) / -81081.766) + (-2763.4326 - (-3753.8467 / (((x0 * x3) * x3) / 3544.955)))) + sqrtabs(x5 * 101124.625))"
44,1524.9288,"(((((x8 / (x3 / x3)) / (x0 / -81081.766)) / (x3 * x3)) - x0) - (x8 - ((x3 / x0) * x3))) + (((x5 / -81081.766) + (-2763.4326 - (-3753.8467 / ((x0 * (x3 * x3)) / 3544.955)))) + sqrtabs(x5 * 101124.625))"
46,1524.9285,"(((((x8 / (x3 / x3)) / (x0 / -81081.766)) / (x3 * x3)) - x0) - (x8 - ((x3 / x0) * x3))) + ((((x0 / -81081.766) / -81081.766) + (-2763.4326 - (-3753.8467 / (((x0 * x3) * x3) / 3544.955)))) + sqrtabs(x5 * 101124.625))"
48,1524.0743,"(((((x8 / (x3 / x3)) / (x0 / -81081.766)) / (x3 * x3)) - x0) - (x8 - (((0.62389004 + x17) / x0) * x3))) + ((((x0 / -81081.766) / -81081.766) + (-2763.4326 - (-3753.8467 / (((x0 * x3) * x3) / 3544.955)))) + sqrtabs(x5 * 101124.625))"
