id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((Exp((t0 - t1)) - t2) / Sqrt(Abs(x5))) / (Abs((((Abs(x9) ^ Sqrt(Abs((Abs(x6) ^ t3)))) / ((Sin((((t4 * x7) - x9) / x7)) + (Abs(Sqrt(Abs(Sqrt(Abs((x3 * x10)))))) ^ Sin((x12 / t5)))) / x0)) + Sqrt(Abs(x11)))) ^ t6)) / Sqrt(Abs(Sin((t7 + x2))))),2.8854573220574964;-3.1959520660405327;0.40199638603746773;-1.1910682437155309;-1.9809746125242143e-2;822.2781477368928;-0.3738903303640743;1.1042575631397151,49,160.64581726538893,380.5054390001828,0.8955464958004578,0.7608060778623482
