id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(x7 / (((((Log((Abs(Log(x8)) ^ Sin(Exp((Abs(Sqrt(Abs((Sin(((Abs(Sin(x5)) ^ (x4 / x0)) / Log((x7 + x12)))) * x3)))) ^ t0))))) / Exp(t1)) / (x4 / x0)) - (Log(Exp((t2 + (x6 - x10)))) + x6)) * x12) / (t3 * x6))),-2.9373078176266616;-4.851244283999163;82.22631746981213;-175.83537815247087,48,106.79088851896094,369.40872195315717,0.9322442050045215,0.7366979073069455
