gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,4008.7551,2044.0779,2364.0688,5656.472,9132.4795,16896.65,4115.227,5909.7695,28363.896,41179.805,3245.0776,2729.8867,2813.7969,3677.1533,4588.656,3278.2222,2811.4922,2870.0955,3710.3562,4643.266,32.95837,12.542316,16.125835,62.169796,74.334755,15.054296,8.863988,11.110893,26.326216,32.557533,15,7,9,27,31,9.878,6.806,7.182,13.494,15.302
12,3902.9622,1844.5798,2104.052,5150.1694,6364.746,16573.55,4259.1265,6568.2485,30260.51,44825.285,3217.336,2677.5728,2745.6135,3544.3872,3862.8818,3269.8386,2770.3677,2812.8967,3587.4766,3944.0227,34.538776,14.4849415,16.125835,72.062294,82.00192,17.007084,10.55678,11.682098,27.107237,33.79006,17,8,9,31,33,11.3,7.74,8.09,15.456,17.778
13,3431.063,1652.9497,1846.4451,4454.73,4950.8916,13074.174,3723.921,5389.1113,33526.773,43118.332,3093.5913,2627.3223,2678.062,3362.0244,3492.131,3164.0642,2742.0144,2770.3677,3408.9343,3569.8977,41.74727,15.567281,18.714973,82.00192,92.367004,17.616993,9.970641,11.803169,31.611547,40.146885,19,8,10,33,36,12.438,8.842,9.086,17.424,19.676
14,3025.5845,1561.4816,1788.0995,4288.74,4802.012,12227.645,3921.1301,5973.9565,43118.332,51324.27,2987.2642,2603.337,2662.7622,3318.4973,3453.091,3062.7358,2724.202,2766.6685,3382.351,3544.4495,50.3558,16.125835,21.405012,87.49823,94.42645,18.424479,9.980131,11.800146,38.522285,43.466877,21,9,11,35,39,14.268,9.662,10.224,19.32,22.692
15,2777.254,1558.8364,1779.0161,4113.7944,4286.4917,11503.852,3897.2024,4676.3203,39056.926,45608.496,2922.145,2602.6433,2660.3804,3272.6218,3317.9077,3005.5188,2715.5872,2763.1804,3318.6216,3382.351,50.65687,16.125835,23.292873,87.208275,102.92323,18.014767,8.779464,11.801172,39.067177,44.224785,23,9,12,35,39,15.64,10.68,11.338,21.766,25.202
16,2561.7366,1450.7467,1744.2457,4020.64,4221.601,10085.8955,3542.683,4067.7903,39517.664,46564.977,2865.6306,2574.2993,2651.2627,3248.1943,3300.8916,2948.3586,2682.8682,2742.9172,3298.1794,3361.1626,52.539574,19.709354,27.03274,87.49823,107.90529,20.454254,11.797943,13.17603,43.06959,51.038696,23,11,13,38,42,17.416,11.714,12.678,25.144,28.866
17,2371.4402,1379.2395,1573.5261,3944.2568,4113.7944,9451.673,2244.545,3731.1292,24933.361,40269.11,2815.7297,2555.548,2606.4954,3228.1646,3272.6218,2909.2139,2664.105,2716.6343,3286.3318,3318.6216,57.549488,23.292873,29.188652,104.36608,111.03006,19.711628,7.8773065,12.121788,43.34356,67.72839,25,13,14,42,45,19.128,12.688,14.41,28.132,32.294
18,2239.8132,1156.2261,1450.7467,3768.4526,4007.892,8612.101,1833.2205,3524.284,28096.143,44873.902,2781.2136,2497.068,2574.2993,3182.064,3244.8516,2866.3364,2604.0654,2700.9592,3260.5557,3299.7434,60.303806,27.03274,32.23619,110.29282,134.59192,19.939463,9.344702,13.059857,49.731823,75.146225,27,13,15,43,51,21.01,13.864,15.61,30.844,34.498
19,2207.4077,1117.2517,1414.8766,3556.784,3960.4573,8553.803,1833.2205,3499.3972,21787.486,38872.574,2772.716,2486.848,2564.893,3126.5588,3232.4126,2844.1191,2604.0654,2700.9592,3253.2253,3293.0935,62.345276,27.03274,31.191624,110.84041,146.6095,20.44671,9.344702,13.221124,48.563168,75.64887,28,13,16,45,59,22.738,15.504,16.602,32.854,38.988
20,2168.4365,1117.2517,1242.9628,3513.1775,3871.487,8408.52,1833.2205,2108.2678,21320.926,38872.574,2762.4968,2486.848,2519.8127,3115.124,3209.0825,2833.001,2604.0654,2682.8682,3170.3726,3260.5557,66.68868,28.56392,33.08047,112.82667,137.23099,23.391708,9.344702,12.664556,54.026764,66.16454,29,14,16,48,55,25.606,16.592,18.648,35.552,40.846
21,2077.7002,969.20404,1188.9451,3430.9976,3871.487,7872.319,1635.2971,2048.508,19146.62,38872.574,2738.7031,2448.026,2505.648,3093.5742,3209.0825,2811.168,2604.0654,2631.4932,3163.4688,3260.5557,69.53896,28.56392,33.271065,120.55262,137.23099,24.642698,9.344702,12.367054,54.026764,63.602,30,14,16,49,55,28.192,18.936,20.28,40.124,43.53
22,1923.6383,969.1645,1120.7766,3430.9976,3871.487,7872.319,1584.4111,1944.8112,19146.62,36003.465,2698.3042,2448.0154,2487.7722,3093.5742,3209.0825,2790.3674,2580.2866,2615.9233,3163.4688,3260.5557,73.682724,29.11218,37.352818,120.55262,144.12459,24.642698,6.569393,12.367054,58.95482,68.01428,32,14,17,50,59,30.842,20.684,21.984,43.202,46.432
23,1689.5005,846.62103,988.2734,3430.9976,3871.487,6865.652,1583.1348,1868.8055,17557.004,32432.352,2636.907,2415.8813,2453.0264,3093.5742,3209.0825,2754.1157,2571.0315,2611.2073,3161.9502,3260.5557,75.985306,30.761145,39.509388,141.47581,153.4653,24.99622,7.1740246,11.438452,52.693604,62.46526,33,14,18,57,63,33.296,22.432,24.998,45.562,50.316
24,1572.7119,815.2127,965.48206,3384.3215,3900.754,6149.8447,1375.2383,1586.8329,17557.004,32432.352,2606.2817,2407.6453,2447.0498,3081.3345,3216.7568,2725.4639,2571.0315,2604.0654,3122.0085,3260.5557,76.73265,31.134562,39.55004,161.59181,184.67636,24.363104,7.7001114,12.044628,57.197983,77.58413,34,16,18,63,72,36.254,23.988,27.272,47.246,51.346
25,1491.7747,830.7502,969.0776,3313.4893,3900.7546,5804.68,1285.5215,1546.9009,16033.186,32432.352,2585.0579,2411.7195,2447.9927,3062.7603,3216.757,2720.0122,2542.8557,2584.7778,3114.014,3258.8506,76.73265,31.134562,39.55004,153.06532,183.88309,23.985312,11.010315,12.366027,59.302086,76.47508,33,16,18,62,70,39.566,26.244,29.86,50.562,53.262
26,1466.5132,773.0915,850.87317,3108.2246,3539.3584,5205.595,1065.908,1338.6519,16033.186,24788.08,2578.4336,2396.5999,2416.9963,3008.9346,3121.9893,2720.0122,2542.8557,2571.0315,3114.014,3255.8625,80.59048,37.352818,46.0517,153.4653,174.17778,25.393631,11.438452,12.631635,66.29356,87.69216,35,17,20,62,70,42.572,28.044,30.842,53.194,54.858
27,1391.3433,810.0314,892.4558,2743.574,3539.3584,5219.6265,1230.1862,1419.7423,14590.447,21986.844,2558.7222,2406.2864,2427.9004,2913.3132,3121.9893,2690.579,2542.8557,2571.0315,3039.954,3230.4226,81.52844,37.352818,46.141716,153.4653,174.17778,26.460938,11.438452,12.366027,61.816437,82.408295,35,17,20,62,69,45.656,29.936,32.858,55.108,57.128
28,1375.4935,738.5545,830.7502,2655.7815,3539.3584,4206.6074,980.11597,1271.031,14046.948,21787.486,2554.566,2387.5435,2411.7195,2890.2917,3121.9893,2677.8396,2525.8372,2566.584,3042.0984,3184.5808,80.59048,36.972294,44.72832,156.54912,183.88309,26.049215,12.026426,13.178533,65.76086,82.408295,35,17,19,63,70,47.106,31.94,35.616,57.43,59.344
29,1353.1343,728.9921,787.6787,2627.1787,3366.8655,3760.1853,1021.669,1255.8297,13641.451,20383.973,2548.7026,2385.036,2400.425,2882.7913,3076.757,2668.6255,2525.8372,2558.678,3042.0984,3167.2905,78.287895,37.352818,46.0517,156.54912,194.22952,26.503315,11.638309,15.244965,62.630356,82.408295,35,17,20,63,76,49.054,33.658,38.642,57.37,59.796
30,1275.4807,692.00824,769.0209,2622.6711,3026.2014,2816.638,980.11597,1154.698,8901.021,18435.129,2528.3398,2375.3376,2395.5325,2881.6094,2987.4258,2653.266,2523.9595,2558.0889,2961.3499,3125.396,99.39626,43.749115,50.536167,174.17778,194.22952,29.29821,11.626504,15.305414,61.816437,66.70599,41,18,22,71,79,50.172,36.196,39.74,59.376,60.782
31,1211.9025,643.0405,729.8839,2328.739,3025.9158,2514.9197,879.32245,1154.6206,8849.141,14003.774,2511.668,2362.497,2385.2698,2804.5325,2987.3508,2645.724,2523.9595,2543.0696,2918.883,3125.3716,103.616325,37.352818,47.827156,164.00385,179.84215,26.503315,12.026426,14.461433,56.161507,71.47859,41,17,22,66,75,52.13,37.882,42.142,60.048,61.568
32,1174.2794,595.43695,705.87634,2248.3909,2866.607,2514.9197,861.9998,1018.26575,8871.644,16205.193,2501.802,2350.0142,2378.974,2783.463,2945.5757,2638.851,2493.2769,2539.5942,2878.3384,3041.0916,97.46808,44.72832,52.753696,164.00385,178.91328,26.311558,11.3966875,13.769304,51.504707,74.91837,41,18,22,66,72,53.422,40.544,43.792,60.79,62.3
33,1148.8552,593.5989,705.68353,2100.972,2700.695,2514.9197,832.1209,1018.26575,8849.141,18391.531,2495.1353,2349.532,2378.9236,2744.8057,2902.0693,2629.8362,2490.9456,2535.5513,2860.3735,2988.8362,98.313705,41.446533,52.539574,153.4653,173.94347,26.658913,11.778361,13.178533,52.66827,60.11708,41,18,22,63,70,54.416,42.462,45.902,61.66,63.116
34,1132.2878,593.10583,701.99634,2075.8723,2675.3345,2389.0645,862.3336,980.6654,8562.826,9767.154,2490.7908,2349.4028,2377.9568,2738.2239,2895.419,2626.9927,2493.2266,2532.8442,2842.8628,2986.556,98.313705,44.72832,52.753696,153.89696,179.84215,26.66674,10.689959,13.178533,51.784595,64.05398,41,18,22,63,73,56.274,42.594,47.31,62.466,65.708
35,1104.0492,558.10266,681.6647,2058.5874,2607.9934,2346.607,803.546,980.6654,8005.3647,10124.578,2483.3857,2340.224,2372.6252,2733.6914,2877.7603,2624.9543,2493.2266,2525.8372,2841.896,2964.3853,107.90529,44.72832,52.539574,161.59181,193.82272,25.589436,10.689959,13.391168,55.68277,63.514954,45,18,22,65,78,57.198,43.174,48.208,63.592,64.936
36,1041.3591,505.75793,662.17834,2005.1561,2313.8848,2194.5322,784.3553,980.6654,8005.3647,10172.733,2466.9468,2326.4978,2367.5154,2719.6802,2800.6372,2619.4949,2490.6433,2525.8372,2833.8274,2904.8152,110.303185,46.141716,54.667946,172.64845,200.06606,28.702888,9.4743805,13.391168,55.68277,64.81598,45,21,25,72,78,58.2,45.654,49.324,63.642,64.938
37,1019.4088,511.85962,662.16766,1729.7043,2131.6013,2054.8943,793.7228,980.6654,7187.9062,14099.014,2461.191,2328.098,2367.5127,2647.4495,2752.8376,2619.4949,2490.6433,2510.9902,2815.388,2888.713,111.8208,46.141716,57.56463,172.64845,213.76364,28.137787,12.006078,15.892291,57.475697,64.967514,46,21,25,70,81,59.566,45.04,50.75,63.884,66.474
38,1015.5522,514.1303,621.64777,1682.349,2017.8763,1897.4768,792.7541,1011.627,6981.547,9127.561,2460.1797,2328.6934,2356.8872,2635.0315,2723.0159,2617.8728,2488.6897,2510.9902,2805.065,2888.713,107.90529,46.141716,57.56463,173.94347,199.02531,27.245052,13.078959,15.244965,56.323063,62.387863,46,21,25,69,81,59.682,47.546,51.14,64.722,66.316
39,997.64386,514.12134,621.6406,1670.4226,2017.8763,1881.339,800.7055,1011.627,6152.12,8005.3647,2455.4834,2328.691,2356.8853,2631.9043,2723.0159,2604.963,2488.4607,2510.9902,2750.6309,2837.3005,107.90529,46.0517,55.151592,168.89967,191.33781,28.657333,13.078959,16.346024,56.323063,62.788723,46,21,23,70,77,60.196,46.046,51.148,65.74,67.88
40,997.64386,514.12134,621.6406,1670.4226,2018.3982,1881.339,803.546,989.75183,6152.12,7953.163,2455.4834,2328.691,2356.8853,2631.9043,2723.1528,2603.464,2486.0703,2507.143,2741.3826,2832.3276,107.90529,46.141716,54.930614,167.85268,183.88309,27.953339,13.147032,15.872765,55.68277,62.40774,46,21,25,70,76,60.546,46.818,50.494,65.744,68.482
41,969.73816,514.12134,604.52625,1682.3475,2018.3982,1881.339,803.546,998.87665,6140.928,7953.163,2448.166,2328.691,2352.3975,2635.0312,2723.1528,2595.5903,2485.846,2508.113,2737.4512,2832.3276,107.90529,46.0517,54.930614,173.94347,192.3712,29.05671,13.078959,15.892291,51.67966,60.585995,45,21,25,70,78,60.36,49.08,50.992,66.536,69.114
42,937.6756,499.7078,604.5236,1588.559,2023.4269,1723.2356,733.6054,937.62177,5557.333,7918.924,2439.7583,2324.9114,2352.3967,2610.4373,2724.4714,2591.1038,2485.846,2507.143,2727.3098,2832.3276,110.303185,46.0517,64.462685,169.1863,192.3712,29.75745,12.567762,17.302153,48.388367,56.323063,45,21,27,70,78,61.224,46.954,52.266,67.594,69.38
43,920.6958,494.63138,584.5354,1588.559,1799.5731,1723.2356,733.3876,937.62177,5557.333,7760.416,2435.3057,2323.58,2347.1553,2610.4373,2665.771,2588.0476,2479.598,2496.1975,2726.663,2784.3538,111.8208,46.0517,64.462685,173.94347,192.3712,28.927559,11.868153,17.302153,49.427994,56.323063,46,21,27,70,78,61.58,46.996,53.138,68.218,69.402
44,918.27,465.25116,553.18085,1513.9338,1682.3475,1742.2949,723.0329,959.9116,5197.121,6981.3804,2434.6697,2315.876,2338.9333,2590.8687,2635.0312,2576.3489,2476.2454,2494.8674,2723.5579,2784.3538,111.8208,43.749115,64.462685,176.9815,192.3712,28.829317,8.576668,15.649187,49.427994,56.323063,46,20,27,72,78,61.554,46.73,54.276,68.33,70.158
45,927.0277,494.63138,556.8785,1482.1622,1588.559,1723.2356,723.06854,930.6149,5197.121,6818.8164,2436.966,2323.58,2339.903,2582.537,2610.4373,2574.0508,2469.8271,2490.6433,2700.4329,2775.255,105.918915,43.749115,60.303806,176.42838,187.03583,27.953339,8.576668,14.763269,47.55309,56.323063,45,20,27,70,77,62.102,47.528,53.702,68.65,70.302
46,909.99054,494.63138,545.0905,1482.1622,1571.9053,1706.5953,703.8574,951.7912,4880.307,6818.8164,2432.4985,2323.58,2336.8118,2582.537,2606.0703,2574.0508,2460.8994,2490.6433,2689.164,2775.255,107.90529,47.827156,60.303806,174.41655,192.3712,28.494146,8.576668,13.840866,48.68369,56.323063,45,23,27,70,78,62.094,49.016,54.646,68.732,70.866
47,918.27,494.63138,556.8785,1482.1086,1601.5538,1671.4591,703.8574,949.1928,5262.4897,6796.6484,2434.6697,2323.58,2339.903,2582.5232,2613.845,2572.0327,2457.6123,2490.6433,2689.164,2775.255,105.918915,47.827156,57.56463,174.41655,191.33781,28.242203,12.460805,15.432942,44.74319,56.323063,45,23,26,70,77,62.492,49.796,55.39,69.288,71.948
48,900.0925,465.25116,556.8785,1426.8589,1507.0189,1604.8414,693.4584,928.08844,5043.7183,5790.7783,2429.9028,2315.876,2339.903,2568.0352,2589.0554,2559.8918,2457.6123,2485.846,2664.274,2705.2214,105.918915,47.827156,57.12784,166.48874,187.03583,27.556154,12.460805,15.675651,44.017117,50.032593,45,23,25,67,77,63.266,50.902,54.9,69.106,72.006
49,886.5585,436.64084,545.0902,1353.6299,1507.0189,1647.4921,673.4863,949.1928,4356.0156,5612.8193,2426.354,2308.3735,2336.8118,2548.8325,2589.0554,2556.0083,2456.0974,2485.846,2661.633,2702.443,105.918915,47.827156,57.12784,166.48874,174.41655,27.825424,13.587648,17.605232,44.50882,50.67054,45,23,25,66,70,63.168,51.492,56.06,69.716,71.278
50,870.6759,436.64084,523.85223,1353.6299,1494.0409,1647.4921,703.7139,812.05835,4652.9976,5790.7783,2422.1892,2308.3735,2331.2427,2548.8325,2585.652,2553.755,2452.9312,2485.846,2660.4336,2700.7075,105.918915,47.827156,55.262043,166.48874,177.44424,26.707018,13.044575,16.894417,44.60026,53.507946,45,23,25,66,74,63.594,50.046,55.118,69.19,70.726
51,848.2514,436.64084,499.49954,1300.3683,1487.8619,1591.4994,703.7139,839.405,4051.1467,5262.4897,2416.3088,2308.3735,2324.8567,2534.866,2584.0317,2548.445,2452.9312,2485.2444,2655.1992,2700.7075,105.50739,47.957905,57.12784,164.00385,187.03583,26.670921,13.361951,18.61905,44.017117,52.183746,44,23,25,66,78,63.164,49.882,54.982,70.398,71.488
52,818.73535,436.64084,494.63138,1288.5034,1457.8864,1589.6777,703.7139,783.21875,3954.909,5094.282,2408.5688,2308.3735,2323.58,2531.7546,2576.1714,2543.8215,2452.9312,2480.4346,2647.8904,2700.7075,105.918915,47.957905,57.56463,166.48874,186.5094,26.707018,12.812818,19.311361,42.74329,57.182396,45,23,25,67,77,63.612,50.266,55.842,69.436,70.722
53,807.4873,436.64084,489.00433,1227.284,1454.0476,1589.6777,729.81683,783.21875,3909.895,5094.282,2405.6194,2308.3735,2322.1045,2515.7014,2575.1648,2540.9897,2452.9312,2480.4346,2643.6648,2676.746,108.2215,47.957905,64.74317,166.48874,186.5094,27.92443,10.094989,19.311361,42.74329,57.182396,46,23,27,67,77,64.364,51.17,56.51,69.704,70.992
54,815.3468,432.2581,489.00366,1202.4148,1384.8698,1589.6777,656.1744,830.01874,3697.4097,4367.9077,2407.6804,2307.224,2322.1045,2509.18,2557.0244,2540.9897,2452.9312,2466.7314,2643.6648,2672.7957,108.2215,47.957905,59.867214,160.65898,186.5094,26.811357,12.49906,16.598188,44.50882,57.434364,46,23,26,67,77,63.674,52.134,57.094,70.028,71.38
55,792.0162,432.2581,489.00128,1186.1141,1384.8698,1589.6777,656.1744,837.1369,3697.4097,4367.9077,2401.5625,2307.224,2322.1038,2504.9055,2557.0244,2540.5415,2452.9312,2466.7314,2643.6648,2667.5564,105.918915,47.957905,64.74317,160.65898,186.5094,26.79588,12.325684,16.598188,42.74329,57.182396,45,23,27,67,77,64.482,51.798,57.788,70.156,71.944
56,807.4873,425.87106,466.33023,1186.1141,1325.1124,1589.6777,765.4648,862.9752,3116.817,4365.9785,2405.6194,2305.5493,2316.159,2504.9055,2541.3545,2539.3674,2452.9312,2466.7314,2628.3513,2667.5564,105.918915,48.647755,64.74317,160.65898,186.5094,27.11522,12.325684,16.051382,44.315323,57.01809,45,23,27,67,78,64.662,53.628,56.828,70.282,72.09
57,807.4873,423.83038,456.2289,1060.6198,1300.3683,1589.6777,766.24286,862.8874,2921.893,4365.9785,2405.6194,2305.0142,2313.51,2471.9976,2534.866,2536.177,2433.393,2466.7314,2619.679,2665.81,107.664,47.957905,64.74317,156.54912,176.9815,27.162468,11.649699,16.051382,42.20653,57.01809,46,21,27,64,73,65.196,54.02,56.992,70.726,72.54
58,805.43036,423.83038,454.0961,1051.5973,1300.3683,1601.1454,766.24286,892.6084,2921.893,4365.9785,2405.08,2305.0142,2312.9507,2469.6316,2534.866,2536.177,2433.393,2466.4836,2614.4844,2665.81,105.50739,47.957905,59.32506,160.65898,177.29906,26.560333,12.325684,16.051382,42.82949,60.48077,45,21,26,67,77,65.946,54.41,57.318,70.528,72.68
59,792.0164,423.83038,454.07806,1044.7633,1227.284,1589.0414,652.452,864.1647,2921.893,4365.9785,2401.5625,2305.0142,2312.946,2467.8394,2515.7014,2528.8557,2430.6157,2465.4731,2610.2688,2645.9722,105.918915,47.957905,59.867214,165.45477,177.29906,26.41159,12.267526,13.857757,44.50882,60.843685,45,21,27,69,77,65.306,54.264,58.074,70.62,72.134
60,769.20575,412.83603,436.64084,1060.6198,1300.3683,1602.0315,652.452,864.15,2905.3008,4365.9785,2395.5808,2302.131,2308.3735,2471.9976,2534.866,2528.4807,2430.6157,2465.4731,2610.2688,2642.0962,103.616325,47.957905,59.32506,147.36545,176.9815,26.41159,9.526426,13.044575,42.82949,60.48077,44,21,26,61,73,65.468,54.948,57.224,70.918,72.474
61,750.1459,402.8907,436.64084,1060.6198,1300.3683,1582.0859,625.5652,839.1108,2680.5027,4587.3237,2390.583,2299.5232,2308.3735,2471.9976,2534.866,2527.6572,2430.6157,2465.4731,2602.199,2643.9248,103.616325,43.944492,59.867214,160.65898,176.9815,25.690094,8.914331,13.044575,42.82949,60.48077,45,21,27,66,73,65.292,55.194,58.094,70.964,73.928
62,750.1459,397.8285,436.64084,1060.6198,1227.284,1564.0066,606.1722,845.1747,2680.5027,4230.92,2390.583,2298.1958,2308.3735,2471.9976,2515.7014,2526.9226,2430.6157,2455.6978,2602.199,2626.2039,103.269554,43.944492,59.867214,160.65898,176.9815,25.916885,9.098777,13.044575,41.627186,55.642014,44,21,27,66,73,65.318,54.748,57.83,71.532,73.572
63,744.42926,397.8285,452.41797,1041.2744,1227.284,1529.8214,606.1722,844.89655,2680.5027,4690.854,2389.0837,2298.1958,2312.5107,2466.9246,2515.7014,2525.8655,2430.6157,2454.7864,2594.6016,2625.2234,103.269554,43.944492,59.867214,147.36545,176.9815,26.384148,9.163681,12.433311,41.627186,52.4484,44,21,27,63,73,64.83,55.498,58.092,71.916,73.002
64,727.879,398.57275,436.64084,1035.7924,1164.7626,1498.3014,602.84094,839.1108,2653.3284,4230.92,2384.744,2298.391,2308.3735,2465.487,2499.3066,2525.3499,2430.6157,2453.1765,2593.4893,2626.2039,103.616325,47.957905,64.215034,147.36545,175.04636,25.870363,8.332809,12.085102,41.627186,52.4484,45,21,27,63,73,65.688,54.236,58.48,71.52,72.746
65,715.80334,397.8285,436.64084,1004.74524,1164.7626,1473.2261,545.42334,801.66266,2620.6536,4230.92,2381.5774,2298.1958,2308.3735,2457.3457,2499.3066,2521.4238,2430.6157,2452.9312,2589.6284,2626.2039,103.616325,47.957905,59.867214,146.20212,172.64845,25.559309,7.2165866,12.085102,41.288895,52.4484,45,21,27,59,69,65.178,54.992,58.248,72.008,72.61
66,715.80334,402.8907,436.64084,1017.8832,1164.7626,1505.1289,545.42334,801.66266,2635.9878,4690.854,2381.5774,2299.5232,2308.3735,2460.7908,2499.3066,2521.4238,2430.6157,2452.9312,2588.5977,2604.254,103.269554,47.957905,59.867214,143.63716,174.41655,25.122416,7.113415,12.085102,41.627186,51.52161,44,21,27,57,68,66.004,56.074,58.324,71.28,72.802
67,714.87445,402.8907,436.64084,999.19293,1164.7626,1472.5476,533.8111,801.66266,2635.9878,4690.854,2381.3337,2299.5232,2308.3735,2455.8896,2499.3066,2518.4304,2430.6157,2446.2732,2588.5977,2604.254,102.59798,48.647755,64.215034,143.63716,165.45477,25.122416,7.113415,11.40411,41.627186,52.4484,44,24,27,62,68,65.832,55.376,59.038,70.524,73.192
68,701.6188,395.23834,432.2581,998.27484,1166.0979,1454.5424,542.8583,786.6874,2635.9878,4690.854,2377.858,2297.5166,2307.224,2455.649,2499.6567,2516.7456,2426.1392,2446.2732,2586.927,2604.254,103.1095,48.647755,64.215034,147.36545,174.41655,25.194437,8.415451,12.325684,41.590275,52.4484,45,24,27,62,69,65.584,56.616,58.738,70.99,72.854
69,701.12616,403.22104,438.4494,998.27484,1166.1086,1442.8248,545.3105,786.6874,2635.9878,4690.854,2377.7285,2299.6099,2308.8477,2455.649,2499.6594,2512.8027,2426.1392,2445.502,2586.927,2604.254,103.269554,48.647755,64.215034,143.63716,174.41655,25.329105,7.113415,11.40411,41.590275,49.42643,45,24,27,62,69,65.352,56.43,58.618,71.794,72.92
