Complexity,Loss,Equation
1,143012.22,"1663.2836"
3,33897.58,"powabs(-7.453683, x4)"
4,16417.416,"exp(powabs(x4, 1.5316145))"
5,15697.912,"powabs(x4, x4 * 1.5302283)"
6,15115.433,"exp(powabs(x4, 1.5328215)) - x0"
7,14370.529,"powabs(x4 * 2.045098, x4) - x0"
8,13770.8125,"exp(powabs(x4, powabs(x4, 0.31490302))) + 295.6625"
9,11763.97,"(powabs(x4, x4) * (x4 * x4)) - x0"
10,11657.827,"(powabs(sqrtabs(x4), x1) * x4) * powabs(x4, x4)"
11,3994.7004,"x1 * ((powabs(x4, x4) * (x4 + x4)) - x0)"
12,2967.063,"sqrtabs(x2) * ((x4 * (x1 * powabs(x4, x4))) - x0)"
14,1945.3878,"(x2 + x4) * ((x1 * powabs(x4, x4)) - (x4 * sqrtabs(x0)))"
17,1867.9756,"(x2 + x4) * ((x1 * powabs(x4, x4)) - sqrtabs(sqrtabs(powabs(x2, x4)) * x0))"
19,1865.6041,"((x2 + x4) * ((x1 * powabs(x4, x4)) - sqrtabs(sqrtabs(powabs(x2, x4)) * x0))) - -0.8315259"
21,1813.4778,"(sqrtabs(x2) * x4) * (((powabs(x4, x4) + (x1 + x4)) * x1) - sqrtabs(x4 * (x2 * x0)))"
22,1577.774,"(sqrtabs(x4) * x2) * ((x1 * (powabs(x4, x4) + 1.5328215)) - sqrtabs(sqrtabs(powabs(x4, x4) * x4) * x0))"
24,1406.3784,"(sqrtabs(x2) * x4) * ((x1 * (powabs(x4, x4) + (x2 * x1))) - sqrtabs(sqrtabs(powabs(x4, x4) * x4) * x0))"
27,1318.1993,"(sqrtabs(x2) * x4) * ((((powabs(x4, x4) + (x2 + x2)) * x1) + 1.5316145) - sqrtabs(sqrtabs(powabs(x4, x4 * log(x4))) * x0))"
31,1215.8889,"(sqrtabs(x2) * x4) * ((x4 + (x1 * ((x4 * sin(x4 * (x1 * x1))) + powabs(x4, x4)))) + (x4 - sqrtabs(sqrtabs(powabs(x4, x2)) * x0)))"
32,1186.6807,"(sqrtabs(x2) * x4) * (((((powabs(x4, x4) + x2) + x2) * x1) + sin(x4 * sqrtabs(powabs(x2, x2)))) - sqrtabs(sqrtabs(x4 * powabs(x4, x4)) * x0))"
33,1036.9216,"(sqrtabs(x2) * x4) * ((sin((x4 * x1) * x1) * powabs(x4, x1)) + (((powabs(x4, x4) + x2) * x1) - sqrtabs(sqrtabs(x4 * powabs(x4, x4)) * x0)))"
34,860.56323,"(sqrtabs(x2) * x4) * ((x4 * (sqrtabs(sin(x4 * (x1 * x1))) * x4)) + ((x1 * (x4 + powabs(x4, x4))) - sqrtabs(sqrtabs(powabs(x4, x4) * x4) * x0)))"
35,800.06885,"(sqrtabs(x2) * x4) * (((sin((x4 * x1) * x1) * powabs(x4, x1)) + (((powabs(x4, x4) + x4) * x1) + x4)) - sqrtabs(sqrtabs(powabs(x4, x4) * x4) * x0))"
37,779.23553,"((sqrtabs(x2) * x4) * (((powabs(x4, x1) * sin(x4 * (x1 * x1))) + (((powabs(x4, x4) + x4) * x1) + x4)) - sqrtabs(sqrtabs(x4 * powabs(x4, x4)) * x0))) - x2"
39,776.28827,"(sqrtabs(x2) * (x4 * (((powabs(x4, x1) * sin((x4 * x1) * x1)) + (((powabs(x4, x4) + x2) * x1) + x4)) - sqrtabs(sqrtabs(x4 * powabs(x4, x4)) * x0)))) - powabs(x4, x1)"
41,633.4138,"(sqrtabs(x2) * x4) * ((sqrtabs(sin(powabs(x4, sqrtabs(x4)))) * (sqrtabs(sin(x2 * (x1 * x4))) * (x2 * x4))) + ((x1 * (x2 + powabs(x4, x4))) - sqrtabs(sqrtabs(powabs(x4, x4) * x4) * x0)))"
