-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,67918,-2842.729,-2826.678,0.00020911587,0.00013148793,0.07999402,0.1357075,-2842.729,-3024.0034,7.346,5,"((0.016564662 * X6) - -0.08143339) [likelihood params: Float32[-0.014460839]]"
2,109721,-2842.729,-2826.678,0.00020911587,0.00013148793,0.07999402,0.1357075,-2842.729,-3024.0034,7.91,5,"((0.016564662 * X6) - -0.08143339) [likelihood params: Float32[-0.014460839]]"
3,154889,-3151.6975,-3119.4463,0.000113348025,0.00016412482,0.501325,-0.07882035,-3151.6975,-2919.8965,8.926,10,"exp(log(abs((((log(abs(1.091579) * X1) * 0.2499239) + -0.104499765))) [likelihood params: Float32[0.010646503]]"
4,204456,-3151.6978,-3119.4465,0.00011334799,0.00016412482,0.50132513,-0.07882035,-3151.6978,-2919.896,9.844,10,"exp(log(abs((((log(abs(1.091579) * X1) * 0.2499239) + -0.10449977))) [likelihood params: Float32[0.010646501]]"
5,250328,-3160.206,-3130.2205,0.00011144579,0.00016380864,0.50969386,-0.07674205,-3160.206,-2914.7898,12.0,8,"(abs((-0.4952051 + (log(abs(1.0395205) * X1))) ^ 3.1874652) [likelihood params: Float32[0.010499631]]"
6,293769,-3180.785,-3124.1062,0.0001069977,0.00015517065,0.52926326,-0.019963026,-3180.785,-2947.792,13.036,22,"exp(log(abs((((log(abs(1.2514738) * X1) * exp(log(abs((((log(abs(1.2258742) * X1) * 0.2717229) + (exp(-1.6842152e7) + -0.20817731))))) + -0.113936044))) [likelihood params: Float32[0.010343967]]"
7,340039,-3180.7852,-3128.6057,0.00010699768,0.0001551706,0.5292634,-0.019962668,-3180.7852,-2947.7922,14.628,21,"exp(log(abs((((0.00011129322 * X1) * exp(log(abs((((log(abs(-57.090843) * X1) * 27.576471) + (exp(-1.6842152e7) + -419.59894))))) + -0.11393598))) [likelihood params: Float32[-0.010343967]]"
8,378717,-3180.7852,-3128.6057,0.00010699768,0.0001551706,0.5292634,-0.019962668,-3180.7852,-2947.7922,17.378,21,"exp(log(abs((((0.00011129322 * X1) * exp(log(abs((((log(abs(-57.090843) * X1) * 27.576471) + (exp(-1.6842152e7) + -419.59894))))) + -0.11393598))) [likelihood params: Float32[-0.010343967]]"
9,423735,-3180.7852,-3128.6057,0.00010699768,0.0001551706,0.5292634,-0.019962668,-3180.7852,-2947.7922,19.326,21,"exp(log(abs((((0.00011129322 * X1) * exp(log(abs((((log(abs(-57.090843) * X1) * 27.576471) + (exp(-1.6842152e7) + -419.59894))))) + -0.11393598))) [likelihood params: Float32[-0.010343967]]"
10,467735,-3266.175,3.4028235e38,9.0337235e-5,0.00013763047,0.602561,0.09533155,-3266.175,-2996.1094,20.48,50,"((0.017130995 * X6) - ((pdiv(pdiv(X8, X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv(((log(abs(-61.870518) * X1) * (pdiv(pdiv(X8, (0.028038811 + pdiv(-4.453191e7, pdiv(pdiv(4.9453558e8, X8), -0.07425171)))), (exp(3.371032) * (19.541862 + 19.556324))) - (pdiv(13.344118, (0.08013443 + 2672.6182)) * 14.6637125))), 13.458219)) + -0.103264935)) [likelihood params: Float32[-0.009504591]]"
11,516473,-3274.6882,3.4028235e38,8.8825676e-5,0.00013412841,0.60921115,0.11835116,-3274.6882,-3011.4028,23.468,42,"((0.01655985 * X6) - ((pdiv(pdiv(exp((0.08261541 * exp(X1))), X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv((((-0.0015535371 * X1) * exp(log(abs((((log(abs(-43.419155) * X1) * 29.62747) + (exp(-1.6842152e7) + -419.4617))))) - -0.11195657), 13.926715)) + -0.10474698)) [likelihood params: Float32[-0.009424738]]"
12,559889,-3274.6882,3.4028235e38,8.8825676e-5,0.00013412841,0.60921115,0.11835116,-3274.6882,-3011.4028,25.538,42,"((0.01655985 * X6) - ((pdiv(pdiv(exp((0.08261541 * exp(X1))), X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv((((-0.0015535371 * X1) * exp(log(abs((((log(abs(-43.419155) * X1) * 29.62747) + (exp(-1.6842152e7) + -419.4617))))) - -0.11195657), 13.926715)) + -0.10474698)) [likelihood params: Float32[-0.009424738]]"
13,604842,-3274.6882,3.4028235e38,8.8825676e-5,0.00013412841,0.60921115,0.11835116,-3274.6882,-3011.4028,27.764,42,"((0.01655985 * X6) - ((pdiv(pdiv(exp((0.08261541 * exp(X1))), X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv((((-0.0015535371 * X1) * exp(log(abs((((log(abs(-43.419155) * X1) * 29.62747) + (exp(-1.6842152e7) + -419.4617))))) - -0.11195657), 13.926715)) + -0.10474698)) [likelihood params: Float32[-0.009424738]]"
14,660052,-3274.6882,3.4028235e38,8.8825676e-5,0.00013412841,0.60921115,0.11835116,-3274.6882,-3011.4028,29.798,42,"((0.01655985 * X6) - ((pdiv(pdiv(exp((0.08261541 * exp(X1))), X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv((((-0.0015535371 * X1) * exp(log(abs((((log(abs(-43.419155) * X1) * 29.62747) + (exp(-1.6842152e7) + -419.4617))))) - -0.11195657), 13.926715)) + -0.10474698)) [likelihood params: Float32[-0.009424738]]"
15,718931,-3301.6523,3.4028235e38,8.420278e-5,0.00012772568,0.6295496,0.1604374,-3301.6523,-3034.861,31.354,47,"((0.017200662 * X6) - ((pdiv(pdiv(-0.0027556752, X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv((((-0.0021965555 * X1) * exp(log(abs((((3.824303 * X1) * 29.643753) + (exp(-1.6842152e7) + -419.4606))))) - -9.724839), (19.087496 + (exp(-1.0819426) * exp((-209.09679 * pdiv(X8, X8))))))) + 0.38825542)) [likelihood params: Float32[-0.009176262]]"
16,768557,-3302.1345,3.4028235e38,8.4122395e-5,0.00012797762,0.62990326,0.15878135,-3302.1345,-3033.101,32.912,41,"((0.017209204 * X6) - ((pdiv(pdiv(-0.0027556752, X8), (exp(42.64265) * (20.555246 + 20.328043))) - pdiv((((-0.0015537028 * X1) * exp(log(abs((((3.7737277 * X1) * 29.64087) + (exp(-1.6842152e7) + -419.46075))))) - -1.5602003), 13.910843)) + pdiv(pdiv(0.4819456, X8), -57.0362))) [likelihood params: Float32[-0.009171826]]"
17,827959,-3371.024,-3230.5828,7.338521e-5,8.483834e-5,0.67714155,0.44234318,-3371.024,-3285.7634,35.798,44,"(((-8.487072e-5 * X1) * exp(log(abs((((log(abs(-57.07749) * ((1.6844558 * X6) + -0.71966445)) * 27.464994) + (exp((exp(log(abs((((-0.00023257671 * X1) * exp(log(abs(((X2 * 2.0237713) + (exp(-1.6842152e7) + -419.59833))))) + -0.3162974))) * (X8 + 12.267013))) + -419.6063))))) + 0.11071676) [likelihood params: Float32[0.008566621]]"
18,874808,-3371.024,-3230.5828,7.338521e-5,8.483834e-5,0.67714155,0.44234318,-3371.024,-3285.7634,37.088,44,"(((-8.487072e-5 * X1) * exp(log(abs((((log(abs(-57.07749) * ((1.6844558 * X6) + -0.71966445)) * 27.464994) + (exp((exp(log(abs((((-0.00023257671 * X1) * exp(log(abs(((X2 * 2.0237713) + (exp(-1.6842152e7) + -419.59833))))) + -0.3162974))) * (X8 + 12.267013))) + -419.6063))))) + 0.11071676) [likelihood params: Float32[0.008566621]]"
19,924219,-3371.024,-3230.5828,7.338521e-5,8.483834e-5,0.67714155,0.44234318,-3371.024,-3285.7634,36.1,44,"(((-8.487072e-5 * X1) * exp(log(abs((((log(abs(-57.07749) * ((1.6844558 * X6) + -0.71966445)) * 27.464994) + (exp((exp(log(abs((((-0.00023257671 * X1) * exp(log(abs(((X2 * 2.0237713) + (exp(-1.6842152e7) + -419.59833))))) + -0.3162974))) * (X8 + 12.267013))) + -419.6063))))) + 0.11071676) [likelihood params: Float32[0.008566621]]"
20,985829,-3371.024,-3230.5828,7.338521e-5,8.483834e-5,0.67714155,0.44234318,-3371.024,-3285.7634,36.5,44,"(((-8.487072e-5 * X1) * exp(log(abs((((log(abs(-57.07749) * ((1.6844558 * X6) + -0.71966445)) * 27.464994) + (exp((exp(log(abs((((-0.00023257671 * X1) * exp(log(abs(((X2 * 2.0237713) + (exp(-1.6842152e7) + -419.59833))))) + -0.3162974))) * (X8 + 12.267013))) + -419.6063))))) + 0.11071676) [likelihood params: Float32[0.008566621]]"
21,1049596,-3371.024,-3230.5828,7.338521e-5,8.483834e-5,0.67714155,0.44234318,-3371.024,-3285.7634,36.736,44,"(((-8.487072e-5 * X1) * exp(log(abs((((log(abs(-57.07749) * ((1.6844558 * X6) + -0.71966445)) * 27.464994) + (exp((exp(log(abs((((-0.00023257671 * X1) * exp(log(abs(((X2 * 2.0237713) + (exp(-1.6842152e7) + -419.59833))))) + -0.3162974))) * (X8 + 12.267013))) + -419.6063))))) + 0.11071676) [likelihood params: Float32[0.008566621]]"
