id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs(t0) ^ Sqrt(Abs(Sqrt(Abs((((Abs(Sqrt(Abs(((((x27 - t1) / x39) / x44) - Exp((x6 + t2)))))) ^ Log(Exp((((Abs(Sqrt(Abs(((t3 / Exp(x3)) - Log(Exp(x1)))))) ^ Log(Exp(Sqrt(Abs(t4))))) + Exp(t5)) - Log(Exp(x0)))))) + Exp(t6)) - Log(Sqrt(Abs(t7))))))))),-0.9858177483393812;8.99630040798233;24.7182180173535;2.1300613320810555;-4.4479559399493045;-9.258697015016635;-2.6114911764367528;-2.9101309700168025,48,0.6804862348002206,0.6761239160469575,0.30794809631226727,0.33951176292403207
