id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 * (((Exp(t1) / Exp(((Sqrt(Abs(x1)) - x0) - Sqrt(Abs(Sqrt(Abs(((Abs(((Exp(t2) / t3) / (x33 / x33))) ^ x3) / Exp((Sqrt(Abs((Sin(x44) / x2))) - x4)))))))))) + (x3 + Sqrt(Abs((Exp(x1) / Exp(((Sqrt(Abs(x1)) - t4) - x4))))))) - Sqrt(Abs(x0)))),0.7393514330169799;-1.284151729161037;-1.2130176078433779;0.8048369932509335;-0.9041851967826534,49,0.26289509288377977,0.29551125270819684,0.7320081202891089,0.7133265323974192
