-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10803,3921.1575,3921.1575,17.513191,8.782068,141.4361,152.38525,0.41316324,0.38879174,3894.8623,22940.578,5.876,Inf,9,"(28.824697 + (X1 * (627.96124 / (-24.992067 - X6)))) [likelihood params: Float32[11.892695]]"
2,19487,3914.5488,3914.5488,9.656628,9.647739,141.54411,152.19821,0.41271508,0.38954198,3895.2444,22936.555,4.858,Inf,6,"((-25.092892 * sin(X1)) + 28.824543) [likelihood params: Float32[11.897238]]"
3,28570,3911.8694,3911.8694,6.931472,9.693949,141.5441,152.19818,0.41271514,0.3895421,3895.2441,22936.553,4.412,Inf,5,"(28.824532 + (X1 * -21.114918)) [likelihood params: Float32[11.897238]]"
4,36951,3911.8694,3911.8694,6.931472,9.693949,141.5441,152.19818,0.41271514,0.3895421,3895.2441,22936.553,4.044,Inf,5,"(28.824532 + (X1 * -21.114918)) [likelihood params: Float32[11.897238]]"
5,45509,3911.8694,3911.8694,6.931472,9.693949,141.5441,152.19818,0.41271514,0.3895421,3895.2441,22936.553,3.042,Inf,5,"(28.824532 + (X1 * -21.114918)) [likelihood params: Float32[11.897238]]"
6,53475,3911.8694,3911.8694,6.931472,9.693949,141.5441,152.19818,0.41271514,0.3895421,3895.2441,22936.553,2.706,Inf,5,"(28.824532 + (X1 * -21.114918)) [likelihood params: Float32[11.897238]]"
7,61537,3911.8694,3911.8694,6.931472,9.693949,141.5441,152.19818,0.41271514,0.3895421,3895.2441,22936.553,2.594,Inf,5,"(28.824532 + (X1 * -21.114918)) [likelihood params: Float32[11.897238]]"
8,70136,3911.8694,3911.8694,6.931472,9.693949,141.5441,152.19818,0.41271514,0.3895421,3895.2441,22936.553,3.09,Inf,5,"(28.824532 + (X1 * -21.114918)) [likelihood params: Float32[11.897238]]"
9,78795,3909.6013,3909.6013,6.931472,7.4254556,141.54417,152.1982,0.41271484,0.38954204,3895.2444,22936.553,3.728,Inf,5,"((1.3651123 - X1) / 0.047359183) [likelihood params: Float32[11.897239]]"
10,88053,3909.601,3909.601,6.931472,7.4253473,141.54417,152.19818,0.41271484,0.3895421,3895.2444,22936.553,4.516,Inf,5,"((1.3651117 - X1) / 0.047359157) [likelihood params: Float32[11.897239]]"
11,97391,3909.6006,3909.6006,6.931472,7.42451,141.54427,152.19858,0.41271442,0.3895405,3895.2446,22936.56,5.464,Inf,5,"((1.3648379 - X1) / 0.04734719) [likelihood params: Float32[11.897239]]"
12,107452,3909.6013,3909.6013,6.931472,7.424814,141.5443,152.19868,0.4127143,0.38954008,3895.245,22936.562,6.48,Inf,5,"((1.36486 - X1) / 0.047348488) [likelihood params: Float32[11.897238]]"
13,117141,3909.601,3909.601,6.931472,7.424897,141.54425,152.19824,0.41271448,0.38954186,3895.2449,22936.555,7.924,Inf,5,"((1.3649744 - X1) / 0.047353085) [likelihood params: Float32[11.897238]]"
14,127892,3909.601,3909.601,6.931472,7.424897,141.54425,152.19824,0.41271448,0.38954186,3895.2449,22936.555,9.212,Inf,5,"((1.3649744 - X1) / 0.047353085) [likelihood params: Float32[11.897238]]"
15,139319,3909.601,3909.601,6.931472,7.424897,141.54425,152.19824,0.41271448,0.38954186,3895.2449,22936.555,10.16,Inf,5,"((1.3649744 - X1) / 0.047353085) [likelihood params: Float32[11.897238]]"
16,151326,3909.601,3909.601,6.931472,7.424897,141.54425,152.19824,0.41271448,0.38954186,3895.2449,22936.555,10.11,Inf,5,"((1.3649744 - X1) / 0.047353085) [likelihood params: Float32[11.897238]]"
17,163382,3909.601,3909.601,6.931472,7.424897,141.54425,152.19824,0.41271448,0.38954186,3895.2449,22936.555,10.988,Inf,5,"((1.3649744 - X1) / 0.047353085) [likelihood params: Float32[11.897238]]"
18,174649,3907.0403,3907.0403,6.931472,4.863654,141.54431,152.1984,0.41271424,0.3895412,3895.245,22936.559,11.608,Inf,5,"(-10.524416 / (-0.36512166 - X1)) [likelihood params: Float32[11.897238]]"
19,185529,3907.0403,3907.0403,6.931472,4.863654,141.54431,152.1984,0.41271424,0.3895412,3895.245,22936.559,11.846,Inf,5,"(-10.524416 / (-0.36512166 - X1)) [likelihood params: Float32[11.897238]]"
20,196543,3907.0403,3907.0403,6.931472,4.863654,141.54431,152.1984,0.41271424,0.3895412,3895.245,22936.559,12.182,Inf,5,"(-10.524416 / (-0.36512166 - X1)) [likelihood params: Float32[11.897238]]"
21,207525,3907.0403,3907.0403,6.931472,4.863654,141.54431,152.1984,0.41271424,0.3895412,3895.245,22936.559,12.136,Inf,5,"(-10.524416 / (-0.36512166 - X1)) [likelihood params: Float32[11.897238]]"
22,218631,3907.0398,3907.0398,6.931472,4.863983,141.54417,152.19821,0.41271484,0.38954192,3895.2444,22936.553,12.21,Inf,5,"(-10.52443 / (-0.3651193 - X1)) [likelihood params: Float32[11.897239]]"
23,228970,3907.0398,3907.0398,6.931472,4.863983,141.54417,152.19821,0.41271484,0.38954192,3895.2444,22936.553,11.328,Inf,5,"(-10.52443 / (-0.3651193 - X1)) [likelihood params: Float32[11.897239]]"
24,239783,3907.0398,3907.0398,6.931472,4.863983,141.54417,152.19821,0.41271484,0.38954192,3895.2444,22936.553,11.166,Inf,5,"(-10.52443 / (-0.3651193 - X1)) [likelihood params: Float32[11.897239]]"
25,250995,3907.0396,3907.0396,6.931472,4.863866,141.54413,152.19807,0.41271502,0.38954246,3895.2444,22936.55,11.552,Inf,5,"(-10.524755 / (-0.3651309 - X1)) [likelihood params: Float32[11.897238]]"
26,261856,3907.0396,3907.0396,6.931472,4.863866,141.54413,152.19807,0.41271502,0.38954246,3895.2444,22936.55,11.86,Inf,5,"(-10.524755 / (-0.3651309 - X1)) [likelihood params: Float32[11.897238]]"
27,272429,3907.0396,3907.0396,6.931472,4.863866,141.54413,152.19807,0.41271502,0.38954246,3895.2444,22936.55,11.986,Inf,5,"(-10.524755 / (-0.3651309 - X1)) [likelihood params: Float32[11.897238]]"
28,283159,3907.0396,3907.0396,6.931472,4.863866,141.54413,152.19807,0.41271502,0.38954246,3895.2444,22936.55,12.022,Inf,5,"(-10.524755 / (-0.3651309 - X1)) [likelihood params: Float32[11.897238]]"
