Complexity,Loss,Equation
1,0.03447771,"0.52766913"
3,0.0070910132,"powabs(x0, -0.15539692)"
5,0.0012307172,"powabs(x0, -0.26696873) * 1.5866497"
6,0.0012287218,"sin(powabs(x0, -0.27985352)) / 0.5873245"
7,0.00122422,"powabs(x0 + 1.8480539, -0.27835688) / 0.5927019"
9,0.0012141913,"powabs(0.15199965, powabs(powabs(0.091863304, powabs(x0, -0.4181732)), 2.5604804))"
10,0.0012132912,"powabs(powabs(x0, 0.22733715), powabs(-0.80242664, sqrtabs(x0)) + -0.85280144)"
11,0.001212408,"powabs(powabs(0.54438496, powabs(powabs(x0, -5.3590574), powabs(x0, -0.7747387))), 2.5693424)"
12,0.0011576621,"powabs(powabs(x0, -0.18972872), sqrtabs(powabs(-0.13685651, powabs(-0.88159966, x0 / x1))))"
15,0.000951535,"powabs(powabs(0.76540583, x1), powabs(powabs(0.18176602, x1), powabs(powabs(0.30288407, powabs(x0, 0.2615675)), 0.6787739)))"
17,0.0008069196,"powabs(powabs(powabs(0.5665908, powabs(x0, -0.11155712)), x1), powabs(powabs(0.15511361, x1), powabs(0.4891878, powabs(x0, 0.27093878))))"
19,0.00078495627,"powabs(powabs(0.18176602, powabs(0.03296792, powabs(0.6036657, x1))), powabs(powabs(0.18784797, x1), powabs(powabs(0.6950606, powabs(x0, 0.28578296)), 2.0858142)))"
21,0.0006462777,"powabs(powabs(powabs(0.83821666, powabs(x0, 0.7393198)), powabs(powabs(0.16477478, powabs(x0, 0.58492863)), powabs(0.2153747, powabs(x1, 0.5945852)))), powabs(0.75220424, x1))"
23,0.0005410343,"powabs(powabs(powabs(0.6843479, powabs(x0, 0.20722352)), powabs(powabs(0.011666392, powabs(-0.13685651, x1)), x0)), powabs(powabs(-0.27985352, x1), powabs(0.4355786, powabs(x0, 0.32199392))))"
25,0.00040183656,"powabs(powabs(powabs(0.6843479, powabs(x0, 0.20722352)), powabs(powabs(0.011666392, powabs(0.13543367, x1)), x0)), powabs(powabs(0.28950605, x1), powabs(powabs(0.435541, powabs(x0, 0.32199392)), 0.9437747)))"
27,0.00040017773,"powabs(powabs(powabs(0.6843479, powabs(x0, 0.20722352)), powabs(powabs(powabs(0.011666392, powabs(0.1331776, x1)), x0), 1.0655029)), powabs(powabs(0.28950605, x1), powabs(powabs(0.435541, powabs(x0, 0.32199392)), 0.9437747)))"
31,0.0002877388,"powabs(powabs(powabs(powabs(0.7224933, powabs(x0, 0.37584862)), powabs(powabs(0.0407826, powabs(x1, 0.4355786)), powabs(0.45121095, powabs(x0, 0.42901632)))), powabs(powabs(0.015261617, powabs(0.1554615, x1)), x0)), powabs(powabs(0.8171738, x1), 0.77273524))"
33,0.00025553707,"powabs(powabs(powabs(powabs(0.7224933, powabs(x0, 0.37584862)), powabs(powabs(0.0407826, powabs(x1, powabs(0.82166964, x1))), powabs(0.45121095, powabs(x0, 0.42901632)))), powabs(powabs(0.015261617, powabs(0.1554615, x1)), x0)), powabs(powabs(0.8171738, x1), 0.77273524))"
