id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,2983.7760508311044,2983.7760508311044,1,518169.94045709,515176.41776787245,526929.6453885871,0.0,-3.118683244622833e-4,-2.440364258278427e-3,518169.94045709,515176.41776787245,526929.6453885871,518169.94045709,515176.41776787245,526929.6453885871
1,(x2 + 2853.0922081864305),2853.0922081864305,3,515311.04528184544,505503.7681750019,520285.93327976397,5.517292594631518e-3,1.8469399319375968e-2,1.0198752262646105e-2,515311.04528184544,505503.7681750019,520285.93327976397,515314.34111871145,505507.0640118679,520289.22911663
2,(Log(x1) * 952.6480746880643),952.6480746880643,4,540202.9847495531,500484.14780255686,549554.6068846666,-4.252088469861315e-2,2.8215935961708127e-2,-4.548249491451406e-2,540202.9847495531,500484.14780255686,549554.6068846666,540208.5299269976,500489.69298000133,549560.1520621111
3,(3304.980825918699 - (x0 * 1188.457667824077)),3304.980825918699;1188.457667824077,5,239604.17010160725,251121.55506313615,241914.41456641493,0.5375953883194252,0.5124002899625437,0.5397776990162535,239604.17010160725,251121.55506313615,241914.41456641493,239611.10157341286,251128.48653494177,241921.34603822054
4,(Sin((5867.042686106327 - x0)) * -3328.2836714755163),5867.042686106327;-3328.2836714755163,6,239604.17010597175,251121.2985030802,241914.34208232578,0.5375953883110023,0.5124007881221256,0.5397778369112787,239604.17010597175,251121.2985030802,241914.34208232578,239613.82673344636,251130.95513055482,241923.9987098004
5,((x1 + 3281.2005860717377) - (x0 * 1186.643822714132)),3281.2005860717377;1186.643822714132,7,239645.91981908213,250657.7097258618,241839.18318666844,0.5375148168423571,0.5133009328878408,0.5399208205361313,239645.91981908213,250657.7097258618,241839.18318666844,239658.46213536672,250670.25204214637,241851.72550295302
6,((x2 + 3172.8177890856373) - (Sin(x0) * 1405.853167470796)),3172.8177890856373;1405.853167470796,8,239305.03816228537,247470.28067578466,240051.6655202493,0.5381726737155214,0.519489925625608,0.5433214260559097,239305.03816228537,247470.28067578466,240051.6655202493,239320.6054434778,247485.8479569771,240067.23280144174
7,(((x7 * 257.98192636508276) + 3072.42123794323) - (x0 * 1153.6421789250446)),257.98192636508276;3072.42123794323;1153.6421789250446,9,232075.95920362705,236129.82790963192,235532.29750310993,0.5521238476340264,0.5415095466775696,0.5519191524525284,232075.95920362705,236129.82790963192,235532.29750310993,232092.0850388501,236145.95374485498,235548.423338333
8,(((Exp(x7) * x2) + 2967.0574779258936) - (x0 * 1141.912285378503)),2967.0574779258936;1141.912285378503,10,235221.76520591733,233386.74705686004,234354.77528376665,0.546052854786554,0.5468357538527544,0.5541592917440087,235221.76520591733,233386.74705686004,234354.77528376665,235242.55962133413,233407.54147227685,234375.56969918346
9,(((Sin(x0) * -1357.0429711716822) + 2967.0574779261096) + (Exp(x7) * x2)),-1357.0429711716822;2967.0574779261096,11,235221.7652059174,233386.74705681764,234354.77528376016,0.5460528547865537,0.5468357538528368,0.554159291744021,235221.7652059174,233386.74705681764,234354.77528376016,235244.63906287588,233409.6209137761,234377.64914071863
10,(((x0 * -1132.3784322756055) + 2906.5875503095854) + (Exp(x7) * (x2 + x1))),-1132.3784322756055;2906.5875503095854,12,235622.18951797194,231847.9003274403,234504.52435068597,0.5452800884008748,0.549823714081292,0.553874406445746,235622.18951797194,231847.9003274403,234504.52435068597,235647.1428164721,231872.85362594045,234529.47764918613
11,(((Exp(x7) * ((x3 * x1) + x2)) + 2880.8415211826614) - (x0 * 1115.6139044589963)),2880.8415211826614;1115.6139044589963,14,233279.35478785803,228453.4635754913,231683.71454911996,0.5498014520447156,0.5564146511897162,0.5592407653700002,233279.35478785803,228453.4635754913,231683.71454911996,233311.59097915996,228485.69976679323,231715.9507404219
12,(((Sin(x0) * -1325.7901039970889) + 2880.841521182701) + (Exp(x7) * ((x3 * x1) + x2))),-1325.7901039970889;2880.841521182701,15,233279.3547878585,228453.46357548353,231683.7145491187,0.5498014520447148,0.5564146511897313,0.5592407653700027,233279.3547878585,228453.46357548353,231683.7145491187,233313.8935642534,228488.00235187844,231718.25332551362
13,((((Exp(x7) * ((x3 * x1) + x2)) - x2) + 3013.0045580157994) - (x0 * 1121.0869229560813)),3013.0045580157994;1121.0869229560813,16,230737.75590470748,228168.5701228212,230857.46162594712,0.5547064044256056,0.5569678253880783,0.5608126436815044,230737.75590470748,228168.5701228212,230857.46162594712,230774.59726619537,228205.4114843091,230894.30298743502
14,((((Sqrt(Abs(x2)) * x0) * -99.8939092660936) + 2881.216241078851) + (Exp(x7) * ((x3 * x1) + x2))),-99.8939092660936;2881.216241078851,18,228203.00530962835,224309.31676879464,231956.61064218776,0.5595981405090287,0.5644612913150129,0.5587216029707434,228203.00530962835,224309.31676879464,231956.61064218776,228242.14925620926,224348.46071537555,231995.75458876867
15,((((x0 * Sqrt(Abs((x8 - x2)))) * -100.32236435531064) + 2881.1851117565043) + (Exp(x7) * ((x3 * x1) + x2))),-100.32236435531064;2881.1851117565043,20,228148.4304118242,224237.84579368253,231892.1260347023,0.5597034629014391,0.564600065649745,0.558844279639218,228148.4304118242,224237.84579368253,231892.1260347023,228195.64363817018,224285.0590200285,231939.33926104827
16,(((Exp(x7) * ((x3 * ((-45.96699653429531 * x4) + 51.0589891802459)) + x2)) - ((x0 * 1097.1447325728118) + x2)) + 2978.4342141463817),-45.96699653429531;51.0589891802459;1097.1447325728118;2978.4342141463817,20,222767.71384712352,222338.83825616437,224439.67060162703,0.5700875399089826,0.5682873457974806,0.5730219638980744,222767.71384712352,222338.83825616437,224439.67060162703,222813.7655489834,222384.88995802426,224485.72230348692
17,(((Exp(x7) * ((x3 * ((-48.51759525027015 * x4) + 67.48640872894839)) + x1)) - (x0 * Sqrt(Abs((x1 * 56139.71590028394))))) + 3069.6413953498145),-48.51759525027015;67.48640872894839;56139.71590028394;3069.6413953498145,22,224026.98124351556,224985.50685028348,227030.35716217544,0.5676573190527107,0.5631483411479862,0.5680933955357459,224026.98124351556,224985.50685028348,227030.35716217544,224077.33704424434,225035.86265101226,227080.71296290422
