gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
16,0.6638268,0.52965164,0.5589931,0.8283368,0.8625864,0.6416986,0.47819406,0.5253287,0.76167554,0.840293,404.28583,366.68982,376.79526,441.14868,447.89447,410.94397,379.76358,392.98047,443.85,455.2531,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,6.254763,6.5840235,3,3,3,7,7,2.258,1.032,1.834,3.292,3.57
17,0.66382647,0.52965164,0.5589931,0.8283368,0.8625864,0.6416986,0.47819406,0.5253287,0.76167554,0.840293,404.28574,366.68982,376.79526,441.14868,447.89447,410.94397,379.76358,392.98047,443.85,455.2531,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756871,2.702838,2.702838,6.254763,6.5840235,3,3,3,7,7,2.436,1.072,2.006,3.3,3.446
18,0.66382647,0.52965164,0.5589931,0.8283368,0.86258656,0.6416986,0.4781833,0.5253287,0.76167554,0.840293,404.28574,366.68982,376.79526,441.14868,447.89453,410.94397,379.76358,392.98047,443.85,455.25305,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756871,2.702838,2.702838,6.254763,6.5840235,3,3,3,7,7,2.632,1.116,2.26,3.38,3.46
19,0.66382647,0.52965176,0.5589931,0.8283368,0.86258656,0.6416986,0.4781833,0.5253305,0.76167554,0.840293,404.28574,366.68988,376.79526,441.14868,447.89453,410.94397,379.76303,392.98047,443.85,455.25266,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756871,2.702838,2.702838,6.2262096,6.254763,3,3,3,7,7,2.764,1.2,2.374,3.596,3.712
20,0.66382647,0.52965176,0.5589931,0.8283368,0.86258656,0.6416986,0.4781833,0.5253305,0.76167554,0.840293,404.2858,366.68988,376.79526,441.14868,447.89453,410.94397,379.76303,392.98047,443.85,455.25266,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.755922,2.702838,2.702838,5.025964,6.254763,3,3,3,7,7,2.916,1.276,2.506,3.662,3.688
21,0.66382647,0.52965176,0.5589931,0.8283368,0.86258656,0.6416986,0.4781833,0.5253305,0.76167554,0.840293,404.2858,366.68988,376.79526,441.14868,447.89453,410.94397,379.76303,392.98047,443.85,455.25266,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.755922,2.702838,2.702838,5.025964,6.254763,3,3,3,7,7,3.038,1.36,2.514,3.716,3.844
22,0.66382647,0.52965176,0.5589931,0.8283368,0.8283368,0.6416986,0.4781833,0.5253305,0.76167554,0.76167554,404.28577,366.68988,376.79526,441.14868,441.14868,410.94397,379.76303,392.98047,443.85,443.85,3.295837,0.0,2.0794415,11.266066,11.266066,4.755922,2.7013388,2.702838,5.025964,6.254763,3,1,3,7,7,3.244,1.508,2.684,3.724,4.116
23,0.66382647,0.52965176,0.5589931,0.68980634,0.8283368,0.6416986,0.4781833,0.5253305,0.712902,0.76167554,404.28577,366.68988,376.79526,411.91095,441.14868,410.94397,379.76303,392.98047,427.8216,443.85,3.295837,0.0,2.0794415,11.266066,11.266066,4.756014,2.7013388,2.702838,5.025964,6.254763,3,1,3,7,7,3.272,1.588,2.664,3.844,4.084
24,0.66382647,0.52965176,0.5589931,0.6664626,0.68980634,0.6416986,0.4781833,0.5253305,0.712902,0.71290207,404.28577,366.68988,376.79526,406.16168,411.91095,410.94397,379.76303,392.98047,412.48022,427.8216,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756014,2.7013388,2.702838,5.025964,6.254763,3,3,3,7,7,3.41,1.736,2.702,3.674,4.332
25,0.66382647,0.52965176,0.5589931,0.6664626,0.68980634,0.6416986,0.4781833,0.5253305,0.71290207,0.71290207,404.28577,366.68988,376.79526,406.16168,411.91095,410.94397,379.76303,392.98047,412.33887,427.8216,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.025964,6.254763,3,3,3,7,7,3.374,1.86,2.712,3.672,4.596
26,0.66382647,0.52965176,0.5589931,0.6664626,0.68980634,0.6416986,0.4781833,0.5253305,0.71290207,0.71290207,404.28577,366.68988,376.79526,406.16168,411.91095,410.94397,379.76303,392.98047,412.33887,427.8216,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.025964,6.254763,3,3,3,7,7,3.396,1.992,2.904,3.98,4.788
27,0.66382647,0.52965176,0.5589931,0.6664626,0.68980634,0.6416986,0.4781833,0.5253305,0.71290207,0.7129022,404.28577,366.68988,376.79526,406.16168,411.91095,410.94397,379.76303,392.98047,412.33887,427.8216,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.025964,6.254763,3,3,3,7,7,3.504,2.112,2.948,3.986,4.628
28,0.66382647,0.52965194,0.5589931,0.6664626,0.6898703,0.6416986,0.4781833,0.5253307,0.71290195,0.71290207,404.28577,366.68994,376.79523,406.16168,411.92645,410.94397,379.763,392.98044,412.33887,424.60638,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.0258665,6.254763,3,3,3,7,7,3.438,2.204,3.012,4.152,4.8
29,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290195,0.71290207,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33887,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.498,2.212,2.9,4.478,4.976
30,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33887,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.518,2.288,2.93,4.494,5.444
31,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33887,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.432,2.328,2.894,4.732,5.684
32,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33887,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.476,2.44,2.752,5.156,6.16
33,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33887,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.757196,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.502,2.452,2.732,5.746,6.7
34,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33844,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756789,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.558,2.468,2.88,6.282,6.886
35,0.66382647,0.52965176,0.5589931,0.6664626,0.68987006,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,404.28577,366.68988,376.79523,406.16168,411.9264,410.94397,379.76248,392.98044,412.33844,424.60574,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756789,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.524,2.432,2.644,6.482,7.036
36,0.66382647,0.52965176,0.5589931,0.6664626,0.6898703,0.6416986,0.4781833,0.525332,0.71290225,0.7129023,404.28577,366.68988,376.79523,406.16168,411.92645,410.94397,379.76248,392.98044,412.33813,424.59396,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756476,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.568,2.268,2.824,6.746,6.814
37,0.66382647,0.52965176,0.5589931,0.6664626,0.6898703,0.6416986,0.4781833,0.525332,0.71290225,0.7129023,404.28577,366.68988,376.79523,406.16168,411.92645,410.94397,379.76248,392.98044,412.33813,424.59396,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.756476,2.702838,2.702838,5.0254183,6.254763,3,3,3,7,7,3.524,2.26,2.7,6.586,7.308
38,0.6574782,0.52965176,0.5589931,0.6664626,0.6664626,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,403.89508,366.68988,376.79523,406.16168,406.16168,410.94397,379.76248,392.98044,412.33813,414.79034,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8041186,2.702838,2.702838,5.4021897,6.254763,3,3,3,7,7,3.526,2.304,2.612,6.408,7.886
39,0.6574782,0.52965176,0.5589931,0.6664626,0.6664626,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,403.89508,366.68988,376.79523,406.16168,406.16168,410.94397,379.76248,392.98044,412.33813,414.79034,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8041186,2.702838,2.702838,5.4021897,6.254763,3,3,3,7,7,3.578,2.3,2.536,6.446,8.32
40,0.6574782,0.52965176,0.5589931,0.6664626,0.6664626,0.6416986,0.4781833,0.525332,0.71290207,0.71290225,403.89508,366.68988,376.79523,406.16168,406.16168,410.94397,379.76248,392.98044,412.33813,414.79034,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8041186,2.702838,2.702838,5.4021897,6.254763,3,3,3,7,7,3.498,2.36,2.488,6.614,9.21
41,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.4781833,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,378.8943,389.9405,412.3377,412.33798,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8041186,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.496,2.4,2.492,6.46,9.246
42,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33798,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8038645,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.486,2.4,2.508,6.014,9.128
43,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33798,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8038645,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.566,2.484,2.656,6.14,9.34
44,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33798,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8034186,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.532,2.464,2.804,6.46,9.862
45,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33798,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8034186,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.484,2.56,2.692,6.38,10.34
46,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33798,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8034186,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.5,2.532,2.76,6.5,10.046
47,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8034186,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.552,2.66,2.792,6.856,9.862
48,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.71290207,0.71290225,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.8034186,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.548,2.696,2.832,6.572,10.052
49,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.712902,0.71290207,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.802939,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.536,2.616,2.864,6.844,10.296
50,0.6574781,0.4935839,0.5445372,0.6664626,0.6664626,0.6416986,0.43796504,0.5163912,0.712902,0.71290207,403.89502,354.94714,372.41968,406.16168,406.16168,410.94397,372.8249,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,11.266066,4.802939,2.702838,2.702838,6.254763,6.611701,3,3,3,7,7,3.576,2.648,2.928,6.616,10.844
51,0.6574781,0.34729594,0.5445372,0.6664626,0.6664626,0.6416986,0.3801281,0.5163912,0.712902,0.71290207,403.89502,296.4198,372.41968,406.16168,406.16168,410.94397,341.5255,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,35.026382,4.802939,2.702838,2.702838,6.254763,10.07936,3,3,3,7,18,3.548,2.612,2.884,6.948,11.662
52,0.6574781,0.34729594,0.5445372,0.6664626,0.6664626,0.6416986,0.3801281,0.5163912,0.71290207,0.71290225,403.89502,296.4198,372.41968,406.16168,406.16168,410.94397,341.5255,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,35.026382,4.8029594,2.702838,2.702838,6.254763,10.07936,3,3,3,7,18,3.526,2.42,2.984,6.74,11.79
53,0.6574781,0.34729588,0.5445372,0.6664626,0.6664626,0.6416986,0.3801444,0.5163912,0.71290207,0.71290225,403.89502,296.41977,372.41968,406.16168,406.16168,410.94397,341.51675,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,35.026382,4.8029594,2.702838,2.702838,6.254763,10.070586,3,3,3,7,18,3.56,2.336,2.924,6.9,12.232
54,0.6574781,0.34729588,0.5445372,0.6664626,0.6664626,0.6416986,0.3801444,0.5163912,0.71290207,0.71290225,403.89502,296.41977,372.41968,406.16168,406.16168,410.94397,341.51675,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,35.026382,4.8029594,2.702838,2.702838,6.254763,10.070586,3,3,3,7,18,3.526,2.252,3.064,7.384,13.336
55,0.6574781,0.32855135,0.5445372,0.6664626,0.6664626,0.6416986,0.35242873,0.5163912,0.71290207,0.71290225,403.89502,287.1817,372.41968,406.16168,406.16168,410.94397,327.34836,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,33.08047,4.8029594,2.702838,2.702838,6.254763,7.0861797,3,3,3,7,17,3.572,2.12,2.912,7.312,14.598
56,0.6574781,0.32855135,0.5445372,0.6664626,0.6664626,0.6416986,0.35242873,0.5163912,0.71290207,0.71290225,403.89502,287.1817,372.41968,406.16168,406.16168,410.94397,327.34836,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,33.08047,4.8029594,2.702838,2.702838,6.254763,7.0861797,3,3,3,7,17,3.582,2.0,2.928,7.008,14.33
57,0.6574779,0.29786226,0.5445372,0.6664626,0.6664626,0.6416986,0.29935873,0.5163912,0.71290207,0.71290225,403.895,270.85437,372.41968,406.16168,406.16168,410.94397,323.91556,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,36.972294,4.8029594,2.702838,2.702838,6.254763,10.651609,3,3,3,7,19,3.55,1.996,3.036,7.208,13.982
58,0.6574779,0.29619712,0.5445372,0.6664626,0.6664626,0.6416986,0.298697,0.5163912,0.71290207,0.71290225,403.895,269.92096,372.41968,406.16168,406.16168,410.94397,317.1813,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,11.266066,38.9182,4.8029594,2.702838,2.702838,6.254763,8.342122,3,3,3,7,20,3.556,2.116,3.06,7.184,15.0
59,0.6574779,0.29619712,0.51991796,0.6664626,0.6664626,0.6416986,0.298697,0.46408585,0.71290207,0.71290225,403.895,269.92096,363.6015,406.16168,406.16168,410.94397,317.1813,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,25.084633,38.9182,4.8029594,2.702838,2.702838,6.898491,8.342122,3,3,3,14,20,3.546,2.036,3.098,7.248,14.802
60,0.6574779,0.29619712,0.51991796,0.6664626,0.6664626,0.6416986,0.298697,0.46408585,0.71290207,0.71290225,403.895,269.92096,363.6015,406.16168,406.16168,410.94397,317.1813,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,25.084633,38.9182,4.8029594,2.702838,2.702838,6.898491,8.342122,3,3,3,14,20,3.548,2.252,3.126,6.96,15.57
61,0.6574779,0.29619712,0.5199181,0.6664626,0.6664626,0.6416986,0.298697,0.46408585,0.71290207,0.71290225,403.895,269.92096,363.60156,406.16168,406.16168,410.94397,317.1813,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,25.084633,38.9182,4.8029594,2.702838,2.702838,6.254763,8.342122,3,3,3,14,20,3.64,2.328,3.144,6.724,15.758
62,0.6574779,0.29619712,0.5199181,0.6664626,0.6664626,0.6416986,0.298697,0.46408585,0.71290207,0.71290225,403.895,269.92096,363.60156,406.16168,406.16168,410.94397,317.1813,389.9405,412.3377,412.33786,3.295837,2.0794415,2.0794415,25.084633,38.9182,4.8029594,2.702838,2.702838,6.254763,8.342122,3,3,3,14,20,3.686,2.484,3.156,6.74,15.952
63,0.65747833,0.29810813,0.5445372,0.6664626,0.6664626,0.6416986,0.29917023,0.46408585,0.71290207,0.71290225,403.89508,270.99176,372.41968,406.16168,406.16168,410.94397,309.37177,388.83606,412.3377,412.33786,3.295837,2.0794415,2.0794415,12.542316,29.188652,4.8029594,2.702838,2.702838,6.254763,8.853774,3,3,3,7,15,3.576,2.472,3.196,6.648,15.894
64,0.65747833,0.29810813,0.5445372,0.6664626,0.6664626,0.6416986,0.29917023,0.43796504,0.71290207,0.71290225,403.89508,270.99176,372.41968,406.16168,406.16168,410.94397,309.37177,388.83606,412.3377,412.33786,3.295837,2.0794415,2.0794415,19.4591,29.188652,4.8029594,2.702838,2.702838,6.254763,8.853774,3,3,3,10,15,3.698,2.6,3.144,6.832,18.164
65,0.65747833,0.29810813,0.52000594,0.6664626,0.6664626,0.6416986,0.29917023,0.43796504,0.71290207,0.71290225,403.89508,270.99176,363.6297,406.16168,406.16168,410.94397,309.37177,379.89163,412.3377,412.33786,3.295837,2.0794415,2.0794415,19.4591,29.188652,4.8029594,2.702838,2.702838,6.254763,8.853774,3,3,3,10,15,3.588,2.648,3.138,6.696,19.774
66,0.65747833,0.29810813,0.52000594,0.6664626,0.6664626,0.6416986,0.29917023,0.43796504,0.71290207,0.71290225,403.89508,270.99176,363.6297,406.16168,406.16168,410.94397,309.37177,379.89163,412.3377,412.33786,3.295837,2.0794415,2.0794415,19.4591,29.188652,4.8029594,2.702838,2.702838,6.254763,8.853774,3,3,3,10,15,3.646,2.712,3.078,6.62,20.774
67,0.65747833,0.30691025,0.52000594,0.6664626,0.6664626,0.6416986,0.32158667,0.43796504,0.71290207,0.71290225,403.89508,275.83673,363.6297,406.16168,406.16168,410.94397,309.37177,379.89163,412.3377,412.33786,3.295837,2.0794415,2.0794415,19.4591,21.405012,4.8029594,2.702838,2.702838,6.254763,7.2718406,3,3,3,10,11,3.602,2.82,3.174,6.488,21.858
68,0.65747833,0.2970503,0.52000594,0.6664626,0.6664626,0.6416986,0.30582628,0.43796504,0.71290207,0.71290225,403.89508,270.39987,363.6297,406.16168,406.16168,410.94397,309.37177,379.89163,412.3377,412.33786,3.295837,2.0794415,2.0794415,19.4591,23.350922,4.8029594,2.702838,2.702838,6.254763,7.2842393,3,3,3,10,12,3.58,2.736,3.142,6.428,22.136
