Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.24830814307624527,0.6854101847216787,0.33111407259321013,0.7428676677911288,0.6891144881397528
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.16014670765717376,0.752886301734386,0.24938496372638633,0.8341621183852314,0.7658505677782641
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.1109644170878351,0.7903948470264839,0.2087287930614872,0.885092212424013,0.8040229544981813
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.08775735456523355,0.7983066745104584,0.19648436131513697,0.9091239901829942,0.8155193442501765
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.06790224110031422,0.8091552750310852,0.18058681996733336,0.9296846998248799,0.8304456662893585
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.05302218270074462,0.816602110618164,0.17326772285752365,0.9450935546142722,0.8373176220281092
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.04151150317199534,0.8252920433626605,0.16360335609476606,0.9570132920657637,0.8463915692158999
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.24941287446099644,0.6844953355396959,0.32860527480667,0.7417236772884161,0.6914700173925992
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.16343858867038644,0.7479564657742208,0.25212099367492685,0.8307532529658578,0.7632816885266052
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.11409554239468535,0.7838906416805724,0.2121246816835854,0.8818498155271002,0.8008345289376694
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.08372556912491871,0.8069496456893612,0.1910094308158289,0.9132990541997856,0.8206597979836779
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.06606141966893654,0.8146561034809819,0.1773080226393746,0.9315909389919331,0.8335241539465134
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.05154674888377915,0.8211897770851337,0.17043713116282141,0.9466214212950669,0.8399752860198055
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.041245006198937575,0.8272991867494824,0.16303951905048625,0.9572892596089945,0.8469209600893951
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.40112781189341745,0.4931599367466174,0.5384683838622444,0.5846172078443481,0.49442795400835937
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.27689650041285957,0.5721852774951945,0.4447656219168454,0.7132633587865422,0.5824061872557964
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.21519049358638392,0.5934918014716616,0.4205242073475249,0.7771622275470251,0.605166635090517
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.16560850954588882,0.6170600697778307,0.3940365161102221,0.8285062190646968,0.6300361291105483
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.13125601972571357,0.6327130036690878,0.3802256559857956,0.8640795019832956,0.6430032503367353
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.10299496135925156,0.6419732306170371,0.3619125731420672,0.8933448807116448,0.6601975425908313
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.08443425883485897,0.6439993483159987,0.35994648378392935,0.9125651796048094,0.6620435187877374
