-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7517,874.35944,882.5959,0.78389037,0.8459916,0.22198445,0.13838845,874.35944,446.86414,6.05,Inf,4,"(X2 * log(0.6199743)) [likelihood params: Float32[]]"
2,14528,859.3856,868.201,0.73899126,0.8407658,0.26654702,0.14371079,859.3856,445.99402,5.398,Inf,4,"sin((X2 + 3.1066046)) [likelihood params: Float32[]]"
3,22179,808.7008,855.5982,0.587013,0.64885336,0.4173863,0.33916652,808.7008,414.04062,4.992,Inf,17,"sin((exp(X2) - ((((X5 / -1.2835528e14) - (X3 + X10)) * (-0.12914437 * 1.1275284)) - 1.9531322))) [likelihood params: Float32[]]"
4,30306,763.7191,801.63275,0.45213535,0.4509879,0.5512531,0.5406853,763.7191,381.096,4.904,Inf,14,"(((0.30894297 - 0.34214932) + sin(((-1.3786293 - (X2 - 4.624971)) * 2.0225487))) / 0.92103785) [likelihood params: Float32[]]"
5,38632,763.719,801.6327,0.4521349,0.45099097,0.55125356,0.5406822,763.719,381.09653,4.894,Inf,14,"(((0.15477791 - 0.18798897) + sin(((-1.3786043 - (X2 - 4.6249957)) * 2.0225136))) / 0.9210432) [likelihood params: Float32[]]"
6,47515,763.719,801.6327,0.4521349,0.45099097,0.55125356,0.5406822,763.719,381.09653,5.606,Inf,14,"(((0.15477791 - 0.18798897) + sin(((-1.3786043 - (X2 - 4.6249957)) * 2.0225136))) / 0.9210432) [likelihood params: Float32[]]"
7,56676,763.719,801.6327,0.4521349,0.45099097,0.55125356,0.5406822,763.719,381.09653,6.614,Inf,14,"(((0.15477791 - 0.18798897) + sin(((-1.3786043 - (X2 - 4.6249957)) * 2.0225136))) / 0.9210432) [likelihood params: Float32[]]"
8,66339,763.719,801.6327,0.4521349,0.45099097,0.55125356,0.5406822,763.719,381.09653,7.154,Inf,14,"(((0.15477791 - 0.18798897) + sin(((-1.3786043 - (X2 - 4.6249957)) * 2.0225136))) / 0.9210432) [likelihood params: Float32[]]"
9,76914,763.719,801.6327,0.4521349,0.45099097,0.55125356,0.5406822,763.719,381.09653,8.168,Inf,14,"(((0.15477791 - 0.18798897) + sin(((-1.3786043 - (X2 - 4.6249957)) * 2.0225136))) / 0.9210432) [likelihood params: Float32[]]"
10,88324,762.9283,810.4242,0.4497639,0.4593648,0.5536068,0.5321537,762.9283,382.49078,9.206,Inf,18,"((((0.049001917 * (0.93401265 * X10)) - 0.033833373) + sin(((-1.3779222 - (X2 - 4.625678)) * 2.0212314))) / 0.92169887) [likelihood params: Float32[]]"
