id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,338.6110145413148,"t[0]","$$\theta_{0}$$",338.6110145413148,1,8458.51644340106,7875.726588857035,6951.575463597986,7875.726588857035,3.3306690738754696e-16,-1.4096640609166933e-3,-6.324688879475238e-3,75146.23886980987,72654.48743087797,81565.45588919705
1,0,(x5 * 3.9461687158581364),"(x[:, 5] * t[0])","$$\left(x_{5} \cdot \theta_{0}\right)$$",3.9461687158581364,3,4972.752426959225,4545.182603850814,3779.00814472019,4545.182603850814,0.4121011101374955,0.42207366735437724,0.4529428306687411,58552.580556770095,56149.37560982329,61361.982008526604
2,0,((x5 + -27.831239986090328) * 5.7783069254923545),"((x[:, 5] + t[0]) * t[1])","$$\left(\left(x_{5} + \theta_{0}\right) \cdot \theta_{1}\right)$$",-27.831239986090328;5.7783069254923545,5,4577.1241104642295,4153.249105971136,3387.3836744294786,4153.249105971136,0.45887388869060053,0.4719085604296672,0.509635212890096,56339.11199441076,53849.85737788354,58340.97417848733
3,0,(Sqrt((x5 + -52.909459052072236)) * 59.47459170167359),"(np.sqrt((x[:, 5] + t[0])) * t[1])","$$\left(\operatorname{sqrt}(\left(x_{5} + \theta_{0}\right)) \cdot \theta_{1}\right)$$",-52.909459052072236;59.47459170167359,6,4532.75117154877,4134.59957220658,3342.5142342852646,4134.59957220658,0.46411983686749125,0.4742798747625543,0.5161306074419882,56086.893840655466,53740.164859049895,57985.71873188175
4,0,((x5 * 15.197689125196515) + (x2 * -9.824205485181796)),"((x[:, 5] * t[0]) + (x[:, 2] * t[1]))","$$\left(\left(x_{5} \cdot \theta_{0}\right) + \left(x_{2} \cdot \theta_{1}\right)\right)$$",15.197689125196515;-9.824205485181796,7,3402.6577968983634,3129.443680865612,2355.709274324594,3129.443680865612,0.5977240430202205,0.6020868538545862,0.6589825694924967,49106.15852393366,47247.06769901646,49385.163349891875
5,0,((((x5 * 0.573691434109965) + -79.53873585732461) * x3) + 1079.2529224592672),"((((x[:, 5] * t[0]) + t[1]) * x[:, 3]) + t[2])","$$\left(\left(\left(\left(x_{5} \cdot \theta_{0}\right) + \theta_{1}\right) \cdot x_{3}\right) + \theta_{2}\right)$$",0.573691434109965;-79.53873585732461;1079.2529224592672,9,3058.191462822276,2952.0554920217473,2658.9056238359613,2952.0554920217473,0.6384482452347617,0.6246420104606878,0.615091228070807,46754.71422460857,46001.39781763837,52202.29566187277
6,0,(((x5 * 12.392066426488977) + ((x3 + x0) * -20.48146475760813)) + 326.23588278303487),"(((x[:, 5] * t[0]) + ((x[:, 3] + x[:, 0]) * t[1])) + t[2])","$$\left(\left(\left(x_{5} \cdot \theta_{0}\right) + \left(\left(x_{3} + x_{0}\right) \cdot \theta_{1}\right)\right) + \theta_{2}\right)$$",12.392066426488977;-20.48146475760813;326.23588278303487,11,2516.8329115909096,2269.236921856153,1757.5795916605696,2269.236921856153,0.7024498411238032,0.7114633478000933,0.7455690807040021,42762.951963116684,40788.77828254629,43246.577522628024
7,0,((((x5 * 12.179352665131448) + x22) + (x3 * (x0 * -0.7814176533963858))) + -281.5308776671431),"((((x[:, 5] * t[0]) + x[:, 22]) + (x[:, 3] * (x[:, 0] * t[1]))) + t[2])","$$\left(\left(\left(\left(x_{5} \cdot \theta_{0}\right) + x_{22}\right) + \left(x_{3} \cdot \left(x_{0} \cdot \theta_{1}\right)\right)\right) + \theta_{2}\right)$$",12.179352665131448;-0.7814176533963858;-281.5308776671431,13,2544.484458368708,2254.4447060380253,1746.2301401946822,2254.4447060380253,0.6991807635068445,0.713344198754735,0.7472120511752527,42982.74481183058,40673.02199039499,43125.85236530821
8,0,((((x22 + x5) + -1.4674101160547208) * 8.399428583820663) + ((x4 * -4.211448924749222) + (x0 * -31.131127718260558))),"((((x[:, 22] + x[:, 5]) + t[0]) * t[1]) + ((x[:, 4] * t[2]) + (x[:, 0] * t[3])))","$$\left(\left(\left(\left(x_{22} + x_{5}\right) + \theta_{0}\right) \cdot \theta_{1}\right) + \left(\left(x_{4} \cdot \theta_{2}\right) + \left(x_{0} \cdot \theta_{3}\right)\right)\right)$$",-1.4674101160547208;8.399428583820663;-4.211448924749222;-31.131127718260558,15,1865.7039915950704,1675.5197136125869,1377.4671775237728,1675.5197136125869,0.7794289336576741,0.7869553222035192,0.8005949534573789,37331.023945113244,35562.3260962018,38771.91078041543
9,0,((((x0 * -34.591856612685376) + (x4 * -5.224642069517421)) + ((x22 * 10.407982047353176) + -1.0480149943509358)) + (x5 * 8.096685781487816)),"((((x[:, 0] * t[0]) + (x[:, 4] * t[1])) + ((x[:, 22] * t[2]) + t[3])) + (x[:, 5] * t[4]))","$$\left(\left(\left(\left(x_{0} \cdot \theta_{0}\right) + \left(x_{4} \cdot \theta_{1}\right)\right) + \left(\left(x_{22} \cdot \theta_{2}\right) + \theta_{3}\right)\right) + \left(x_{5} \cdot \theta_{4}\right)\right)$$",-34.591856612685376;-5.224642069517421;10.407982047353176;-1.0480149943509358;8.096685781487816,17,1778.1744127323107,1601.8670831087938,1309.067855747216,1601.8670831087938,0.7897770342316284,0.7963203573069927,0.8104965831766848,36535.66003235654,34856.49465880102,37906.24496986056
10,0,((((x4 * -5.264457797297654) + (x5 * 8.021129394663838)) + -0.10783231370337924) + ((x22 * 10.44633488936605) + (x0 * -34.394720951111104))),"((((x[:, 4] * t[0]) + (x[:, 5] * t[1])) + t[2]) + ((x[:, 22] * t[3]) + (x[:, 0] * t[4])))","$$\left(\left(\left(\left(x_{4} \cdot \theta_{0}\right) + \left(x_{5} \cdot \theta_{1}\right)\right) + \theta_{2}\right) + \left(\left(x_{22} \cdot \theta_{3}\right) + \left(x_{0} \cdot \theta_{4}\right)\right)\right)$$",-5.264457797297654;8.021129394663838;-0.10783231370337924;10.44633488936605;-34.394720951111104,17,1778.4117795486206,1601.7299741863505,1307.507978815882,1601.7601191589335,0.789748971767259,0.7963377908984735,0.8107223942429439,36537.86181497002,34855.152952988414,37886.08196381707
11,0,(-0.4361865949132833 + ((((x22 * 8.975255334398366) + (x0 * -29.876382267833854)) + (x3 * -14.71138414393546)) + ((x4 * -3.954291705879956) + (x5 * 11.348878324966405)))),"(t[0] + ((((x[:, 22] * t[1]) + (x[:, 0] * t[2])) + (x[:, 3] * t[3])) + ((x[:, 4] * t[4]) + (x[:, 5] * t[5]))))","$$\left(\theta_{0} + \left(\left(\left(\left(x_{22} \cdot \theta_{1}\right) + \left(x_{0} \cdot \theta_{2}\right)\right) + \left(x_{3} \cdot \theta_{3}\right)\right) + \left(\left(x_{4} \cdot \theta_{4}\right) + \left(x_{5} \cdot \theta_{5}\right)\right)\right)\right)$$",-0.4361865949132833;8.975255334398366;-29.876382267833854;-14.71138414393546;-3.954291705879956;11.348878324966405,21,1560.4555769299516,1367.31739198719,1182.989463590963,1367.31739198719,0.8155166349357462,0.8261436789702914,0.8287479564697539,34461.841409154506,32481.482778531845,36248.005698488916
12,0,((((x22 * 8.0260569968767) + x22) + ((x4 * -4.006599920429999) - (x0 * 30.059239046605796))) + ((-0.8941556936792425 + (x5 * 11.360568711894858)) + (x3 * -14.567694856204465))),"((((x[:, 22] * t[0]) + x[:, 22]) + ((x[:, 4] * t[1]) - (x[:, 0] * t[2]))) + ((t[3] + (x[:, 5] * t[4])) + (x[:, 3] * t[5])))","$$\left(\left(\left(\left(x_{22} \cdot \theta_{0}\right) + x_{22}\right) + \left(\left(x_{4} \cdot \theta_{1}\right) - \left(x_{0} \cdot \theta_{2}\right)\right)\right) + \left(\left(\theta_{3} + \left(x_{5} \cdot \theta_{4}\right)\right) + \left(x_{3} \cdot \theta_{5}\right)\right)\right)$$",8.0260569968767;-4.006599920429999;30.059239046605796;-0.8941556936792425;11.360568711894858;-14.567694856204465,23,1560.3002890579044,1366.3982860095152,1181.5752730699162,1366.3982860095152,0.8155349936955933,0.8262605445823661,0.8289526776647637,34467.1691707878,32478.594658677455,36235.61740116224
13,0,((x4 * -3.930434179688754) + (((x3 * -15.166328922676886) + ((x22 + (x5 * 11.433554337528888)) + ((x22 * 7.892812406836269) + 0.6731120281380334))) + (x0 * -29.544766745976627))),"((x[:, 4] * t[0]) + (((x[:, 3] * t[1]) + ((x[:, 22] + (x[:, 5] * t[2])) + ((x[:, 22] * t[3]) + t[4]))) + (x[:, 0] * t[5])))","$$\left(\left(x_{4} \cdot \theta_{0}\right) + \left(\left(\left(x_{3} \cdot \theta_{1}\right) + \left(\left(x_{22} + \left(x_{5} \cdot \theta_{2}\right)\right) + \left(\left(x_{22} \cdot \theta_{3}\right) + \theta_{4}\right)\right)\right) + \left(x_{0} \cdot \theta_{5}\right)\right)\right)$$",-3.930434179688754;-15.166328922676886;11.433554337528888;7.892812406836269;0.6731120281380334;-29.544766745976627,23,1561.8887898367964,1369.543231470105,1187.6052013452138,1366.1651631681636,0.8153471947134052,0.8258606603632217,0.8280797725618299,34480.211064903,32509.25429365867,36314.932120399404
14,0,(((x4 * -3.96099814967834) + (x5 * 11.28361811204363)) + ((x22 * 8.883074040309117) + ((0.38866139454409515 + (x0 * -28.683734317980715)) + ((((x3 + -0.34281384700088163) * -14.54822469038557) + -0.458657394435424) - x0)))),"(((x[:, 4] * t[0]) + (x[:, 5] * t[1])) + ((x[:, 22] * t[2]) + ((t[3] + (x[:, 0] * t[4])) + ((((x[:, 3] + t[5]) * t[6]) + t[7]) - x[:, 0]))))","$$\left(\left(\left(x_{4} \cdot \theta_{0}\right) + \left(x_{5} \cdot \theta_{1}\right)\right) + \left(\left(x_{22} \cdot \theta_{2}\right) + \left(\left(\theta_{3} + \left(x_{0} \cdot \theta_{4}\right)\right) + \left(\left(\left(\left(x_{3} + \theta_{5}\right) \cdot \theta_{6}\right) + \theta_{7}\right) - x_{0}\right)\right)\right)\right)$$",-3.96099814967834;11.28361811204363;8.883074040309117;0.38866139454409515;-28.683734317980715;-0.34281384700088163;-14.54822469038557;-0.458657394435424,27,1561.8865458324801,1368.7410020551324,1181.7459706815032,1364.121782481916,0.815347460008665,0.825962664956688,0.8289279671193956,34497.104771100356,32517.662132379766,36252.23545224096
15,0,((((0.821096080681988 - (((x22 * -10.053633057050662) + (1.6815924483897998e-2 - (x5 * 11.38672347163565))) + (x22 + (x4 * 2.982587852497388)))) - ((x3 + 0.263418932806688) * 14.88007102729405)) - x4) + (x0 * -29.92504776965601)),"((((t[0] - (((x[:, 22] * t[1]) + (t[2] - (x[:, 5] * t[3]))) + (x[:, 22] + (x[:, 4] * t[4])))) - ((x[:, 3] + t[5]) * t[6])) - x[:, 4]) + (x[:, 0] * t[7]))","$$\left(\left(\left(\left(\theta_{0} - \left(\left(\left(x_{22} \cdot \theta_{1}\right) + \left(\theta_{2} - \left(x_{5} \cdot \theta_{3}\right)\right)\right) + \left(x_{22} + \left(x_{4} \cdot \theta_{4}\right)\right)\right)\right) - \left(\left(x_{3} + \theta_{5}\right) \cdot \theta_{6}\right)\right) - x_{4}\right) + \left(x_{0} \cdot \theta_{7}\right)\right)$$",0.821096080681988;-10.053633057050662;1.6815924483897998e-2;11.38672347163565;2.982587852497388;0.263418932806688;14.88007102729405;-29.92504776965601,29,1560.1073005246137,1367.5218180470354,1185.0637217837416,1362.5538566404,0.8155578095799842,0.8261176859105266,0.8284476824899296,34483.85640861258,32509.12152076286,36301.78371663625
16,0,((1.6033236643512918 * Sin(x5)) + ((x3 * -14.501154445184435) + ((((x22 * 8.952469894155719) + (x0 * -29.92905242000557)) + ((x4 * -3.936732252962327) - x5)) + (0.5614698981522417 + (x5 * 12.300893547900614))))),"((t[0] * np.sin(x[:, 5])) + ((x[:, 3] * t[1]) + ((((x[:, 22] * t[2]) + (x[:, 0] * t[3])) + ((x[:, 4] * t[4]) - x[:, 5])) + (t[5] + (x[:, 5] * t[6])))))","$$\left(\left(\theta_{0} \cdot \operatorname{sin}(x_{5})\right) + \left(\left(x_{3} \cdot \theta_{1}\right) + \left(\left(\left(\left(x_{22} \cdot \theta_{2}\right) + \left(x_{0} \cdot \theta_{3}\right)\right) + \left(\left(x_{4} \cdot \theta_{4}\right) - x_{5}\right)\right) + \left(\theta_{5} + \left(x_{5} \cdot \theta_{6}\right)\right)\right)\right)\right)$$",1.6033236643512918;-14.501154445184435;8.952469894155719;-29.92905242000557;-3.936732252962327;0.5614698981522417;12.300893547900614,28,1555.2027163963112,1359.0021201575114,1176.9878938667516,1359.6604061777916,0.8161376493380695,0.8272009774272129,0.8296167563291716,34433.2134651685,32416.609083883173,36189.76042871498
