-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7644,376.16364,409.24344,8.328708,7.0095077,0.3161105,0.4624796,376.16364,163.6766,6.222,Inf,11,"sqrt(((X2 ^ -0.16014212) - exp(((-0.0067752423 * X1) + 2.5804336)))) [likelihood params: Float32[]]"
2,14703,376.16364,409.24344,8.328708,7.0095077,0.3161105,0.4624796,376.16364,163.6766,6.058,Inf,11,"sqrt(((X2 ^ -0.16014212) - exp(((-0.0067752423 * X1) + 2.5804336)))) [likelihood params: Float32[]]"
3,21704,376.06152,405.2398,8.325948,7.0040183,0.31633717,0.46290052,376.06152,163.57507,6.35,Inf,9,"(sin(1.6869142) ^ (log(X3) + (X1 - 386.12033))) [likelihood params: Float32[]]"
4,28648,376.06152,405.2398,8.325948,7.0040183,0.31633717,0.46290052,376.06152,163.57507,6.786,Inf,9,"(sin(1.6869142) ^ (log(X3) + (X1 - 386.12033))) [likelihood params: Float32[]]"
5,35212,376.06152,405.2398,8.325948,7.0040183,0.31633717,0.46290052,376.06152,163.57507,7.77,Inf,9,"(sin(1.6869142) ^ (log(X3) + (X1 - 386.12033))) [likelihood params: Float32[]]"
6,41405,359.1046,396.31027,7.8676534,7.085325,0.35396874,0.45666558,359.1046,165.07922,8.39,Inf,13,"((sin((11.095063 - X3)) - (sqrt(44.560833) * -1.935184)) - (0.065997034 * X1)) [likelihood params: Float32[]]"
7,47918,359.1046,396.31027,7.8676534,7.085325,0.35396874,0.45666558,359.1046,165.07922,8.814,Inf,13,"((sin((11.095063 - X3)) - (sqrt(44.560833) * -1.935184)) - (0.065997034 * X1)) [likelihood params: Float32[]]"
8,54385,359.1046,396.31027,7.8676534,7.085325,0.35396874,0.45666558,359.1046,165.07922,10.432,Inf,13,"((sin((11.095063 - X3)) - (sqrt(44.560833) * -1.935184)) - (0.065997034 * X1)) [likelihood params: Float32[]]"
9,61160,359.1046,396.31027,7.8676534,7.085325,0.35396874,0.45666558,359.1046,165.07922,12.342,Inf,13,"((sin((11.095063 - X3)) - (sqrt(44.560833) * -1.935184)) - (0.065997034 * X1)) [likelihood params: Float32[]]"
10,67350,359.1046,396.31027,7.8676534,7.085325,0.35396874,0.45666558,359.1046,165.07922,13.604,Inf,13,"((sin((11.095063 - X3)) - (sqrt(44.560833) * -1.935184)) - (0.065997034 * X1)) [likelihood params: Float32[]]"
