id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,22.640162577465148,"t[0]","$$\theta_{0}$$",22.640162577465148,1,247.75699149593612,247.91297153183655,251.79029036583267,247.91297153183655,-1.1102230246251565e-15,-7.507487530691304e-4,-5.841916379590639e-3,4858.677683594203,4859.93595390834,58912.15617370628
1,0,(24.049804038837575 - x7),"(t[0] - x[:, 7])","$$\left(\theta_{0} - x_{7}\right)$$",24.049804038837575,3,246.18156143052005,246.43295296610728,249.8180306229689,246.43295296610728,6.358771374738836e-3,5.223644916895864e-3,2.036789016388374e-3,4849.241130713293,4851.27572868211,58724.939784622686
2,0,Exp((3.3690963462619563 - x0)),"np.exp((t[0] - x[:, 0]))","$$\operatorname{exp}(\left(\theta_{0} - x_{0}\right))$$",3.3690963462619563,4,160.05207591081964,151.62708282860038,148.6203452875491,151.62708282860038,0.3539957240179633,0.3879266755008052,0.40629730916220397,4074.302009191079,3987.249474977717,47577.64464756882
3,0,(29.299572882613816 * (0.3197753039088257 ^ x0)),"(t[0] * t[1] ** x[:, 0])","$$\left(\theta_{0} \cdot {\theta_{1}^{x_{0}}}\right)$$",29.299572882613816;0.3197753039088257,5,159.43187963264162,150.32001365434039,146.2617426763879,150.32001365434039,0.35649896832373784,0.3932029240437127,0.4157193618034769,4071.7884889006828,3977.322743256529,47279.549571100986
4,0,((28.322652130200645 - x8) + (-18.396675307590268 ^ x0)),"((t[0] - x[:, 8]) + t[1] ** x[:, 0])","$$\left(\left(\theta_{0} - x_{8}\right) + {\theta_{1}^{x_{0}}}\right)$$",28.322652130200645;-18.396675307590268,7,158.44122942419142,148.57349847675675,145.21221440668748,148.57349847675675,0.3604974436138547,0.4002530850775453,0.4199119759211867,4067.2718921479805,3964.478397627804,47149.70215443359
5,0,(29.295625103173457 + (x0 * (-10.282826461619912 - Exp(Exp(x8))))),"(t[0] + (x[:, 0] * (t[1] - np.exp(np.exp(x[:, 8])))))","$$\left(\theta_{0} + \left(x_{0} \cdot \left(\theta_{1} - \operatorname{exp}(\operatorname{exp}(x_{8}))\right)\right)\right)$$",29.295625103173457;-10.282826461619912,9,159.07125217194078,141.61652718693776,146.6666877756275,141.61652718693776,0.3579545375834523,0.42833630389550825,0.4141017031000539,4078.6874254001036,3894.7519505093624,47342.25596456598
6,0,((28.472414732648332 - x2) + (((-5.4518642409259135 ^ x8) + -16.231228584747477) ^ x0)),"((t[0] - x[:, 2]) + (t[1] ** x[:, 8] + t[2]) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left({\theta_{1}^{x_{8}}} + \theta_{2}\right)^{x_{0}}}\right)$$",28.472414732648332;-5.4518642409259135;-16.231228584747477,11,155.85181503825638,141.5151011991019,142.47331517030727,141.5151011991019,0.3709488717261368,0.42874573036739694,0.430853222514487,4051.924556162539,3899.9635912916724,46805.60142488606
7,0,((28.471923942881567 - x2) + ((-6.200115188835599 + ((x7 + x8) * -6.145353888199392)) ^ x0)),"((t[0] - x[:, 2]) + (t[1] + ((x[:, 7] + x[:, 8]) * t[2])) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left(\theta_{1} + \left(\left(x_{7} + x_{8}\right) \cdot \theta_{2}\right)\right)^{x_{0}}}\right)$$",28.471923942881567;-6.200115188835599;-6.145353888199392,13,153.84181152334384,140.6853090888633,143.02620315912532,140.6853090888633,0.37906167412487557,0.43209535370698904,0.4286445673935608,4038.2453940433843,3898.0787273260476,46884.9193837802
8,0,((28.396896150706226 - x2) + ((((x8 * -7.683183179426206) + -9.931502143253041) + (x4 * -0.3629686488796156)) ^ x0)),"((t[0] - x[:, 2]) + (((x[:, 8] * t[1]) + t[2]) + (x[:, 4] * t[3])) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left(\left(\left(x_{8} \cdot \theta_{1}\right) + \theta_{2}\right) + \left(x_{4} \cdot \theta_{3}\right)\right)^{x_{0}}}\right)$$",28.396896150706226;-7.683183179426206;-9.931502143253041;-0.3629686488796156,15,154.27813691602776,139.02303239129816,142.2561645472386,139.02303239129816,0.37730057188493704,0.4388054691133928,0.4317206872548194,4049.598963405819,3886.6926956597385,46791.80997458135
9,0,((28.47641166869016 - x2) + (((-5.421370940816789 ^ x8) + (-10.63851442176024 - ((x4 * 0.33548741831204065) + x7))) ^ x0)),"((t[0] - x[:, 2]) + (t[1] ** x[:, 8] + (t[2] - ((x[:, 4] * t[3]) + x[:, 7]))) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left({\theta_{1}^{x_{8}}} + \left(\theta_{2} - \left(\left(x_{4} \cdot \theta_{3}\right) + x_{7}\right)\right)\right)^{x_{0}}}\right)$$",28.47641166869016;-5.421370940816789;-10.63851442176024;0.33548741831204065,17,153.31449960022036,138.98337899545362,141.4784489623325,138.98337899545362,0.38119001738550207,0.4389655380494264,0.43482747478496464,4045.7577816619596,3892.442596305732,46696.153916691284
10,0,((28.40639349297608 - x2) + ((((x8 * -1.2645684388160632) - (x4 * 0.39103913502079585)) + ((x7 + x8) * -6.334847677254305)) ^ x0)),"((t[0] - x[:, 2]) + (((x[:, 8] * t[1]) - (x[:, 4] * t[2])) + ((x[:, 7] + x[:, 8]) * t[3])) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left(\left(\left(x_{8} \cdot \theta_{1}\right) - \left(x_{4} \cdot \theta_{2}\right)\right) + \left(\left(x_{7} + x_{8}\right) \cdot \theta_{3}\right)\right)^{x_{0}}}\right)$$",28.40639349297608;-1.2645684388160632;0.39103913502079585;-6.334847677254305,19,152.10731818776102,138.6907656553842,143.5272671891339,138.6907656553842,0.3860624587449586,0.4401467308581778,0.42664293657832775,4037.7541802893084,3893.8307098732503,46968.40768480498
11,0,(28.44638566431714 + ((((((x8 + x8) * -3.446710258286782) + -4.404529059032554) + (x4 * -0.37777270487546605)) + ((x2 + x7) * -3.40179962726598)) ^ x0)),"(t[0] + (((((x[:, 8] + x[:, 8]) * t[1]) + t[2]) + (x[:, 4] * t[3])) + ((x[:, 2] + x[:, 7]) * t[4])) ** x[:, 0])","$$\left(\theta_{0} + {\left(\left(\left(\left(\left(x_{8} + x_{8}\right) \cdot \theta_{1}\right) + \theta_{2}\right) + \left(x_{4} \cdot \theta_{3}\right)\right) + \left(\left(x_{2} + x_{7}\right) \cdot \theta_{4}\right)\right)^{x_{0}}}\right)$$",28.44638566431714;-3.446710258286782;-4.404529059032554;-0.37777270487546605;-3.40179962726598,21,153.08188114590698,138.068633315317,142.45001270686268,138.068633315317,0.3821289150243088,0.4426580936210812,0.43094631027594676,4052.753343066649,3891.7945482564733,46833.36836858522
12,0,((28.390683464304093 - x2) + ((((x2 + x7) * -4.063405815495288) + ((x4 * -0.41090410802385857) + (((-6.4973336082638165 ^ x8) + -4.6602764695030015) + x7))) ^ x0)),"((t[0] - x[:, 2]) + (((x[:, 2] + x[:, 7]) * t[1]) + ((x[:, 4] * t[2]) + ((t[3] ** x[:, 8] + t[4]) + x[:, 7]))) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left(\left(\left(x_{2} + x_{7}\right) \cdot \theta_{1}\right) + \left(\left(x_{4} \cdot \theta_{2}\right) + \left(\left({\theta_{3}^{x_{8}}} + \theta_{4}\right) + x_{7}\right)\right)\right)^{x_{0}}}\right)$$",28.390683464304093;-4.063405815495288;-0.41090410802385857;-6.4973336082638165;-4.6602764695030015,23,153.77348895080632,137.64478094729833,142.63072349222807,137.64478094729833,0.3793374385831255,0.4443690592556525,0.4302244139613657,4066.7766252155366,3893.9345218921926,46863.78985420648
13,0,((29.285299670767834 - (x4 * 9.499342666426906e-2)) + (((-3.3528974524122646 ^ x8) + (-2.418712589652171 * ((x2 + ((x7 + x8) * x0)) + x5))) ^ x0)),"((t[0] - (x[:, 4] * t[1])) + (t[2] ** x[:, 8] + (t[3] * ((x[:, 2] + ((x[:, 7] + x[:, 8]) * x[:, 0])) + x[:, 5]))) ** x[:, 0])","$$\left(\left(\theta_{0} - \left(x_{4} \cdot \theta_{1}\right)\right) + {\left({\theta_{2}^{x_{8}}} + \left(\theta_{3} \cdot \left(\left(x_{2} + \left(\left(x_{7} + x_{8}\right) \cdot x_{0}\right)\right) + x_{5}\right)\right)\right)^{x_{0}}}\right)$$",29.285299670767834;9.499342666426906e-2;-3.3528974524122646;-2.418712589652171,23,155.08663593765363,138.44197013485214,142.34618690452572,137.0677545440059,0.3740372975904591,0.44115104419410556,0.4313610694941856,4080.178785245491,3902.4949911222393,46825.77221138325
14,0,((28.467130865969228 - x2) + (((((((x4 * 0.3982926322049598) + Exp(x7)) + (((x7 + x8) * x0) * -9.204081497006042)) - (x5 + x2)) + 3.5086029639225815) + (x4 * -0.6891494838024604)) ^ x0)),"((t[0] - x[:, 2]) + ((((((x[:, 4] * t[1]) + np.exp(x[:, 7])) + (((x[:, 7] + x[:, 8]) * x[:, 0]) * t[2])) - (x[:, 5] + x[:, 2])) + t[3]) + (x[:, 4] * t[4])) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left(\left(\left(\left(\left(\left(x_{4} \cdot \theta_{1}\right) + \operatorname{exp}(x_{7})\right) + \left(\left(\left(x_{7} + x_{8}\right) \cdot x_{0}\right) \cdot \theta_{2}\right)\right) - \left(x_{5} + x_{2}\right)\right) + \theta_{3}\right) + \left(x_{4} \cdot \theta_{4}\right)\right)^{x_{0}}}\right)$$",28.467130865969228;0.3982926322049598;-9.204081497006042;3.5086029639225815;-0.6891494838024604,30,153.6134624999221,136.86601292329473,142.2495789255656,136.86601292329473,0.3799833394310411,0.4475127135723709,0.431746995236412,4086.698677178203,3906.9072444697767,46835.57509220711
15,0,((28.53707336661398 - x2) + (((-6.601611414982007 ^ x8) + (((((x7 * -4.7556615101338) - (-2.159281090675647 + x5)) + 1.9879756051933022) - (((x2 + x4) * 0.28096136461334265) + x5)) - ((x2 + -1.5558956408604414) + x0))) ^ x0)),"((t[0] - x[:, 2]) + (t[1] ** x[:, 8] + (((((x[:, 7] * t[2]) - (t[3] + x[:, 5])) + t[4]) - (((x[:, 2] + x[:, 4]) * t[5]) + x[:, 5])) - ((x[:, 2] + t[6]) + x[:, 0]))) ** x[:, 0])","$$\left(\left(\theta_{0} - x_{2}\right) + {\left({\theta_{1}^{x_{8}}} + \left(\left(\left(\left(\left(x_{7} \cdot \theta_{2}\right) - \left(\theta_{3} + x_{5}\right)\right) + \theta_{4}\right) - \left(\left(\left(x_{2} + x_{4}\right) \cdot \theta_{5}\right) + x_{5}\right)\right) - \left(\left(x_{2} + \theta_{6}\right) + x_{0}\right)\right)\right)^{x_{0}}}\right)$$",28.53707336661398;-6.601611414982007;-4.7556615101338;-2.159281090675647;1.9879756051933022;0.28096136461334265;-1.5558956408604414,33,152.5919573156697,136.68414421408508,142.63242005118363,136.68414421408508,0.38410635197686116,0.44824686332577723,0.4302176366145959,4085.4738592745302,3914.3214534804797,46896.25728511324
