id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,21.249502580240378,"t[0]","$$\theta_{0}$$",21.249502580240378,1,244.59256545876988,237.89782593200073,250.20893316183484,237.89782593200073,3.3306690738754696e-16,-3.896359192060439e-3,-3.5751312552139147e-3,4833.059450016642,4778.2754383938645,58759.466667464614
1,0,(21.58350258024037 - x0),"(t[0] - x[:, 0])","$$\left(\theta_{0} - x_{0}\right)$$",21.58350258024037,3,235.28482589824515,228.81219629699237,241.15248356239505,228.81219629699237,3.805405754286417e-2,3.44437579393988e-2,3.2749821177980754e-2,4759.967142229507,4705.8971646114205,57878.28781165068
2,0,(22.648143964442852 - Exp(x8)),"(t[0] - np.exp(x[:, 8]))","$$\left(\theta_{0} - \operatorname{exp}(x_{8})\right)$$",22.648143964442852,4,233.24186519229968,227.19564105310104,239.5772821790449,227.19564105310104,4.6406562869890755e-2,4.126540045511973e-2,3.9067872716238794e-2,4745.236573166181,4694.51607644793,57724.91184028315
3,0,((x0 + -1.3264610999575712) * -21.41104646935914),"((x[:, 0] + t[0]) * t[1])","$$\left(\left(x_{0} + \theta_{0}\right) \cdot \theta_{1}\right)$$",-1.3264610999575712;-21.41104646935914,5,142.51701283441554,141.15797604974804,152.8446124941058,141.15797604974804,0.41732892589313353,0.4043326050917041,0.3869481392728237,3893.9484512879476,3879.1780290021343,48117.49487542244
4,0,(28.324968752530218 + ((x8 + x0) * -12.50082362595382)),"(t[0] + ((x[:, 8] + x[:, 0]) * t[1]))","$$\left(\theta_{0} + \left(\left(x_{8} + x_{0}\right) \cdot \theta_{1}\right)\right)$$",28.324968752530218;-12.50082362595382,7,141.822148695981,138.0542591287832,149.83100865188976,138.0542591287832,0.42016983046899914,0.41742986692969175,0.3990355489159758,3890.7405777314975,3849.4905332096914,47740.68209910722
5,0,((x8 * -6.814011203737737) + (28.69287479449338 * (0.38986675693747114 ^ x0))),"((x[:, 8] * t[0]) + (t[1] * t[2] ** x[:, 0]))","$$\left(\left(x_{8} \cdot \theta_{0}\right) + \left(\theta_{1} \cdot {\theta_{2}^{x_{0}}}\right)\right)$$",-6.814011203737737;28.69287479449338;0.38986675693747114,9,137.7613955396747,135.56923910939736,147.02937966121505,135.56923910939736,0.4367719424289017,0.4279163122774263,0.410272738358074,3853.54209991966,3829.2350433117804,47390.526137589506
6,0,((28.873572307089294 - ((x8 * 6.691637191287991) + x2)) + (x0 * -17.490500662163416)),"((t[0] - ((x[:, 8] * t[1]) + x[:, 2])) + (x[:, 0] * t[2]))","$$\left(\left(\theta_{0} - \left(\left(x_{8} \cdot \theta_{1}\right) + x_{2}\right)\right) + \left(x_{0} \cdot \theta_{2}\right)\right)$$",28.873572307089294;6.691637191287991;-17.490500662163416,11,136.86192929740054,135.28322193194398,146.31973612958575,135.28322193194398,0.44044934873349284,0.429123265733125,0.4131190819773829,3848.873243624409,3831.3272128455847,47304.53022029502
7,0,((x8 * -6.714495822095301) + ((Sin(x5) + 28.38525014081567) + (-16.51103035212145 ^ x0))),"((x[:, 8] * t[0]) + ((np.sin(x[:, 5]) + t[1]) + t[2] ** x[:, 0]))","$$\left(\left(x_{8} \cdot \theta_{0}\right) + \left(\left(\operatorname{sin}(x_{5}) + \theta_{1}\right) + {\theta_{2}^{x_{0}}}\right)\right)$$",-6.714495822095301;28.38525014081567;-16.51103035212145,12,137.48838676180512,135.06697040180237,147.09536484220877,135.06697040180237,0.4378881201727245,0.4300358176781812,0.41000807519900984,3859.3538177318464,3832.4634569390255,47407.82862609079
8,0,((((x0 * (x8 - x1)) * 0.26796609007460487) - (x8 * 7.619922178767625)) + 28.812402110321553),"((((x[:, 0] * (x[:, 8] - x[:, 1])) * t[0]) - (x[:, 8] * t[1])) + t[2])","$$\left(\left(\left(\left(x_{0} \cdot \left(x_{8} - x_{1}\right)\right) \cdot \theta_{0}\right) - \left(x_{8} \cdot \theta_{1}\right)\right) + \theta_{2}\right)$$",0.26796609007460487;7.619922178767625;28.812402110321553,13,136.7279380704729,133.2158823405206,146.77274746926648,133.2158823405206,0.44099716271416833,0.43784715667627616,0.4113020768491682,3851.2801161073244,3812.074335702851,47366.7162544914
9,0,((x8 * -6.266642070230358) + (29.20269571680502 + (((x8 + (x1 ^ x0)) * -0.27788284666505364) - x2))),"((x[:, 8] * t[0]) + (t[1] + (((x[:, 8] + x[:, 1] ** x[:, 0]) * t[2]) - x[:, 2])))","$$\left(\left(x_{8} \cdot \theta_{0}\right) + \left(\theta_{1} + \left(\left(\left(x_{8} + {x_{1}^{x_{0}}}\right) \cdot \theta_{2}\right) - x_{2}\right)\right)\right)$$",-6.266642070230358;29.20269571680502;-0.27788284666505364,15,135.80520795893986,133.01909423247943,146.2335832162755,133.01909423247943,0.4447696817594726,0.4386775756362683,0.4134646368710102,3848.694179450046,3817.5226749155563,47304.98629715427
