gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
16,2845.662,2074.9087,2267.9045,3404.2456,3761.8909,2221.4707,1592.4028,1725.9568,2687.682,2982.2007,25717.596,21987.531,22921.535,28420.863,30151.691,25792.252,22086.469,22997.328,28570.844,30213.182,69.53896,25.296831,31.191624,121.39664,153.89696,32.796192,14.560019,17.405727,67.27646,85.39568,30,13,15,49,57,18.374,12.81,13.886,24.776,28.804
17,2653.7637,1952.7198,2055.877,3341.6094,3648.6814,2143.674,1503.9946,1639.6119,2687.682,2951.0696,24788.902,21396.197,21895.426,28117.736,29603.812,24924.863,21575.217,22174.006,28189.184,29698.633,77.032104,27.242743,36.841362,147.40897,180.21826,33.7436,15.498339,18.157104,76.03506,96.055,31,14,17,55,65,20.312,14.244,15.172,28.25,30.486
18,2605.5288,1952.7236,2038.4739,3244.547,3412.3586,2064.3591,1476.5771,1626.4972,2590.8672,2731.3916,24555.469,21396.215,21811.203,27648.004,28460.129,24706.854,21574.053,21992.406,27717.719,28567.615,86.97173,32.95837,43.749115,169.9928,186.85547,37.210354,18.023438,19.336803,91.39401,110.8033,35,15,19,61,73,22.96,15.368,16.956,31.898,34.758
19,2467.155,1774.1116,1948.6132,3090.5498,3244.547,1950.4137,1453.237,1504.57,2454.8542,2652.2673,23885.809,20531.82,21376.322,26902.73,27648.004,24068.947,20987.977,21574.053,27029.959,27717.719,94.42645,33.08047,41.74727,176.02327,200.06606,41.04178,16.185493,18.238842,96.055,135.89314,38,16,19,64,76,25.756,17.088,18.68,35.646,38.716
20,2327.6687,1699.2427,1840.2339,3037.294,3186.1353,1909.3923,1442.0812,1479.071,2447.2046,2535.0522,23210.764,20169.492,20851.82,26645.0,27365.318,23360.424,20645.248,21109.547,26724.797,27628.998,110.29282,41.74727,57.56463,200.06606,232.23705,46.771294,18.238842,20.36268,126.195885,143.62573,43,19,24,74,88,28.042,18.586,20.49,38.914,41.418
21,2229.389,1699.2384,1781.4088,2983.451,3155.522,1815.5918,1400.2979,1461.1136,2339.5142,2485.5264,22735.139,20169.473,20567.137,26384.426,27217.164,22875.805,20534.742,20759.988,26591.254,27466.705,112.70108,41.74727,59.94738,207.94415,245.43233,46.334545,16.154125,18.243973,136.579,154.74077,43,19,24,76,92,31.004,21.378,22.214,42.306,45.06
22,2124.0774,1629.0697,1737.2931,2851.7783,3134.6167,1702.1957,1296.5328,1407.8082,2282.146,2366.3816,22225.484,19829.89,20353.637,25747.195,27115.994,22375.723,20004.117,20671.256,25792.252,27251.785,115.098976,48.33894,62.169796,207.94415,265.9142,48.923233,18.023438,23.426788,138.5295,162.93024,48,22,26,78,97,34.47,22.336,24.424,46.834,48.98
23,2044.1307,1599.762,1690.3983,2772.617,3037.294,1655.438,1238.5924,1392.8224,2286.8838,2376.4043,21838.58,19688.055,20126.69,25364.094,26645.0,22160.15,19887.586,20488.877,25511.629,26724.797,131.95287,59.63776,68.11396,235.60037,268.9411,55.4308,19.336803,28.766556,143.62573,319.9731,51,24,28,87,96,37.334,24.738,26.97,49.622,53.228
24,2038.3625,1488.2996,1610.9546,2755.0708,3037.294,1639.6119,1238.582,1332.9684,2282.0415,2361.0708,21810.664,19148.633,19742.223,25279.18,26645.0,21956.713,19279.82,20002.172,25496.363,26724.797,139.15477,59.63776,69.07755,241.01646,268.9411,57.780396,23.426788,28.43026,171.10631,314.755,53,24,30,89,97,40.464,27.568,29.06,52.038,55.78
25,2014.184,1444.4934,1554.999,2717.558,3037.294,1599.7269,1184.6866,1324.1017,2212.0803,2355.0664,21693.652,18936.633,19471.424,25097.637,26645.0,21809.965,19078.34,19848.1,25271.393,26724.797,135.94232,59.63776,69.07755,241.10524,263.39594,56.061977,20.466995,27.7838,168.25906,215.22296,53,24,30,89,96,43.308,27.99,31.454,54.856,59.268
26,1967.6261,1442.7666,1551.7731,2659.5193,3008.448,1565.3774,1185.1847,1270.6127,2143.6172,2362.4749,21468.336,18928.275,19455.812,24816.758,26505.398,21685.818,19065.05,19815.574,24942.047,26724.797,140.45769,59.63776,67.14107,241.01646,255.98856,55.958733,19.336803,25.845009,170.18552,191.46503,53,24,30,87,94,45.922,29.898,32.984,56.784,60.366
27,1914.4266,1428.1934,1463.6687,2604.2854,2863.662,1559.3151,1134.8671,1258.1964,2143.2065,2299.0295,21210.877,18857.748,19029.43,24549.453,25804.707,21440.965,19013.889,19548.727,24653.152,25885.463,141.63968,64.607574,74.5472,250.27731,256.1662,69.28428,21.697945,25.845009,175.83926,219.64749,53,26,31,90,94,48.896,31.212,35.224,60.156,61.858
28,1853.7396,1373.9491,1442.7666,2556.6184,2844.257,1545.0199,1103.2639,1245.9933,1992.5571,2232.3164,20917.182,18595.232,18928.275,24318.768,25710.797,21192.441,18839.225,19065.05,24455.115,25763.668,163.58273,64.607574,71.380135,254.9892,268.9411,69.28428,21.212269,28.73114,163.26288,387.12274,60,26,31,92,97,51.068,33.932,38.012,62.206,63.65
29,1794.5077,1344.2977,1396.9736,2556.6184,2844.257,1471.3228,1102.7537,1217.7739,2074.5867,2336.666,20630.527,18451.734,18706.66,24318.768,25710.797,20944.38,18663.635,19036.55,24455.115,25763.668,164.00385,67.14107,80.59048,250.27731,257.85074,73.00419,23.526878,32.088837,174.63591,371.9747,63,27,34,90,93,53.408,35.964,41.334,62.818,65.996
30,1733.4266,1319.2616,1373.7328,2376.9565,2679.145,1438.7815,1093.589,1135.1646,1985.562,2135.1301,20334.926,18330.572,18594.186,23449.293,24911.736,20798.447,18596.145,18983.371,23672.451,25087.121,184.15887,70.70101,85.19565,254.55672,260.65564,73.642845,26.78851,32.25623,307.90106,441.62268,69,31,35,93,96,55.892,38.06,43.334,64.766,66.164
31,1718.351,1317.6458,1363.4442,2328.9443,2670.3906,1437.3021,1052.517,1104.0306,1904.6454,2135.7637,20261.967,18322.752,18544.395,23216.938,24869.37,20570.758,18583.814,18832.19,23298.822,25007.781,182.99086,71.380135,89.773224,253.93,271.69495,73.42042,24.797325,30.190094,306.8028,435.01288,71,31,36,94,97,57.41,40.168,45.03,65.648,66.99
32,1710.3606,1278.9254,1354.471,2328.9443,2654.2234,1443.0879,1035.3312,1098.359,1890.3036,2135.584,20223.297,18135.365,18500.969,23216.938,24791.129,20550.025,18505.342,18748.781,23291.88,24850.336,176.42838,71.380135,89.773224,253.93,277.25888,75.15495,24.797325,30.190094,226.09601,435.01288,65,31,36,93,98,58.922,39.674,46.122,66.632,68.428
33,1687.3385,1278.9254,1353.5386,2328.9443,2628.8364,1431.9542,1035.3312,1093.589,1880.3492,2113.6445,20111.883,18135.365,18496.455,23216.938,24668.268,20343.635,18401.291,18720.432,23291.88,24822.256,176.42838,71.380135,97.48981,253.93,265.9142,70.60128,27.301506,30.464506,153.25696,264.88226,65,31,36,92,95,60.464,43.992,47.48,67.57,69.15
34,1668.774,1201.0594,1328.4293,2320.2446,2598.2722,1423.95,1013.6892,1064.8767,1871.1173,2115.8032,20022.04,17758.531,18374.94,23174.836,24520.352,20307.068,18260.992,18720.432,23291.88,24671.064,176.9815,71.380135,97.48981,253.93,265.9142,72.02773,25.799604,30.41454,192.85107,317.25116,67,31,36,92,95,61.694,44.396,49.374,67.882,70.32
35,1627.3958,1232.0356,1324.3746,2280.8174,2573.3274,1392.4421,1013.74023,1058.8816,1871.1239,2123.5642,19821.79,17908.441,18355.316,22984.027,24399.63,20200.697,18227.725,18708.33,23187.47,24656.303,176.9815,79.51343,99.01116,263.39594,271.69495,71.45239,28.554325,31.631912,205.7644,395.84692,68,31,40,94,96,62.68,46.462,51.48,68.788,70.63
36,1622.3026,1232.0354,1305.3246,2169.2986,2459.9539,1367.3572,1013.74023,1057.8002,1868.0836,2067.0874,19797.14,17908.44,18263.123,22444.33,23850.957,20058.113,18231.938,18555.611,22658.174,24068.854,176.9815,83.92634,99.01116,259.9728,271.71368,73.29321,29.77118,40.499626,204.69568,397.86197,67,34,41,95,96,63.916,47.876,52.08,69.658,72.282
37,1610.3809,1232.0354,1305.3246,2165.1604,2328.9443,1358.8546,1016.8038,1057.4425,1817.8633,1940.4163,19739.445,17908.44,18263.123,22424.305,23216.938,19962.66,18231.938,18555.611,22618.271,23439.291,179.61078,83.92634,97.48981,259.9728,266.16852,72.95794,29.77118,34.6567,190.4808,282.82477,69,34,40,94,96,64.408,51.152,53.15,69.98,72.532
38,1600.2548,1232.0354,1303.4163,2150.717,2328.442,1358.8546,1003.9999,1049.8995,1785.9097,1868.0836,19690.44,17908.44,18253.889,22354.406,23214.506,19917.914,18231.938,18538.797,22602.76,23290.283,182.09496,89.72795,104.828896,259.9728,266.16852,73.29321,27.801105,30.973318,190.73134,352.40158,70,35,42,95,96,64.852,51.982,54.564,70.498,72.33
39,1580.882,1232.0354,1280.5361,2150.717,2328.442,1340.903,975.42993,1049.8995,1807.0415,1877.4432,19596.686,17908.44,18143.16,22354.406,23214.506,19867.803,18231.938,18516.812,22602.76,23290.283,182.1114,84.643326,99.01116,260.62335,268.9411,71.36031,29.059898,31.810165,205.7644,332.19574,71,35,40,94,96,65.648,53.372,55.244,71.286,71.978
40,1571.0348,1150.7909,1263.4076,2067.9172,2199.9568,1343.6454,973.8801,1025.7958,1713.236,1877.4432,19549.03,17515.258,18060.266,21953.695,22592.701,19851.773,17934.07,18377.389,22575.516,22844.861,189.43373,89.45664,103.1095,266.16852,274.58533,74.54543,28.184965,34.77172,212.86209,341.4542,71,36,42,96,97,66.186,53.92,56.684,71.452,71.854
41,1559.6771,1112.3998,1250.9991,2067.1743,2190.3508,1340.8927,962.5361,1022.8539,1713.236,1868.0424,19494.064,17329.463,18000.215,21950.1,22546.215,19758.72,17830.34,18368.676,22442.018,22836.09,193.6549,89.45664,104.828896,269.15527,278.6031,75.02454,25.952217,31.04762,190.0561,372.77646,71,36,41,96,97,66.964,53.802,58.572,71.636,72.642
42,1534.9485,1112.3984,1232.0354,1992.8291,2190.3508,1276.3724,962.31195,1013.3436,1689.4929,1788.0221,19374.39,17329.457,17908.44,21590.305,22546.215,19636.238,17779.729,18282.023,21782.121,22602.76,201.15814,89.45664,110.84041,263.48883,277.6549,71.94463,26.826508,34.77172,165.46133,321.20758,74,36,43,95,97,67.02,55.794,59.47,72.148,73.93
43,1518.8517,1111.0845,1232.0354,1948.2014,2139.1023,1272.0695,962.31195,1000.8577,1687.7896,1753.0452,19296.488,17323.098,17908.44,21374.33,22298.195,19531.637,17728.84,18282.023,21738.412,22555.578,201.15814,89.45664,116.79061,266.62018,280.48813,71.94463,29.059898,34.77172,169.4168,376.19116,77,36,43,96,98,67.166,58.05,60.11,72.506,75.03
44,1491.3182,1111.0845,1224.522,1948.2014,2076.0054,1272.0695,955.5415,991.1147,1636.0288,1716.1152,19163.24,17323.098,17872.078,21374.33,21992.836,19467.252,17730.496,18221.238,21724.375,22486.678,200.56836,83.92634,116.79061,271.9885,280.48813,72.400024,28.126976,34.671,172.05424,346.59985,76,35,47,96,98,68.036,57.58,59.262,72.914,73.914
45,1486.4635,1111.052,1214.2432,1934.7375,2059.0806,1254.403,960.19836,982.95154,1632.4214,1713.236,19139.746,17322.941,17822.334,21309.172,21910.93,19413.834,17723.287,18217.322,21692.693,22175.87,202.631,83.92634,119.22131,271.9885,280.36606,71.94463,28.256302,35.513424,164.79393,339.83997,76,35,47,96,98,68.17,58.55,60.498,73.178,74.496
46,1470.0847,1102.5479,1220.4801,1934.7375,2048.8574,1253.9567,960.15796,975.4142,1632.4214,1713.236,19060.48,17281.785,17852.518,21309.172,21861.455,19236.254,17657.016,18217.322,21515.07,22175.87,201.15814,83.92634,119.22131,269.15527,280.48813,73.51953,28.126976,34.671,165.33575,216.0377,77,35,47,96,99,68.318,58.488,60.794,72.724,73.316
47,1452.5642,1088.4965,1228.6104,1916.0171,2012.7908,1242.0079,960.15796,994.3384,1630.4248,1713.236,18975.691,17213.783,17891.865,21218.574,21686.91,19213.385,17602.576,18166.068,21495.275,21857.799,205.17157,83.92634,119.22131,265.9142,280.36606,73.51953,28.256302,36.458157,154.13338,186.60008,77,35,47,96,99,68.54,58.708,61.292,72.868,74.122
48,1442.7666,1091.2039,1191.5905,1839.7725,1948.2014,1217.9758,948.6324,994.3384,1583.2661,1713.236,18928.275,17226.885,17712.707,20849.586,21374.33,19192.207,17571.822,18031.123,21111.143,21692.693,200.06606,79.51343,110.84041,256.1662,277.25888,74.16136,28.126976,35.46153,149.7822,162.8377,75,33,42,94,97,68.75,59.986,62.478,73.652,74.654
49,1435.9385,1086.3583,1185.8699,1817.8746,1946.8364,1214.0013,905.29877,966.0173,1535.1127,1713.236,18895.23,17203.434,17685.021,20743.613,21367.723,19173.672,17532.256,18006.797,20976.543,21515.07,200.06606,81.52844,116.79061,257.82242,277.25888,72.2417,28.126976,35.46153,157.97778,194.88962,75,34,47,94,97,68.622,59.734,61.636,73.544,74.322
50,1425.3885,1086.3583,1178.9155,1838.6262,1997.9502,1209.6606,898.9388,960.85834,1549.4165,1713.236,18844.174,17203.434,17651.365,20844.04,21615.09,19173.672,17526.49,17910.256,20976.543,21999.887,200.39572,83.92634,116.79061,260.65564,277.25888,72.400024,29.108303,35.848824,169.0575,229.3919,77,35,47,95,97,68.876,60.544,62.594,73.498,73.896
51,1419.7264,1080.5902,1170.0054,1816.4459,1997.9445,1202.5769,888.7589,960.85834,1549.4001,1713.236,18816.771,17175.52,17608.246,20736.7,21615.062,19132.459,17516.834,17878.906,20976.543,22003.748,201.15814,83.92634,116.79061,263.90573,277.25888,73.38003,29.506958,35.848824,169.0575,215.3437,75,35,47,96,98,69.608,60.862,62.602,74.07,74.692
52,1412.7471,1071.6804,1113.7339,1804.3236,1929.2433,1201.573,889.81476,943.90454,1494.455,1692.8705,18782.996,17132.4,17335.918,20678.031,21282.582,19099.857,17436.123,17616.1,20960.393,21397.57,205.81181,107.727875,133.08426,263.90573,277.25888,72.2417,34.671,36.081913,171.5968,213.0708,76,41,48,96,99,69.352,61.302,62.94,74.45,75.264
53,1402.3792,1045.4564,1090.575,1769.7115,1877.1089,1195.7657,840.7624,916.58655,1486.1938,1623.7646,18732.82,17005.49,17223.842,20510.527,21030.277,19080.824,17378.836,17579.828,20789.258,21255.6,206.82457,111.03006,139.15477,255.07816,277.25888,72.400024,34.671,37.90762,171.5968,229.6076,77,41,55,94,98,69.028,61.344,62.364,73.852,75.152
54,1367.8809,1045.4564,1090.575,1707.4868,1850.4244,1156.354,841.995,943.7842,1461.9337,1587.3447,18565.865,17005.49,17223.842,20209.39,20901.137,18902.291,17361.88,17579.828,20556.518,21039.639,208.48553,112.70108,147.78722,257.24307,277.47568,70.964226,32.472916,37.339348,166.7891,213.0708,77,47,56,95,99,69.426,62.152,63.67,75.132,75.86
55,1364.8673,1049.3246,1090.575,1702.2202,1848.1244,1139.6503,840.7624,943.7842,1452.7467,1585.4338,18551.281,17024.21,17223.842,20183.902,20890.006,18881.057,17336.154,17568.754,20545.686,21031.32,208.48553,111.03006,141.07222,268.9411,277.47568,71.99984,31.35585,37.592754,159.26476,191.52914,78,41,55,96,99,69.512,62.114,63.564,75.308,76.116
56,1361.9064,1049.3246,1090.575,1699.217,1847.4176,1134.5868,840.7624,926.39636,1475.992,1584.7688,18536.951,17024.21,17223.842,20169.367,20886.586,18833.785,17340.951,17563.3,20444.408,21026.926,212.8908,112.70108,150.42627,268.80457,277.25888,74.64775,32.44567,37.78846,161.01656,221.92523,78,47,57,96,99,69.902,62.2,63.852,75.09,76.258
57,1329.2012,1042.6785,1086.3588,1700.0022,1847.4087,1147.0863,840.7624,926.1698,1476.7732,1584.5421,18378.674,16992.047,17203.438,20173.168,20886.543,18756.957,17303.422,17459.652,20440.834,21023.799,210.71674,112.70108,144.12459,263.02383,274.4863,71.56755,32.26577,36.105377,156.45567,191.52914,78,46,56,94,97,69.922,62.736,64.492,75.518,76.892
58,1324.572,1041.2291,1086.3588,1687.2532,1847.4087,1134.0983,840.7624,893.14777,1477.2449,1584.5421,18356.271,16985.031,17203.438,20111.469,20886.543,18756.957,17303.422,17454.021,20411.223,21023.799,212.8908,130.81242,150.42627,263.48883,274.8217,74.27178,33.15177,39.646217,154.13338,188.58878,78,48,57,95,97,69.942,63.114,64.38,75.278,76.668
59,1320.6049,1030.2885,1063.3789,1678.0121,1816.4098,1126.2495,831.61957,884.58844,1408.9766,1545.9562,18337.072,16932.084,17092.227,20066.746,20736.523,18687.836,17301.508,17410.086,20403.027,20970.664,219.04176,130.81242,150.42627,257.85074,271.9885,77.91427,33.15177,39.737835,168.46393,214.00423,80,48,57,94,97,70.23,62.72,64.86,74.852,75.842
60,1320.4762,1011.31036,1062.1194,1663.9666,1800.2686,1126.1276,831.61957,884.58844,1408.9766,1485.111,18336.45,16840.24,17086.13,19998.773,20658.406,18687.836,17109.627,17409.992,20329.701,20959.584,219.04176,133.08426,150.42627,263.48883,277.25888,77.11014,36.373936,40.00976,159.95206,201.46533,81,51,57,96,99,69.974,63.678,64.672,74.706,75.71
61,1317.354,1011.31036,1062.2577,1644.2509,1782.0614,1117.2874,831.61957,884.58844,1381.6852,1485.1503,18321.34,16840.24,17086.8,19903.36,20570.293,18622.77,17109.627,17379.36,20188.5,20848.436,221.68082,141.07222,150.42627,263.02383,265.38892,75.82187,36.228825,40.0633,148.98732,177.49875,80,55,57,94,98,69.89,63.8,64.836,75.14,75.776
62,1317.081,1011.31036,1062.2577,1644.2767,1730.4099,1117.2874,827.6356,882.85175,1408.9766,1485.1732,18320.02,16840.24,17086.8,19903.484,20320.326,18626.174,17109.627,17402.787,20183.865,20514.996,219.04176,141.07222,150.42627,261.26666,265.38892,72.400024,33.762268,39.730644,144.04132,199.73067,80,55,57,94,97,70.554,63.738,65.376,75.268,75.964
63,1315.6506,988.268,1049.323,1644.2767,1730.4099,1114.967,827.8366,880.69586,1381.6852,1483.262,18313.096,16728.727,17024.203,19903.484,20320.326,18604.846,17109.627,17402.787,20161.596,20514.996,219.04176,141.07222,151.65082,263.48883,277.25888,73.082985,36.14322,39.737835,172.59953,212.79652,80,55,58,95,97,70.146,64.044,65.794,75.306,75.818
64,1314.6501,981.51666,1049.323,1560.3405,1707.1727,1104.8806,810.7006,874.7526,1381.6852,1483.262,18308.254,16696.053,17024.203,19497.273,20207.871,18578.793,17109.627,17380.506,19823.28,20452.125,220.58565,130.81242,150.42627,258.7844,271.9885,78.2386,33.979664,36.2509,159.95206,212.79652,81,51,58,93,98,70.266,63.428,65.428,74.99,75.572
65,1310.1223,981.51666,1040.4165,1560.3405,1707.1727,1098.5128,800.38116,880.69586,1372.0717,1483.262,18286.342,16696.053,16981.1,19497.273,20207.871,18502.338,17109.627,17304.354,19823.947,20403.027,218.15742,141.07222,149.0944,258.62762,270.80502,78.66333,35.928905,38.46669,159.95206,209.4903,80,53,58,93,98,70.34,64.03,65.736,74.998,75.734
66,1303.5557,981.51666,1037.2965,1546.7845,1707.1727,1087.6881,800.2908,880.69586,1361.9779,1402.7268,18254.562,16696.053,16966.0,19431.672,20207.871,18500.396,17109.627,17305.03,19799.729,20403.027,218.15742,143.52666,150.42627,259.9728,270.80502,77.393684,32.4635,39.232548,159.95206,212.79652,80,55,59,94,99,70.9,63.966,65.152,75.326,76.142
67,1296.0868,981.51666,1031.248,1527.8372,1706.6936,1066.8365,800.20105,848.6513,1364.9886,1402.7268,18218.418,16696.053,16936.729,19339.975,20205.55,18500.396,17109.627,17301.508,19658.086,20403.027,218.15742,143.52666,150.42627,261.26666,268.097,77.393684,36.18458,40.0633,171.80289,213.91788,81,55,59,96,99,70.366,63.628,64.738,75.452,75.986
68,1294.1935,1005.53784,1026.2708,1521.7504,1701.7108,1066.4354,800.1129,857.587,1368.463,1402.7268,18209.254,16812.305,16912.64,19310.518,20181.438,18459.697,17105.65,17262.854,19646.02,20403.027,220.58565,124.0357,149.0944,263.39594,269.15527,78.92157,37.82499,43.748886,165.93684,191.52914,82,48,57,95,99,70.372,63.246,65.33,75.002,76.424
69,1275.703,956.56006,1011.31036,1521.7504,1677.2412,1066.4354,800.0274,840.7624,1368.463,1402.7268,18119.77,16575.275,16840.24,19310.518,20063.016,18457.262,16889.896,17137.496,19641.707,20337.367,221.68082,124.0357,150.42627,261.26666,269.15527,79.823685,37.92167,44.73971,162.38983,191.52914,82,47,57,95,99,71.13,63.906,65.364,75.41,76.564
70,1271.1727,956.56006,1011.31036,1501.1632,1677.2412,1064.058,793.6232,838.16437,1365.5564,1397.95,18097.846,16575.275,16840.24,19210.887,20063.016,18411.777,16889.896,17137.496,19558.59,20337.367,222.06012,146.20212,164.00385,263.39594,270.80502,77.259224,37.92167,44.805817,150.58804,191.20815,82,56,59,95,96,70.952,64.624,65.264,75.692,76.894
