-- NEO GP --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10363,34986.508,34986.508,3.295837,6.4299235,4758.912,3780.6843,0.41711056,0.45269948,34976.78,17966.213,6.28,Inf,3,"(3.9490516 * X6) [likelihood params: Float32[]]"
2,18863,34244.613,34244.613,27.03274,5.1656523,4600.97,3638.3088,0.4364559,0.4733101,34212.418,17556.883,6.31,Inf,13,"(97.52355 + ((((X6 - -2.133745e6) * (X6 * X11)) / 4.047305e8) - X1)) [likelihood params: Float32[]]"
3,27036,33087.414,33087.414,6.931472,10.004192,4365.008,3382.2212,0.46535742,0.51038194,33070.48,16820.63,6.074,Inf,5,"(-163.38043 - (-5.8040338 * X6)) [likelihood params: Float32[]]"
4,35308,33087.39,33087.39,6.931472,10.004067,4365.0034,3382.2214,0.46535796,0.51038194,33070.457,16820.633,5.734,Inf,5,"(-163.36006 - (-5.803801 * X6)) [likelihood params: Float32[]]"
5,43889,31374.76,31374.76,25.296831,18.10265,4005.6492,3066.391,0.509373,0.5561022,31331.36,15912.619,4.888,Inf,13,"sqrt(abs(((sqrt(abs(X11)) * ((X6 - 109.83678) * (-0.596176 * X11))) + -298234.84))) [likelihood params: Float32[]]"
6,52867,31374.76,31374.76,25.296831,18.10265,4005.6492,3066.391,0.509373,0.5561022,31331.36,15912.619,5.136,Inf,13,"sqrt(abs(((sqrt(abs(X11)) * ((X6 - 109.83678) * (-0.596176 * X11))) + -298234.84))) [likelihood params: Float32[]]"
7,62417,27926.582,27926.582,39.143948,14.289331,3291.0696,2665.3318,0.5968974,0.6141605,27873.148,14759.574,5.308,Inf,17,"(((X7 * (-0.18838888 * X12)) - -1093.424) + (((1.2901679e7 * (X6 * X11)) / 4.045862e8) - X1)) [likelihood params: Float32[]]"
8,72433,27926.582,27926.582,39.143948,14.289331,3291.0696,2665.3318,0.5968974,0.6141605,27873.148,14759.574,5.668,Inf,17,"(((X7 * (-0.18838888 * X12)) - -1093.424) + (((1.2901679e7 * (X6 * X11)) / 4.045862e8) - X1)) [likelihood params: Float32[]]"
9,83088,26452.2,26452.2,29.188652,24.53077,2986.3545,2206.245,0.63422006,0.6806189,26398.479,13439.7,6.688,Inf,15,"(((((X6 - 158.92374) * (X1 * 1.0768796)) - X5) + 3358.4348) * (375.94653 * 0.0007321101)) [likelihood params: Float32[]]"
10,94730,26277.766,26277.766,29.188652,24.47514,2950.3228,2184.3616,0.6386334,0.6837868,26224.102,13376.785,8.628,Inf,15,"(((((X6 - 159.464) * (X1 * 0.6922912)) - X5) + 2193.57) * (469.47998 * 0.0009142218)) [likelihood params: Float32[]]"
11,107071,24742.47,24742.47,57.15285,19.087986,2628.4158,2397.8198,0.6780617,0.65288615,24666.23,13990.478,10.404,Inf,23,"(((X7 * (-0.10940595 * X12)) - (((-2.6877115e6 / X4) + 54097.676) / X14)) + (((1.1157477e7 * (X6 * X11)) / 4.046435e8) - X1)) [likelihood params: Float32[]]"
12,120054,24742.47,24742.47,57.15285,19.087986,2628.4158,2397.8198,0.6780617,0.65288615,24666.23,13990.478,11.524,Inf,23,"(((X7 * (-0.10940595 * X12)) - (((-2.6877115e6 / X4) + 54097.676) / X14)) + (((1.1157477e7 * (X6 * X11)) / 4.046435e8) - X1)) [likelihood params: Float32[]]"
13,132155,24742.47,24742.47,57.15285,19.087986,2628.4158,2397.8198,0.6780617,0.65288615,24666.23,13990.478,11.846,Inf,23,"(((X7 * (-0.10940595 * X12)) - (((-2.6877115e6 / X4) + 54097.676) / X14)) + (((1.1157477e7 * (X6 * X11)) / 4.046435e8) - X1)) [likelihood params: Float32[]]"
14,145093,24742.47,24742.47,57.15285,19.087986,2628.4158,2397.8198,0.6780617,0.65288615,24666.23,13990.478,13.392,Inf,23,"(((X7 * (-0.10940595 * X12)) - (((-2.6877115e6 / X4) + 54097.676) / X14)) + (((1.1157477e7 * (X6 * X11)) / 4.046435e8) - X1)) [likelihood params: Float32[]]"
15,159372,24742.47,24742.47,57.15285,19.087986,2628.4158,2397.8198,0.6780617,0.65288615,24666.23,13990.478,15.732,Inf,23,"(((X7 * (-0.10940595 * X12)) - (((-2.6877115e6 / X4) + 54097.676) / X14)) + (((1.1157477e7 * (X6 * X11)) / 4.046435e8) - X1)) [likelihood params: Float32[]]"
16,174335,24742.47,24742.47,57.15285,19.087986,2628.4158,2397.8198,0.6780617,0.65288615,24666.23,13990.478,17.718,Inf,23,"(((X7 * (-0.10940595 * X12)) - (((-2.6877115e6 / X4) + 54097.676) / X14)) + (((1.1157477e7 * (X6 * X11)) / 4.046435e8) - X1)) [likelihood params: Float32[]]"
17,190248,23113.256,23113.256,110.29282,30.088451,2278.513,1866.6809,0.72091913,0.729775,22972.875,12463.453,21.44,Inf,43,"(((-88.15026 / X25) + 1480.187) + ((((-373.46893 + (329.20706 - (-0.31100243 * X6))) * (((((-1.5419398e6 / 0.07946367) + 8.977741e6) * (X1 * -62.70198)) - X5) + (((2.953172e6 - X7) * ((X7 * (1.9240888e6 * X12)) * X9)) / 4.0472237e8))) / 6.31319e8) - X21)) [likelihood params: Float32[]]"
18,205543,23113.256,23113.256,110.29282,30.088451,2278.513,1866.6809,0.72091913,0.729775,22972.875,12463.453,23.284,Inf,43,"(((-88.15026 / X25) + 1480.187) + ((((-373.46893 + (329.20706 - (-0.31100243 * X6))) * (((((-1.5419398e6 / 0.07946367) + 8.977741e6) * (X1 * -62.70198)) - X5) + (((2.953172e6 - X7) * ((X7 * (1.9240888e6 * X12)) * X9)) / 4.0472237e8))) / 6.31319e8) - X21)) [likelihood params: Float32[]]"
19,220758,23113.256,23113.256,110.29282,30.088451,2278.513,1866.6809,0.72091913,0.729775,22972.875,12463.453,25.604,Inf,43,"(((-88.15026 / X25) + 1480.187) + ((((-373.46893 + (329.20706 - (-0.31100243 * X6))) * (((((-1.5419398e6 / 0.07946367) + 8.977741e6) * (X1 * -62.70198)) - X5) + (((2.953172e6 - X7) * ((X7 * (1.9240888e6 * X12)) * X9)) / 4.0472237e8))) / 6.31319e8) - X21)) [likelihood params: Float32[]]"
20,236823,20645.248,20645.248,268.9411,130.8771,1714.9335,1472.2832,0.78994846,0.78686893,20245.43,11329.559,28.042,Inf,97,"((((((X7 * (-0.024192346 * X12)) - (((-2.592814e6 / X4) + -146317.52) / X14)) + (((sqrt(abs(-3.2182755e8)) * (((X7 - -1.4350805e6) * (sqrt(abs(X6)) * (-558245.7 * X6))) / 4.0489325e8)) / 9.612649e7) - X1)) + ((((-354.0844 + (346.46683 - (-0.062600546 * X6))) * (((((-2.0806662e6 / 0.0522146) + (-4175.781 * sqrt(abs(-124785.836)))) * (X1 * -112.67122)) - X5) + (-4.0383456e8 * sqrt(abs((((((-3.4550795e6 / X4) + 371842.72) - -66627.28) * (X16 * X11)) / 4.0489606e8)))))) / 6.3134624e8) - X7)) + (X18 + ((X7 - (684.6485 - X7)) - X1))) + (((3.889e6 * (X6 * X11)) / 4.0565114e8) - X1)) [likelihood params: Float32[]]"
21,253592,20588.303,20588.303,268.9411,120.186356,1705.3762,1461.1136,0.7911191,0.7884858,20199.176,11297.447,29.432,Inf,97,"((((((X7 * (-0.04089939 * X12)) - (((-2.4730115e6 / X4) + -176970.67) / X14)) + (((sqrt(abs(-3.218278e8)) * (((X7 - -1.5848894e6) * (sqrt(abs(X6)) * (-674135.2 * X6))) / 4.0489274e8)) / 9.6124056e7) - X1)) + ((((-354.0481 + (346.503 - (-0.061607208 * X6))) * (((((-2.0810259e6 / 0.052154317) + (-4360.9136 * sqrt(abs(-125029.41)))) * (X1 * -112.81994)) - X5) + (-4.0383395e8 * sqrt(abs((((((-3.3936718e6 / X4) + 508073.03) - -202857.6) * (X16 * X11)) / 4.0489642e8)))))) / 6.313466e8) - X7)) + (X18 + ((X7 - (729.1376 - X7)) - X1))) + (((5.4515545e6 * (X6 * X11)) / 4.0563338e8) - X1)) [likelihood params: Float32[]]"
22,270446,20584.404,20584.404,268.9411,132.83513,1701.9567,1458.1039,0.79153794,0.78892154,20182.627,11288.794,32.842,Inf,97,"((((((X7 * (-0.07861391 * X12)) - (((-2.4418602e6 / X4) + -142133.75) / X14)) + (((sqrt(abs(-3.213474e8)) * (((X7 - -1.2096756e6) * (sqrt(abs(X6)) * (-837214.94 * X6))) / 4.0555043e8)) / 9.890922e7) - X1)) + ((((-276.73447 + (189.79155 - (-0.7193821 * X6))) * (((((-1.5705668e6 / 0.06810158) + (6679.96 * sqrt(abs(6.758893e6)))) * (X1 * -73.59419)) - X5) + (-4.0379856e8 * sqrt(abs((((((-1.427249e6 / X4) + 681369.5) - -376155.38) * (X16 * X11)) / 4.04914e8)))))) / 6.3396346e8) - X7)) + (X18 + ((X7 - (687.53625 - X7)) - X1))) + (((8.782619e6 * (X6 * X11)) / 4.0559907e8) - X1)) [likelihood params: Float32[]]"
23,287598,20566.365,20566.365,268.9411,117.00142,1701.5011,1460.9172,0.79159373,0.78851426,20180.422,11296.882,37.458,Inf,97,"((((((X7 * (-0.08190414 * X12)) - (((-2.422314e6 / X4) + -138657.52) / X14)) + (((sqrt(abs(-3.2134742e8)) * (((X7 - -1.2543702e6) * (sqrt(abs(X6)) * (-869838.4 * X6))) / 4.0555037e8)) / 9.890866e7) - X1)) + ((((-274.0651 + (192.46149 - (-0.67880523 * X6))) * (((((-1.5778222e6 / 0.067788586) + (6638.698 * sqrt(abs(6.751344e6)))) * (X1 * -74.95417)) - X5) + (-4.037976e8 * sqrt(abs((((((-1.1952092e6 / X4) + 778029.3) - -472815.03) * (X16 * X11)) / 4.049145e8)))))) / 6.339641e8) - X7)) + (X18 + ((X7 - (639.77576 - X7)) - X1))) + (((9.129597e6 * (X6 * X11)) / 4.0559142e8) - X1)) [likelihood params: Float32[]]"
24,304371,20566.365,20566.365,268.9411,117.00142,1701.5011,1460.9172,0.79159373,0.78851426,20180.422,11296.882,38.808,Inf,97,"((((((X7 * (-0.08190414 * X12)) - (((-2.422314e6 / X4) + -138657.52) / X14)) + (((sqrt(abs(-3.2134742e8)) * (((X7 - -1.2543702e6) * (sqrt(abs(X6)) * (-869838.4 * X6))) / 4.0555037e8)) / 9.890866e7) - X1)) + ((((-274.0651 + (192.46149 - (-0.67880523 * X6))) * (((((-1.5778222e6 / 0.067788586) + (6638.698 * sqrt(abs(6.751344e6)))) * (X1 * -74.95417)) - X5) + (-4.037976e8 * sqrt(abs((((((-1.1952092e6 / X4) + 778029.3) - -472815.03) * (X16 * X11)) / 4.049145e8)))))) / 6.339641e8) - X7)) + (X18 + ((X7 - (639.77576 - X7)) - X1))) + (((9.129597e6 * (X6 * X11)) / 4.0559142e8) - X1)) [likelihood params: Float32[]]"
25,321131,20566.365,20566.365,268.9411,117.00142,1701.5011,1460.9172,0.79159373,0.78851426,20180.422,11296.882,42.72,Inf,97,"((((((X7 * (-0.08190414 * X12)) - (((-2.422314e6 / X4) + -138657.52) / X14)) + (((sqrt(abs(-3.2134742e8)) * (((X7 - -1.2543702e6) * (sqrt(abs(X6)) * (-869838.4 * X6))) / 4.0555037e8)) / 9.890866e7) - X1)) + ((((-274.0651 + (192.46149 - (-0.67880523 * X6))) * (((((-1.5778222e6 / 0.067788586) + (6638.698 * sqrt(abs(6.751344e6)))) * (X1 * -74.95417)) - X5) + (-4.037976e8 * sqrt(abs((((((-1.1952092e6 / X4) + 778029.3) - -472815.03) * (X16 * X11)) / 4.049145e8)))))) / 6.339641e8) - X7)) + (X18 + ((X7 - (639.77576 - X7)) - X1))) + (((9.129597e6 * (X6 * X11)) / 4.0559142e8) - X1)) [likelihood params: Float32[]]"
26,338351,20566.365,20566.365,268.9411,117.00142,1701.5011,1460.9172,0.79159373,0.78851426,20180.422,11296.882,45.56,Inf,97,"((((((X7 * (-0.08190414 * X12)) - (((-2.422314e6 / X4) + -138657.52) / X14)) + (((sqrt(abs(-3.2134742e8)) * (((X7 - -1.2543702e6) * (sqrt(abs(X6)) * (-869838.4 * X6))) / 4.0555037e8)) / 9.890866e7) - X1)) + ((((-274.0651 + (192.46149 - (-0.67880523 * X6))) * (((((-1.5778222e6 / 0.067788586) + (6638.698 * sqrt(abs(6.751344e6)))) * (X1 * -74.95417)) - X5) + (-4.037976e8 * sqrt(abs((((((-1.1952092e6 / X4) + 778029.3) - -472815.03) * (X16 * X11)) / 4.049145e8)))))) / 6.339641e8) - X7)) + (X18 + ((X7 - (639.77576 - X7)) - X1))) + (((9.129597e6 * (X6 * X11)) / 4.0559142e8) - X1)) [likelihood params: Float32[]]"
27,355834,20566.365,20566.365,268.9411,117.00142,1701.5011,1460.9172,0.79159373,0.78851426,20180.422,11296.882,47.976,Inf,97,"((((((X7 * (-0.08190414 * X12)) - (((-2.422314e6 / X4) + -138657.52) / X14)) + (((sqrt(abs(-3.2134742e8)) * (((X7 - -1.2543702e6) * (sqrt(abs(X6)) * (-869838.4 * X6))) / 4.0555037e8)) / 9.890866e7) - X1)) + ((((-274.0651 + (192.46149 - (-0.67880523 * X6))) * (((((-1.5778222e6 / 0.067788586) + (6638.698 * sqrt(abs(6.751344e6)))) * (X1 * -74.95417)) - X5) + (-4.037976e8 * sqrt(abs((((((-1.1952092e6 / X4) + 778029.3) - -472815.03) * (X16 * X11)) / 4.049145e8)))))) / 6.339641e8) - X7)) + (X18 + ((X7 - (639.77576 - X7)) - X1))) + (((9.129597e6 * (X6 * X11)) / 4.0559142e8) - X1)) [likelihood params: Float32[]]"
28,374168,20559.324,20559.324,268.9411,115.73384,1700.3082,1461.8768,0.7917398,0.7883754,20174.648,11299.641,49.264,Inf,97,"((((((X7 * (-0.10122369 * X12)) - (((-2.3615892e6 / X4) + -122546.99) / X14)) + (((sqrt(abs(-3.2134874e8)) * (((790789.75 - X5) * (sqrt(abs(X6)) * (-1.2361122e6 * X6))) / 4.0554176e8)) / 9.892706e7) - X1)) + ((((-278.60733 + (187.54956 - (-0.76515585 * X6))) * (((((-1.5652976e6 / 0.06801738) + (6722.5903 * sqrt(abs(6.8167305e6)))) * (X1 * -75.78827)) - X5) + (-4.0379795e8 * sqrt(abs((((((1.086253e6 / X4) + 1.268548e6) - -963333.9) * (X16 * X11)) / 4.0491446e8)))))) / 6.339647e8) - X7)) + (X18 + ((X7 - (645.8123 - X7)) - X1))) + (((1.0811162e7 * (X6 * X11)) / 4.0555043e8) - X1)) [likelihood params: Float32[]]"
29,392174,20471.857,20471.857,255.07816,105.59114,1687.195,1402.7594,0.79334605,0.79693335,20111.188,11129.679,51.262,Inf,92,"((((((X7 * (-0.12867756 * X12)) - (((-3.8127185e6 / X4) + -308777.47) / X14)) + (((sqrt(abs(-3.2131555e8)) * (((X7 - X5) * (3.2955175e6 * (-19732.518 * X6))) / 4.0560016e8)) / 9.911267e7) - X1)) + ((((753.3333 + -1064.0541) * (((((-1.474432e6 / 0.072510265) + (7202.362 * sqrt(abs(7.3602005e6)))) * (X1 * -44.11388)) - X5) + (-4.0372835e8 * sqrt(abs((((((-2.9301528e6 / X4) + 364314.4) - -59100.383) * (X16 * X11)) / 4.0494906e8)))))) / 6.3398944e8) - X7)) + (X18 + ((X7 - (3174.9285 - X7)) - X1))) + (((9.737137e6 * (X6 * X11)) / 4.0557747e8) - X1)) [likelihood params: Float32[]]"
