-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,25410,6,695.5237,693.0375,695.5237,721.2328,14.4849415,11.224204,693.0375,0.47273636,0.4439705,0.28894645,0.30861914,9,"(((0.35744545 * X3) - -2.650699) - (-0.15840241 * X5)) NeoGP.GaussianLikelihood{Float32} Float32[0.687558]"
2,48163,8,695.5237,693.0375,695.5237,721.2328,14.4849415,11.224204,693.0375,0.47273636,0.4439705,0.28894645,0.30861914,9,"(((0.35744545 * X3) - -2.650699) - (-0.15840241 * X5)) NeoGP.GaussianLikelihood{Float32} Float32[0.687558]"
3,69364,8,696.5719,691.39923,696.5719,718.1395,14.334076,7.233523,691.39923,0.4742267,0.4767799,0.28670478,0.2575261,8,"log(abs(((-16.520302 * X3) - (5.890851 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6886415]"
4,90267,11,696.5719,691.39923,696.5719,718.1395,14.334076,7.233523,691.39923,0.4742267,0.4767799,0.28670478,0.2575261,8,"log(abs(((-16.520302 * X3) - (5.890851 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6886415]"
5,113595,12,696.5719,691.39923,696.5719,718.1395,14.334076,7.233523,691.39923,0.4742267,0.4767799,0.28670478,0.2575261,8,"log(abs(((-16.520302 * X3) - (5.890851 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6886415]"
6,137543,13,692.8773,687.84784,692.8773,714.5974,14.334076,7.3859596,687.84784,0.46899438,0.45374352,0.29457486,0.29339993,8,"log(abs(((-16.833372 * X3) - (5.819976 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6848314]"
7,162315,14,692.8773,687.84784,692.8773,714.5974,14.334076,7.3859596,687.84784,0.46899438,0.45374352,0.29457486,0.29339993,8,"log(abs(((-16.833372 * X3) - (5.819976 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6848314]"
8,191374,12,692.8773,687.84784,692.8773,714.5974,14.334076,7.3859596,687.84784,0.46899438,0.45374352,0.29457486,0.29339993,8,"log(abs(((-16.833372 * X3) - (5.819976 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6848314]"
9,223328,14,692.8773,687.84784,692.8773,714.5974,14.334076,7.3859596,687.84784,0.46899438,0.45374352,0.29457486,0.29339993,8,"log(abs(((-16.833372 * X3) - (5.819976 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6848314]"
10,256655,16,692.8773,687.84784,692.8773,714.5974,14.334076,7.3859596,687.84784,0.46899438,0.45374352,0.29457486,0.29339993,8,"log(abs(((-16.833372 * X3) - (5.819976 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6848314]"
11,291163,17,681.21466,680.92377,681.21466,707.02057,16.125835,9.680073,680.92377,0.45285314,0.44049057,0.31885326,0.31403834,9,"((abs((90.03548 * X3)) ^ 0.22987053) - (-0.23825116 * X10)) NeoGP.GaussianLikelihood{Float32} Float32[0.6729438]"
12,326545,20,681.21466,680.92377,681.21466,707.02057,16.125835,9.680073,680.92377,0.45285314,0.44049057,0.31885326,0.31403834,9,"((abs((90.03548 * X3)) ^ 0.22987053) - (-0.23825116 * X10)) NeoGP.GaussianLikelihood{Float32} Float32[0.6729438]"
13,362610,23,681.21466,680.92377,681.21466,707.02057,16.125835,9.680073,680.92377,0.45285314,0.44049057,0.31885326,0.31403834,9,"((abs((90.03548 * X3)) ^ 0.22987053) - (-0.23825116 * X10)) NeoGP.GaussianLikelihood{Float32} Float32[0.6729438]"
14,398803,25,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
15,434499,24,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
16,474708,24,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
17,511562,25,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
18,556562,27,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
19,600108,30,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
20,640936,32,670.5686,679.5177,670.5686,707.2159,24.953299,11.693996,679.5177,0.43860433,0.4154117,0.34028524,0.35309285,12,"log(abs(((-18.537836 * X3) - (abs((1.0202062 * X10)) ^ (1.0940839 * X9))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6622721]"
21,682994,39,662.975,678.8722,662.975,702.4524,29.11218,10.365258,678.8722,0.4287157,0.40376735,0.35515893,0.37122625,14,"(exp((0.05985581 * X10)) * (abs(((28.704649 * X3) - (-10.980902 * X5))) ^ 0.27239686)) NeoGP.GaussianLikelihood{Float32} Float32[0.6547636]"
22,725099,38,662.975,678.8722,662.975,702.4524,29.11218,10.365258,678.8722,0.4287157,0.40376735,0.35515893,0.37122625,14,"(exp((0.05985581 * X10)) * (abs(((28.704649 * X3) - (-10.980902 * X5))) ^ 0.27239686)) NeoGP.GaussianLikelihood{Float32} Float32[0.6547636]"
23,766550,40,664.4525,673.6386,664.4525,699.4249,24.953299,10.0191,673.6386,0.4306222,0.4063114,0.35229135,0.36726445,12,"((0.21501859 * X10) + log(abs(((-10.151777 * X3) - (3.6307995 * X5))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6562184]"
24,805824,38,664.4525,673.6386,664.4525,699.4249,24.953299,10.0191,673.6386,0.4306222,0.4063114,0.35229135,0.36726445,12,"((0.21501859 * X10) + log(abs(((-10.151777 * X3) - (3.6307995 * X5))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6562184]"
25,847883,38,664.4525,673.6386,664.4525,699.4249,24.953299,10.0191,673.6386,0.4306222,0.4063114,0.35229135,0.36726445,12,"((0.21501859 * X10) + log(abs(((-10.151777 * X3) - (3.6307995 * X5))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6562184]"
