-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,25552,5,668.867,678.79596,668.867,705.1037,23.350922,12.88581,678.79596,0.43505672,0.50107425,0.31958818,0.27741754,12,"sqrt(abs((((6.4900317 + (-0.92808205 * X5)) / (-0.45724362 * X3)) + 20.132711))) NeoGP.GaussianLikelihood{Float32} Float32[0.65958846]"
2,48644,9,668.867,678.79596,668.867,705.1037,23.350922,12.88581,678.79596,0.43505672,0.50107425,0.31958818,0.27741754,12,"sqrt(abs((((6.4900317 + (-0.92808205 * X5)) / (-0.45724362 * X3)) + 20.132711))) NeoGP.GaussianLikelihood{Float32} Float32[0.65958846]"
3,72239,10,666.2162,672.6062,666.2162,698.5134,19.709354,12.587886,672.6062,0.43161234,0.49566028,0.324975,0.28522485,11,"(((4.1892776 + (-0.634845 * X5)) / (-2.0568376 * X3)) + 4.564945) NeoGP.GaussianLikelihood{Float32} Float32[0.6569723]"
4,97279,12,666.2162,672.6062,666.2162,698.5134,19.709354,12.587886,672.6062,0.43161234,0.49566028,0.324975,0.28522485,11,"(((4.1892776 + (-0.634845 * X5)) / (-2.0568376 * X3)) + 4.564945) NeoGP.GaussianLikelihood{Float32} Float32[0.6569723]"
5,123321,17,666.2162,672.6062,666.2162,698.5134,19.709354,12.587886,672.6062,0.43161234,0.49566028,0.324975,0.28522485,11,"(((4.1892776 + (-0.634845 * X5)) / (-2.0568376 * X3)) + 4.564945) NeoGP.GaussianLikelihood{Float32} Float32[0.6569723]"
6,149179,15,660.0569,672.2729,660.0569,696.3561,25.296831,11.002391,672.2729,0.42371425,0.46319136,0.33732736,0.33204722,13,"((0.1702066 * X9) - ((-2.2434738 - (0.32588002 * X3)) + (-0.22269768 * X10))) NeoGP.GaussianLikelihood{Float32} Float32[0.6509332]"
7,179125,16,672.3058,670.7403,672.3058,698.1365,14.4849415,11.345747,670.7403,0.4395658,0.48128897,0.31253612,0.3059492,9,"((0.23609899 * X10) + ((0.36126092 * X3) + 2.4825313)) NeoGP.GaussianLikelihood{Float32} Float32[0.6629977]"
8,209155,19,672.3058,670.7403,672.3058,698.1365,14.4849415,11.345747,670.7403,0.4395658,0.48128897,0.31253612,0.3059492,9,"((0.23609899 * X10) + ((0.36126092 * X3) + 2.4825313)) NeoGP.GaussianLikelihood{Float32} Float32[0.6629977]"
9,240120,21,672.3058,670.7403,672.3058,698.1365,14.4849415,11.345747,670.7403,0.4395658,0.48128897,0.31253612,0.3059492,9,"((0.23609899 * X10) + ((0.36126092 * X3) + 2.4825313)) NeoGP.GaussianLikelihood{Float32} Float32[0.6629977]"
10,273262,22,660.7956,668.5417,660.7956,692.0518,23.350922,7.905312,668.5417,0.4246538,0.47780266,0.33585793,0.31097668,12,"sqrt(abs((((-2.0426161 * X10) + (-1.598987 * X5)) + (-2.9070036 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.65165454]"
11,304864,23,667.77264,663.73645,667.77264,689.5967,14.334076,7.4900045,663.73645,0.43363145,0.4925481,0.32181722,0.2897128,8,"log(abs(((-5.884678 * X5) + (-15.323629 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.6585068]"
