id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,3.783783783783788,"t[0]","$$\theta_{0}$$",3.783783783783788,1,0.6379352325298249,0.6414249659920456,0.6937748559370156,0.6414249659920456,5.218048215738236e-15,-1.7612385194942792e-3,-4.6816479400613176e-4,381.88489472766395,383.8335418996664,393.87353109341615
1,0,(2.38913981856715 + Sqrt(x8)),"(t[0] + np.sqrt(x[:, 8]))","$$\left(\theta_{0} + \operatorname{sqrt}(x_{8})\right)$$",2.38913981856715,4,0.5912844539676058,0.563280247520634,0.6324541276458858,0.563280247520634,7.312776624238448e-2,0.12028320020702887,8.796028713424886e-2,376.7713163173609,371.1728562263492,386.2099109333611
2,0,(4.550638715052937 - (1.358312192036783 / x2)),"(t[0] - (t[1] / x[:, 2]))","$$\left(\theta_{0} - \frac{\theta_{1}}{x_{2}}\right)$$",4.550638715052937;1.358312192036783,5,0.4821793084311439,0.4584732147365589,0.5243227859708398,0.4584732147365589,0.24415632834858592,0.28396816498688493,0.2438926678433131,352.6946523498086,347.0423876938856,363.9636708239266
3,0,(((x9 + x2) ^ 0.5736299392291633) + 1.469884788838815),"((x[:, 9] + x[:, 2]) ** t[0] + t[1])","$$\left({\left(x_{9} + x_{2}\right)^{\theta_{0}}} + \theta_{1}\right)$$",0.5736299392291633;1.469884788838815,7,0.4512978934131562,0.4457688793446871,0.4927079047527383,0.4457688793446871,0.2925647144092255,0.3038094736846919,0.2894833690942763,348.2636561769025,347.6675553132541,359.9155915338325
4,0,(1.8825160954390452 + Log(((x9 * x2) + 2.330831584189472))),"(t[0] + np.log(((x[:, 9] * x[:, 2]) + t[1])))","$$\left(\theta_{0} + \operatorname{log}(\left(\left(x_{9} \cdot x_{2}\right) + \theta_{1}\right))\right)$$",1.8825160954390452;2.330831584189472,8,0.4499335922642903,0.44138964719147444,0.48676058017457047,0.44138964719147444,0.2947033345689172,0.310648847357623,0.29805979537325644,350.93350322528414,349.43731968171375,361.359274158887
5,0,(((-0.7884496463737634 / x4) - (1.2904450488593824 / x2)) + 4.919651204074845),"(((t[0] / x[:, 4]) - (t[1] / x[:, 2])) + t[2])","$$\left(\left(\frac{\theta_{0}}{x_{4}} - \frac{\theta_{1}}{x_{2}}\right) + \theta_{2}\right)$$",-0.7884496463737634;1.2904450488593824;4.919651204074845,9,0.43880988181829433,0.4192997831180712,0.4965078228197508,0.4192997831180712,0.3121403875466672,0.3451482366333035,0.28400364174131965,351.763991003143,346.84094122331544,368.12672741432186
6,0,(Log(((x9 * x2) + (x4 + 0.5982737020200645))) + 1.7997145100257583),"(np.log(((x[:, 9] * x[:, 2]) + (x[:, 4] + t[0]))) + t[1])","$$\left(\operatorname{log}(\left(\left(x_{9} \cdot x_{2}\right) + \left(x_{4} + \theta_{0}\right)\right)) + \theta_{1}\right)$$",0.5982737020200645;1.7997145100257583,10,0.42368448720466534,0.4119745455361778,0.46332308720894383,0.4119745455361778,0.3358503095612376,0.3565886068426821,0.3318581744497413,348.20297694556456,345.5638194863804,359.9252254596886
7,0,(3.1414658307117587 + ((x4 ^ (x9 * 0.1545025917350737)) - (1.2178323212755577 / x2))),"(t[0] + (x[:, 4] ** (x[:, 9] * t[1]) - (t[2] / x[:, 2])))","$$\left(\theta_{0} + \left({x_{4}^{\left(x_{9} \cdot \theta_{1}\right)}} - \frac{\theta_{2}}{x_{2}}\right)\right)$$",3.1414658307117587;0.1545025917350737;1.2178323212755577,11,0.4108665843159254,0.40797052963576613,0.46545816921843636,0.40797052963576613,0.35594310618873937,0.36284197729146794,0.3287792482513614,351.25623765653427,351.3321241423869,367.5655750335875
8,0,(2.0685112487293704 + Log((((x9 ^ 0.6872534831874106) * x2) + (x4 + -0.15696815682060627)))),"(t[0] + np.log(((x[:, 9] ** t[1] * x[:, 2]) + (x[:, 4] + t[2]))))","$$\left(\theta_{0} + \operatorname{log}(\left(\left({x_{9}^{\theta_{1}}} \cdot x_{2}\right) + \left(x_{4} + \theta_{2}\right)\right))\right)$$",2.0685112487293704;0.6872534831874106;-0.15696815682060627,12,0.41877406922613597,0.4072877681339157,0.4668767661277505,0.4072877681339157,0.34354767087338267,0.36390829688295634,0.32673353985720655,354.5061931108162,351.8993378757101,368.7523509643695
9,0,(1.97494406123542 + Log((((x8 ^ Log(x9)) * x2) + (x4 + 0.3657201988196708)))),"(t[0] + np.log(((x[:, 8] ** np.log(x[:, 9]) * x[:, 2]) + (x[:, 4] + t[1]))))","$$\left(\theta_{0} + \operatorname{log}(\left(\left({x_{8}^{\operatorname{log}(x_{9})}} \cdot x_{2}\right) + \left(x_{4} + \theta_{1}\right)\right))\right)$$",1.97494406123542;0.3657201988196708,13,0.4105937508901526,0.3934301564623605,0.45114790571031466,0.3934301564623605,0.3563707882038726,0.3855507632150066,0.34941557276956925,353.2432505524349,348.72649638070743,365.5177843606118
10,0,((((x8 ^ 0.1956201854939421) - ((2.6955195718402245 - Sqrt(x4)) / x2)) - (x7 ^ -0.35711746835635455)) + 4.132584884794449),"(((x[:, 8] ** t[0] - ((t[1] - np.sqrt(x[:, 4])) / x[:, 2])) - x[:, 7] ** t[2]) + t[3])","$$\left(\left(\left({x_{8}^{\theta_{0}}} - \frac{\left(\theta_{1} - \operatorname{sqrt}(x_{4})\right)}{x_{2}}\right) - {x_{7}^{\theta_{2}}}\right) + \theta_{3}\right)$$",0.1956201854939421;2.6955195718402245;-0.35711746835635455;4.132584884794449,16,0.4219779430944235,0.3920006209110398,0.47718025393416336,0.3920006209110398,0.3385254151569488,0.3877833755708163,0.31187524476558515,369.70447796365744,361.1813992095058,385.8598474057554
11,0,((((x8 + x9) * 0.17707674227757295) + 3.649615046383575) + ((4.357393991839521 / x2) / (-2.045568530665895 - x4))),"((((x[:, 8] + x[:, 9]) * t[0]) + t[1]) + ((t[2] / x[:, 2]) / (t[3] - x[:, 4])))","$$\left(\left(\left(\left(x_{8} + x_{9}\right) \cdot \theta_{0}\right) + \theta_{1}\right) + \frac{\frac{\theta_{2}}{x_{2}}}{\left(\theta_{3} - x_{4}\right)}\right)$$",0.17707674227757295;3.649615046383575;4.357393991839521;-2.045568530665895,15,0.4120283366841291,0.3794296952098911,0.4592870268747954,0.3817323058265869,0.3541219928390399,0.4074163283983423,0.33767843420829036,362.7315016333233,353.1280144892387,376.91176806204936
12,0,((3.2927972051421244 + (((Sin(x8) ^ -0.12256284025564816) - (x9 * -0.1858721463208273)) + (-0.6682363579664781 / x4))) + (-1.1644846425614437 / x2)),"((t[0] + ((np.sin(x[:, 8]) ** t[1] - (x[:, 9] * t[2])) + (t[3] / x[:, 4]))) + (t[4] / x[:, 2]))","$$\left(\left(\theta_{0} + \left(\left({\operatorname{sin}(x_{8})^{\theta_{1}}} - \left(x_{9} \cdot \theta_{2}\right)\right) + \frac{\theta_{3}}{x_{4}}\right)\right) + \frac{\theta_{4}}{x_{2}}\right)$$",3.2927972051421244;-0.12256284025564816;-0.1858721463208273;-0.6682363579664781;-1.1644846425614437,18,0.40337972096249797,0.37823953255514703,0.44716876845721687,0.37823953255514703,0.3676791931324518,0.4092750942373241,0.3551537457676285,372.52181725307383,365.25357857284575,385.9166800672388
13,0,(((2.712060368214346 - (x4 ^ -0.4833605061194114)) + (-1.126018343061398 / x2)) + (2.1273012948153354 - (x9 * ((x8 ^ 1.749331410996171) * -3.453487730193339e-2)))),"(((t[0] - x[:, 4] ** t[1]) + (t[2] / x[:, 2])) + (t[3] - (x[:, 9] * (x[:, 8] ** t[4] * t[5]))))","$$\left(\left(\left(\theta_{0} - {x_{4}^{\theta_{1}}}\right) + \frac{\theta_{2}}{x_{2}}\right) + \left(\theta_{3} - \left(x_{9} \cdot \left({x_{8}^{\theta_{4}}} \cdot \theta_{5}\right)\right)\right)\right)$$",2.712060368214346;-0.4833605061194114;-1.126018343061398;2.1273012948153354;1.749331410996171;-3.453487730193339e-2,19,0.40148424545291167,0.3772089519650251,0.4429252662897665,0.3772089519650251,0.37065045951331854,0.4108846288564795,0.36127315005193983,374.8247472101402,367.815287118226,387.5745277734757
14,0,((-1.0726093893153494 / x2) + ((-0.4969589000270089 / x7) - (((0.7276837502683784 / x4) + -4.059621115355587) + ((-2.093336108439714 - (x8 + x9)) * 0.15889684440462287)))),"((t[0] / x[:, 2]) + ((t[1] / x[:, 7]) - (((t[2] / x[:, 4]) + t[3]) + ((t[4] - (x[:, 8] + x[:, 9])) * t[5]))))","$$\left(\frac{\theta_{0}}{x_{2}} + \left(\frac{\theta_{1}}{x_{7}} - \left(\left(\frac{\theta_{2}}{x_{4}} + \theta_{3}\right) + \left(\left(\theta_{4} - \left(x_{8} + x_{9}\right)\right) \cdot \theta_{5}\right)\right)\right)\right)$$",-1.0726093893153494;-0.4969589000270089;0.7276837502683784;-4.059621115355587;-2.093336108439714;0.15889684440462287,21,0.3939787161256531,0.36191795123106946,0.43379517403957507,0.36191795123106946,0.3824158064396739,0.4347657258601776,0.3744393329422264,377.0084839130555,367.16868372714936,389.4556303270063
15,0,(((1.9498612930749846 - (x4 ^ -0.5767785143193366)) + 2.446873899791491) - (((-8.384892302769337e-2 * (x8 * x9)) + (1.0744894529061038 / x2)) - (1.1209331086703604 - (x7 ^ -0.3143665923772457)))),"(((t[0] - x[:, 4] ** t[1]) + t[2]) - (((t[3] * (x[:, 8] * x[:, 9])) + (t[4] / x[:, 2])) - (t[5] - x[:, 7] ** t[6])))","$$\left(\left(\left(\theta_{0} - {x_{4}^{\theta_{1}}}\right) + \theta_{2}\right) - \left(\left(\left(\theta_{3} \cdot \left(x_{8} \cdot x_{9}\right)\right) + \frac{\theta_{4}}{x_{2}}\right) - \left(\theta_{5} - {x_{7}^{\theta_{6}}}\right)\right)\right)$$",1.9498612930749846;-0.5767785143193366;2.446873899791491;-8.384892302769337e-2;1.0744894529061038;1.1209331086703604;-0.3143665923772457,23,0.3887516039309674,0.3610657729010619,0.425900299501826,0.3610657729010619,0.3906096040669922,0.4360966363556672,0.3858242520877796,384.4189987185275,375.99045997786703,396.1817796247189
16,0,((2.295025469012619 - (((1.0531585918613005 / x2) + -0.6086998496407906) - (-0.42270801799520097 / (x7 ^ 0.870942024392645)))) + (((-0.6772039450582542 / x4) + 1.7110203836721019) + ((x9 * 8.723394411396852e-2) * (x8 + (-0.13000275855238405 / x2))))),"((t[0] - (((t[1] / x[:, 2]) + t[2]) - (t[3] / x[:, 7] ** t[4]))) + (((t[5] / x[:, 4]) + t[6]) + ((x[:, 9] * t[7]) * (x[:, 8] + (t[8] / x[:, 2])))))","$$\left(\left(\theta_{0} - \left(\left(\frac{\theta_{1}}{x_{2}} + \theta_{2}\right) - \frac{\theta_{3}}{{x_{7}^{\theta_{4}}}}\right)\right) + \left(\left(\frac{\theta_{5}}{x_{4}} + \theta_{6}\right) + \left(\left(x_{9} \cdot \theta_{7}\right) \cdot \left(x_{8} + \frac{\theta_{8}}{x_{2}}\right)\right)\right)\right)$$",2.295025469012619;1.0531585918613005;-0.6086998496407906;-0.42270801799520097;0.870942024392645;-0.6772039450582542;1.7110203836721019;8.723394411396852e-2;-0.13000275855238405,29,0.38811254276422874,0.3604674097181295,0.42746437708113816,0.3604674097181295,0.3916113690333265,0.4370311447939095,0.38356875116845546,403.2395613500533,394.81312061379674,415.6893462252388
17,0,(((-0.5872589643390845 / x4) + ((Sqrt(x8) ^ 0.5545309918596988) + 2.3563551650706565)) - ((((-0.22480366201042712 - (-0.27752332673853164 / x2)) + -6.746459620557299e-2) * x9) * ((x7 ^ 0.3936811032043444) + 0.4461566411791335))),"(((t[0] / x[:, 4]) + (np.sqrt(x[:, 8]) ** t[1] + t[2])) - ((((t[3] - (t[4] / x[:, 2])) + t[5]) * x[:, 9]) * (x[:, 7] ** t[6] + t[7])))","$$\left(\left(\frac{\theta_{0}}{x_{4}} + \left({\operatorname{sqrt}(x_{8})^{\theta_{1}}} + \theta_{2}\right)\right) - \left(\left(\left(\left(\theta_{3} - \frac{\theta_{4}}{x_{2}}\right) + \theta_{5}\right) \cdot x_{9}\right) \cdot \left({x_{7}^{\theta_{6}}} + \theta_{7}\right)\right)\right)$$",-0.5872589643390845;0.5545309918596988;2.3563551650706565;-0.22480366201042712;-0.27752332673853164;-6.746459620557299e-2;0.3936811032043444;0.4461566411791335,26,0.4050325120234533,0.36696061242549505,0.4285438704509466,0.3599363386370108,0.3650883485189619,0.4268902255423048,0.38201205198664256,401.4585950975899,389.81829577111336,408.7645902815131
