-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10525,773.58844,817.6709,35.350506,8.7319355,0.59762686,0.58544797,0.101095796,0.08830094,773.58844,384.5525,5.806,Inf,17,"((X3 / X3) * ((sqrt(abs((-0.42122832 + X9))) - (sqrt(abs(-0.15544221)) * (-0.76851624 / X9))) - -2.3936162)) [likelihood params: Float32[0.7730625]]"
2,20692,688.0752,709.1478,11.266066,9.806609,0.46227974,0.45061713,0.3046745,0.29826862,688.0752,340.8576,5.604,Inf,7,"(0.3149616 * (7.7611623 + (X10 + X3))) [likelihood params: Float32[0.6799114]]"
3,30088,688.07513,709.1472,11.266066,9.806053,0.46227953,0.45061716,0.3046748,0.2982685,688.07513,340.85764,5.176,Inf,7,"(0.3149452 * (7.7617965 + (X10 + X3))) [likelihood params: Float32[0.67991143]]"
4,40336,684.22656,722.0725,29.933607,7.9123316,0.45696765,0.4492772,0.3126645,0.30035526,684.22656,340.33014,5.454,Inf,13,"(sqrt(abs((X4 - -5.458497))) + log(abs((-1.1003966 * (X3 + (X10 / 3.0570683)))))) [likelihood params: Float32[0.675994]]"
5,50418,675.2493,733.69086,47.213226,11.228336,0.44481304,0.43145916,0.33094656,0.32810265,675.2493,333.625,5.938,Inf,19,"sin(((sqrt(abs(0.006589957)) + X5) - (abs((sqrt(abs(X9)) - -3.7653065)) ^ log(abs((0.107413515 * (16.589819 + (X10 + X3)))))))) [likelihood params: Float32[0.6669431]]"
6,61458,674.0641,731.865,47.213226,10.587627,0.4432326,0.43074355,0.33332378,0.32921708,674.0641,333.33856,6.172,6.805647e35,19,"sin(((sqrt(abs(0.006589957)) + X5) - (abs((sqrt(abs(X9)) - -4.5073814)) ^ log(abs((0.090258464 * (19.119076 + (X10 + X3)))))))) [likelihood params: Float32[0.665757]]"
7,72826,674.0641,731.865,47.213226,10.587627,0.4432326,0.43074355,0.33332378,0.32921708,674.0641,333.33856,7.182,Inf,19,"sin(((sqrt(abs(0.006589957)) + X5) - (abs((sqrt(abs(X9)) - -4.5073814)) ^ log(abs((0.090258464 * (19.119076 + (X10 + X3)))))))) [likelihood params: Float32[0.665757]]"
8,84989,674.0641,731.865,47.213226,10.587627,0.4432326,0.43074355,0.33332378,0.32921708,674.0641,333.33856,8.332,Inf,19,"sin(((sqrt(abs(0.006589957)) + X5) - (abs((sqrt(abs(X9)) - -4.5073814)) ^ log(abs((0.090258464 * (19.119076 + (X10 + X3)))))))) [likelihood params: Float32[0.665757]]"
9,98068,674.0641,731.865,47.213226,10.587627,0.4432326,0.43074355,0.33332378,0.32921708,674.0641,333.33856,10.194,Inf,19,"sin(((sqrt(abs(0.006589957)) + X5) - (abs((sqrt(abs(X9)) - -4.5073814)) ^ log(abs((0.090258464 * (19.119076 + (X10 + X3)))))))) [likelihood params: Float32[0.665757]]"
10,111733,674.0641,731.865,47.213226,10.587627,0.4432326,0.43074355,0.33332378,0.32921708,674.0641,333.33856,11.71,Inf,19,"sin(((sqrt(abs(0.006589957)) + X5) - (abs((sqrt(abs(X9)) - -4.5073814)) ^ log(abs((0.090258464 * (19.119076 + (X10 + X3)))))))) [likelihood params: Float32[0.665757]]"
11,127467,671.9194,744.6042,62.169796,10.514987,0.44038707,0.41514444,0.33760375,0.353509,671.9194,327.39627,13.602,Inf,27,"((sqrt(abs(sqrt(abs((4.765637 + X5))))) * 0.20125736) * (7.208299 + ((sin((sqrt(abs(-0.16979013)) - -0.36283654)) * (((sqrt(abs(0.92341155)) - -0.035879135) + X10) - exp(-52.270954))) + X3))) [likelihood params: Float32[0.66361666]]"
12,144216,671.9194,744.6042,62.169796,10.514987,0.44038707,0.41514444,0.33760375,0.353509,671.9194,327.39627,15.156,Inf,27,"((sqrt(abs(sqrt(abs((4.765637 + X5))))) * 0.20125736) * (7.208299 + ((sin((sqrt(abs(-0.16979013)) - -0.36283654)) * (((sqrt(abs(0.92341155)) - -0.035879135) + X10) - exp(-52.270954))) + X3))) [likelihood params: Float32[0.66361666]]"
13,161751,671.9194,744.6042,62.169796,10.514987,0.44038707,0.41514444,0.33760375,0.353509,671.9194,327.39627,17.298,Inf,27,"((sqrt(abs(sqrt(abs((4.765637 + X5))))) * 0.20125736) * (7.208299 + ((sin((sqrt(abs(-0.16979013)) - -0.36283654)) * (((sqrt(abs(0.92341155)) - -0.035879135) + X10) - exp(-52.270954))) + X3))) [likelihood params: Float32[0.66361666]]"
14,179673,669.25653,744.3526,64.74317,10.352934,0.4368796,0.4110044,0.3428794,0.3599562,669.25653,325.7422,19.38,Inf,27,"((sqrt(abs(sqrt(abs((4.578686 + X5))))) * 0.14006224) * (7.6399455 + ((sin((sqrt(abs(-0.61253965)) - -0.75624675)) * (((log(abs(X3)) + 4.1378646) + X10) - exp(-52.270954))) + X3))) [likelihood params: Float32[0.6609688]]"
15,198376,665.9227,773.6255,91.94154,15.761216,0.4325276,0.40899357,0.34942538,0.3630876,665.9227,324.8747,21.008,Inf,37,"(sqrt(abs(((sqrt(abs(-0.0049698274)) * X5) + log(abs(((X10 + X3) + log(abs(1270.3232)))))))) ^ log(abs((((sqrt(abs(sqrt(abs((2.3585388e-5 * X6))))) + log(abs((-3.422162 * (sin((X3 + sqrt(abs(15.835464)))) + -2.1364799))))) / 0.44098753) * (X3 + 1.4841214))))) [likelihood params: Float32[0.65766835]]"
16,217817,657.6022,799.33203,117.98767,23.742197,0.4218541,0.40209067,0.3654796,0.3738373,657.6022,321.96472,21.984,Inf,46,"(abs((((sqrt(abs(sqrt(abs((sqrt(abs(sqrt(abs(sqrt(abs((-3.9654037e-7 * X6))))))) * (0.60110474 / (-0.212156 + (X10 + X3)))))))) * 1.374067) * (log(abs(((sqrt(abs(5331.3735)) + X5) - 72.32333))) + (X10 + X3))) + log(abs(log(abs((30605.777 * (X3 + -1.0250676)))))))) ^ log(abs((0.43450335 * sqrt(abs((X4 - -25.340395))))))) [likelihood params: Float32[0.649503]]"
17,237583,653.60596,797.69464,117.98767,26.101023,0.41682193,0.39599195,0.37304866,0.38333464,653.60596,319.43884,23.38,Inf,46,"(abs((((sqrt(abs(sqrt(abs((sqrt(abs(sqrt(abs(sqrt(abs((-5.360142e-7 * X6))))))) * (0.67377055 / (-1.500584 + (X10 + X3)))))))) * 1.4172564) * (log(abs(((sqrt(abs(5328.7886)) + X5) - 72.341606))) + (X10 + X3))) + log(abs(log(abs((2205.542 * (X3 + -1.0194246)))))))) ^ log(abs((0.46271348 * sqrt(abs((X4 - -21.274464))))))) [likelihood params: Float32[0.64561766]]"
18,256856,653.4828,793.20135,117.98767,21.730885,0.41666767,0.39523882,0.37328064,0.38450742,653.4828,319.1339,24.892,Inf,46,"(abs((((sqrt(abs(sqrt(abs((sqrt(abs(sqrt(abs(sqrt(abs((-6.2467234e-7 * X6))))))) * (0.68685955 / (-1.5070977 + (X10 + X3)))))))) * 1.4240936) * (log(abs(((sqrt(abs(5333.047)) + X5) - 72.31244))) + (X10 + X3))) + log(abs(log(abs((1062.6526 * (X3 + -1.030601)))))))) ^ log(abs((0.46320072 * sqrt(abs((X4 - -21.28257))))))) [likelihood params: Float32[0.64549816]]"
