-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,11019,714.067,763.9688,28.56392,21.337904,0.49820355,0.46942312,0.25401038,0.26204485,714.067,346.87982,6.17,Inf,13,"exp((abs(((X4 * 93.06111) / 0.0013360146)) ^ log(abs(((-0.009582889 * X3) + -1.0979215))))) [likelihood params: Float32[0.7058361]]"
2,20735,709.3174,769.96356,28.56392,32.082268,0.49115855,0.46135467,0.26455927,0.27472883,709.3174,344.02365,6.674,Inf,13,"exp((abs(((X4 * 2683.0972) / -5.063779e-6)) ^ log(abs(((-0.005216636 * X3) + -1.0546364))))) [likelihood params: Float32[0.70082766]]"
3,30818,709.3174,769.96356,28.56392,32.082268,0.49115855,0.46135467,0.26455927,0.27472883,709.3174,344.02365,6.6,Inf,13,"exp((abs(((X4 * 2683.0972) / -5.063779e-6)) ^ log(abs(((-0.005216636 * X3) + -1.0546364))))) [likelihood params: Float32[0.70082766]]"
4,40255,709.15906,744.227,24.953299,10.11461,0.49092543,0.46923694,0.2649083,0.2623375,709.15906,346.69217,7.07,Inf,12,"(abs(((X3 + X8) + 2.7051647)) ^ (1.5063747 / log(abs((X8 - -6.8457384))))) [likelihood params: Float32[0.70066065]]"
5,50065,709.15906,744.227,24.953299,10.11461,0.49092543,0.46923694,0.2649083,0.2623375,709.15906,346.69217,7.528,Inf,12,"(abs(((X3 + X8) + 2.7051647)) ^ (1.5063747 / log(abs((X8 - -6.8457384))))) [likelihood params: Float32[0.70066065]]"
6,60173,691.6748,756.5322,49.69813,15.159306,0.46585092,0.46598265,0.30245388,0.26745343,691.6748,345.366,7.816,Inf,20,"(abs(((X3 + X8) + sqrt(abs(((sqrt(abs(1444.5277)) * (X5 + exp(sin(36.853752)))) / 5.157007))))) ^ (1.5604556 / log(abs(-12.5368)))) [likelihood params: Float32[0.68253255]]"
7,71215,691.03125,754.30994,51.29899,11.979668,0.46495274,0.45204195,0.3037988,0.28936887,691.03125,340.37424,8.71,Inf,20,"(abs(((X3 + X8) + sqrt(abs(((sqrt(abs(X2)) * (X5 + exp(sin(37.405117)))) / 0.15468565))))) ^ (1.524028 / log(abs(-13.086599)))) [likelihood params: Float32[0.68187463]]"
8,82675,679.09155,716.96173,24.953299,12.916871,0.44860137,0.42359293,0.32828265,0.33409208,679.09155,329.75476,9.882,Inf,12,"(abs(((X3 + X10) + 3.9091115)) ^ (sqrt(abs((0.0037835094 * X9))) + 0.5452405)) [likelihood params: Float32[0.66977733]]"
9,94212,676.9978,755.4417,62.345276,16.098637,0.44579387,0.4467916,0.3324865,0.29762268,676.9978,338.36407,10.942,Inf,26,"(abs(((X3 + X8) + 3.9574578)) ^ ((2.1631036 + exp((((42.742603 * (log(abs(0.38753292)) + (X10 * 0.25611478))) - -0.31583312) * 0.18478608))) / log(abs((14.535536 - -21.658749))))) [likelihood params: Float32[0.6676779]]"
10,106738,662.60205,792.6305,107.727875,22.30056,0.42696026,0.451693,0.36068714,0.2899174,662.60205,340.44925,12.54,Inf,42,"(((((((X10 * 0.59795266) - -20.713825) - (0.29144916 + (sqrt(abs(-179.93808)) * (-1.8108763 + log(abs(((log(abs(sqrt(abs(X3)))) * X7) + -28.710733))))))) * (log(abs(3.288667)) + (log(abs((X8 - 0.91948))) * 0.103029594))) - (0.24981532 * sin(X4))) - -1.6775119) + (1.4054246 / X10)) [likelihood params: Float32[0.6534219]]"
11,119923,662.5993,789.50836,107.727875,19.181206,0.4269567,0.45161018,0.3606925,0.29004765,662.5993,340.41705,14.094,Inf,42,"(((((((X10 * 0.5979184) - -20.713654) - (0.29162154 + (sqrt(abs(-179.94118)) * (-1.8108634 + log(abs(((log(abs(sqrt(abs(X3)))) * X7) + -28.711147))))))) * (log(abs(3.2885954)) + (log(abs((X8 - 0.9194546))) * 0.10300434))) - (0.2500473 * sin(X4))) - -1.6773145) + (1.4049608 / X10)) [likelihood params: Float32[0.6534191]]"
12,132971,654.62195,780.9708,104.36608,21.982786,0.41686508,0.42600116,0.3758033,0.33030623,654.62195,330.4693,15.474,Inf,42,"(((((((X10 * 0.61598414) - -20.680666) - (0.3246007 + (sqrt(abs(-180.56877)) * (-1.8084015 + log(abs(((log(abs(sqrt(abs(X3)))) * 2.558551) + -28.774658))))))) * (log(abs(3.5478122)) + (log(abs((X8 - 1.0038719))) * 0.0479519))) - (0.31044218 * sin(X4))) - -1.5872146) + (1.5992565 / X10)) [likelihood params: Float32[0.64565057]]"
13,146599,654.62195,780.9708,104.36608,21.982786,0.41686508,0.42600116,0.3758033,0.33030623,654.62195,330.4693,18.394,Inf,42,"(((((((X10 * 0.61598414) - -20.680666) - (0.3246007 + (sqrt(abs(-180.56877)) * (-1.8084015 + log(abs(((log(abs(sqrt(abs(X3)))) * 2.558551) + -28.774658))))))) * (log(abs(3.5478122)) + (log(abs((X8 - 1.0038719))) * 0.0479519))) - (0.31044218 * sin(X4))) - -1.5872146) + (1.5992565 / X10)) [likelihood params: Float32[0.64565057]]"
14,161028,654.6217,781.31903,104.36608,22.331251,0.41686475,0.4259774,0.37580377,0.33034354,654.6217,330.4598,21.412,Inf,42,"(((((((X10 * 0.6097183) - -20.681747) - (0.32351843 + (sqrt(abs(-180.56181)) * (-1.8084879 + log(abs(((log(abs(sqrt(abs(X3)))) * 2.536377) + -28.772882))))))) * (log(abs(3.5897331)) + (log(abs((X8 - 1.0038855))) * 0.048463196))) - (0.31043625 * sin(X4))) - -1.5897081) + (1.597196 / X10)) [likelihood params: Float32[0.64565057]]"
15,176881,647.656,791.7082,119.89476,24.157406,0.4082482,0.43550828,0.38870585,0.31536055,647.656,334.46027,23.964,Inf,50,"(sqrt(abs((((((X10 * 0.13629) - -21.54935) - (-0.54424727 + (sqrt(abs(-174.51733)) * (-1.8722525 + log(abs(((log(abs(sqrt(abs(X3)))) * X7) + -35.14139))))))) * (0.16316989 + (log(abs((X8 - -10.24299))) * -0.036487263))) * ((X5 * ((log(abs(-0.5640625)) + (X10 * -2.247323)) + (log(abs(X8)) * -13.165676))) - 10.998484)))) + sqrt(abs(7.768478))) [likelihood params: Float32[0.638943]]"
