Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
1,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
2,-4.063169881631757 + (-1.5775168109161508)^((1.5327622703189272)((((X_2)^(-1))((sin(-1.5775168109161508))^(X_0) + X_4))^(log(X_2)))),18,inf,inf,inf,inf,-inf,-inf
3,(2)(1348.8926448590853) + (2)(X_0) + (5.186033287176115)((-0.058608409488118386)(1348.8926448590853 + X_0 + (X_0)(X_5) - (X_2)) - (X_1)),15,15942.626371226084,54429.68886077206,15942.626371226084,54429.68886077206,0.8885226590633983,0.2885218114698344
4,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
5,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
6,((X_3)^(-1))(((3.3512056240058284e-12)(X_4))^(-0.2532678364149141)) - (X_4),12,38430.64926994024,43418.907901128696,38430.64926994024,43418.907901128696,0.731277238058323,0.4324493380722413
7,(3522.350542558514)((X_1)((log(86.10611973410039) - (X_3))^(-1))) + sin(86.10611973410039 + log(X_3)),16,168718.34324977416,81217.16365679858,168718.34324977416,81217.16365679858,-0.1797474164394648,-0.0616309166107074
8,-5514.768567994141 + (1738.2296119962489)((X_3)^(-1)) + (12069.315992092057)((X_3)((sqrt(X_4))^(-1))) - (X_0),16,7497.874891312142,15806.349352999308,7497.874891312142,15806.349352999308,0.947571803033197,0.7933871561582286
9,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
10,-0.30765163863877376 + (2)(X_1) + (-1.9814359902100476 - (X_3))^((-0.27040683334916693)(X_1 + X_4)) + X_4,19,inf,inf,inf,inf,-inf,-inf
11,18693.62954873724 + (-63081.06868319481)((X_4)^(-1)) + (2)(X_5),10,25642.660650041227,19730.8389494242,25642.660650041227,19730.8389494242,0.8206960661785626,0.7420881535842452
12,exp(7.771977107441652 - (X_3)),6,94521.50302689004,66370.61045771261,94521.50302689004,66370.61045771261,0.339067129002893,0.1324359428016612
13,1662.1751061670411 + (log(-2.424648183907504) - (X_3))^((-0.7237423663070598)((-3.4861636620704646 + X_4)^(log(-2.424648183907504)))),22,142994.96991016404,80327.35122665387,142994.96991016404,80327.35122665387,0.0001208934015486,-0.0499997250830399
14,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
15,(1.6393035898475823)((-0.6547136060704641 - (X_3))^((-4.992992070547231)(sqrt(X_1)))),13,inf,inf,inf,inf,-inf,-inf
16,-3.4687658744400904 + (-3.822491037610942 - (X_3))^((-3.998014408029386)(X_1 + X_4)) - (X_4),18,inf,inf,inf,inf,-inf,-inf
17,-2447.4992955014864 + (X_2 - (X_3))^(6.1779656694532505),9,33210.519362027655,25907.51651455484,33210.519362027655,25907.51651455484,0.7677785138159992,0.6613496548503076
18,(exp(X_4))(exp(((5.975022242812412)^(-1))((X_4)(X_4)) + ((5.975022242812412)^(-2))((X_4)((X_4)(X_4))))),15,15243.153162536606,8645.48017569824,15243.153162536606,8645.48017569824,0.8934136608058609,0.8869905247830221
19,(4743.771730239418)(-3.335936150508004 + X_4) - (X_5),8,23708.06653555305,18751.320599992094,23708.06653555305,18751.320599992094,0.8342235366625965,0.7548919368773788
20,8987.41914942227 + (-1230.9130413190956)((X_2)(exp(X_3))),7,21462.07062904497,40898.18496926187,21462.07062904497,40898.18496926187,0.8499284553868981,0.4653989915221915
21,(37.547532743091374)(((-76.40604478855069 + X_0)^(-1))((1 + 2378.6384009416674 + X_3 + X_4 + ((log(2378.6384009416674))^(-1))(X_4))^(-71.6223801515105))),15,2909537.263422825,2640951.9080883395,2909537.263422825,2640951.9080883395,-19.34467031528312,-33.52122764045731
22,(-3142.0006616652327)(X_3) - ((exp(X_4))(log((-4.950239596991549e-30)(X_3)))),12,21174.214808139404,23231.769724038237,21174.214808139404,23231.769724038237,0.8519412606010748,0.6963257041228251
23,(4.0454613101877355)(sin(X_1 + X_5) + exp(sqrt(30.394565622366787 + (-2228.3542809473197)((30.394565622366787 + log(30.394565622366787) - (X_3))^(-1))))),23,153062.15135813298,82325.1410843612,153062.15135813298,82325.1410843612,-0.0702729421192642,-0.0761138539486552
24,(((X_1 + X_4)^(-1))((log((X_1 + X_4)^((sin(log(-2562.9315166959755)))^(X_2))))^(-1)))((104530.81185785988 + sqrt((log(-2562.9315166959755))((X_1)^(-1)) - (X_1 + X_4)))((230.47118527225624 + sqrt((log(-2562.9315166959755))((X_1)^(-1)) - (X_1 + X_4)))^((-1)(X_3)))),65,22159.757780243435,33017.52578205202,22159.757780243435,33017.52578205202,0.8450499424863128,0.5684111020136153
25,(6.2477783693504135e-28)(-1.0916914036091087e+114 + (X_2 - (X_3))^((3.649479538424455 + X_4)^(2.6960116799480023))),15,4.3859943329607653e+207,7.546654552937516e+204,4.3859943329607653e+207,7.546654552937516e+204,-3.0668659869237555e+202,-9.8646165781348e+199
26,(-4453.95849836185)((((X_3)^(-1))((X_5)^(-1)))((log((X_4)(log(X_4))))((-2.0005172227038437 + log((X_4)(log(X_4))))^(-1)))),22,10588.412539004428,32634.81075958158,10588.412539004428,32634.81075958158,0.9259615042651717,0.5734137650199584
27,4.463801388722624 + (-0.2857385639491863 - (X_3))^((-0.013383840071188757)((X_1 + X_4)^(-1.7566938200240187))),15,inf,inf,inf,inf,-inf,-inf
28,-1.5567836551519445 + X_1 + (-2.5839433232175213 - (X_3))^((-0.9953711372857788)(X_1 + X_4)),16,inf,inf,inf,inf,-inf,-inf
29,(150.87718573654456)(log(-61335.90723653097 + X_4)),6,143012.38281102004,80332.59699315253,143012.38281102004,80332.59699315253,-8.64697789593194e-07,-0.0500682951690361
30,(6.901033974573746)(61.984893808888195 + (22.247808947873917)((X_3)^(-2))) - (X_0 + X_1 + X_4),16,8099.712785096399,19275.481073442585,8099.712785096399,19275.481073442585,0.9433635072034056,0.7480403683316978
31,(((2)((9.677197576155434 + sqrt(9.677197576155434))^(-1)))((X_4)^((sqrt(9.677197576155434))(sqrt(9.677197576155434)))) - (X_3))((X_5)^(-1)),13,17055.31561364423,37104.11516216259,17055.31561364423,37104.11516216259,0.880742282408683,0.5149932105965811
32,2.3378941218233784 + (log((sqrt(-0.2408996131459853))(-0.2408996131459853 + (X_4)^(X_4))) - (X_3))^((-3.1447016349731305)(X_1 + X_4)),23,2901765.5494594728,2633469.613715087,2901765.5494594728,2633469.613715087,-19.29032732392267,-33.42342275936846
33,891.172716592886 + (((X_4)^(-1))(sqrt(X_3)))^((1.5855973445079148)(1 + log(((X_4)^(-1))(sqrt(X_3))) + ((X_4)^(-1))(((log(((X_4)^(-1))(sqrt(X_3))))^(-1))(sqrt(X_3))) - (log(X_4)))),44,9724.80764340392,8817.084273219418,9724.80764340392,8817.084273219418,0.932000181653681,0.8847474002125137
34,-2585.839212703553 - ((X_2)(X_0 + (-2)(X_3) + (-80.28788812237258)((X_4)(X_4)) - (X_1))),18,6068.401992371836,24300.980181753937,6068.401992371836,24300.980181753937,0.9575672601181356,0.682349509594891
35,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
36,-1.4378368367896597 + ((-3.8663495392101255)^(X_4) - (X_3))^(-1.2874391575435218),11,inf,inf,inf,inf,-inf,-inf
37,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
38,-2029.669743700539 + ((-7.418513602744912)(-7.418513602744912) - (X_3))^(((-1.0741720844883615 + X_2)^(-1))(sqrt(-7.418513602744912) + X_4)) - (X_0),22,7200.083315232328,28703.14274018363,7200.083315232328,28703.14274018363,0.9496540830968264,0.6248066004171726
39,400.5652893690784 + (0.29026707764778903)(((X_1 + X_4)^(log(X_4)))^(X_4)) - (X_1),15,4576.917465601436,4545.755666493461,4576.917465601436,4545.755666493461,0.9679963277774352,0.9405801121632276
40,0.2648953786995971 + (-1.9054005280508326 - (X_3))^((4.886411466162544)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
41,-1.7116729697669362 + (-2.3343695852209914 - (X_3))^((-3.7416234953463423)(1.5860613821203975 + X_1)) - (X_0),16,inf,inf,inf,inf,-inf,-inf
42,-805.4601550061477 + (8.267229985811966)^(X_4),5,18237.18013524232,12521.055180239844,18237.18013524232,12521.055180239844,0.8724782040098533,0.8363309097556924
43,2.9455814403736813 + (-1.2444199311144652 - (X_3))^((4.662072498717304)(1 + X_1 + X_4)) - (X_5),19,inf,inf,inf,inf,-inf,-inf
44,1658.5993476642489 + (log(-2.708007421373956) - (X_3))^((-31.6957687464529)((X_1 + X_4)^(((-2.708007421373956)^(-1))(X_0)))),20,140758.38628419238,79507.2968449885,140758.38628419238,79507.2968449885,0.0157599976244051,-0.039280376540447
45,148.52833393433923 + (-481.92217914053396)(((X_3)^(-1))(log(X_3))),9,13002.676773867915,21612.69091751722,13002.676773867915,21612.69091751722,0.9090799848119736,0.7174895079302976
46,((3.304940133031778)((log(X_4))^(-1)) - (X_3))(sqrt((-3.6744741778070122)^((log(X_4))^((2)(X_4))))),21,inf,inf,inf,inf,-inf,-inf
47,-1186.7860887319566 + (977.5900252285574)((X_3)^(-1)),7,14293.894431557404,23998.42392906874,14293.894431557404,23998.42392906874,0.9000512647191913,0.6863043764900438
48,760.388359951762 + (1.931179871182149 - (X_3))^((2.5342253623737014)(X_1 + X_2 - (X_3))),18,6205.131841850476,11802.886029745196,6205.131841850476,11802.886029745196,0.9566111892869174,0.845718464543286
49,-1042.336538237968 + ((6.31691010881677)((1.1649943061326562)^(X_1)))^(X_4),9,6419.608333871879,5817.013962701705,6419.608333871879,5817.013962701705,0.9551114822457294,0.9239628474190954
50,(578.787136105351 - (X_1))((X_3)^(-1)),9,36283.62347953517,41816.91171437289,36283.62347953517,41816.91171437289,0.7462901173959862,0.4533898462552066
51,0.5300701129635508 + (log(0.5266841161164484) - (sqrt(1)) + (log(0.5266841161164484))^(X_4))^((3.077476410119605)(X_1 + X_4)),15,inf,inf,inf,inf,-inf,-inf
52,1.8200259634295524 + (3.3994166004663597 - (X_3))^((-3.8735658772348804)((X_1)((X_4)^(-1)) + X_4)),18,2903486.123338617,2635126.0781102614,2903486.123338617,2635126.0781102614,-19.302358277698158,-33.44507524924872
53,1662.8884229436899 + (0.47573640537337086 - (X_3))^((0.020788864983102562)((X_4)(X_1 + X_4))),14,142964.875945895,80324.85189826162,142964.875945895,80324.85189826162,0.0003313226643838,-0.0499670550885154
54,1623.0279201057624 + exp(X_4),4,141040.54427388796,79493.47685928858,141040.54427388796,79493.47685928858,0.0137870339681752,-0.0390997284677299
55,(2)((X_1)(((X_3)^(-1))((exp((-1.3507946686689305)(X_4)))^(-1)))),10,6410.1965822999655,11058.37640135126,6410.1965822999655,11058.37640135126,0.9551772930484392,0.8554503291348317
56,sqrt((-971236.9061610381)((X_3)^(-1))),9,77985.69820670313,59320.30469521105,77985.69820670313,59320.30469521105,0.4546922154019611,0.2245940807127447
57,X_3 + ((X_4)^((0.5297209796402608)(X_4)))((2)(((X_0)^(-1))(X_4)) + (X_4)^(X_4)),18,15013.903242701452,6521.637677582535,15013.903242701452,6521.637677582535,0.8950166696751697,0.9147523519201928
58,(0.0339685719549853)^(1.5086782517918027 - (X_4)),7,15749.17503867795,8909.647698279432,15749.17503867795,8909.647698279432,0.8898753496208357,0.8835374565335354
59,992.0933481146259 + (1.7123436431099115 - (X_3))^(20.366506515207135),9,10263.891187821248,12817.016683579066,10263.891187821248,12817.016683579066,0.9282306898099292,0.8324622461884785
60,(X_4)^(-2.5682584912747157 + X_1 + (1.7040105397074734)(X_4)),8,8680.88172111959,11789.382358493242,8680.88172111959,11789.382358493242,0.9392997371498246,0.8458949779087295
61,X_1 + (-954.0431038298798)(X_1) + (X_1)((exp(X_4 + log(X_4)))(sqrt(exp(X_4 + log(X_4))))),15,17904.368531002445,3590.1923990713576,17904.368531002445,3590.1923990713576,0.8748053583826401,0.9530707663771528
62,(0.27142303400901757)((1.4389854047390105 + X_4)^((1.4389854047390105)(X_4))),9,15554.105604121369,8740.664675218248,15554.105604121369,8740.664675218248,0.8912393546069666,0.8857463197046526
63,0.908362472168406 + (-3.851698566668621 - (X_3))^((-3.378705465921507)(X_1 + X_3 + X_4)),18,inf,inf,inf,inf,-inf,-inf
64,(1.5572369828491581)((X_2)(((X_3)^(-2))(X_5))),7,17751.542014328996,9285.054006897317,17751.542014328996,9285.054006897317,0.8758739836710121,0.8786303294488765
65,(-25071716994.57448)((-15581991.299221842 + X_3)^(-1)) + (426.725877368102)(((X_0)^(-1))(X_4)),14,120837.24119087498,65302.33703175851,120837.24119087498,65302.33703175851,0.1550567628941077,0.1463998889101337
66,(((2)(13.437436185197605))((0.9745955463171692 + exp(log(-0.07509862302355264) + X_3))^((2)(13.437436185197605))))^((exp(-0.07509862302355264))((-0.07509862302355264)^(-1))),12,2909537.263422825,2640951.9080883395,2909537.263422825,2640951.9080883395,-19.34467031528312,-33.52122764045731
67,(exp(X_2) - (sin(exp(X_2))))^(sqrt(-1.069472199816339 + X_2)),14,140186.43023663943,71711.36297406585,140186.43023663943,71711.36297406585,0.019759347407129,0.0626242461843489
68,(66.73164394328424)(((X_1)^((-1)(-1.8586952560832353)))((X_3)^(-1.8586952560832353))),8,6463.066198744753,11762.412477428525,6463.066198744753,11762.412477428525,0.954807607143472,0.8462475149620623
69,2.039096783551245 + (-3.8546514322126137 - (X_3))^((1.8541215087454468)(-0.45180932637136806 + X_2)),13,inf,inf,inf,inf,-inf,-inf
70,0.8388020021581042 + ((-3.8072858120573527)((X_3)^(-1)))^(log(X_1 + X_4)),12,inf,inf,inf,inf,-inf,-inf
71,624.9964723904648 + (-2)((X_0)(sin((8.069544787748528)((X_0)^(-1))) + sqrt(((log(8.069544787748528))(X_3))^(X_1)))) + (sqrt((log(8.069544787748528))((X_3)^(-1))))(624.9964723904648 + (-2)((X_0)(sin((8.069544787748528)((X_0)^(-1))) + sqrt(((log(8.069544787748528))(X_3))^(X_1))))),45,6081.436437985825,36068.89942842338,6081.436437985825,36068.89942842338,0.9574761179622702,0.5285250427711634
72,1663.2874088004723 + (log(60.06271172563553 + X_2) - (X_3))^((-165.85196720145672)(X_1 + X_4)),18,143012.25914863567,80333.55946036211,143012.25914863567,80333.55946036211,0.0,-0.0500808760681945
73,1632.0240846752547 + (-1.4021200540485284 + X_1 - (X_3))^((-5.856292693239817)(-3.3946486214935145 + X_4)),14,139803.35143502135,78407.04271518879,139803.35143502135,78407.04271518879,0.0224379905101648,-0.0248983943616565
74,(X_4)((-0.19228391073236945 + X_4)^((1.3862973793964952)(-0.19228391073236945 + X_4))),11,15574.272001708649,8699.208949095682,15574.272001708649,8699.208949095682,0.8910983429363075,0.8862882086175459
75,(0.0004829881500038205)((1194228.012440665 + X_0)((X_3)^(-1))),8,36289.03917643761,41775.20286640128,36289.03917643761,41775.20286640128,0.7462522486361002,0.4539350438527241
76,-1382.7665931047807 + (((exp(0.8925439409606574))^(X_2))(sqrt(X_2)))^((exp(0.8925439409606574))((exp(0.8925439409606574) + X_2)^(-1)) + sqrt(sqrt(X_2))),21,139962.75604486925,73362.06379037822,139962.75604486925,73362.06379037822,0.0213233685134432,0.0410470949792532
77,X_4 + (6.948254505335014e-06)(((X_5)^(-1))((131354.37975583 + (2)(X_2) + log(X_2))^(sqrt(X_4)))),18,13595.224140709512,27981.357111547077,13595.224140709512,27981.357111547077,0.9049366521328795,0.6342414280327233
78,(-0.0005208501352558794)(15784288.247809434 + X_4 + log((X_2)^(X_2)) + (-227465192.13678783)(((X_5)^(-1))(sqrt(log((X_2)^(X_2))))) - (X_0)),25,109373.79710626764,356843.42321009794,109373.79710626764,356843.42321009794,0.2352138358111444,-3.664482153918791
79,((-1)(-8.679356954860538))((X_4)^(-1)) + (log(X_4))^((X_2)((sqrt(((X_2)^(-1))(exp((-8.679356954860538)((X_4)^(-1))))))^(-1))) - (X_0 + X_4),29,28381.673541435237,3952.664081550946,28381.673541435237,3952.664081550946,0.8015437717689813,0.948332714379396
