Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,929.8859092903226,0.2552474103301109,1046.21169425,0.3907812365250233,0.32708686653802865
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,506.33538425806444,0.50680446162191,625.2034327499999,0.6682721895025328,0.5978752643511819
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,367.12480438709673,0.5649409305827621,477.91639,0.7594766012312265,0.6926088502974754
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,270.55083703225813,0.6109500825645593,382.7184165000002,0.8227474524055275,0.7538392561505064
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,192.8625367741936,0.64372193588993,307.83922574999997,0.873645277339569,0.8020008195851424
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,154.87590258064512,0.6459728524990331,299.0249212500002,0.8985323845435395,0.8076700940665701
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,115.28852722580643,0.681161201194004,281.68475,0.9244682242223026,0.8188231226885352
maxfeatlog2_maxsampl0.1,X,log2,0.1,891.0835970322579,0.28326645639314274,1040.96208975,0.41620273873045965,0.3304633608297155
maxfeatlog2_maxsampl0.2,X,log2,0.2,549.5673903225806,0.46966525164527373,670.01762475,0.6399485542973623,0.5690512141823445
maxfeatlog2_maxsampl0.3,X,log2,0.3,369.6677655483872,0.5700005972257387,479.96666200000004,0.7578105692602414,0.691290135391542
maxfeatlog2_maxsampl0.4,X,log2,0.4,273.5336508387097,0.608027441105195,422.271843,0.8207932490772618,0.7283988789194404
maxfeatlog2_maxsampl0.5,X,log2,0.5,212.4017557419356,0.6178397207736688,330.33859500000005,0.8608440737726935,0.7875294452484322
maxfeatlog2_maxsampl0.6,X,log2,0.6,151.81419135483867,0.651551605080623,276.37448224999986,0.9005382778563297,0.8222386349895483
maxfeatlog2_maxsampl0.7,X,log2,0.7,121.50701703225805,0.6651134788094146,284.2212014999999,0.9203941538092348,0.8171917018813315
maxfeat0.1_maxsampl0.1,X,0.1,0.1,918.0863104516129,0.26542412147219197,1087.553975,0.39851179458832986,0.3004959157420807
maxfeat0.1_maxsampl0.2,X,0.1,0.2,616.9024983225804,0.3972979014493325,762.7653159999999,0.595833667917891,0.5093968059173501
maxfeat0.1_maxsampl0.3,X,0.1,0.3,438.3888652903226,0.47614407230250766,687.5275680000002,0.7127876444141448,0.5577889898697539
maxfeat0.1_maxsampl0.4,X,0.1,0.4,324.08299070967746,0.536278581786215,573.8327274999999,0.7876756310738122,0.630916399742724
maxfeat0.1_maxsampl0.5,X,0.1,0.5,226.60834270967732,0.5768517404004238,489.82923175,0.8515365670568505,0.6849466269496703
maxfeat0.1_maxsampl0.6,X,0.1,0.6,178.44370593548385,0.5846107468754793,447.3545945,0.8830918365427487,0.7122658983759447
maxfeat0.1_maxsampl0.7,X,0.1,0.7,142.06240309677415,0.6219147154568433,464.2196860000002,0.9069272039868288,0.7014184364045666
maxfeat0.2_maxsampl0.1,X,0.2,0.1,976.663253032258,0.22021056609643053,1144.1126829999998,0.36013485805171697,0.264117907702203
maxfeat0.2_maxsampl0.2,X,0.2,0.2,559.2811953548386,0.4573850386385786,729.2879915,0.6335845130410478,0.5309290937449751
maxfeat0.2_maxsampl0.3,X,0.2,0.3,392.82891109677416,0.5283154992438487,542.8499107499999,0.7426364448750026,0.6508442445730825
maxfeat0.2_maxsampl0.4,X,0.2,0.4,279.6634767741936,0.5901327512852758,426.45598799999993,0.8167772671816093,0.7257076777616981
maxfeat0.2_maxsampl0.5,X,0.2,0.5,198.3485261935484,0.6309519958726394,378.7135160000001,0.8700511077139137,0.7564151689982311
maxfeat0.2_maxsampl0.6,X,0.2,0.6,149.61268567741936,0.6594460469935819,327.6306549999998,0.9019806037945775,0.7892711657822802
maxfeat0.2_maxsampl0.7,X,0.2,0.7,127.92598929032258,0.6465606055252667,355.0123952499999,0.9161887364534405,0.7716594981508282
maxfeat0.3_maxsampl0.1,X,0.3,0.1,909.6095273548386,0.2740250524165253,1050.79991675,0.4040653955891276,0.32413576668274646
maxfeat0.3_maxsampl0.2,X,0.3,0.2,551.8063407741936,0.46853887892060575,671.77926025,0.6384816962538262,0.5679181474513588
maxfeat0.3_maxsampl0.3,X,0.3,0.3,369.875898967742,0.5651140154639205,464.0541237499999,0.7576742097530047,0.7015249244251488
maxfeat0.3_maxsampl0.4,X,0.3,0.4,291.41162296774183,0.5863023748076349,388.6043025000001,0.8090804185406626,0.7500535118186203
maxfeat0.3_maxsampl0.5,X,0.3,0.5,205.02160748387098,0.6195930454965453,315.90454700000004,0.8656792097298255,0.7968132838076861
maxfeat0.3_maxsampl0.6,X,0.3,0.6,145.70556696774196,0.6651418612745521,309.4065257500002,0.9045403694661276,0.8009927475478371
maxfeat0.3_maxsampl0.7,X,0.3,0.7,125.20520929032251,0.6602782476470289,295.806754,0.9179712672034251,0.8097399877793857
maxfeat0.4_maxsampl0.1,X,0.4,0.1,923.4442270967742,0.26496524224354046,1052.8057107500001,0.3950015323929835,0.3228456595915742
maxfeat0.4_maxsampl0.2,X,0.4,0.2,503.2128038709678,0.5097216436195737,604.1139927500002,0.6703179615088319,0.611439785978453
maxfeat0.4_maxsampl0.3,X,0.4,0.3,354.26519135483863,0.5841261593510035,448.74823375,0.7679016321645998,0.7113695232352468
maxfeat0.4_maxsampl0.4,X,0.4,0.4,257.70151187096764,0.625841885590374,329.50884125,0.8311657431958714,0.7880631347483518
maxfeat0.4_maxsampl0.5,X,0.4,0.5,188.2270561290322,0.6409697078767778,281.99931324999994,0.8766822324741108,0.8186207986814601
maxfeat0.4_maxsampl0.6,X,0.4,0.6,154.06021354838705,0.6508840759612,267.6855002500001,0.8990667867305686,0.8278273032641903
maxfeat0.4_maxsampl0.7,X,0.4,0.7,125.09459083870968,0.656655989946002,229.76544050000004,0.918043739359026,0.8522171149702524
maxfeat0.5_maxsampl0.1,X,0.5,0.1,874.7437580645162,0.3009330645054734,993.2363384999996,0.4269078546934545,0.3611600974433191
maxfeat0.5_maxsampl0.2,X,0.5,0.2,530.595820516129,0.4845215196344105,624.3412399999999,0.6523778600683106,0.598429818298762
maxfeat0.5_maxsampl0.3,X,0.5,0.3,373.4572083870968,0.5650787153016019,435.15648225,0.7553278994430166,0.7201116049204053
maxfeat0.5_maxsampl0.4,X,0.5,0.4,262.8389607741936,0.6220524895797414,327.67308624999987,0.8277999213923903,0.789243874417109
maxfeat0.5_maxsampl0.5,X,0.5,0.5,183.72353329032256,0.6552107418131855,293.45901475000005,0.8796327348827062,0.8112500307123331
maxfeat0.5_maxsampl0.6,X,0.5,0.6,148.72396348387096,0.6662926452784256,267.874315,0.9025628539721713,0.8277058594629362
maxfeat0.5_maxsampl0.7,X,0.5,0.7,115.85679200000001,0.6796299113149271,238.70680124999996,0.9240959231049269,0.8464661191509889
maxfeat0.6_maxsampl0.1,X,0.6,0.1,907.6175912258063,0.27479086532170716,1026.8054150000003,0.4053704211340101,0.33956879562630626
maxfeat0.6_maxsampl0.2,X,0.6,0.2,493.35700954838717,0.5232682708381977,575.2044172500001,0.6767750276610104,0.6300341423058369
maxfeat0.6_maxsampl0.3,X,0.6,0.3,356.83280735483856,0.5742615079957183,401.43042625000015,0.7662194474697137,0.7418038744171087
maxfeat0.6_maxsampl0.4,X,0.6,0.4,256.11292129032256,0.6315540120247347,298.2018009999999,0.8322065151653566,0.8081995169641423
maxfeat0.6_maxsampl0.5,X,0.6,0.5,188.2590796129033,0.6471099590252336,267.0170722499999,0.8766612521505559,0.8282572296189099
maxfeat0.6_maxsampl0.6,X,0.6,0.6,144.29896141935487,0.667871637936798,242.8336930000001,0.9054619131569439,0.8438117427239106
maxfeat0.6_maxsampl0.7,X,0.6,0.7,119.48675948387098,0.6778408573335293,223.58379975,0.9217177342541398,0.8561930858658948
maxfeat0.7_maxsampl0.1,X,0.7,0.1,895.427853419355,0.2883485351993095,995.9453804999999,0.41335658042445256,0.3594176681138447
maxfeat0.7_maxsampl0.2,X,0.7,0.2,528.6919606451614,0.48778475518460873,654.1759015000002,0.6536251820729054,0.5792404557002733
maxfeat0.7_maxsampl0.3,X,0.7,0.3,358.2312932903226,0.580129809298108,432.71298125000004,0.7653032233783056,0.7216832408747387
maxfeat0.7_maxsampl0.4,X,0.7,0.4,259.0978988387097,0.624834662196567,304.17307374999996,0.830250894252231,0.8043588527094389
maxfeat0.7_maxsampl0.5,X,0.7,0.5,186.34883690322582,0.6497501054546124,261.34848324999996,0.8779127558994566,0.8319032106447982
maxfeat0.7_maxsampl0.6,X,0.7,0.6,142.13599148387098,0.6810195136828885,241.5760365,0.9068789922376826,0.8446206550892427
maxfeat0.7_maxsampl0.7,X,0.7,0.7,108.45200632258064,0.7034701295724315,218.58826449999992,0.9289472003735948,0.8594061652998874
maxfeat0.8_maxsampl0.1,X,0.8,0.1,875.0239032258063,0.301725686396487,1006.0187035000001,0.4267243163829484,0.35293860524200027
maxfeat0.8_maxsampl0.2,X,0.8,0.2,518.0574521290323,0.4971253889403826,630.8981799999999,0.6605924261870837,0.5942124585946293
maxfeat0.8_maxsampl0.3,X,0.8,0.3,382.12321212903225,0.54231346826601,470.66705400000006,0.7496503297205539,0.6972715523396045
maxfeat0.8_maxsampl0.4,X,0.8,0.4,271.2358623225807,0.6121687476051603,331.900978,0.8222986551324966,0.7865245357774562
maxfeat0.8_maxsampl0.5,X,0.8,0.5,182.71381767741934,0.6553679922235872,270.24582599999997,0.8802942544207577,0.8261805267727931
maxfeat0.8_maxsampl0.6,X,0.8,0.6,139.56006851612895,0.6730496777338479,224.14576725000003,0.9085666192783077,0.8558316338639652
maxfeat0.8_maxsampl0.7,X,0.8,0.7,113.55468206451614,0.6810192163592843,228.794429,0.9256041603566876,0.8528416600739669
maxfeat0.9_maxsampl0.1,X,0.9,0.1,858.6378962580648,0.30978850085801735,1008.8402775000001,0.4374596795102361,0.35112379643029423
maxfeat0.9_maxsampl0.2,X,0.9,0.2,530.3092704516129,0.4946366740552919,645.6584325000001,0.6525655945787856,0.5847188084901109
maxfeat0.9_maxsampl0.3,X,0.9,0.3,333.65649470967736,0.6033775065290001,409.9392792500001,0.7814035086438101,0.736331063354237
maxfeat0.9_maxsampl0.4,X,0.9,0.4,265.36209174193533,0.6218365824652995,318.15861399999994,0.8261468812582236,0.7953634899501528
maxfeat0.9_maxsampl0.5,X,0.9,0.5,190.29943729032254,0.644267134431629,281.4850557499999,0.8753245030194365,0.8189515640778261
maxfeat0.9_maxsampl0.6,X,0.9,0.6,147.45063393548395,0.6699354488215452,234.9182144999999,0.9033970813168533,0.8489029011095032
maxfeat0.9_maxsampl0.7,X,0.9,0.7,108.17445161290321,0.6976225232392717,224.50848425000004,0.9291290415385559,0.8555983378356649
maxfeat1.0_maxsampl0.1,X,1.0,0.1,889.4481255483869,0.2875269343916672,1027.1413862500003,0.41727422492586064,0.33935270220292635
maxfeat1.0_maxsampl0.2,X,1.0,0.2,503.81494283870967,0.5057263608381395,568.1780467499999,0.6699234675674755,0.6345534351181863
maxfeat1.0_maxsampl0.3,X,1.0,0.3,363.4108843870967,0.5686839550551214,404.6650347499999,0.7619097919349891,0.7397234058530311
maxfeat1.0_maxsampl0.4,X,1.0,0.4,263.4210407741935,0.622365975364906,319.7868790000001,0.8274185691702516,0.7943162058208715
maxfeat1.0_maxsampl0.5,X,1.0,0.5,180.66717122580644,0.6766342025113571,271.6080915000001,0.8816351236694095,0.8253043309213699
maxfeat1.0_maxsampl0.6,X,1.0,0.6,142.56824825806447,0.6713351785843871,243.63373149999993,0.9065957973480226,0.8432971657822801
maxfeat1.0_maxsampl0.7,X,1.0,0.7,101.58303032258068,0.7182937533548863,210.16939424999995,0.9334474396214967,0.8648211003376749
