id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,71.9697370625723,"t[0]","$$\theta_{0}$$",71.9697370625723,1,1282.2586111106523,1273.7747835510609,900.7527356147069,1273.7747835510609,0.0,-1.512936463632375e-4,-7.617571677893675e-3,42344.1456651577,42218.86530568152,62399.019517925626
1,0,(24085.285913057258 / x0),"(t[0] / x[:, 0])","$$\frac{\theta_{0}}{x_{0}}$$",24085.285913057258,3,190.8869958963138,204.1778612805484,161.892715966781,204.1778612805484,0.8511322176023653,0.8396822148383327,0.8189004164128753,18781.13175216229,19301.403572525258,30282.15264476766
2,0,(-38.56040461416628 - (-35264.857656931345 / x0)),"(t[0] - (t[1] / x[:, 0]))","$$\left(\theta_{0} - \frac{\theta_{1}}{x_{0}}\right)$$",-38.56040461416628;-35264.857656931345,5,55.19649641075841,71.51356622860808,49.166804374548775,71.51356622860808,0.9569536941046948,0.9438484834992495,0.9450000715265815,11590.60350494237,12778.562045532068,19124.146949285132
3,0,(-153.50144247885487 - (-4075.9262808486633 / Sqrt(x0))),"(t[0] - (t[1] / np.sqrt(x[:, 0])))","$$\left(\theta_{0} - \frac{\theta_{1}}{\operatorname{sqrt}(x_{0})}\right)$$",-153.50144247885487;-4075.9262808486633,6,49.82762764241976,68.00400124682358,46.832408003638285,68.00400124682358,0.9611407346297635,0.9466041480028929,0.9476114194687949,11160.174512874748,12539.638389692338,18785.606695186296
4,0,(Exp(Sin((1.3839901371673808 - x0))) * 70.04145183967154),"(np.exp(np.sin((t[0] - x[:, 0]))) * t[1])","$$\left(\operatorname{exp}(\operatorname{sin}(\left(\theta_{0} - x_{0}\right))) \cdot \theta_{1}\right)$$",1.3839901371673808;70.04145183967154,7,48.12243386423104,67.27034422582796,46.44165490592473,67.27034422582796,0.9624705707200913,0.9471802058964209,0.9480485313107868,11020.042651105021,12491.141643894885,18730.438735111176
5,0,((-54.95790827040623 + Sqrt(x1)) - (-35296.97424439039 / x0)),"((t[0] + np.sqrt(x[:, 1])) - (t[1] / x[:, 0]))","$$\left(\left(\theta_{0} + \operatorname{sqrt}(x_{1})\right) - \frac{\theta_{1}}{x_{0}}\right)$$",-54.95790827040623;-35296.97424439039,8,51.84233637885241,64.64778601952023,50.40984650803149,64.64778601952023,0.9595695159075998,0.9492394042857856,0.9436095555209005,11331.561517685199,12307.906238345926,19310.78923866114
6,0,(-38.631971046314995 + ((33523.369185076255 + (x1 * 5.9163827225190895)) / x0)),"(t[0] + ((t[1] + (x[:, 1] * t[2])) / x[:, 0]))","$$\left(\theta_{0} + \frac{\left(\theta_{1} + \left(x_{1} \cdot \theta_{2}\right)\right)}{x_{0}}\right)$$",-38.631971046314995;33523.369185076255;5.9163827225190895,9,44.021387642676146,58.36926905806297,42.62223956743925,58.36926905806297,0.9656688695546788,0.9541692136541858,0.9523210800985156,10670.308490838079,11847.528810449003,18154.342275527888
7,0,(-38.11544346009556 + (35246.242823805114 / ((2384.2343433276524 / Exp(x1)) + x0))),"(t[0] + (t[1] / ((t[2] / np.exp(x[:, 1])) + x[:, 0])))","$$\left(\theta_{0} + \frac{\theta_{1}}{\left(\frac{\theta_{2}}{\operatorname{exp}(x_{1})} + x_{0}\right)}\right)$$",-38.11544346009556;35246.242823805114;2384.2343433276524,10,34.374613328651954,34.868935386779455,23.827290403146492,34.868935386779455,0.9731921368819058,0.9726213681684484,0.9733458522562266,9752.288824408655,9802.764711679058,14725.833754036214
8,0,(-32.83649827249729 + (34061.70619359698 / ((588.8140587584965 / (x1 + 0.6764648348086134)) + x0))),"(t[0] + (t[1] / ((t[2] / (x[:, 1] + t[3])) + x[:, 0])))","$$\left(\theta_{0} + \frac{\theta_{1}}{\left(\frac{\theta_{2}}{\left(x_{1} + \theta_{3}\right)} + x_{0}\right)}\right)$$",-32.83649827249729;34061.70619359698;588.8140587584965;0.6764648348086134,11,18.746957843317897,18.34803901399824,15.300447048435979,18.34803901399824,0.985379737222369,0.9855933598366853,0.9828843158716469,7868.761141575858,7810.146287741077,12620.083155083585
9,0,(-42.44974639244588 + (37751.597659796615 / (x0 + (1433.926738938469 / (x1 + Log(x0)))))),"(t[0] + (t[1] / (x[:, 0] + (t[2] / (x[:, 1] + np.log(x[:, 0]))))))","$$\left(\theta_{0} + \frac{\theta_{1}}{\left(x_{0} + \frac{\theta_{2}}{\left(x_{1} + \operatorname{log}(x_{0})\right)}\right)}\right)$$",-42.44974639244588;37751.597659796615;1433.926738938469,12,11.773975967834586,11.967943859254465,9.590972227821089,11.967943859254465,0.9908177836625045,0.9906029270733788,0.9892711598154269,6708.117363766589,6745.420011226929,10765.686824402013
