gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
11,7.878349e-5,6.0786435e-5,6.284367e-5,8.459267e-5,8.459267e-5,7.676637e-5,5.7134017e-5,6.436148e-5,0.0001271829,0.0001271829,1241.2246,-211.49756,-45.4375,1710.1416,1710.1416,1395.4907,-155.80392,117.26625,1863.0171,1863.0171,37,15,16,52,52
12,7.878349e-5,5.623121e-5,5.8376634e-5,8.31881e-5,8.31881e-5,6.687446e-5,4.6846624e-5,5.5479908e-5,0.00012798983,0.00012798983,1241.2246,-579.1953,-406.0166,1596.7646,1596.7646,1395.4907,-379.8087,-314.81128,1763.3915,1763.3915,37,16,25,52,52
13,7.266008e-5,4.8615264e-5,5.3202493e-5,8.31881e-5,8.31881e-5,7.346768e-5,4.7250196e-5,5.2626725e-5,0.00012798983,0.00012798983,746.9429,-1193.9546,-823.67334,1596.7646,1596.7646,802.38104,-973.4049,-584.0299,1763.3915,1763.3915,33,16,27,70,70
14,7.205899e-5,4.8615264e-5,5.3387346e-5,8.223909e-5,8.223909e-5,7.238994e-5,4.7250196e-5,5.2712738e-5,0.00012733467,0.00012733467,698.42285,-1193.9546,-808.75195,1520.1606,1520.1606,746.2123,-973.4049,-599.73627,1706.8708,1706.8708,38,13,27,70,70
15,6.853887e-5,4.770046e-5,5.2331747e-5,8.265513e-5,8.265513e-5,6.257379e-5,4.8265643e-5,4.873862e-5,0.00013165342,0.00013165342,414.2793,-1267.7971,-893.95996,1553.7437,1553.7437,629.8213,-1032.4513,-732.81573,1675.948,1675.948,45,17,27,71,71
16,6.666034e-5,4.6917572e-5,4.770046e-5,8.170411e-5,8.170411e-5,6.2349936e-5,4.300566e-5,4.8265643e-5,0.00012601449,0.00012601449,262.64404,-1330.9922,-1267.7971,1476.977,1476.977,408.52377,-1032.4513,-965.69824,1563.0708,1563.0708,56,25,27,78,78
17,6.666034e-5,4.6917572e-5,4.692761e-5,7.85055e-5,7.85055e-5,6.0855626e-5,4.300566e-5,4.73805e-5,0.00012597769,0.00012597769,262.64404,-1330.9922,-1330.1821,1218.7856,1218.7856,408.52377,-1107.2521,-965.69824,1373.6698,1373.6698,50,25,30,78,78
18,6.1119325e-5,4.4474327e-5,4.6831967e-5,7.85055e-5,7.85055e-5,5.8574286e-5,4.343255e-5,4.365617e-5,0.00012597769,0.00012597769,-184.62695,-1528.2109,-1337.9021,1218.7856,1218.7856,-113.0729,-1297.501,-1009.3848,1373.6698,1373.6698,51,25,40,82,82
19,6.1119325e-5,4.4474327e-5,4.661333e-5,7.8372046e-5,7.8372046e-5,6.010862e-5,4.3022585e-5,4.365617e-5,0.000118437085,0.000118437085,-184.62695,-1528.2109,-1355.5505,1208.0127,1208.0127,-113.0729,-1297.501,-1039.1741,1336.1774,1336.1774,60,25,38,94,94
20,5.6286037e-5,4.0937775e-5,4.4474327e-5,7.6251716e-5,7.6251716e-5,5.8741403e-5,3.8360067e-5,4.3022585e-5,0.00011562333,0.00011562333,-574.77,-1813.6814,-1528.2109,1036.8599,1036.8599,-361.5488,-1581.6517,-1297.501,1168.0726,1168.0726,63,40,55,83,83
21,5.5154054e-5,4.093771e-5,4.4474327e-5,7.338874e-5,7.338874e-5,5.334959e-5,3.8362356e-5,4.365617e-5,0.00011588764,0.00011588764,-666.14355,-1813.6868,-1528.2109,805.76074,805.76074,-469.58197,-1584.3939,-1297.501,1026.5178,1026.5178,63,55,56,74,74
22,5.5154054e-5,4.092013e-5,4.4474327e-5,7.220218e-5,7.220218e-5,5.334959e-5,3.7816662e-5,4.3422402e-5,0.00011517265,0.00011517265,-666.14355,-1815.1055,-1528.2109,709.98145,709.98145,-469.58197,-1596.1572,-1297.501,975.05865,975.05865,65,55,57,83,83
23,5.5154054e-5,4.092013e-5,4.4474327e-5,7.233808e-5,7.233808e-5,5.334959e-5,3.7816662e-5,4.3422402e-5,0.000115322626,0.000115322626,-666.14355,-1815.1055,-1528.2109,720.9512,720.9512,-469.58197,-1596.1572,-1297.501,965.72406,965.72406,65,49,55,79,79
24,5.5154735e-5,3.8002112e-5,4.1365405e-5,7.2336916e-5,7.2336916e-5,5.3368072e-5,2.5808562e-5,3.7082486e-5,0.000115320494,0.000115320494,-666.0884,-2050.6482,-1779.1631,720.8574,720.8574,-484.52747,-1788.693,-1429.2653,959.7622,959.7622,78,54,60,88,88
25,5.45554e-5,3.5387657e-5,4.1365467e-5,6.25642e-5,6.25642e-5,5.4061544e-5,3.060261e-5,3.7082486e-5,6.395778e-5,6.395778e-5,-714.4668,-2261.687,-1779.158,-67.99609,-67.99609,-503.39438,-1989.1416,-1467.9391,179.27002,179.27002,75,52,68,85,85
26,5.1496732e-5,3.5387657e-5,4.090142e-5,6.25642e-5,6.25642e-5,5.21933e-5,3.060261e-5,3.4964785e-5,6.2128776e-5,6.2128776e-5,-961.3623,-2261.687,-1816.616,-67.99609,-67.99609,-595.3898,-1989.1416,-1493.4412,179.27002,179.27002,82,42,68,95,95
27,5.01974e-5,3.5387657e-5,4.090139e-5,6.25642e-5,6.25642e-5,5.103514e-5,3.060261e-5,3.4963014e-5,6.2128776e-5,6.2128776e-5,-1066.2444,-2261.687,-1816.6187,-67.99609,-67.99609,-727.52344,-1989.1416,-1489.368,179.27002,179.27002,80,60,68,95,95
28,4.9948234e-5,3.5387657e-5,4.090142e-5,6.25642e-5,6.25642e-5,5.139732e-5,3.060261e-5,3.496599e-5,6.2128776e-5,6.2128776e-5,-1086.3572,-2261.687,-1816.616,-67.99609,-67.99609,-837.01074,-1989.1416,-1492.4614,179.27002,179.27002,82,68,68,98,98
29,4.7813417e-5,3.5387657e-5,4.0570554e-5,6.25642e-5,6.25642e-5,4.5931243e-5,3.060261e-5,3.4121233e-5,6.2128776e-5,6.2128776e-5,-1258.6794,-2261.687,-1843.3237,-67.99609,-67.99609,-837.01074,-1989.1416,-1533.1276,179.27002,179.27002,81,68,68,96,96
30,4.5980705e-5,3.432245e-5,3.923809e-5,6.1790925e-5,6.1790925e-5,4.2314266e-5,3.1629683e-5,3.560493e-5,6.0025715e-5,6.0025715e-5,-1406.6162,-2347.6704,-1950.8799,-130.41553,-130.41553,-1129.0995,-2015.6371,-1643.6184,142.2108,142.2108,83,68,72,98,98
31,4.5980705e-5,3.432245e-5,3.923809e-5,6.1790925e-5,6.1790925e-5,4.2314266e-5,3.1629683e-5,3.560493e-5,6.0025715e-5,6.0025715e-5,-1406.6162,-2347.6704,-1950.8799,-130.41553,-130.41553,-1129.0995,-2015.6371,-1648.7397,142.2108,142.2108,83,68,72,89,89
32,4.6108773e-5,3.432245e-5,3.9219714e-5,6.1790925e-5,6.1790925e-5,4.27294e-5,3.1629683e-5,3.560493e-5,6.0025715e-5,6.0025715e-5,-1396.2783,-2347.6704,-1952.363,-130.41553,-130.41553,-1147.1649,-2015.6371,-1659.0936,142.2108,142.2108,83,68,72,89,89
33,4.5405126e-5,3.39411e-5,3.9219714e-5,6.1790925e-5,6.1790925e-5,4.219824e-5,3.0977073e-5,3.560322e-5,6.0025715e-5,6.0025715e-5,-1453.0769,-2378.453,-1952.363,-130.41553,-130.41553,-1181.0269,-2040.659,-1659.0936,142.2108,142.2108,81,66,72,98,98
34,4.5405137e-5,3.39411e-5,3.7798964e-5,6.1790925e-5,6.1790925e-5,4.2197833e-5,3.0977073e-5,3.3335455e-5,6.0025715e-5,6.0025715e-5,-1453.0759,-2378.453,-2067.0464,-130.41553,-130.41553,-1194.6866,-2040.659,-1794.2549,142.2108,142.2108,83,52,66,98,98
35,4.5453366e-5,3.377825e-5,3.7798964e-5,6.089512e-5,6.089512e-5,4.212273e-5,3.098031e-5,3.3335455e-5,6.141051e-5,6.141051e-5,-1449.1829,-2391.5981,-2067.0464,-202.72461,-202.72461,-1200.678,-2045.619,-1794.2549,72.43637,72.43637,84,63,66,94,94
36,4.5096363e-5,3.407791e-5,3.779895e-5,6.089512e-5,6.089512e-5,4.1890908e-5,3.333785e-5,3.4479734e-5,6.141051e-5,6.141051e-5,-1478.0002,-2367.4097,-2067.0476,-202.72461,-202.72461,-1214.7104,-2073.7112,-1794.8496,72.43637,72.43637,84,63,66,94,94
37,4.5096363e-5,3.3021384e-5,3.5719942e-5,6.089512e-5,6.089512e-5,4.1890908e-5,2.8071741e-5,2.9756067e-5,6.141051e-5,6.141051e-5,-1478.0002,-2452.6926,-2234.8647,-202.72461,-202.72461,-1214.7104,-2150.1543,-1915.2532,72.43637,72.43637,82,57,72,86,86
38,4.5096385e-5,3.126891e-5,3.478721e-5,6.089512e-5,6.089512e-5,4.1891453e-5,2.6883154e-5,2.8739205e-5,9.286041e-5,9.286041e-5,-1477.9983,-2594.152,-2310.1553,-202.72461,-202.72461,-1226.2043,-2263.1482,-1985.4285,72.43637,72.43637,79,64,72,86,86
39,4.0168507e-5,3.1268726e-5,3.478721e-5,6.089512e-5,6.089512e-5,3.688702e-5,2.688344e-5,2.8739205e-5,9.286041e-5,9.286041e-5,-1875.7769,-2594.1672,-2310.1553,-202.72461,-202.72461,-1592.1992,-2272.9678,-1985.4285,72.43637,72.43637,79,64,71,91,91
40,4.007615e-5,3.1268726e-5,3.4731427e-5,6.089512e-5,6.089512e-5,3.3941444e-5,2.688344e-5,2.8703178e-5,9.286041e-5,9.286041e-5,-1883.2319,-2594.1672,-2314.6577,-202.72461,-202.72461,-1598.804,-2272.9678,-1996.8097,72.43637,72.43637,79,64,64,91,91
41,3.8616407e-5,3.1268726e-5,3.4731427e-5,6.089512e-5,6.089512e-5,3.5778896e-5,2.688344e-5,2.8703178e-5,9.286041e-5,9.286041e-5,-2001.0623,-2594.1672,-2314.6577,-202.72461,-202.72461,-1701.2063,-2272.9678,-1996.8097,72.43637,72.43637,80,53,58,93,93
42,3.8616407e-5,3.1268726e-5,3.4731427e-5,6.089512e-5,6.089512e-5,3.5778896e-5,2.688344e-5,2.8703178e-5,9.282558e-5,9.282558e-5,-2001.0623,-2594.1672,-2314.6577,-202.72461,-202.72461,-1701.2063,-2272.9678,-1996.8097,72.43637,72.43637,80,50,53,93,93
43,3.8616407e-5,3.1268726e-5,3.4731427e-5,6.089512e-5,6.089512e-5,3.5778896e-5,2.688344e-5,2.8703178e-5,6.141051e-5,6.141051e-5,-2001.0623,-2594.1672,-2314.6577,-202.72461,-202.72461,-1718.9386,-2272.9678,-1996.8097,72.43637,72.43637,83,53,60,92,92
44,3.8616407e-5,3.1268726e-5,3.2476375e-5,6.089512e-5,6.089512e-5,3.5778896e-5,2.5467049e-5,2.688344e-5,6.141051e-5,6.141051e-5,-2001.0623,-2594.1672,-2496.6855,-202.72461,-202.72461,-1718.9386,-2272.9678,-2198.4878,72.43637,72.43637,83,55,60,92,92
45,3.8616407e-5,3.073982e-5,3.1190477e-5,6.086624e-5,6.086624e-5,3.5778896e-5,2.5054194e-5,2.6628635e-5,6.618123e-5,6.618123e-5,-2001.0623,-2636.8604,-2600.4832,-205.05566,-205.05566,-1718.9386,-2274.1716,-2272.5996,54.085808,54.085808,84,49,60,92,92
46,3.857188e-5,3.073982e-5,3.1190477e-5,6.086624e-5,6.086624e-5,3.7071048e-5,2.5054193e-5,2.6628635e-5,6.618123e-5,6.618123e-5,-2004.6565,-2636.8604,-2600.4832,-205.05566,-205.05566,-1722.3762,-2281.0027,-2274.1716,54.085808,54.085808,83,49,60,94,94
47,3.857188e-5,3.0739822e-5,3.1968146e-5,6.0918424e-5,6.0918424e-5,3.7071048e-5,2.262697e-5,2.5054203e-5,5.9847996e-5,5.9847996e-5,-2004.6565,-2636.86,-2537.71,-200.84326,-200.84326,-1731.376,-2302.7588,-2295.6487,-14.961632,-14.961632,83,49,54,94,94
48,3.8002043e-5,3.0006018e-5,3.0739822e-5,6.0918424e-5,6.0918424e-5,3.3193617e-5,2.5054203e-5,2.5675465e-5,5.9043232e-5,5.9043232e-5,-2050.6536,-2696.0928,-2636.86,-200.84326,-200.84326,-1746.2998,-2355.4636,-2295.6487,-14.961632,-14.961632,83,56,69,96,96
49,3.745116e-5,3.0006018e-5,3.0739822e-5,6.0918424e-5,6.0918424e-5,3.1830044e-5,2.5054203e-5,2.5675465e-5,5.9043232e-5,5.9043232e-5,-2095.121,-2696.0928,-2636.86,-200.84326,-200.84326,-1826.2894,-2355.4636,-2295.6487,-14.961632,-14.961632,83,56,69,96,96
50,3.6569923e-5,3.0006018e-5,3.0595373e-5,5.9359274e-5,5.9359274e-5,3.1830044e-5,2.5642712e-5,2.5675465e-5,6.359108e-5,6.359108e-5,-2166.2544,-2696.0928,-2648.5203,-326.69775,-326.69775,-1854.1196,-2355.4636,-2300.3467,-138.92285,-138.92285,87,54,58,96,96
51,3.6417532e-5,2.9632809e-5,3.0739822e-5,5.9359274e-5,5.9359274e-5,3.297264e-5,2.4496318e-5,2.5054203e-5,6.359108e-5,6.359108e-5,-2178.5554,-2726.2183,-2636.86,-326.69775,-326.69775,-1854.1196,-2384.7124,-2293.965,-143.52802,-143.52802,88,58,69,96,96
52,3.3593493e-5,2.9632809e-5,3.0739822e-5,5.9220332e-5,5.9220332e-5,3.116883e-5,2.4496318e-5,2.5054203e-5,6.36334e-5,6.36334e-5,-2406.5117,-2726.2183,-2636.86,-337.91357,-337.91357,-2076.8018,-2384.7124,-2293.965,-152.40282,-152.40282,84,58,71,100,100
53,3.3593493e-5,2.9632809e-5,3.058921e-5,5.912632e-5,5.912632e-5,3.116883e-5,2.4496318e-5,2.50932e-5,6.439571e-5,6.439571e-5,-2406.5117,-2726.2183,-2649.0176,-345.50195,-345.50195,-2102.425,-2384.7124,-2315.2822,-184.30264,-184.30264,84,58,59,96,96
54,3.3593493e-5,2.9632809e-5,3.058921e-5,5.2766016e-5,5.2766016e-5,3.1177122e-5,2.4496318e-5,2.50932e-5,4.9734394e-5,4.9734394e-5,-2406.5117,-2726.2183,-2649.0176,-858.90576,-858.90576,-2102.9011,-2384.7124,-2315.2822,-317.6289,-317.6289,87,73,77,97,97
55,3.3213495e-5,2.9632809e-5,3.058921e-5,5.129038e-5,5.129038e-5,2.765346e-5,2.4061681e-5,2.4496318e-5,4.8145244e-5,4.8145244e-5,-2437.1853,-2726.2183,-2649.0176,-978.01904,-978.01904,-2143.0703,-2384.7124,-2315.2822,-827.3051,-827.3051,85,57,73,96,96
56,3.321353e-5,2.9632809e-5,3.058921e-5,5.129038e-5,5.129038e-5,2.765346e-5,2.4061153e-5,2.4061754e-5,4.8145244e-5,4.8145244e-5,-2437.1824,-2726.2183,-2649.0176,-978.01904,-978.01904,-2143.0703,-2384.7124,-2315.2822,-827.3051,-827.3051,85,57,77,96,96
57,3.321353e-5,2.9632809e-5,3.058921e-5,5.129038e-5,5.129038e-5,2.765346e-5,2.4061153e-5,2.4061754e-5,4.8145244e-5,4.8145244e-5,-2437.1824,-2726.2183,-2649.0176,-978.01904,-978.01904,-2143.0703,-2384.7124,-2315.2822,-827.3051,-827.3051,87,55,57,96,96
58,3.321353e-5,2.9632809e-5,3.058921e-5,5.129038e-5,5.129038e-5,2.765346e-5,2.4061153e-5,2.4061754e-5,4.8145244e-5,4.8145244e-5,-2437.1824,-2726.2183,-2649.0176,-978.01904,-978.01904,-2143.0703,-2384.7124,-2315.2822,-827.3051,-827.3051,87,55,57,96,96
59,3.321353e-5,2.9494933e-5,3.058921e-5,4.9512622e-5,4.9512622e-5,2.765346e-5,2.208534e-5,2.4061153e-5,4.487787e-5,4.487787e-5,-2437.1824,-2737.3477,-2649.0176,-1121.5198,-1121.5198,-2143.0703,-2405.1074,-2315.2822,-875.1211,-875.1211,87,55,77,96,96
60,3.321353e-5,2.8951139e-5,2.9168175e-5,4.9512622e-5,4.9512622e-5,2.9107383e-5,2.1462265e-5,2.4061754e-5,4.487787e-5,4.487787e-5,-2437.1824,-2781.2427,-2763.7234,-1121.5198,-1121.5198,-2160.4666,-2437.7942,-2389.8762,-875.1211,-875.1211,88,77,84,97,97
61,3.321353e-5,2.8951139e-5,2.9168175e-5,4.9512622e-5,4.9512622e-5,2.910625e-5,2.1462265e-5,2.4061754e-5,4.4013228e-5,4.4013228e-5,-2437.1824,-2781.2427,-2763.7234,-1121.5198,-1121.5198,-2160.4666,-2437.7942,-2389.8762,-875.1211,-875.1211,87,83,83,97,97
62,3.321353e-5,2.8951139e-5,2.9873792e-5,4.9512622e-5,4.9512622e-5,3.088366e-5,2.4061754e-5,2.4933057e-5,4.4013228e-5,4.4013228e-5,-2437.1824,-2781.2427,-2706.766,-1121.5198,-1121.5198,-2160.4666,-2437.7942,-2397.5996,-889.5084,-889.5084,83,69,80,96,96
63,3.11585e-5,2.1620772e-5,2.8951139e-5,4.6065812e-5,4.6065812e-5,3.088366e-5,1.5105779e-5,2.2212489e-5,4.4666813e-5,4.4666813e-5,-2603.0647,-3372.95,-2781.2427,-1399.7461,-1399.7461,-2234.545,-3021.4858,-2437.7942,-1130.7998,-1130.7998,95,69,80,98,98
64,3.1412263e-5,2.1620772e-5,2.8898843e-5,4.6065812e-5,4.6065812e-5,2.9272114e-5,1.5105779e-5,2.4751042e-5,4.4666813e-5,4.4666813e-5,-2582.5806,-3372.95,-2785.464,-1399.7461,-1399.7461,-2236.6372,-3021.4858,-2440.0752,-1140.7396,-1140.7396,91,69,76,100,100
65,3.119351e-5,2.1620772e-5,2.8898843e-5,4.6065812e-5,4.6065812e-5,2.9270817e-5,1.5105779e-5,2.19488e-5,4.4666813e-5,4.4666813e-5,-2600.2385,-3372.95,-2785.464,-1399.7461,-1399.7461,-2264.4507,-3021.4858,-2440.0752,-1140.7396,-1140.7396,91,69,74,100,100
66,3.0701147e-5,2.1620497e-5,2.8559125e-5,4.6065812e-5,4.6065812e-5,3.0370198e-5,1.5105229e-5,2.19488e-5,4.530285e-5,4.530285e-5,-2639.9822,-3372.9722,-2812.886,-1399.7461,-1399.7461,-2276.0754,-3023.6082,-2453.0076,-1140.7396,-1140.7396,91,73,74,100,100
67,3.0701147e-5,2.1620497e-5,2.8559125e-5,4.431941e-5,4.431941e-5,3.0499681e-5,1.5105229e-5,2.19488e-5,4.530285e-5,4.530285e-5,-2639.9822,-3372.9722,-2812.886,-1540.7158,-1540.7158,-2276.0754,-3023.6082,-2453.0076,-1265.0946,-1265.0946,91,73,74,100,100
68,3.0744253e-5,2.1620497e-5,2.8559125e-5,4.1830703e-5,4.1830703e-5,2.9270817e-5,1.5105229e-5,2.1635442e-5,4.530285e-5,4.530285e-5,-2636.5024,-3372.9722,-2812.886,-1741.6045,-1741.6045,-2276.0754,-3023.6082,-2453.0076,-1452.1135,-1452.1135,92,70,74,98,98
69,3.0762225e-5,2.1620497e-5,2.821973e-5,3.994643e-5,3.994643e-5,2.5104571e-5,1.5105229e-5,2.1588203e-5,3.5871515e-5,3.5871515e-5,-2635.052,-3372.9722,-2840.282,-1893.7029,-1893.7029,-2321.7156,-3023.6082,-2457.067,-1602.5159,-1602.5159,93,70,74,100,100
70,3.0762032e-5,2.1620497e-5,2.821973e-5,3.9555536e-5,3.9555536e-5,2.5104571e-5,1.5105229e-5,2.0511507e-5,3.5871515e-5,3.5871515e-5,-2635.0674,-3372.9722,-2840.282,-1925.2559,-1925.2559,-2316.4927,-3023.6082,-2457.067,-1634.2039,-1634.2039,94,70,74,100,100
71,3.0184978e-5,2.1620497e-5,2.821973e-5,3.9555536e-5,3.9555536e-5,2.5104571e-5,1.5105229e-5,2.0510395e-5,3.5873523e-5,3.5873523e-5,-2681.6472,-3372.9722,-2840.282,-1925.2559,-1925.2559,-2352.7012,-3023.6082,-2457.067,-1634.2039,-1634.2039,87,70,74,100,100
72,3.0184974e-5,2.1620497e-5,2.821973e-5,3.9555536e-5,3.9555536e-5,2.5104571e-5,1.5105229e-5,2.0204547e-5,3.5873523e-5,3.5873523e-5,-2681.6477,-3372.9722,-2840.282,-1925.2559,-1925.2559,-2364.891,-3023.6082,-2497.7625,-1634.2039,-1634.2039,87,70,74,100,100
73,3.0080726e-5,2.1620497e-5,2.821973e-5,3.9555536e-5,3.9555536e-5,2.5104571e-5,1.5105229e-5,2.0204603e-5,3.587161e-5,3.587161e-5,-2690.0625,-3372.9722,-2840.282,-1925.2559,-1925.2559,-2366.4907,-3023.6082,-2497.9602,-1634.2039,-1634.2039,87,70,74,100,100
74,3.0080379e-5,2.1620497e-5,2.821971e-5,3.9754308e-5,3.9754308e-5,2.5104544e-5,1.5105229e-5,2.0204603e-5,3.646149e-5,3.646149e-5,-2690.0906,-3372.9722,-2840.2837,-1909.2109,-1909.2109,-2366.4907,-3023.6082,-2497.9602,-1693.672,-1693.672,83,69,70,100,100
75,2.9948327e-5,2.1620443e-5,2.7794074e-5,3.9754308e-5,3.9754308e-5,2.6902017e-5,1.51050135e-5,1.93968e-5,3.646149e-5,3.646149e-5,-2700.7498,-3372.9766,-2874.6409,-1909.2109,-1909.2109,-2376.9336,-3025.525,-2512.626,-1699.195,-1699.195,89,69,74,100,100
76,2.9899204e-5,2.162045e-5,2.7794074e-5,3.924743e-5,3.924743e-5,2.6902017e-5,1.5105015e-5,1.93968e-5,3.587161e-5,3.587161e-5,-2704.7148,-3372.976,-2874.6409,-1950.1262,-1950.1262,-2402.8225,-3019.7139,-2527.6765,-1721.2686,-1721.2686,89,74,74,100,100
77,2.9519395e-5,2.162045e-5,2.7793345e-5,3.924743e-5,3.924743e-5,2.6902277e-5,1.5105015e-5,1.93968e-5,3.587161e-5,3.587161e-5,-2735.373,-3372.976,-2874.7,-1950.1262,-1950.1262,-2428.1392,-3019.7139,-2522.5684,-1721.2686,-1721.2686,89,74,74,100,100
78,2.9519395e-5,2.162045e-5,2.7793345e-5,3.924743e-5,3.924743e-5,2.6902277e-5,1.5105015e-5,1.93968e-5,3.587161e-5,3.587161e-5,-2735.373,-3372.976,-2874.7,-1950.1262,-1950.1262,-2428.1392,-3019.7139,-2562.0552,-1721.2686,-1721.2686,87,74,74,100,100
79,2.9519395e-5,2.162045e-5,2.7793345e-5,3.9164308e-5,3.9164308e-5,2.6902277e-5,1.5105015e-5,2.1289234e-5,3.587161e-5,3.587161e-5,-2735.373,-3372.976,-2874.7,-1956.8357,-1956.8357,-2428.1392,-3019.7139,-2563.2632,-1724.394,-1724.394,86,74,74,100,100
80,2.9519395e-5,2.162045e-5,2.5372987e-5,3.7925933e-5,3.7925933e-5,2.6902277e-5,1.5105015e-5,1.989693e-5,3.587161e-5,3.587161e-5,-2735.373,-3372.976,-3070.071,-2056.7974,-2056.7974,-2428.1392,-3019.7139,-2775.2954,-1804.0092,-1804.0092,86,74,74,100,100
81,2.9519395e-5,2.163124e-5,2.534044e-5,3.7925933e-5,3.7925933e-5,2.6902277e-5,1.5136712e-5,1.989693e-5,3.587161e-5,3.587161e-5,-2735.373,-3372.105,-3072.6982,-2056.7974,-2056.7974,-2428.1392,-3027.2988,-2775.493,-1804.0092,-1804.0092,93,74,77,100,100
82,2.9519395e-5,2.163124e-5,2.5372989e-5,3.7925933e-5,3.7925933e-5,2.6902277e-5,1.5136712e-5,1.989693e-5,3.587161e-5,3.587161e-5,-2735.373,-3372.105,-3070.071,-2056.7974,-2056.7974,-2428.1392,-3027.2988,-2775.9036,-1804.0092,-1804.0092,93,74,77,100,100
83,2.8787066e-5,2.1628348e-5,2.540346e-5,3.7925933e-5,3.7925933e-5,2.500636e-5,1.5103668e-5,1.989693e-5,3.587161e-5,3.587161e-5,-2794.4866,-3372.3384,-3067.6113,-2056.7974,-2056.7974,-2428.1392,-3041.6316,-2788.3013,-1804.0092,-1804.0092,97,74,75,100,100
84,2.8787066e-5,2.1628348e-5,2.540346e-5,3.7925933e-5,3.7925933e-5,2.500636e-5,1.5103668e-5,1.989693e-5,3.587161e-5,3.587161e-5,-2794.4866,-3372.3384,-3067.6113,-2056.7974,-2056.7974,-2428.1392,-3041.6316,-2788.3013,-1804.0092,-1804.0092,97,74,75,100,100
85,2.8787066e-5,2.1628348e-5,2.540346e-5,3.7925933e-5,3.7925933e-5,2.500636e-5,1.5103668e-5,1.989693e-5,3.587161e-5,3.587161e-5,-2794.4866,-3372.3384,-3067.6113,-2056.7974,-2056.7974,-2428.1392,-3041.6316,-2788.3013,-1804.0092,-1804.0092,97,74,75,100,100
