Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,179710.1369902187,0.5906628472218634,219992.15924488753,0.6651874408126031,0.5786148083288976
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,144941.7047060003,0.5964006486679448,218687.235910808,0.7299634628388201,0.5811143309079505
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,119156.51030076286,0.5952037918607572,220684.53916278607,0.77800308415652,0.577288585406161
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,98892.65678129053,0.591977865792753,222667.99577768164,0.8157560610863765,0.5734893625215458
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,81265.31159121305,0.5899581732352877,224089.18496459493,0.8485970385271244,0.5707671378750677
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,66981.7850370961,0.5857462266278106,226738.3929367059,0.8752082478884824,0.5656926978907684
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,54771.00647529381,0.582969071304249,229464.26758675269,0.897957782713945,0.5604714062964498
maxfeatlog2_maxsampl0.1,X,log2,0.1,179672.44281531047,0.5913675232670776,220245.14401952564,0.6652576676978464,0.5781302272505688
maxfeatlog2_maxsampl0.2,X,log2,0.2,145370.03222669772,0.5970052199755601,218541.6568837819,0.7291654586985032,0.5813931810561432
maxfeatlog2_maxsampl0.3,X,log2,0.3,119512.80208217583,0.5930531427139774,220700.72649626544,0.7773392876386931,0.5772575792891963
maxfeatlog2_maxsampl0.4,X,log2,0.4,98357.14907041413,0.5924495396826597,222501.7812596798,0.8167537494201897,0.5738077390344504
maxfeatlog2_maxsampl0.5,X,log2,0.5,80706.80209395922,0.5918038792998261,224432.8157823028,0.8496375807983498,0.5701089283348689
maxfeatlog2_maxsampl0.6,X,log2,0.6,66745.92023909831,0.586413797233888,226608.68777019205,0.8756476805101612,0.5659411423655161
maxfeatlog2_maxsampl0.7,X,log2,0.7,54375.29086978485,0.5863955254015029,229255.2217055251,0.8986950285744724,0.5608718243796736
maxfeat0.1_maxsampl0.1,X,0.1,0.1,196003.41958738625,0.5530185044954552,239883.7427173586,0.6348319153242548,0.5405133653367481
maxfeat0.1_maxsampl0.2,X,0.1,0.2,157025.65032296284,0.5631503212521667,236717.8583141551,0.7074502266638525,0.5465774760333817
maxfeat0.1_maxsampl0.3,X,0.1,0.3,124744.47014540619,0.5794973120532871,230695.54882648605,0.7675923239870852,0.5581129418721402
maxfeat0.1_maxsampl0.4,X,0.1,0.4,101677.87713972064,0.5788465003187726,232507.7866884085,0.810567000682079,0.5546416808898352
maxfeat0.1_maxsampl0.5,X,0.1,0.5,83414.23014968619,0.5753987908905352,232882.80752294723,0.8445934528969669,0.5539233451692114
maxfeat0.1_maxsampl0.6,X,0.1,0.6,68560.2807978419,0.5739014397810283,235724.9345225673,0.8722673998418833,0.5484793773723622
maxfeat0.1_maxsampl0.7,X,0.1,0.7,56551.76246891816,0.5755484864380818,235809.40386077666,0.8946401097017314,0.5483175801137968
maxfeat0.2_maxsampl0.1,X,0.2,0.1,199261.2791004168,0.5456634752727599,243060.77734027294,0.6287622951052789,0.5344278968904286
maxfeat0.2_maxsampl0.2,X,0.2,0.2,153885.41977264523,0.5720980998774782,234879.44976967765,0.7133006958950207,0.5500988657935599
maxfeat0.2_maxsampl0.3,X,0.2,0.3,123818.00508112606,0.5809019289252155,231815.14644868468,0.769318393224828,0.5559684024474442
maxfeat0.2_maxsampl0.4,X,0.2,0.4,101787.15315035512,0.5770373314433024,232824.20788761965,0.8103634118284334,0.5540355901630745
maxfeat0.2_maxsampl0.5,X,0.2,0.5,83841.13383657971,0.5755508053099847,233368.73779430843,0.8437981014586496,0.5529925673576787
maxfeat0.2_maxsampl0.6,X,0.2,0.6,68871.26278609979,0.5742945022606412,234879.9390173593,0.8716880186389437,0.5500979286613965
maxfeat0.2_maxsampl0.7,X,0.2,0.7,56494.77705818235,0.5732976811506272,235250.10836684436,0.8947462775090924,0.5493888857445084
maxfeat0.3_maxsampl0.1,X,0.3,0.1,185510.71307006708,0.5773507865446827,227245.3258490597,0.6543805617206299,0.5647216904550043
maxfeat0.3_maxsampl0.2,X,0.3,0.2,147526.10506915522,0.5885649168050044,222180.55104196526,0.7251485441367113,0.5744230412221591
maxfeat0.3_maxsampl0.3,X,0.3,0.3,119970.48896617228,0.5933811031613299,223581.3872194772,0.7764865849503316,0.5717398018595072
maxfeat0.3_maxsampl0.4,X,0.3,0.4,98927.52024180854,0.5909703744961701,224174.92578246933,0.8156911080201018,0.5706029051537833
maxfeat0.3_maxsampl0.5,X,0.3,0.5,81318.45430214594,0.5893053190053013,225169.11679301743,0.8484980299383627,0.568698576513274
maxfeat0.3_maxsampl0.6,X,0.3,0.6,66956.43531329921,0.5849065955242987,227793.19645323788,0.8752554761975877,0.5636722686922242
maxfeat0.3_maxsampl0.7,X,0.3,0.7,54999.89331938058,0.5825932805690015,229361.20405557062,0.8975313505086365,0.560668819904237
maxfeat0.4_maxsampl0.1,X,0.4,0.1,180508.48842115956,0.5890648910967922,218988.30872831127,0.6637000562376374,0.5805376393233684
maxfeat0.4_maxsampl0.2,X,0.4,0.2,145879.28165296305,0.5958029005111556,219434.18042191167,0.7282166913861624,0.5796835919349822
maxfeat0.4_maxsampl0.3,X,0.4,0.3,119512.26150915834,0.5967885933418438,220076.39859682787,0.7773402947640475,0.5784534515987966
maxfeat0.4_maxsampl0.4,X,0.4,0.4,99150.5647042578,0.589226733871467,222817.2322225772,0.8152755605805643,0.5732035067521744
maxfeat0.4_maxsampl0.5,X,0.4,0.5,81374.23404432794,0.5906462784230426,224565.00572889205,0.8483941083758757,0.5698557243744564
maxfeat0.4_maxsampl0.6,X,0.4,0.6,67244.7606243364,0.5876039096235546,226467.6012837771,0.8747183059695548,0.5662113872520802
maxfeat0.4_maxsampl0.7,X,0.4,0.7,55190.07826924092,0.5824091235429398,228816.57181163426,0.8971770226401695,0.5617120387320768
maxfeat0.5_maxsampl0.1,X,0.5,0.1,177700.64807409447,0.5951692284378507,218222.4353386687,0.6689312592634391,0.5820046357208677
maxfeat0.5_maxsampl0.2,X,0.5,0.2,145979.65144777572,0.5946041303608786,217958.23680406596,0.7280296954357438,0.5825106962574109
maxfeat0.5_maxsampl0.3,X,0.5,0.3,120054.95266638962,0.5928796303061632,221240.23686072588,0.7763292231670631,0.5762241711935758
maxfeat0.5_maxsampl0.4,X,0.5,0.4,98839.01986398874,0.5909443291078706,223114.49508704236,0.8158559904161823,0.5726341129630989
maxfeat0.5_maxsampl0.5,X,0.5,0.5,81598.25962414154,0.5874693399189328,225401.15291396325,0.8479767330460415,0.5682541216489052
maxfeat0.5_maxsampl0.6,X,0.5,0.6,67314.45471160072,0.584160876620477,227493.39498410778,0.8745884610086194,0.5642465250655708
