gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
32,0.032587737,0.02620633,0.02870227,0.045593154,0.045593154,0.08930485,0.028161686,0.067106046,0.17192717,0.17192717,-49.632385,-207.17334,-145.55475,271.43896,271.43896,97.34929,-6.341751,26.272636,358.13934,358.13934,54,27,28,71,71
33,0.030287867,0.025241494,0.026167776,0.045593154,0.045593154,0.093007185,0.028719338,0.08457911,0.14722592,0.14722592,-106.41034,-230.99268,-208.12506,271.43896,271.43896,88.52058,-14.305695,26.272636,358.13934,358.13934,59,27,28,80,80
34,0.030287867,0.025241291,0.026167814,0.045593154,0.045593154,0.093007185,0.028720614,0.08457911,0.15275066,0.15275066,-106.41034,-230.99768,-208.12415,271.43896,271.43896,88.52058,-22.1419,26.272636,358.13934,358.13934,59,27,28,80,80
35,0.029089857,0.022224942,0.02245732,0.045593154,0.045593154,0.08847243,0.034644738,0.036608078,0.134249,0.134249,-135.98627,-305.4638,-299.727,271.43896,271.43896,71.30017,-23.749138,-10.399864,358.13934,358.13934,59,25,28,99,99
36,0.029089857,0.022225065,0.02245732,0.045593154,0.045593154,0.08847263,0.03467628,0.036608078,0.134249,0.134249,-135.98627,-305.46075,-299.727,271.43896,271.43896,71.28542,-23.749138,-15.7395935,349.82156,349.82156,59,24,25,99,99
37,0.029257765,0.02245732,0.022786075,0.045593154,0.045593154,0.08457911,0.036379702,0.036608078,0.134249,0.134249,-131.841,-299.727,-291.61084,271.43896,271.43896,57.08203,-24.356552,-23.749138,345.6627,345.6627,59,22,25,99,99
38,0.029257765,0.021348864,0.022786075,0.045593154,0.045593154,0.069313675,0.036379702,0.036608078,0.134249,0.134249,-131.841,-327.09204,-291.61084,271.43896,271.43896,57.08203,-24.356552,-23.749138,339.42438,339.42438,59,19,25,78,78
39,0.02925777,0.021348864,0.022786075,0.045593154,0.045593154,0.069313675,0.036379702,0.036608078,0.134249,0.134249,-131.84088,-327.09204,-291.61084,271.43896,271.43896,55.545982,-24.356552,-23.749138,339.42438,339.42438,54,19,25,78,78
40,0.02925777,0.021348864,0.022786075,0.045593154,0.045593154,0.069313675,0.036379702,0.036608078,0.134249,0.134249,-131.84088,-327.09204,-291.61084,271.43896,271.43896,55.545982,-24.356552,-23.749138,339.42438,339.42438,54,19,25,78,78
41,0.029258631,0.021287877,0.023341754,0.045593154,0.045593154,0.069313675,0.036608078,0.047692277,0.134249,0.134249,-131.81964,-328.59766,-277.89252,271.43896,271.43896,53.38781,-54.64515,-32.90339,339.42438,339.42438,54,19,25,78,78
42,0.029258631,0.020634854,0.023341743,0.045593154,0.045593154,0.069313675,0.036608078,0.042134866,0.134249,0.134249,-131.81964,-344.7191,-277.89276,271.43896,271.43896,53.21814,-55.52411,-36.159737,339.42438,339.42438,54,19,25,78,78
43,0.029307803,0.02238385,0.023649788,0.045593154,0.045593154,0.06406134,0.028820835,0.050736807,0.134249,0.134249,-130.60565,-301.54077,-270.28796,271.43896,271.43896,46.957653,-66.786064,-37.922173,339.42438,339.42438,52,19,25,78,78
44,0.028917544,0.02238385,0.022773279,0.045705725,0.045705725,0.06406134,0.028820835,0.039691363,0.1358529,0.1358529,-140.24023,-301.54077,-291.92676,274.21802,274.21802,41.858116,-66.786064,-44.52337,338.29144,338.29144,47,19,25,78,78
45,0.02891754,0.021734538,0.02276273,0.04111172,0.04111172,0.06406134,0.028820835,0.039691363,0.09119846,0.09119846,-140.2403,-317.57068,-292.1872,160.80353,160.80353,41.858116,-69.168434,-54.828316,300.0772,300.0772,48,25,37,78,78
46,0.030106992,0.021734538,0.02276273,0.041111685,0.041111685,0.06406134,0.028820835,0.039691363,0.09262892,0.09262892,-110.87573,-317.57068,-292.1872,160.80261,160.80261,25.268703,-69.168434,-54.828316,300.4631,300.4631,48,25,31,78,78
47,0.030106978,0.021734538,0.02276273,0.041111644,0.041111644,0.06406134,0.028820835,0.039691363,0.09262892,0.09262892,-110.87604,-317.57068,-292.1872,160.80164,160.80164,25.268703,-69.168434,-54.828316,296.1739,296.1739,47,25,31,78,78
48,0.030029517,0.021434532,0.02276273,0.041111622,0.041111622,0.06406134,0.028820835,0.039691363,0.09262066,0.09262066,-112.78839,-324.97705,-292.1872,160.80109,160.80109,25.268703,-73.05845,-54.828316,294.0556,294.0556,51,25,31,78,78
49,0.030106978,0.021557873,0.022660062,0.041111622,0.041111622,0.06406134,0.028820835,0.028837895,249.5351,249.5351,-110.87604,-321.93213,-294.7218,160.80109,160.80109,25.268703,-83.3809,-54.828316,243.17267,243.17267,47,24,31,83,83
50,0.027011165,0.021557873,0.022660058,0.038998768,0.038998768,0.058831193,0.028820835,0.02883802,0.09667427,0.09667427,-187.3039,-321.93213,-294.72186,108.63995,108.63995,0.6169281,-83.3809,-54.828316,182.39192,182.39192,63,25,28,83,83
51,0.027011165,0.021879887,0.022660058,0.038998768,0.038998768,0.048813816,0.028820835,0.02883802,0.09667427,0.09667427,-187.3039,-313.98236,-294.72186,108.63995,108.63995,0.6169281,-88.38258,-54.828316,169.20857,169.20857,63,22,25,83,83
52,0.026851134,0.02218607,0.022660058,0.038998768,0.038998768,0.048813816,0.02883802,0.031040356,0.09667427,0.09667427,-191.2547,-306.42346,-294.72186,108.63995,108.63995,-9.079979,-89.12921,-54.828316,169.20857,169.20857,65,22,23,83,83
53,0.026851134,0.02149103,0.021882363,0.038998768,0.038998768,0.053400002,0.02465308,0.031040356,0.09667427,0.09667427,-191.2547,-323.58228,-313.92126,108.63995,108.63995,-35.690186,-105.131775,-56.21771,169.20857,169.20857,63,22,23,78,78
54,0.026439562,0.02149103,0.02188235,0.038998768,0.038998768,0.053400002,0.024652744,0.031513218,0.09667427,0.09667427,-201.4154,-323.58228,-313.92157,108.63995,108.63995,-35.690186,-105.131775,-54.828316,169.20857,169.20857,63,22,23,78,78
55,0.026439562,0.021217635,0.02188235,0.037886675,0.037886675,0.05191644,0.024652744,0.031513218,0.08918035,0.08918035,-201.4154,-330.33173,-313.92157,81.18518,81.18518,-35.690186,-114.91066,-54.828316,160.7573,160.7573,63,23,25,79,79
56,0.026439562,0.021217635,0.02188235,0.037886675,0.037886675,0.05191644,0.024652744,0.031513218,0.08918035,0.08918035,-201.4154,-330.33173,-313.92157,81.18518,81.18518,-35.690186,-114.91066,-54.828316,160.7573,160.7573,63,23,25,79,79
57,0.026439562,0.021217635,0.02188235,0.037886675,0.037886675,0.05191644,0.024652744,0.031513218,0.08918035,0.08918035,-201.4154,-330.33173,-313.92157,81.18518,81.18518,-35.690186,-114.91066,-54.828316,160.7573,160.7573,63,25,25,79,79
58,0.026439562,0.019044561,0.021217635,0.037886675,0.037886675,0.05191644,0.02442581,0.031513218,0.08918035,0.08918035,-201.4154,-383.9795,-330.33173,81.18518,81.18518,-36.138866,-114.91066,-69.74842,160.7573,160.7573,63,25,25,97,97
59,0.026439562,0.019044561,0.02276273,0.03672238,0.03672238,0.07157098,0.024425816,0.031513218,0.11047337,0.11047337,-201.4154,-383.97946,-292.1872,52.44171,52.44171,-36.138866,-145.81096,-68.94885,151.8087,151.8087,47,25,25,97,97
60,0.026439562,0.019044561,0.022376068,0.03672238,0.03672238,0.07641102,0.024425816,0.031513218,0.11047337,0.11047337,-201.4154,-383.97946,-301.7329,52.44171,52.44171,-36.138866,-145.81096,-68.94885,151.8087,151.8087,47,19,25,97,97
61,0.026439562,0.019044561,0.022403972,0.03672238,0.03672238,0.04798871,0.024425816,0.031513218,0.11047337,0.11047337,-201.4154,-383.97946,-301.044,52.44171,52.44171,-36.138866,-145.81096,-68.94885,151.8087,151.8087,47,25,33,97,97
62,0.026439562,0.019044561,0.01997894,0.036688305,0.036688305,0.070845276,0.024425816,0.031513218,0.11097468,0.11097468,-201.4154,-383.97946,-360.912,51.600464,51.600464,-36.138866,-146.03848,-68.94885,148.51495,148.51495,47,25,31,97,97
63,0.026439562,0.01997894,0.021335308,0.036899805,0.036899805,0.08155771,0.031513218,0.03405664,0.16414735,0.16414735,-201.4154,-360.912,-327.4267,56.8219,56.8219,-36.138866,-146.03848,-77.164604,139.28864,139.28864,47,25,26,89,89
64,0.026439562,0.019478198,0.021335308,0.036622617,0.036622617,0.08155771,0.031513218,0.03248795,0.16414735,0.16414735,-201.4154,-373.27405,-327.4267,49.97882,49.97882,-36.138866,-146.03848,-77.164604,136.69891,136.69891,51,25,28,87,87
65,0.026439562,0.019478198,0.021754112,0.036899805,0.036899805,0.08155771,0.031513218,0.03248795,0.0920397,0.0920397,-201.4154,-373.27405,-317.08746,56.8219,56.8219,-36.138866,-146.03848,-85.89995,136.22627,136.22627,51,25,26,87,87
66,0.026439562,0.019478243,0.021754112,0.036899805,0.036899805,0.08155771,0.031513218,0.03248795,0.0920397,0.0920397,-201.4154,-373.27298,-317.08746,56.8219,56.8219,-36.138866,-146.03848,-85.89995,136.22627,136.22627,51,25,26,87,87
67,0.026439562,0.019478243,0.021754112,0.03663077,0.03663077,0.081092976,0.031513218,0.03248795,0.11088447,0.11088447,-201.4154,-373.27298,-317.08746,50.180054,50.180054,-36.138866,-146.55069,-85.89995,135.97623,135.97623,51,25,31,87,87
68,0.026439562,0.019478219,0.02175404,0.036895324,0.036895324,0.081079304,0.030578172,0.031513218,0.09273367,0.09273367,-201.4154,-373.27356,-317.08923,56.71118,56.71118,-36.776062,-146.65253,-89.43267,130.63065,130.63065,51,25,27,87,87
69,0.026439562,0.019477386,0.021754023,0.035954345,0.035954345,0.081079304,0.030578172,0.031513218,0.11710309,0.11710309,-201.4154,-373.29413,-317.08966,33.480835,33.480835,-36.776062,-146.65253,-99.2614,127.52782,127.52782,51,25,34,85,85
70,0.026439562,0.019477386,0.021753961,0.03586597,0.03586597,0.081079304,0.030578172,0.031513218,0.08604812,0.08604812,-201.4154,-373.29413,-317.09113,31.299072,31.299072,-39.51475,-146.65253,-91.05413,127.15709,127.15709,51,25,36,85,85
71,0.026439562,0.019477371,0.021753961,0.036898673,0.036898673,0.081079304,0.030578172,0.031513218,0.09245432,0.09245432,-201.4154,-373.2945,-317.09113,56.793945,56.793945,-39.51475,-146.65253,-96.881004,122.872734,122.872734,51,25,25,85,85
72,0.026439562,0.019477371,0.021753961,0.036896426,0.036896426,0.081079304,0.030578172,0.031513218,0.09271549,0.09271549,-201.4154,-373.2945,-317.09113,56.738403,56.738403,-44.56797,-146.65253,-96.881004,120.26374,120.26374,51,25,25,85,85
73,0.026439562,0.019477371,0.021753961,0.036896426,0.036896426,0.07991771,0.030578172,0.031513218,0.39170948,0.39170948,-201.4154,-373.2945,-317.09113,56.738403,56.738403,-47.682007,-153.5295,-96.881004,120.26374,120.26374,51,25,39,85,85
74,0.025372224,0.019477371,0.021530006,0.036896426,0.036896426,0.07991771,0.028220013,0.030578172,0.38751402,0.38751402,-227.76526,-373.2945,-322.62006,56.738403,56.738403,-59.740303,-154.58194,-96.881004,120.26374,120.26374,58,25,35,85,85
75,0.025372224,0.019477371,0.021524541,0.036896426,0.036896426,0.07991771,0.028220013,0.030578172,0.38751402,0.38751402,-227.76526,-373.2945,-322.755,56.738403,56.738403,-59.740303,-164.05293,-96.881004,120.26374,120.26374,58,25,35,85,85
76,0.025372224,0.019477371,0.021524541,0.036896426,0.036896426,0.07991771,0.028218253,0.030578172,0.38751402,0.38751402,-227.76526,-373.2945,-322.755,56.738403,56.738403,-59.740303,-164.05293,-96.881004,120.26374,120.26374,58,25,35,85,85
77,0.025372224,0.019477371,0.021524541,0.0340842,0.0340842,0.07991771,0.028218253,0.030578172,0.38588333,0.38588333,-227.76526,-373.2945,-322.755,-12.688416,-12.688416,-60.174133,-164.05293,-96.881004,111.35073,111.35073,58,35,40,85,85
78,0.025372224,0.019477371,0.021524541,0.0340842,0.0340842,0.07991771,0.028218253,0.030578172,0.36893782,0.36893782,-227.76526,-373.2945,-322.755,-12.688416,-12.688416,-60.174133,-164.05293,-96.881004,111.35073,111.35073,58,31,40,85,85
79,0.025372224,0.019477371,0.021753961,0.0340842,0.0340842,0.07991771,0.028218253,0.030578172,0.36893782,0.36893782,-227.76526,-373.2945,-317.09113,-12.688416,-12.688416,-60.174133,-169.34464,-96.881004,111.35073,111.35073,58,31,31,85,85
80,0.025372224,0.019477502,0.021753961,0.0340842,0.0340842,0.079920426,0.028218253,0.030578172,0.36893782,0.36893782,-227.76526,-373.2913,-317.09113,-12.688416,-12.688416,-60.174133,-174.8967,-97.09556,111.35073,111.35073,58,31,31,85,85
81,0.025372224,0.019477364,0.021753961,0.0340842,0.0340842,0.079933025,0.028218253,0.044756524,0.36893782,0.36893782,-227.76526,-373.29465,-317.09113,-12.688416,-12.688416,-60.174133,-174.8967,-95.357056,111.35073,111.35073,58,31,31,85,85
82,0.025372224,0.019477364,0.021753961,0.034094665,0.034094665,0.079933025,0.028218253,0.044756524,0.36893782,0.36893782,-227.76526,-373.29465,-317.09113,-12.430054,-12.430054,-60.174133,-174.8967,-95.357056,111.19321,111.19321,58,31,31,85,85
83,0.025372224,0.019477364,0.021753961,0.034094665,0.034094665,0.079933025,0.028218323,0.044756524,0.36893782,0.36893782,-227.76526,-373.29465,-317.09113,-12.430054,-12.430054,-60.174133,-174.8967,-95.357056,111.19321,111.19321,57,31,31,85,85
84,0.025372224,0.019477364,0.021753961,0.034094665,0.034094665,0.079933025,0.028218323,0.044756524,0.36893782,0.36893782,-227.76526,-373.29465,-317.09113,-12.430054,-12.430054,-60.174133,-174.8967,-95.357056,111.19321,111.19321,57,31,31,85,85
85,0.025372224,0.019477364,0.021753961,0.034094665,0.034094665,0.084338285,0.028186908,0.044756524,0.36893782,0.36893782,-227.76526,-373.29465,-317.09113,-12.430054,-12.430054,-62.780556,-174.8967,-95.357056,111.19321,111.19321,55,31,31,85,85
86,0.025372224,0.019473322,0.021753961,0.034094665,0.034094665,0.084338285,0.028186908,0.044756524,0.36893782,0.36893782,-227.76526,-373.39447,-317.09113,-12.430054,-12.430054,-62.780556,-174.8967,-96.49591,111.19321,111.19321,55,31,31,85,85
87,0.025791313,0.019473322,0.021753961,0.03427393,0.03427393,0.0833809,0.027513511,0.044756524,0.36893782,0.36893782,-217.41907,-373.39447,-317.09113,-8.004456,-8.004456,-62.780556,-174.8967,-96.49591,93.29855,93.29855,45,31,31,85,85
88,0.025791313,0.019473322,0.021753961,0.034273855,0.034273855,0.079921156,0.027513511,0.031124316,0.36893782,0.36893782,-217.41907,-373.39447,-317.09113,-8.006287,-8.006287,-62.780556,-174.8967,-96.49591,92.8111,92.8111,45,23,31,85,85
89,0.025372313,0.019473154,0.021753961,0.034273855,0.034273855,0.07992109,0.02924319,0.031124316,0.36893782,0.36893782,-227.76312,-373.3986,-317.09113,-8.006287,-8.006287,-63.080864,-174.8967,-100.20441,92.8111,92.8111,53,23,31,83,83
90,0.025372313,0.019473154,0.021753961,0.034273855,0.034273855,0.0833809,0.02924319,0.044756524,0.36911127,0.36911127,-227.76312,-373.3986,-317.09113,-8.006287,-8.006287,-63.080864,-174.8967,-100.20441,92.8111,92.8111,53,31,31,83,83
91,0.025372313,0.01947316,0.021753961,0.034273855,0.034273855,0.07993932,0.02924319,0.044756524,0.36911127,0.36911127,-227.76312,-373.39847,-317.09113,-8.006287,-8.006287,-63.080864,-174.8967,-109.04387,92.8111,92.8111,53,31,31,79,79
92,0.025372313,0.01947316,0.021753961,0.03189253,0.03189253,0.0833809,0.030516101,0.044756524,0.36911127,0.36911127,-227.76312,-373.39847,-317.09113,-66.795166,-66.795166,-63.080864,-174.8967,-109.04387,68.852036,68.852036,51,31,31,79,79
93,0.025372313,0.0185796,0.019478394,0.031892475,0.031892475,0.07994668,0.030292643,0.035720363,0.36911127,0.36911127,-227.76312,-395.45822,-373.26926,-66.79657,-66.79657,-63.080864,-174.8967,-112.846245,69.798615,69.798615,53,31,31,79,79
94,0.025011154,0.0185796,0.019478394,0.031892475,0.031892475,0.07994668,0.030292643,0.035720363,0.554763,0.554763,-236.6792,-395.45822,-373.26926,-66.79657,-66.79657,-63.080864,-174.8967,-112.846245,69.798615,69.798615,59,31,33,79,79
95,0.025011154,0.0185796,0.019478394,0.031892475,0.031892475,0.07994668,0.030292643,0.035720363,0.554763,0.554763,-236.6792,-395.45822,-373.26926,-66.79657,-66.79657,-63.080864,-174.8967,-112.846245,69.798615,69.798615,59,31,33,79,79
96,0.025372313,0.0185796,0.019478394,0.031892475,0.031892475,0.07994668,0.028943682,0.030292643,0.554763,0.554763,-227.76312,-395.45822,-373.26926,-66.79657,-66.79657,-63.080864,-174.8967,-112.846245,69.798615,69.798615,53,31,33,79,79
97,0.025692802,0.0185796,0.019478394,0.03187902,0.03187902,0.07994668,0.028943682,0.030292643,0.5953781,0.5953781,-219.85101,-395.45822,-373.26926,-67.128845,-67.128845,-63.080864,-174.8967,-112.846245,51.026253,51.026253,51,31,33,79,79
98,0.025692802,0.0185796,0.019478178,0.03187902,0.03187902,0.07991202,0.028943682,0.030292643,0.5953781,0.5953781,-219.85101,-395.45822,-373.27457,-67.128845,-67.128845,-63.080864,-174.8967,-125.98503,51.026253,51.026253,51,31,33,75,75
99,0.025692802,0.0185796,0.019478178,0.030384095,0.030384095,0.07991202,0.028943682,0.030292643,0.5953781,0.5953781,-219.85101,-395.45822,-373.27457,-104.03473,-104.03473,-63.080864,-174.8967,-125.98503,42.81432,42.81432,51,31,33,75,75
100,0.025692802,0.0185796,0.019478178,0.030384095,0.030384095,0.07991202,0.028943682,0.030292643,0.5953781,0.5953781,-219.85101,-395.45822,-373.27457,-104.03473,-104.03473,-63.080864,-174.8967,-125.98503,36.239876,36.239876,51,31,33,75,75
101,0.025692802,0.018588247,0.019478178,0.030384095,0.030384095,0.0833809,0.028943682,0.030292634,0.5953781,0.5953781,-219.85101,-395.24472,-373.27457,-104.03473,-104.03473,-63.080864,-174.8967,-133.53421,36.239876,36.239876,51,31,41,75,75
102,0.025692802,0.018588247,0.019478178,0.030384095,0.030384095,0.07991202,0.028943682,0.030292634,0.5953781,0.5953781,-219.85101,-395.24472,-373.27457,-104.03473,-104.03473,-63.080864,-174.8967,-133.53421,36.239876,36.239876,51,31,33,75,75
103,0.025692802,0.018588247,0.019478178,0.030384095,0.030384095,0.07991202,0.028943682,0.030292634,0.5953781,0.5953781,-219.85101,-395.24472,-373.27457,-104.03473,-104.03473,-63.080864,-174.8967,-133.53421,36.239876,36.239876,51,31,33,75,75
104,0.026435247,0.018588247,0.019478178,0.030384095,0.030384095,0.07977456,0.028943682,0.029146116,0.5953781,0.5953781,-201.52197,-395.24472,-373.27457,-104.03473,-104.03473,-63.080864,-174.8967,-133.53421,12.26092,12.26092,51,31,33,75,75
105,0.026426597,0.018588247,0.019478178,0.030384095,0.030384095,0.07977456,0.028943682,0.029146116,0.5953781,0.5953781,-201.73547,-395.24472,-373.27457,-104.03473,-104.03473,-76.60652,-174.8967,-133.53421,12.26092,12.26092,51,31,33,75,75
106,0.026426597,0.018588247,0.019478178,0.030384095,0.030384095,0.07977456,0.02894011,0.029146116,0.5953781,0.5953781,-201.73547,-395.24472,-373.27457,-104.03473,-104.03473,-76.60652,-174.8967,-133.53421,12.26092,12.26092,49,31,33,75,75
107,0.026426597,0.018588247,0.01947816,0.030384095,0.030384095,0.07977456,0.028946504,0.029146116,0.5953781,0.5953781,-201.73547,-395.24472,-373.275,-104.03473,-104.03473,-76.60652,-174.8967,-133.53421,12.26092,12.26092,49,31,33,75,75
