id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((t0 * ((Abs(Exp(((t1 * (x8 * t2)) + (Abs(((x6 + x7) - t3)) ^ t4)))) ^ ((Abs(((t5 / (Abs((Abs((x1 / x6)) ^ x5)) ^ t6)) * (t7 + t8))) ^ Sin((x9 / t9))) / t10)) * t11)))) + Log(((t12 * x2) - (x4 / t13)))),1.0673055072156157;-0.3136714092925887;-0.4232261032247715;0.798332962850612;0.3277056723877747;-0.942166806505403;3.393392641616033e-2;-0.3376597636533101;-0.9521194992478798;-0.869832382159295;0.9781482635704857;-0.806331935915146;1.6087958257407335;-1.1014033415571558,49,0.381055348977506,0.39085336598466713,0.4294199090205977,0.3855604227413051
