id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sin((((Abs(((Sin(t0) - Sqrt(Abs(Sqrt(Abs(x4))))) * t1)) ^ t2) - x2) / (t3 / t4))) + Sqrt(Abs(((t5 * x9) - (t6 + Sqrt(Abs((((t7 + x4) + x6) + Log((Abs(Sqrt(Abs(Exp(x7)))) ^ (Log(Exp((t8 / x9))) + (Abs((Sqrt(Abs(x1)) * x8)) ^ t9)))))))))))),0.6243919726043885;2.0311276422773137;-2.2996881867450005;5.851382967680137;-2.8439601859611416;-1.7789111246609173;3.0844331167332695;-6.30604115611497;12.46071640462016;1.838757314407346,49,0.369695723384765,0.43277388039445924,0.4218083234986604,0.375912104360938
