id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(((Abs(Exp((Log(Log((Abs(Log(Log(Exp((Exp(t0) * Exp((x7 + x8))))))) ^ (x1 - t1)))) - (Abs(Sin(Sin(x9))) ^ ((Sin((t2 - x6)) - ((Abs(t3) ^ x2) - x4)) / t4))))) ^ Sin(Sqrt(Abs(((Sin(x3) - t5) - t6))))) + x2)) ^ t7) + t8),-0.27967825652528877;-3.527288144358611;-1.1711563475515425;0.5191283655737359;1.258234783252114;-2.078387201118529;-2.0217389406536412;0.5356541581401117;1.2578391474154929,49,0.3752089214667895,0.3661264678471188,0.435638796546127,0.42984526987613547
