id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Exp((Abs((Log((x4 + x0)) * Sqrt(Abs(x0)))) ^ (x1 / (x0 + (x2 / (Abs(t0) ^ Sin(Sin((t1 / x6))))))))) + ((Abs(t2) ^ (t3 + Sqrt(Abs((x9 * Exp(x8)))))) / (t4 * Exp(Sqrt(Abs((Sin(t5) / x2))))))) * ((x8 * t6) - (t7 + t8))),-0.45756369560113325;1.0367467101443746;1.0544611041251637;0.8036966510894403;4.418270544535496e-2;0.5049337518033811;-1.0589734850406684e-2;-0.7596714697200743;0.5634011571249348,49,0.3923706232061378,0.3955530314541528,0.40982544805464594,0.3840204090555105
